w1,w2,w3,w4
สั่งให้พันจันท์นั้นแต่งทาง,ให้ราบรื่นฟื้นถางให้หนักหนา,ประมาณทางกว้างได้สักแปดวา,จงเร่งรัดอย่าช้าในห้าวัน
ให้ขับช้างตะบึงมาถึงบ้าน,เขียนหมายลนลานไม่ช้าได้,สั่งให้ทนายนั้นถือไป,ถึงท่านขุนไกรผู้ภักดี
ทนายรับหมายแล้วไคลคลา,วิ่งมาครู่หนึ่งก็ถึงที่,ส่งให้ขุนไกรในทันที,แจ้งเรื่องตามมีในหมายไป
ทองประศรีนอนหลับแล้วกลับฝัน,ความกลัวตัวสั่นตกใจหวาม,สะดุ้งฟื้นตื่นขึ้นให้ครั่นคร้าม,อารามตกใจปลุกซึ่งสามี
ขุนไกรถามไปว่าอะไรเจ้า,นางจึงเล่าความฝันนั้นถ้วนถี่,ว่าฟันฉันหักกระเด็นเห็นไม่ดี,ช่วยทำนายฝันนี้ให้แจ้งใจ
ขุนไกรได้ฟังดังใครผลาญ,เอ๊ะจะมีเหตุการเป็นข้อใหญ่,ถ้ากูทำนายว่าร้ายไป,ทองประศรีที่ไหนจะห่างตัว
ไม่ร้ายดอกฝันดีจะมีสุข,เจ้าอย่าเป็นทุกข์จงฟังผัว,แต่ใจคิดครั้งนี้มิรอดตัว,น่ากลัวกูจะม้วยด้วยกระบือ
ครั้นรุ่งสางล้างหน้าคว้าพลายแก้ว,สว่างแล้วยังไม่ตื่นขึ้นเจียวฤๅ,อุ้มลูกประคองทั้งสองมือ,ประจงจูบลูบถือแต่เบาเบา
พลายแก้วลืมตาคว้ากอดคอ,หม่อมพ่อจะไปข้างไหนเล่า,ลุกขึ้นทำไมยังไม่เช้า,ดังพ่อเจ้าจะหนีลูกนี้ไป
ขุนไกรได้ฟังลูกชายว่า,ยกทูนเกศาน้ำตาไหล,อุ้มลูกเข้ากอดทอดถอนใจ,พ่อนี้มิใคร่จะไปเลย
ด้วยรับสั่งจำเพาะเจาะมา,สุดปัญญาพ่อแล้วพลายแก้วเอ๋ย,น่าที่แต่นี้จะห่างเชย,กะไรเลยวิปริตเห็นผิดใจ
จึงเหลียวหน้ามาสั่งทองประศรี,ลูกของเราเท่านี้เอาใจใส่,ยังเด็กอ่อนนอนนั่งระวังระไว,เจ้าเลี้ยงพลายแก้วไว้ให้จงดี
ถ้าหากว่าผิดพลั้งจงสั่งสอน,อย่าสลัดตัดรอนให้หน่ายหนี,อุตส่าห์สอนวิชาบรรดามี,ให้ลูกนี้สืบวงศ์พงศ์พลายไป
ทองประศรีได้ฟังผัวสั่งสอน,เห็นผิดกว่าแต่ก่อนก็สงสัย,ทั้งกอดจูบลูกยาเห็นอาลัย,ดูพิไรน้ำคำรํ่าสั่งเมีย
จะไปไหนไม่เหมือนดังครั้งนี้,วิปริตผิดทีมาสั่งเสีย,เข้าประคองตีนผัวทูนหัวเมีย,ดังไฟเลียลามไหม้ในใจน้อง
ยิ่งคิดยิ่งวิตกเพียงอกหัก,ผัวรักจักไปไกลจากห้อง,พอแลดูหน้าผัวขนหัวพอง,ทองประศรีเศร้าจิตรคิดแปลกใจ
เหลียวหน้ามาดูเจ้าพลายแก้ว,สุดใจพ่อแก้วเพียงอกหัก,น้ำตาคลอตาประหม่านัก,ตัดรักหักใจแล้วไคลคลา
คุมคนออกจากเมืองสุพรรณ,ถึงเขาพระพอตะวันจะลับหล้า,สั่งไพร่ให้สำรวจตรวจตรา,คอยท่ารับเสด็จพระภูธร
จะกล่าวถึงพระองค์ทรงสวัสดิ์,พูนพิพัฒน์ภิญโญสโมสร,ไสยาสน์เหนืออาสน์อลงกรณ์,ในแท่นที่บรรจถรณ์อันพรายพรรณ
รวยรื่นชื่นกลิ่นบุปผากรอง,ประทีปแก้วแสงส่องจำรัสไข,ทรงดำริราชการงานเวียงชัย,จนประทมหลับไปในราตรี
ครั้นรุ่งเช้าฝ่ายเจ้าพนักงาน,เตรียมการโดยกระบวนถ้วนถี่,กรมช้างจัดช้างที่ตัวดี,คนขี่ครบทั่วตัวคชา
จ่าดาบขวาซ้ายก็จ่ายเครื่อง,ขนเนื่องมาวางไว้ข้างหน้า,กรมช้างพลางผูกมิทันช้า,เบาะอานผ่านหน้าดาราราย
สองหูพู่จามรีกรอง,ปกตระพองทองพร้อยห้อยตาข่าย,แต่ล้วนช้างพระที่นั่งทั้งพังพลาย,หลากหลายเข้ากระบวนส่วนคชา
พระที่นั่งพุดตานสำหรับเสด็จ,ผูกเสร็จทอดพระแสงแสนสง่า,นายทรงบาศเป็นควาญชำนาญมา,ใส่ครุยกรองนุ่งผ้าสมปักลาย
ผูกทั้งพระที่นั่งกระโจมทอง,วงพระสูตรรูดคล้องเป็นสองสาย,เบาะปักหักทองขวางสล้างลาย,เขนยอิงพิงฝ่ายประปฤษฎางค์
ผูกทั้งพระที่นั่งเถลิงศอ,พระยี่ภู่ปูคอกันกระด้าง,พระที่นั่งประพาสโถงแรมทาง,ต่างต่างแลล้วนละกลกัน
ถัดมาช้างที่นั่งต่างกรม,ข้าไทเกณฑ์ระดมอยู่อึงมี่,ทั้งช้างดั้งช้างกันนั้นมากมี,หมอควาญขับขี่อยู่ครบครัน
หน้าช้างสล้างล้วนเหล่าทหาร,เพียงจะราญรอนรบภพสวรรค์,กระบวนช้างพร้อมสรรพฉับพลัน,จึงจัดสรรอัสดรที่ตัวดี
พระยาศีเสาวพ่าห์จัดม้าต้น,หลวงทรงพลเตรียมกระบวนเป็นถ้วนถี่,ให้นายม้าผูกม้าพาชี,ล้วนขับขี่แคล่วคล่องว่องไว
ม้าต้นพระที่นั่งตัวประเสริฐ,ลํ้าเลิศทั้งสองผ่องใส,ผ่านดำขำเหลืองเรืองวิไล,สูงได้สามศอกโดยประมาณ
ผูกเครื่องกุดั่นฝรั่งเศส,อย่างเทศพรรณรายฉายฉาน,พระแสงปืนซ้ายขวาอาชาชาญ,เบาะอานปักเอี่ยมอุไรมี
โกลนทองคล้องห้อยพลอยประดับ,วาบวับจับคลุมกำมะหยี่,ไหมทองถักบังเหียนแนบเนียนดี,งามสมพาชีที่โสภา
ครานั้นพระองค์ผู้ทรงเดช,ทุกประเทศฦๅลบสยบสยอน,ครั้นจวนแจ้งแสงศรีรวีวร,พระภูธรเสด็จสู่ที่สรงชล
ไขสุหร่ายหยัดย้อยเป็นฝอยฟอง,อาบละอองต้องพระองค์ดังสายฝน,น้ำกุหลาบหอมฟุ้งจรุงปน,ทรงสุคนธาประทิ่นกลิ่นโอฬาร
สาวสนมกรมในเป็นขนัด,รำเพยพัดเสร็จทรงสรงสนาน,จับพระแสงข้างที่มิทันนาน,พระภูบาลออกท้องพระโรงชัย
ชาวภูษามาลาก็เชิญเครื่อง,คลานเนื่องกันเข้ามาหาช้าไม่,ทรงเครื่องต้นสำหรับประพาสไพร,ตามพิชัยฤกษ์กำลังวัน
สนับเพลาเชิงงอนซ้อนกาบ,พระภูษาเข้มขาบริ้วทองคั่น,ฉลององค์ทรงประพาสในวันนั้น,กำมะหยี่สีอัญชันพรรณราย
กลองชนะตีจ้าท้าเชิญเสด็จ,กระบวนหน้าเตรียมเสร็จเป็นเหล่าหลั่น,ต่างถวายบังคมลงพร้อมกัน,เสด็จจากเกยสุวรรณทันที
ทรงช้างพระที่นั่งพุดตานทอง,กระทั่งแตรแซ่ฆ้องซ้องเสียงปี่,กึกก้องทั่วท้องธรณี,ให้เคลื่อนโยธีเป็นทิวไป
เสียงกระดึงคอช้างดังโหน่งโหน่ง,โหยงโหยงม้าวางควบย่างใหญ่,เครื่องสูงบังแทรกอยู่ชั้นใน,ธงทิวปลิวไสวใบโบกบน
คลายคลี่โยธีอันหาญฮึก,ก้องกึกอลหม่านอยู่สับสน,เสียงสนั่นครั่นครื้นภูมิดล,เสียงพลเพียงปัถพีพัง
โล่เขนดาบดั้งทั้งหอกทวน,ตามกระบวนพยุหบาตรหน้าหลัง,พลม้าร่าเริงด้วยกำลัง,พลช้างช้างดั้งทั้งกันแซง
พลปืนถือปืนปลายหอก,พลดาบดาบกลอกออกเป็นแสง,พลทวนถือทวนกระบวนแซง,พลดั้งเสึ้อแดงดูดาษไป
พระเสด็จโดยทางพนมมาศ,ชมเถินเนินสะอาดร่มระหง,ชื้อชิดมิดแสงพระสุริยง,วิหคหงส์ร่อนร้องระวังไพร
นกแก้วจับต้นตุมกาพลอด,นกกรอดจับเถาตำลึงใหญ่,สาลิกาจับเกดเข้าบังใบ,เขาไฟจับต้นรกฟ้าคู
วายุภักษ์จับกิ่งแสลงพัน,เบญจวรรณจับหว้าอยู่เคียงคู่,เค้าโมงจับโมกแล้วเมียงดู,กระลุมพูจับบนต้นโพบาย
กะทาจับต้นโคนดินสอ,ปักก้อพองขนแล้วขันจ้า,อัญชันจับเชิงบรรพตา,สร้อยอิร้าคาบลูกพุมเรียงบิน
ชมแถวแนวเถินเนินบรรพต,เป็นหลั่นลดซับซ้อนชะง่อนหิน,วุ้งเวิ้งเชิงผาชลาริน,ดังเพชรนิลกระจ่างอยู่พร่างพราย
เปลวปล่องช่องผาศิลาชะงัก,เป็นตระพักชะโงกเงื้อมดูแหงนหงาย,เต็งรังปริงปรูประดู่ลาย,งอกรายริมเชิงบรรพตา
บ้างผลิดอกออกช่ออรชร,พระพายพัดขจรกลิ่นบุปผา,บ้างทรงผลหล่นกลาดพสุธา,ฝูงทิชาจับจิกเหล่าลิงชิง
ลิงค่างบ่างชะนีก็ครวญร้อง,พยัคฆ์มองหมายละมั่งลงหมอบนิ่ง,กระต่ายเต้นเม่นหมีชะนีลิง,โดดโผนโจนวิ่งด้วยตกใจ
ชมพลางมาในทางพนมชัฏ,เลี้ยวลัดตามเถินเนินไศล,รีบเร่งรี้พลสกลไกร,ถึงดอนใหญ่ให้หยุดซึ่งโยธี
ให้ตั้งตำหนักห้างลงกลางไพร,แรมอยู่ที่ในพนาศรี,จึงตรัสสั่งขุนไกรไปทันที,พรุ่งนี้มึงไปไล่กระบือมา
หลวงฤทธานนต์ผู้รับสั่ง,มาเรียกพวกล้อมวังอลหม่าน,นายหมวดตรวจคนอยู่ลนลาน,ปั่นด้านแผ้วถางต่างตรวจตรา
ให้ชำระพุ่มพงดงชัฏ,แต่งตัดเริงรามหนามหนา,บ้างจักตอกบ้างออกไปเกี่ยวคา,บ้างจุดพงเผาป่าแล้วทำทาง
บ้างฟันบ้างถากบ้างลากฉุด,บ้างปักบ้างขุดอยู่ยุ่งย่าง,ให้ตั้งคอกใหญ่ไว้ตรงกลาง,บ้างถากถางตัดฟันแล้วบั่นรอน
บ้างไปทิ้งเถาวัลย์ขันชะเนาะ,ผูกเป็นเปลาะบ้างรัดมัดเป็นท่อน,ที่เหน็ดเหนื่อยเมื่อยล้าก็อาวรณ์,มุลนายตีต้อนต้องก้าวยาว
บ้างเหนื่อยนักหยุดพักลงนอนกรน,ถูกนายหมวดหวดก้นดังขวับขวาว,ตื่นวิ่งตกใจไปเป็นระนาว,เกรียวกราวสาละพาฮาเฮโล
บ้างฉวยฉุดยุดลากกระชากอาด,พวนขาดไม้ลัดเอาร้องโล่,ทำคอกตอกหลักลงใหญ่โต,บ้างโห่บ้างร้องอยู่ก้องไพร
ผู้ตรวจกวดขันรันโบยตี,คนละทีสองทียกมือไหว้,ถึงจะเบื่อเหลือทนก็จนใจ,น้ำตาไหลหลีกหลบกระทบกัน
ฝนตกห่าใหญ่ลงในดง,เดินหลงล้มกลิ้งอยู่ตัวสั่น,บ้างซุกซ่อนเข้าไปนอนในไพรวัน,จนสายัณห์หยุดงานสำราญใจ
บ้างเก็บผักหักฟืนบ้างยืนเยี่ยว,บ้างก็เที่ยวค้นคว้าหาเป็ดไก่,บ้างหุงข้าวนอนหลับกับเตาไฟ,บ้างเหื่อไหลเต็มอ่อนลงนอนกรน
ครานั้นขุนไกรพลพ่าย,ครั้นรุ่งเช้าเรียกทนายอยู่สับสน,แล้วพาพวกอาสาห้าร้อยคน,เที่ยวไล่ค้นกระบืออื้ออึงไป
เนื้อเบื้อเสือสางกวางทราย,หมีหมูหมู่กระต่ายไม่อยู่ได้,ลิงค่างโลดโผนโจนจากไม้,นกหกตกใจไปทั้งดง
กระบือเถื่อนใหญ่น้อยนับร้อยพัน,หวาดหวั่นวิ่งกระเจิงละเลิงหลง,ตกใจด้วยไฟนั้นไหม้พง,เสียงคนโห่ส่งก็ตรงมา
บ้างแหงนหงายลองเชิงเบิ่งบิด,อ้ายเพื่อนกันรันขวิดขึ้นมาหน้า,เสียงเขากระทบกันสนั่นป่า,ป่วนปั่นเป็นบ้าละลานใจ
ฝูงกระบือยัดเยียดเบียดกัน,เสียงคนโห่สนั่นหวั่นไหว,ทั้งม้าล่อฆ้องกลองตะขาบไฟ,อื้ออึงคะนึงไปในไพรวัน
ครานั้นสมเด็จพระพันวษา,เสด็จบนพลับพลาแล้วผินผัน,เห็นกระบือใหญ่น้อยสักร้อยพัน,ยัดเยียดเบียดกันอยู่วุ่นวาย
จึงตรัสว่าฮ้าเฮ้ยอ้ายขุนไกร,เป็นไรมิต้อนให้เข้าค่าย,มึงไว้ใจแต่ไพร่ให้ไล่ควาย,มึงลอยชายอยู่เปล่าไม่เข้ายา
ขุนไกรได้ยินพระโองการ,เผ่นทะยานจับหอกออกยืนหน้า,พวกไพร่โห่ฉาวเกรียวกราวมา,ฝูงกระบือเป็นบ้าอยู่ลนลาน
ถีบโดดโลดแทงเป็นกังหัน,เสียงหอกสนั่นอยู่ฉับฉับ,ถูกควายตายล้มลงย่อยยับ,จะนับก็ได้สักร้อยปลาย
ฝูงกระบือเจ็บคลั่งกำลังตื่น,แหกครืนเข้าป่าพากันหาย,วิ่งแยกแตกกระจัดพลัดพราย,ที่ตายก็ตายอยู่เต็มไป
ครานั้นพระองค์ผู้ทรงฤทธิ์,กริ้วโกรธตละพิษเพลิงไหมั,ดังลมกาลพานพัดขัดพระทัย,ไขพระสุรเสียงประเปรี้ยงมา
เหม่เหม่ดูดู๋อ้ายขุนไกร,แทงกระบือน้อยใหญ่เสียหนักหนา,แกล้งแทงเล่นกูเห็นอยู่ต่อตา,จนแตกหนีเข้าป่าพนาลัย
เหวยเหวยเร่งเร็วเพชฌฆาต,ฟันให้หัวขาดไม่เลี้ยงได้,เสียบใส่ขาหยั่งขึ้นถ่างไว้,ริบสมบัติข้าไทอย่าได้ช้า
ฝ่ายพวกเพชฌฆาตอาจอง,รับสั่งแล้วตรงเข้าฉุดคร่า,ได้ตัวขุนไกรมัดไพล่มา,ตอกหลักแล้วว่าให้ก้มลง
ครานั้นฝ่ายว่าตาขุนไกร,ตกใจดังจะยับเป็นผุยผง,ตัวสั่นขวัญหนีเหมือนผีลง,จะดำรงกายได้ก็เต็มที
หน้าซีดผาดเผือดจนเลือดหาย,ภูตพรายในตัวก็หลีกหนี,สิ้นสติตัวสั่นขวัญไม่มี,ดังจะดับชีวีในทันใด
โอ้ว่าอนิจจานะอกเอ๋ย,กะไรเลยเกิดเหตุขึ้นจนได้,เมื่อจะมาวันนั้นก็พรั่นใจ,เป็นลางใหญ่กู่ก้องในห้องเรือน
สุดคิดพี่แล้วแก้วพี่เอ๋ย,ที่ไหนเลยจะได้คืนไปรักใคร่,เป็นวิบากจะจากเจ้าจำไกล,สุดใจด้วยต้องอาญาตาย
อ้อนวอนเพชฌฆาตทั้งหลายว่า,ไหนไหนตัวข้าจะเป็นผี,ท่านจงเอ็นดูด้วยช่วยปรานี,บอกนางทองประศรีให้แจ้งใจ
ว่าข้าขุนไกรนั้นถึงกาล,ท่านประหารชีวิตให้ตักษัย,ให้เจ้าระวังตัวกลัวภัย,ว่าแล้วรํ่าไรไม่สมประดี
โอ้โอ๋อนิจจาตัวกูเอ๋ย,กรรมสิ่งไรเลยไม่พอที่,มาตายอยู่ในป่าพนาลี,ซากผีจะเป็นเหยื่อแก่แร้งกา
ลูกแก้วก็มิได้มาเห็นผี,ทองประศรีก็มิได้มาเห็นหน้า,จึงเรียกฤทธานนต์สหายมา,ช่วยบอกกับเมียข้าให้แจ้งใจ
หลวงฤทธานนต์ได้ฟังสั่ง,น้ำตาไหลหลั่งไม่กลั้นได้,เกลอเอ๋ยอย่าอาวรณ์ร้อนรนไป,จะเป็นห่วงบ่วงใยทำไมมี
อุตส่าห์บริกรรมภาวนา,เมื่อเวรามาแล้วก็ถึงที่,ใครจะอยู่คํ้าฟ้าทั้งตาปี,ถึงพระศุลีอินทร์จันทร์ย่อมบรรลัย
ต้องจุติจากสวรรค์ชั้นฟ้า,เกิดมาแล้วหาพ้นความตายไม่,ขุนไกรฟังสหายค่อยคลายใจ,บรรยายสอนให้ทุกสิ่งอัน
ค่อยระงับดับความโศกา,ภาวนาประนมมือถือมั่น,คิดถึงคุณพระพุทธพระธรรมนั้น,อภิวันท์พระสงฆ์ทรงศีลา
ทั้งคุณบิดามาตุเรศ,บังเกิดเกศก่อเกล้าเกศา,ขออำนาจจะประกาศแก่เทวา,ให้ทราบทั่วฟากฟ้าสุธาธาร
ด้วยตัวข้าขุนไกรกระทำผิด,ถึงชีวิตจะม้วยสังขาร,จะตายด้วยความสัตย์ปฏิญาณ,อย่างพงศ์พลายฝ่ายทหารอันชาญชัย
เพชฌฆาตฟาดด้วยดาบอันคมกล้า,ขุนไกรชีวาเป็นผุยผง,ดวงจิตรพอระงับดับลง,ทำมะรงเอาศพไปเสียบไว้
เอ็งเร่งไปสุพรรณบุรี,บอกนางทองประศรีเหมือนกูว่า,รับสั่งให้ริบเอาตัวมา,บอกแม่รักอย่าให้นอนใจ
นายไหมรับคำแล้วอำลา,จัดแจงย่ามละว้าคว้าหอกใหญ่,ได้มีดเหน็บหลังเก้กังไว้,ประเดี๋ยวใจเข้าป่าพนาลี
ครานั้นสมเด็จพระพันวษา,เสด็จประทับพลับพลาพนาศรี,ประพาสป่ามาได้หลายราตรี,พระภูมีจะคืนเข้าเวียงชัย
จึงตรัสสั่งพระยาเดโชพลัน,ให้ประกาศพลขันธ์น้อยใหญ่,จะเลิกประพาสพนาลัย,กลับไปในรุ่งพระสุริยา
พระยาเดโชให้บัตรหมาย,ทั้งไพร่นายเตรียมกระบวนถ้วนหน้า,ตั้งริ้วผูกระวางช้างม้า,คอยท่ารับเสด็จพระภูมี
ครั้นรุ่งรางสางแสงทินกร,พระเสด็จบทจรออกจากที่,สระสรงทรงเครื่องเรืองมณี,จรลีขึ้นประทับที่เกยชัย
ทรงช้างพระที่นั่งหลังคาทอง,ม่านชิดปิดป้องทั้งสองไข,ให้คลายคลี่รี้พลสกลไกร,ช้างแซงม้าใช้ก็ตามมา
พลปืนดาบดั้งทั้งทวนทอง,เป็นแถวถ่องแต่ล้วนเหล่าอาสา,รีบเร่งพลไกรไคลคลา,ถึงกรุงอยุธยาด้วยฉับพลัน
นายไหมไปถึงบ้านทองประศรี,แกไต่ถามทันทีขมีขมัน,มีธุระทำวนสิ่งไรนั้น,กินหมากด้วยกันอย่าเกรงใจ
นายไหมพอจะบอกออกปากว่า,น้ำตาคลอตาลงหลั่งไหล,ว่าธุระหลวงฤทธานนต์ใช้,แจ้งอยู่ในหนังสือนี้มากมาย
หนังสือว่ามาถึงทองประศรี,อันขุนไกรสามีเพื่อนสหาย,ต้องรับพระราชอาญาตาย,เสียบไว้หน้าค่ายกระบือนั้น
รับสั่งให้ริบเอาลูกเมีย,หนีเสียอย่าอยู่ที่บ้านนั่น,ออกไปให้พ้นแดนสุพรรณ,หนังสือมาณวันจงแจ้งใจ
ทองประศรีแจ้งความตามหนังสือ,สองมือข้อนอกเข้าร้องไห้,โศกาปิ้มว่าจะบรรลัย,กลิ้งเกลือกเสือกไปไม่สมประดี
นางครวญครํ่ารํ่าว่าอยู่ว้าวุ่น,โอ้พ่อคุณสูญหายตายเป็นผี,ไม่เจ็บไข้เมื่อไปยังอ้วนพี,ไม่พอที่ถูกฟันจนบรรลัย
เสียแรงพ่ออยู่ยงคงกระพัน,ใครใครทั้งนั้นไม่สู้ได้,คืนนั้นเมียฝันไม่พรั่นใจ,ครั้นบอกให้ก็ทำนายทายว่าดี
แต่ก่อนร่อนชะไรไม่พลั้งพลาด,ควรฤๅมาประมาทไปถึงที่,ทอดทิ้งลูกเมียเสียอย่างนี้,นี่จะให้หันหน้าไปหาใคร
เหลียวหน้ามาเห็นเจ้าพลายแก้ว,รู้แล้วฤๅพ่อนั้นสังขาร์,เจ้ากำพร้าพ่อแล้วแก้วแม่อา,พลางกอดลูกยาเข้าจาบัลย์
เจ้าพลายแก้วสะอึกสะอื้นอ้อน,ไม่หลับนอนก่นแต่จะโศกศัลย์,ทองประศรีแสนเศร้าเฝ้ารำพัน,กรรมทันแล้วจะทำฉันใดดี
เหย้าเรือนจะเย็นเป็นป่าช้า,ฝูงข้าจะกระจัดกระจายหนี,กรมการสุพรรณจะยํ่ายี,ไม่อยู่นี่ได้แล้วแก้วแม่อา
ข้าไทได้ฟังทองประศรี,โศกีรํ่าไรไปหนักหนา,ชวนกันไม่กลั้นซึ่งน้ำตา,ต่างก็มาร้องไห้อยู่อื้ออึง
จะไปไหนไม่มีใครข่มเหง,เขาเกรงพ่อขุนไกรไปทุกหน้า,แต่นี้มีแต่เขาจะบีฑา,พวกบ่าวไพร่บ่นบ้าอยู่วุ่นวาย
เย็นวันนั้นเวียงวังคลังนา,กับตำรวจซ้ายขวามามากหลาย,บ่าวไพร่ใหญ่น้อยสักร้อยปลาย,ให้รายรอบรั้วบ้านท่านขุนไกร
ฝ่ายผู้รั้งราชการเมืองสุพรรณ,ว่าตะวันพลบคํ่าจะเข้าได้,จะเข้าริบวันนี้ผิดทีไป,พรุ่งนี้จึงจะได้ทำบาญชี
ครั้นแล้วจัดกันให้กองไฟ,เร่งระวังบ่าวไพร่อย่าให้หนี,ล้อมไว้ในเวลาราตรี,พรุ่งนี้เราจึงจะทำการ
ฉวยเงินสองถุงกับกระบุงทะลุ,เอาผ้าปะปุโดดเรือนแหยว,สองมือแหกช่องทางล่องแมว,บังเงาเข้าแนวแถวเสาเรือน
โก้งโค้งลงมองทางช่องรั้ว,ลอดตัวออกมาหน้าตาเปื้อน,จูงลูกหลบแลงตามแสงเดือน,พบเพื่อนบ้านเก่าเข้าขอทาน
แม่เอ๋ยข้าวปลาข้าหมดสิ้น,ไม่มีกินเขาริบเสียทั้งบ้าน,เพื่อนเรือนแผ่เผื่อช่วยเจือจาน,ได้ข้าวสารผักปลาแล้วคลาไคล
พ้นบ้านขึ้นต้นไม้ไขว่ห้างนอน,อ้อนวอนปลอบลูกอย่าร้องไห้,แม่ลูกเขาจะผูกเอาคอไป,นางกอดลูกเข้าไว้แล้วโศกา
โอ้ว่าพลายแก้วของแม่เอ๋ย,เกิดมาไม่เคยจะนอนป่า,ตกยากกรากกรำกับมารดา,กำพร้าเพื่อนแม่แม่ปรานี
ได้ยินนกยูงทองร้องในไพร,เหมือนเสียงตาขุนไกรที่เป็นผี,พ่อคุณช่วยรักษาในราตรี,อย่าให้สัตว์เสือหมีมากล้ำกราย
อยู่บ้านห้างยามดึกนางนึกพรั่น,ให้หวั่นหวั่นกลัวภัยใจคอหาย,เอาชายผ้ามาผูกเอวลูกชาย,จะตกต้นไม้ตายมิไว้ใจ
อิกชายหนึ่งกระหวัดรัดมั่นคง,ผูกลงกับกิ่งต้นไม้ใหญ่,ไม่มีผ้าผูกเปลจะเห่ไกว,ค่อยเอามือลูบไล้ให้ลูกนอน
พลายแก้วก็เฝ้าแต่โศกี,ดังชีวีจะขาดสักร้อยท่อน,คิดถึงพ่อขุนไกรให้รุ่มร้อน,อาวรณ์บ่นไปไม่สมประดี
ลูกหาวนอนจะนอนก็ไม่ได้,คันก้นพ้นใจทีเดียวแม่,เอ็นดูลูกด้วยมาช่วยแล,มดรังแกกัดข้าสักห้าตัว
พ่อตายมิได้อยู่เรือนเหย้า,อ้ายพวกเหล่ากรมการมันล้อมทั่ว,ลูกตามแม่มาก็น่ากลัว,ลอดรั้วมาได้ใช่พอดี
จะหลับจะนอนก็ไม่ได้,ยุงริ้นบินไต่อยู่หวู่หวี่,มดขบแม่ตบให้ฉันที,แต่พอรุ่งพรุ่งนี้จะหนีไป
ทองประศรีได้ยินเจ้าพลายว่า,แสนสงสารลูกยานํ้าตาไหล,ลูกเอ๋ยมีกรรมทำอย่างไร,แม่ไล่มดแล้วแก้วแม่อา
ทั้งสองเหนื่อยอ่อนก็นอนไป,ที่บนต้นไม้ไทรสาขา,พากันหลับไปมิได้ช้า,ตลอดในเพลาราตรี
ครั้นรุ่งเช้าเวียงวังคลังนา,ตำรวจที่มาแต่กรุงศรี,กับกรมการสุพรรณบุรี,เข้าบ้านทองประศรีในทันใด
ไล่จับโคกระบือช้างม้า,ฝูงข้าชายหญิงวิ่งขวักไขว่,ลูกอ่อนเถ้าแก่แซ่เซ็งไป,ตกใจไม่เป็นสมประดี
ได้อีเผื่อนต้นเรือนมาเฆี่ยนถาม,มันจึงบอกออกความว่านายหนี,เงินทองของข้าวบรรดามี,จึงให้ทำบาญชีทั้งข้าคน
หอกดาบกระบี่ครํ่าขันน้ำถม,แพรพรมสักหลาดกำมะหยี่,ทองขาวทองเหลืองเครื่องดีดี,ถ้วยชามตามมีจดหมายไว้
เงินตราห้าพันนั้นใส่กลัก,สอดใส่ด้ายถักตีตราใหญ่,กำปั่นเครื่องเงินทองนั้นสองใบ,ลั่นกุญแจขนไปประทุกช้าง
หูกฝ้ายด้ายไหมใส่เกวียนลาก,ครกสากใส่แพทั้งโอ่งอ่าง,ขนมาตรวจตราที่ศาลากลาง,สำเร็จแล้วก็วางขึ้นช้างไป
คืนหนึ่งถึงศรีอยุธยา,เข้ามากราบเรียนท่านผู้ใหญ่,ส่งของที่ริบตาขุนไกร,เข้าไว้ในคลังดังบาญชี
