w1,w2,w3,w4
บ้างเหนื่อยเมื่อยล้าแข้งขาขัด,บ้างคัดลูกสะบ้าว่าไม่หัน,บ้างยั้งหยุดกินยาทาน้ำมัน,ลุกขึ้นได้ไล่กันก็รีบไป
บ้างลงนั่งชักกัญชานัยน์ตาหลับ,โงกหงับหาวนอนผ้าผ่อนไหม้,ลุกขึ้นอู้อี้ตีเหล็กไฟ,ข้ามทุ่งมุ่งไปพนาวา
พลายแก้วขี่คชสังหาร,สูงตระหง่านเงื้อมเงื้อมอยู่ในป่า,วันหนึ่งก็พอถึงทุ่งโสภา,อนิจจาพิมพี่ผู้งามงอน
บ้านกระทงตรงข้ามไปท่าโพธิ์,โอ้ว่าโพธิ์สามต้นยังอ่อนอ่อน,คํ่าลงปลงทัพให้หลับนอน,รุ่งยกพลผ่อนข้ามน้ำไป
โอ้เจ้าพิมนิ่มนวลของพลายแก้ว,จะข้อนทรวงหนักแล้วเพียงอกหัก,มาส่งทัพกลับไปอาลัยนัก,ดูผิวพักตร์พิมเผือดไม่พาที
มาด้วยจะได้ชี้ให้ชมเล่น,ในดงเย็นยามยากมากับพี่,สารพัดรุกขชาติสะอาดดี,สกุณีจับรังอยู่จอแจ
นกเขาจับข่อยอยู่เคียงคู่,ผัวมาอยู่ไกลพิมเจ้าเหลือแหล่,คับแคทำรังบนต้นแค,พี่ห่างแหหอเหินมาเดินไพร
กระลุมพูจิกพวงชมพู่เทศ,สังเกตเหมือนผ้าชมพูพิสมัย,พะยอมหอมหวนมายวนใจ,เหมือนกลิ่นสไบเจ้ายังติดมา
หอมกลิ่นบุปผชาติดาษดง,เหมือนกลิ่นแก้มพี่หลงตะลึงหา,นกแก้วจับแก้วแจ้วเจรจา,เวทนาน้องจะพูดกับผู้ใด
นกขมิ้นบินจับต้นมะเดื่อ,โอ้ว่าเนื้อเจ้าจะหมองไม่ผ่องใส,จะเมินหมางขมิ้นทาระอาใจ,โอ้เจ้าพิมพิลาไลยของผัวอา
พิศพรรณพฤกษามาตามทาง,มะปรางเปรียบแก้มนางทั้งซ้ายขวา,อินพรมนมสวรรค์จันทน์คณา,พี่จนกระแจะจันทน์ทาทุกอย่างไป
เห็นกระทุ่มพุ่มชัฏระบัดตั้ง,เหมือนผมพิมเจ้าสะพรั่งเพราไสว,เปล่าจิตรคิดเย็นยะเยือกใจ,สักเมื่อไรจะได้พบเจ้าพี่อา
ยางยูงสูงโยนโอนสะบัด,พระพายพัดเอนลู่ดูสะพรั่ง,ลมกระแทกแตกลั่นสนั่นดัง,ถูกรังหนูพุกยุ่งสยุมพู
ลางต้นล้มตั้งตละปัก,รากหักขึ้นแทงระแหงหงาย,กะตุ้มกะติ้มเกะกะปะกันตาย,ยอดหวายพันคลุมอยู่ซุ้มเซิง
ลางต้นโกร๋นกร่อนจนปล้อนเปลือก,เทือกถูกโคลนช้างเอาข้างไส,เขียวชอุ่มพุ่มชื้อชอื้อใบ,แมงภู่ไชในนอกเป็นพรอกโพรง
ค่างลิงวิ่งเลี้ยวแล่นตลอด,ไม้คอดหักโลดกระโดดโหยง,เถาวัลย์พันย้อยดังแกล้งโยง,โจงโคร่งครือคระอยู่ครึมครำ
ครั้นถึงหว่างเขาเงาชะโงก,เป็นตรวยโตรกเตียนตลิบตลอดถํ้า,เป็นแผ่นเพิงตระพักชะงักง้ำ,แต่ตีนตํ่าแลต้องนัยน์ตาพราย
ต้องแสงสุริยนระยับแสง,บ้างเด่นแดงแข่งเขียวประสานสาย,หมอกม่วงโมราราวระบาย,ลวดลายดุจแต้มเบญจรงค์
ที่เด่นแดงดังแสงปัทมราช,ประหลาดเล่ห์ปะวะหลํ่างามระหง,ที่ดำดังหนึ่งนิลบรรจง,จับพงพฤกษ์พุ่มชอุ่มตา
ที่ขาวราวกับเม็ดเพชรรัตน์,น้ำซัดเป็นละลอกกระฉอกฉ่า,ฝอยฟุ้งพุ่งเต้นกระเซ็นมา,กระทบผาซ่าสาดสะเทือนไพร
ครั้นเดินดงลงธารละหานหิน,น้ำรินแลลาดสะอาดใส,กรวดกระจายพรายเม็ดเป็นมูลไป,โอ้พิมพิลาไลยของพี่อา
มาด้วยผัวจะเก็บก้อนกรวดให้,ที่ชอบใจพี่จะเก็บให้หนักหนา,กรีดเล็บเก็บเล่นลออตา,อนิจจาเนื้อคู่เจ้าอยู่ไกล
ของข้าวเจ้ามักรักของเล่น,เห็นอะไรงามงามแล้วไม่ได้,ถ้ามาด้วยผัวแล้วในแนวไพร,จะนั่งร้อยมาลัยบนหลังช้าง
จะห้อยหอมล้อมรอบสัปคับ,เป็นสร้อยสนแซมประดับสดสล้าง,คิดคิดไม่วายเสียดายนาง,เจ้าแนบข้างของแก้วไม่แววมา
ตัดทางถึงกำแพงระแหงเถิน,ชมนักมักเนิ่นอยู่หนักหนา,เนิ่นเรื่องเครื่องเขาจะนินทา,วางตราผู้รั้งด้วยทันที
ให้กองหน้าเที่ยวค้นพวกเชียงใหม่,พบที่ไหนไล่กระหนํ่าทุกบ้านช่อง,ห้ำหั่นฟันตายลงก่ายกอง,ข้าวของขนริบพัลวัน
ตียับเยินไปมิได้ยั้ง,กระทั่งถึงเชียงทองก้องสนั่น,พวกเชียงใหม่หลายทัพรับไม่ทัน,ทัพไทยไล่ฟันตะลุยไป
บ้างเที่ยวหาผักปลามาห่างค่าย,ไทยแทงล้มตายเป็นหนักหนา,ต่อรู้ว่าไพรีนั้นมีมา,จึงเรียกหาผู้คนอลหม่านไป
จึงไปนิมนต์พระสังฆราช,วิชาสามารถหากลัวไม่,อิกทั้งพระสงฆ์สององค์ไป,ออกหลังเมืองมาได้นอกพารา
ฝ่ายพวกทหารเจ้าเชียงใหม่,ไว้ใจว่าพระสงฆ์ไม่เข่นฆ่า,เดินดึ่งถึงทัพอยุธยา,เรียกหาให้เปิดประตูรับ
พวกไทยเห็นพระสงฆ์องอาจ,ประหลาดเปิดค่ายออกไล่จับ,พาตัวเข้าไปให้นายทัพ,นั่งเป็นอันดับกันลงไป
พระยากำแพงระแหงเถิน,ว่าหลวงลาวทำเกินไม่ไว้ได้,โทษด้อมมองกองทัพถึงบรรลัย,พลายแก้วห้ามไว้ว่าอย่าทำ
เจ้าเมืองเชียงทองให้มาหา,ท่านผู้ถืออาญามาถึงนี่,อวยพรให้เป็นสุขสวัสดี,แจ้งความตามที่มีศึกมา
ที่ในเมืองข้าวปลานั้นหมดสิ้น,จะออกไปหากินก็ไม่ได้,จึงทำเป็นยินยอมพร้อมใจ,เข้าด้วยเชียงใหม่ไม่ฆ่าฟัน
ครั้นจะบอกไปศรีอยุธยา,พวกลาวตรวจตราอยู่เข้มขัน,สารพัดขัดสนจนทุกอัน,วันนี้ดีใจเห็นไทยมา
จึงให้ข้อยมาบอกจะออกรบ,ตีตลบหน้าหลังให้หนักหนา,ขอท่านแม่ทัพไทยให้สัญญา,วันใดฤกษ์พาจะได้ตี
ทัพไทยเข้าตีจะตีด้วย,ฟันให้มันมอดม้วยลงเป็นผี,ท่านอย่าได้กังขาราคี,อันถ้อยคำทั้งนี้เป็นความจริง
ถ้าแม้นคิดคดขบถใจ,จงฆ่าให้ตายสิ้นทั้งชายหญิง,แต่เด็กเท่าลูกฝ้ายให้ตายจริง,ฟันทิ้งเสียเถิดไม่ขอตัว
ครานั้นจึงโฉมเจ้าพลายแก้ว,ฟังพระสังฆราชแล้วก็ยิ้มหัว,ทัพเราชาวใต้มิได้กลัว,ถึงเชียงทองทำชั่วขบถไป
อันทัพเชียงใหม่นี้คงยับ,จะตามจับมันมาให้จงได้,มัดมาฆ่าฟันให้บรรลัย,บัดนี้ชีต้นได้มาเจรจา
เราเชื่อถือด้วยว่าเป็นพระสงฆ์,คงซื่อตรงว่าไรไม่มุสา,ท่านจงกลับไปในพารา,บอกพระยาเชียงทองให้แจ้งใจ
พรุ่งนี้เวลาตะวันบ่าย,จะทำลายทัพลาวให้จงได้,เร่งรัดจัดพหลพลไกร,ได้ฤกษ์เมื่อไรให้พร้อมกัน
ครานั้นพระสังฆราชา,รับคำอำลาขมีขมัน,เร็วไวเข้าในกำแพงพลัน,บอกความสารพันที่สั่งไป
เจ้าเมืองเชียงทองครั้นพลบคํ่า,ทำตามคำสังฆราชหาช้าไม่,ลากปืนขึ้นป้อมด้วยทันใด,เตรียมอาวุธน้อยใหญ่คอยเวลา
บ้างปลุกเครื่องอานใส่มงคล,รดมนต์น้ำว่านให้หาญกล้า,พวกชายสบายใจในพารา,ตีฆ้องกลองจ้าทั้งเชียงทอง
ครานั้นฟ้าลั่นสันบาดาล,ยอดทหารเชียงอินท์สิ้นทั้งสอง,อิกปราบเมืองแมนแสนกำกอง,ปรองดองปรึกษาราชการ
บัดนี้ไทยขึ้นมาล้อมทัพ,อ้ายเชียงทองก็กลับทำห้าวหาญ,ปิดประตูลากปืนยืนทะยาน,ยิงต้านตอบโต้เป็นโกลี
ยั่นไยไทยมาสักกี่หมื่น,จะตีให้มันตื่นขึ้นตีนเขา,ให้ย่นแยกแตกทัพแล้วจับเอา,ส่งเข้าเชียงอินท์สิ้นทั้งทัพ
ตัวอ้ายเชียงทองจองหองกล้า,ลูกเมียมัดมาเอาดาบสับ,ลูกเด็กเล็กน้อยให้ย่อยยับ,จึงกำชับเมืองแมนแสนกำกอง
พลมันกี่หยิบพริบตาเดียว,หาต้องรบขับเคี่ยวเท่าไรไม่,ครั้นปรึกษายินยอมพร้อมใจ,ต่างก็ไปเตรียมทัพฉับพลัน
แต่ล้วนม้ากล้าแข็งแรงสามารถ,สวมเสื้อแดงคาดชมพูมั่น,ดาบตะพายกรายขยับสำหรับฟัน,ทวนทองถือประจันประจำกาย
บ้างปลุกย้อมเครื่องอานอ่านเวท,วิเศษสุดศักดากล้าหาญ,ล้วนเคยได้ประจญประจัญบาน,จัดการพร้อมสรรพทั้งทัพไป
สองนายขึ้นนั่งบนหลังม้า,ขับร่าเริงรบตลบหวน,แสงดาบปลาบแวบแปลบปลายทวน,จวนถึงค่ายไทยให้ปักธง
ครานั้นพลายแก้วผู้แม่ทัพ,ยืนขยับดังพระยาราชหงส์,เรืองฤทธิ์เชี่ยวชาญการณรงค์,เห็นลาวยกพลตรงมาครามครัน
จึงชวนผู้รั้งทั้งสามคน,ให้จัดแจงแต่งตนขมีขมัน,ตรวจเตรียมพลไพร่ให้พร้อมกัน,ผูกพันเครื่องครบในสงคราม
เจ้าพลายแก้วก็เสกน้ำมันให้,ทาไพร่ทานายสิ้นทั้งสาม,แต่งตัวขึ้นม้าสง่างาม,ตามยามเลิศล้วนประสิทธิ์ดี
ครั้นได้มหาพิชัยฤกษ์,เอิกเกริกเลิกทัพออกจากที่,โห่ร้องลั่นฆ้องกระแตตี,กรูกรีเอิกเกริกระดมปืน
กึกก้องสะเทือนท้องสุธาวาส,ลาวตกใจขยาดจนแตกตื่น,ควันมัวมืดคลุ้มดังกลางคืน,ใกล้ลาวแล้วก็ยืนจะดูที
จะกล่าวถึงเจ้าเมืองเชียงทอง,กับพวกพ้องเตรียมกระบวนไว้ถ้วนถี่,พอได้ยินปืนผาที่ราวี,เห็นทัพไทยเข้าตีประจันกัน
เปิดประตูกรูออกไปนอกเมือง,แน่นเนื่องมากมายค่ายปิหลั่น,ลำพังทัพนับได้สักห้าพัน,นอกนั้นชาวเมืองออกช่วยรบ
ล้วนปืนหอกออกสะพรั่งทั้งไพร่นาย,แหกค่ายควันกลุ้มคลุ้มตลบ,ถอนขวากลากปืนออกยืนรบ,จุดคบเผาค่ายทลายไป
ฝ่ายปราบเมืองแมนแสนกำกอง,เห็นพวกเชียงทองเข้ามาใกล้,ปล่อยปืนตับตึงลั่นเป็นควันไฟ,ทวนแทงแย้งไขว่ประจันกัน
ทั้งสองข้างต่างยิงกันครืนครืน,ลูกปืนแรงทะลุปรุค่าย,ถูกคนป่นล้มระเนนตาย,แข้งขาขาดหายกระจุยไป
พวกเชียงทองมีค่ายปิหลั่นรับ,ลุกปืนปับแบนเปล่าหาเข้าไม่,รบกันป่วนลั่นสนั่นไพร,ยังไม่มีชัยชนะกัน
ครานั้นฟ้าลั่นสันบาดาล,คุมพวกพลทหารแข็งขัน,เห็นไทยไล่ทัพมาฉับพลัน,คมสันรูปร่างสำอางดี
ขี่ม้าร่าเริงบันเทิงท่า,องอาจดังพระยาราชสีห์,จะใคร่ถามล่อลวงดูท่วงที,ว่าความรู้มันจะดีสักเพียงไร
จึงร้องตวาดเหวยเฮ้ยไทยเล็ก,พึ่งรุ่นเด็กยังหาครบปีบวชไม่,เราแลดูรูปเจ้าก็เข้าใจ,ว่าเรียนได้แต่เสน่ห์เล่ห์ลม
กับทำอิทธิฤทธิ์ได้นิดหน่อย,จะมาพลอยทำศึกไม่เห็นสม,ฤๅเพื่อนฝูงยั่วใจให้นิยม,จึงอาสาซานซมกระเซิงมา
นามกรของท่านนั้นชื่อไร,เจ้าไทยจึงเชื่อท่านหนักหนา,เราขอถามตามจริงจงบอกมา,พาราเชียงทองนั้นของใคร
แดนลาวต่อลาวเขาขึ้นกัน,อ้ายเชียงทองนั้นหาตรงไม่,โกหกยกเมืองไปขึ้นไทย,เจ้าเชียงอินท์จึงใช้ให้เรามา
จับอ้ายเชียงทองผู้ขบถ,พร้อมลูกเมียหมดไปเข่นฆ่า,ใช่การของเจ้าอยุธยา,มารุกรานหาญกล้าด้วยเหตุใด
มีพลขึ้นมาสักหยิบมือ,ไม่พอครือทัพเวียงเชียงใหม่,แต่เหยียบก็จะเงียบสงัดไป,ไม่ต้องทันถึงได้ประจัญบาน
ครานั้นจึงโฉมเจ้าพลายแก้ว,ยิ้มแล้วตอบคำที่ว่าขาน,เรานี้ฤๅคือว่าองค์พระกาล,ยอดทหารอยู่ในอยุธยา
ถวายเมืองกับกรุงอยุธยา,แล้วกลับมาขึ้นเวียงเชียงใหม่,กำแพงระแหงแจ้งบอกไป,พระองค์ใช้ให้เรามาฟาดฟัน
บัดนี้ก็ช่วยเราออกรบ,ให้พวกท่านบัดซบให้จงได้,ท่านอย่าองอาจประมาทไทย,ถ้าไม่ดีที่ไหนเราจะมา
นามกรของท่านนั้นชื่อไร,คารมใหญ่ยิ่งยวดมาอวดกล้า,โมโหโอหังช่างเจรจา,พริบตาเดียวดอกจะบรรลัย
จะพากันสิ้นชาติวาสนา,ที่ยกมาหาเหลือกลับไปไม่,จะบอกเจ้าเอาบุญให้อุ่นใจ,จงอ่อนน้อมยอมไทยจะรอดตัว
ครานั้นจึงพระยาฟ้าลั่น,ฟังพลันตบมือแล้วร้องหัว,ชะต้าว่าได้ช่างไม่กลัว,เขารู้ทั่วทุกแคว้นแดนภพไตร
ว่าเมืองเชียงทองแต่บุราณ,ถิ่นฐานเคยขึ้นกับเชียงใหม่,มันหากคิดคดขบถไป,จึงมีภัยถึงเวียงเมืองเชียงทอง
เขาจะทำกันประสาข้ากับเจ้า,ใช่ธุระอย่าเข้ามาเกี่ยวข้อง,ขืนสู่รู้ปั้นลํ่าทำคะนอง,อย่านึกปองว่าจะรอดไปเป็นคน
เราฤๅชื่อพระยาฟ้าลั่น,เพื่อนนั้นสันบาดาลท่านอย่าฉงน,ว่าพลางสำทับแล้วขับพล,เกลื่อนกล่นกลุ้มกันกระชั้นมา
พวกไทยโห่ครื้นเอาปืนยิง,ฉวยหอกกลอกกลิ้งวิ่งเข้าหา,พวกลาวกลุ้มกลาดดาษดา,เอาวารับมันบ่ยั่นใคร
ลาวยิงปืนผึงตึงถูกไทย,ตายเจ็บปวดไปเป็นหนักหนา,ย่อย่นร่นถอยหย่อยลงมา,ลาวได้ทีท่าสะอึกไป
พระยาฟ้าลั่นสันบาดาล,ต้อนพลทหารกระโจมไล่,กวัดแกว่งดาบหอกออกไล่ไทย,โห่ร้องก้องไปที่ในดง
ฟันฉับลาวรับด้วยปลายทวน,แทงสวนหลบได้ด้วยไวว่อง,ลาวไพล่พลาดถลานัยน์ตาพอง,ร้องหมาซี้แม่แร่เข้ามา
พลายแก้วฟาดฟันสนั่นฉับ,คอพับตะพายแล่งตลอดบ่า,ฟ้าลั่นแลเห็นเข่นอาชา,ตรงเข้าฟันพระยากำแพงเพชร
ฉับเปล่าไม่เข้าพลัดตกม้า,พลายแก้ววางร่ามาระเห็จ,ฟันถูกฟ้าลั่นหันขี้เล็ด,หัวเด็ดตกม้าลงมาดิน
ไพร่เห็นนายตายก็แตกหนี,ไทยไล่ตามตีเตลิดสิ้น,บ้างป่วยเจ็บไปเลือดไหลริน,บางล้มดิ้นตายยับไม่นับตัว
ทัพไทยไล่ลามตามพิฆาต,ลาวหนีเกลื่อนกลาดไม่เห็นหัว,ปล่อยช้างม้าอาวุธด้วยความกลัว,ครอบครัวทิ้งขว้างตามทางไป
เมืองนครลำปางไม่ต่อสู้,ชาวเมืองหนีพรูไม่อยู่ได้,เมืองลำพูนผู้คนด้นเข้าไพร,ทัพไทยอยู่ค่ายสบายควัน
เที่ยวสกัดตัดทางไปเชียงอินท์,ค้นเก็บทรัพย์สินเป็นจ้าละหวั่น,แต่บ้านจอมทองช่วยป้องกัน,ไม่มีชาวทัพนั้นทำร้ายใคร
เทวดาดลใจให้คิดปอง,ด้วยจะได้ลาวทองพิสมัย,จึงเพอิญอารีมีแก่ใจ,เที่ยวเข้าออกได้อยู่อัตรา
แต่บรรดาพวกไพร่ที่ได้เมีย,แก่สาวได้เสียตามวาสนา,สำราญรื่นชื่นใจทุกเวลา,คอยท่าจะล่องไปกรุงไกร
