w1,w2,w3,w4
ร้อยบ้านพันเมืองได้เคืองแค้น,เหลือแสนที่จะซ่อนเจ้าไว้ได้,กองทัพเขาจะกลับไปเมืองไทย,เห็นเขาจับขับไล่ซึ่งครอบครัว
ทรัพย์สินสาระยำสํ่าเสีย,ผัวพลัดเมียเมียก็พลัดผัว,ผ้านุ่งสักนิดไม่ติดตัว,พ่อกลัวเราจะเป็นเหมือนเช่นนั้น
นายทัพเขาประคับประคองเรา,ห้ามเหล่าพวกไพร่ไม่หํ้าหั่น,จึงได้เป็นสุขทุกคืนวัน,พ่อคิดพรั่นเมื่อเขาจะกลับไป
บุราณท่านว่าเขาขุดบ่อ,ล่อให้ปลาหลงไม่สงสัย,ยังไม่กินค่อยประคิ่นประคองไว้,บัวในสระศรีมิให้ช้ำ
สายชลมิให้ข้นขุ่นมัว,ตัวปลาปล่อยกินอยู่คลาคล่ำ,เหมือนเขาปล่อยเราไว้ยังไม่ทำ,เมื่อเขากลับจับจำก็จวนเจียน
จะหลบลี้หนีไปข้างไหนพ้น,ต้องผ่อนปรนดับความหนามเสี้ยน,อย่าให้เราหญ้าแพรกนี่แหลกเตียน,เจ้าดังหนึ่งเทียนประทีปตาม
พ่อแม่แก่แล้วไม่เห็นหน,มืดมนอยู่ในป่าพนาหนาม,จะแจ่มแจ้งก็เพราะแสงเจ้าส่องงาม,พยายามเลี้ยงลูกจึงรำพึง
เมื่อน้อยน้อยร้อยชั่งพึ่งพ่อแม่,ครั้นพ่อแม่เถ้าแก่พ่อแม่พึ่ง,จะยกเจ้าให้เขาไปเคล้าคลึง,แม่อย่าขึ้งเคียดแค้นรำคาญใจ
เขาก็เป็นยอดทหารชาญณรงค์,คงไปได้ดีอย่าสงสัย,เจ้าจะได้พึ่งพาข้างหน้าไป,อันเชียงใหม่กับกรุงอยุธยา
คงจะเป็นสงครามกันลามลั่น,รบกันสืบไปเมื่อภายหน้า,เจ้าเป็นสาวนวลละอองอันต้องตา,ฝ่ายไหนไปมาจะย่ำยี
ถ้าอยู่ยืดไปในจอมทอง,ใครมาก็จะปองอยู่อึงมี่,ลวนลามแอ่วเจ้าเฝ้ายวนยี,น่าที่จะต้องเสียเป็นเมียมัน
ยากง่ายก็ไปตายเสียไกลไกล,เห็นจะไม่เป็นไรดอกจอมขวัญ,เขาก็หนุ่มเจ้าก็สาวพอคราวกัน,ดวงชะตาเจ้านั้นก็ว่าดี
สาววันสาวเวียงไปเลี้ยงน้อง,ปกป้องกันกว่าจะเป็นผี,ข้าไทแม่จะให้ไปตามมี,อย่าโศการาคีจะขุ่นมัว
ครานั้นจึงโฉมเจ้าลาวทอง,ยกสองมือทูนขึ้นเหนือหัว,ร้องไห้กลิ้งเกลือกเสือกตัว,ระเริ้มริกรัวรัวทั้งกายา
กอดเท้าพ่อแม่สะอื้นไห้,นํ้าตาไหลซึมซาบลงอาบหน้า,เช็ดน้ำตาคลอหล่อหลั่งตา,แล้ววอนว่ารำพันพิไรไป
เจ้าประคุณทูนหัวของลาวทอง,ไม่ปกครองลูกแล้วฤๅไฉน,ปกผมร่มเกล้าอยู่เท่าไร,ลูกนี้จึงได้เป็นตัวมา
อาบน้ำป้อนข้าวทุกเช้าเย็น,ไม่วายเว้นพิทักษ์รักษา,ปรนนิบัติสารพัดด้วยเมตตา,จึงได้เป็นตัวมาถึงเพียงนี้
ลูกหมายว่าจะตายกับฝ่าเท้า,แทนคุณแม่เจ้าจนเป็นผี,คิดอยู่ทุกทิวาราตรี,ถึงจะมีลูกผัวไม่ไปไกล
ไม่สมนึกเสียแรงคะนึงปอง,ลาวทองหาได้แทนพระคุณไม่,อยู่ด้วยหลัดหลัดจะพลัดไป,เมื่อไรจะได้คืนมาพบกัน
วิบากจากแล้วก็จำไป,ถ้าใกล้ใกล้ก็มิสู้จะโศกศัลย์,ได้เห็นหน้ามาเยียนเวียนทุกวัน,เพียงนั้นพอเห็นไม่เป็นไร
นี่จะลิบลับไปนับปี,หารู้ที่จะมาเยี่ยมมาเยียนไม่,สุดหล้าฟ้าดินสิ้นแดนไตร,สุดใจจริงแล้วทุกเวลา
เจ็บไข้ตายเป็นไม่เห็นกัน,นับวันเช้าเย็นไม่เห็นหน้า,ทุกข์ภัยใครเลยจะนำพา,เหมือนพ่อแม่เมตตาคอยตามใจ
ไปมีผัวถึงผัวจะรักนัก,ฟูมฟักมิให้ห่างระคางได้,จะกล่อมเกลี้ยงเลี้ยงดูประการใด,ก็ไม่เหมือนพ่อแม่ที่เลี้ยงมา
เขาคนอื่นแท้แท้นี่แม่เอ๋ย,ไหนเลยเขาจะเห็นแก่น้ำหน้า,ผิดใจก็จะทำไม่นำพา,มิใช่ว่าหนุ่มแท้อยู่เมื่อไร
นี่หลับตาตามไต้กระทั่งตอ,คอจะหักยังหารู้สึกไม่,ลูกเมียเขามีที่พอใจ,จะหวงหึงอึงไปทุกประการ
ลูกจะโต้ตอบเขาที่ไหนได้,คารมไทยมันแจดอยู่จัดจ้าน,จะลำเลิกเบิกส่งถึงพงศ์ปราณ,ฉวยทัดทานเถียงบ้างจะขัดใจ
ตัวเป็นเมียน้อยนี้ร้อยยาก,จะออกปากถุ้งเถียงก็ไม่ได้,ผัวเขาเขาจะเข้าด้วยกันไป,ถ้ารักใคร่ไปตลอดพอรอดตัว
จะเฝ้ากันอยู่อย่างไรทั้งตาปี,มิทีหนึ่งก็ทีหนึ่งลับหลังผัว,มันจะข่มด้วยคารมให้หลาบกลัว,ถ้าดื้อดึงไปก็หัวจะเลือดย้อย
ไหนเจ้ามันจะด่าข้ามันจะตี,จะเหยียบขยี้ขยำให้ตํ่าต้อย,ผัวมามันจะบอนค่อนตะบอย,ถ้าเชื่อถือก็จะพลอยกันตีเอา
สำหรับก็จะยับไปทุกท่า,ลงเป็นข้าขี้ชกคนใช้เขา,ยิ่งคิดไปใจเสียอยู่ซบเซา,เกิดมาเสียเปล่าไม่เป็นตัว
ฝ่ายแสนคำแมนกับเงินยวง,เหงาง่วงใจเสียทั้งเมียผัว,นํ้าตาหลั่งไหลใจระรัว,กลัวจะเหมือนลูกว่ายิ่งอาลัย
แข็งขืนอารมณ์มาข่มทุกข์,ปล้ำปลุกปลอบลูกอย่าร้องไห้,ดูแล้วแก้วพ่อมิเป็นไร,ชันษาเจ้าจะได้เป็นผู้ดี
กำหนดในปีนี้จะมีคู่,พิเคราะห์ดูใคร่ครวญเป็นถ้วนถี่,ตามกระทรวงในดวงชะตานี้,ต้องตกที่นางสีดาพะงางาม
ได้เมื่อทศพักตร์มันลักหนี,พระรามตามตีไม่เข็ดขาม,คืนไปได้คงกับองค์ราม,อย่าครั่นคร้ามเลยจะมีที่พึ่งพา
แต่จะกระเดื่องใจเมื่อไปถึง,นิดหนึ่งเท่านั้นไม่หนักหนา,พ้นนั้นนับวันนับเวลา,จะลอยฟ้าฟูฟ่องไม่หมองใจ
เกิดมาชะตาเจ้าอย่างนั้น,จงกลืนกลั้นน้ำตาอย่าร้องไห้,อาบน้ำเสียจวนคํ่าจะได้ไป,ข้าไทพี่เลี้ยงมาพร้อมกัน
ปลอบนางย่างเยื้องมาถึงที่,ทาสีตักน้ำมาเต็มขัน,ผลัดผ้าลูบทากระแจะจันทน์,ผัดหน้าผิวพรรณเป็นนวลใย
เกล้าผมสมทรงกะทัดรัด,ดอกไม้ทองแซมทัดสะบัดไหว,เกี้ยวกระหวัดปิ่นพลอยลอยวิไล,สอดใส่ดอกมะเขือทองคำพราย
ห้อยสายระย้าเพชรเก็จก่อง,สังวาลทองพลอยพริ้งสะอิ้งสาย,เด่นดวงกุดั่นพรรณราย,กำไลสวมขวาซ้ายสอดพร้อม
ใส่แหวนเพชรนิลมรกต,สไบสีสุกสดตรลบหอม,พ่อแม่เป็นผู้ใหญ่จะไปดอม,ข้าไทแวดล้อมกันลงเรือน
ข้าวของกำนัลนั้นหนักหนา,บ่าวข้ายกขนมากล่นเกลื่อน,ลูกหลานพี่น้องไม่ต้องเตือน,ไปเป็นเพื่อนลาวทองทุกตัวคน
ตามมีตามยากมาฝากทัพ,ตะลุ่มหับหาบหามอยู่สับสน,ถึงค่ายเข้าไปด้วยบัดดล,ชาวพลพวกทัพก็รับรอง
แลชมโฉมลาวสาวเป็นขนัด,ชะช่างจัดจริงหวาหน้าผ่องผ่อง,นางเดินกลางเอวกลมนมเป็นกอง,อล่องฉ่องผิวหน้าเป็นนวลจันทร์
อีเดินถัดหยัดเหยาะอย่างจะรำ,ผิวขำเอวกลมดังแกล้งปั้น,เหมาะเจาะจริงหวาตาเป็นมัน,อ้ายมั่นว่ากูได้ไม่ไว้มือ
ครั้นถึงพลายแก้วผู้แม่ทัพ,นั่งพับเพียบพร้อมไม่อึงอื้อ,ข้าวของกองตั้งนั่งพนมมือ,นับถือไหว้ท่านผู้แม่ทัพ
พลายแก้วเชื้อเชิญท่านทั้งสอง,ขึ้นบนพรมลาวทองเลื่อนขยับ,นั่งไหว้เสงี่ยมเฟี้ยมพับ,เจ้าพลายรับไหว้ท่านทั้งสองรา
ชำเลืองดูลูกสาวขาวจิ้มลิ้ม,เหมาะละม้ายคล้ายพิมพี่นักหนา,ตายายชายตามาปะตา,ก็หยิบพานหมากมาพูดอื่นไป
ฝ่ายว่าผัวเมียทั้งสองรา,ต่างพูดตามประสาเป็นผู้ใหญ่,ข้อยออกมาหาอาญาไทย,ด้วยขอบใจท่านนักที่ป้องกัน
ร้อยบ้านพันเมืองไม่หลอเหลือ,เป็นเบือฉิบหายด้วยห้ำหั่น,จนน้ำกินบ่ได้ไหลเป็นมัน,ฟันดังฟันปลาบ่ราครือ
แต่บ้านจอมทองของข้าน้อย,บ่ยับย่อยชาวทัพเขานับถือ,ข้าวของสิ่งไรอยู่ในมือ,มิได้ยื้อแย่งทำให้ช้ำใจ
ข้อยขอบคุณท่านเป็นเที่ยงแท้,ถึงคุณพ่อคุณแม่บ่ปานได้,ท่านจะยกทัพกลับเมืองไทย,สิ่งใดข้าวของก็บ่มี
ตามจนตามยากมาฝากบ้าง,เป็นเสบียงกลางทางจนถึงที่,เงินทองของตูบ่สู้มี,จะแจกรี้พลท่านที่ขึ้นมา
ข้อยมีแต่ลูกสาวลาวทอง,กับข้าวของหน่อยนิดคิดมาหา,เจ้าลาวทองลูกแก้วผู้แววตา,ให้เป็นข้าช่วงใช้ไปจนตาย
ไร้ญาติขาดแล้วนะนายเด,อย่าทอดเททุ่มทิ้งให้สูญหาย,ข้อยขอฝากตัวเจ้าขรัวนาย,ด้วยพลัดพรายพ่อแม่ไปแต่ตัว
แม้นหม่อมพลายแก้วมิเอ็นดู,ลาวทองลูกตูบ่มีหัว,ไกลตาข้าน้อยนี้นึกกลัว,จะยังชั่วก็เพราะท่านกรุณา
ข้าเถ้าทั้งคู่นี้อยู่ไกล,เมื่อไรจะได้ล่องลงไปหา,เมื่อหน้าถ้าท่านได้ขึ้นมา,จงเมตตาแวะเยี่ยมให้เย็นใจ
ครานั้นจึงโฉมเจ้าพลายแก้ว,ยิ้มแล้วตอบมาหาช้าไม่,ท่านอย่าโศกาอาลัยไป,รู้แล้วว่าไกลกันสุดตา
ลูกท่านท่านรักดังดวงใจ,เอามาให้ก็เพราะท่านรักข้า,เป็นกุศลหนหลังได้สร้างมา,จึงเพอิญเมตตาบ้านจอมทอง
เข้าบ้านไหนไล่ตีแตกระยำ,แต่บ้านนี้ไม่ทำช่วยปกป้อง,ใช่ใครแนะนำในทำนอง,ว่าลูกของท่านมีที่ต้องใจ
ไม่แจ้งจริงจริงจึงนิ่งอยู่,พึ่งรู้เดี๋ยวนี้เอามาให้,ยินดีเหลือที่จะอุปไมย,ถึงเราได้เงินทองมามากมาย
หญิงชายคั่งคับนับพัน,อยู่นั่นมิได้นึกคะนึงหมาย,หญิงใดก็มิได้มาแอบกาย,นอนดายเด็ดเดียวไม่ดูดี
ท่านพาลาวทองมายกให้,จะเลี้ยงไว้ให้สมซึ่งศักดิศรี,ท่านอย่าคิดกังขาราคี,ร้อยปีไม่อยากให้จากกัน
จะร่วมเรียงเคียงหน้ากว่าจะตาย,ไม่เบื่อหน่ายแหนงจิตรบิดผัน,บรรดาได้ทรัพย์มานับพัน,ไม่แบ่งปันให้ใครเท่าใยยอง
สารพัดสมบัติที่ตีได้,ชั้นต่ำลงไปจนข้าวของ,อย่าวิตกจะยกให้ลาวทอง,สองท่านอย่าได้เป็นกังวล
ว่าแล้วสั่งบ่าวให้จัดของ,เสื้อผ้าเงินทองนั้นเป็นต้น,วัวควายช้างม้าข้าคน,ยกขนมาให้ยายกับตา
บรรดาลูกบ้านทั้งปวงนั้น,ก็ตอบของกำนัลให้หนักหนา,ทั้งสิ้นยินดีปรีดา,สาธุเป็นพ่อข้อยบ่แพั
เงินคำทำได้จะไปบ้าน,กลับมาให้ทานข้อยเหลือแหล่,ยิ่งพี่ยิ่งน้องมองชะแง้,แท้แล้วควรท่านเป็นเจ้านาย
ยายตาพูดจากับแม่ทัพ,คำนับลาท่านจะผันผาย,ฝากลูกวอนว่าทั้งตายาย,ลาวทองใจหายห่วงมารดา
กราบไหว้ร้องไห้สะอึกสะอื้น,เมื่อไรจะได้คืนขึ้นมาหา,ต่างคนซึมซาบอาบน้ำตา,สองราแข็งข่มอารมณ์ไป
หาบขนเงินทองเสื้อผ้า,บรรดาของนายพลายแก้วให้,บ้างพูดกันซิกซี้ดีใจ,แต่สองเถ้าอาลัยถึงลาวทอง
ทั้งบรรดาข้าคนบ่นถึงนาย,ตะวันบ่ายก็มาถึงบ้านช่อง,พ่อแม่โศกาน้ำตานอง,เข้าห้องใจหายทั้งยายตา
ครานั้นพลายแก้วผู้แม่ทัพ,ครั้นสุริยาลาลับพระเวหา,พลบคํ่ายํ่าคลุ้มชอุ่มตา,ดาษดาเทียนเถือกประเทืองพราย
พร้อมพลทหารชาญณรงค์,แวดวงเมียงหมอบอยู่มากหลาย,หัวเมืองท้าวพระยาบรรดานาย,ก้มกายกราบกรานด้วยเกรงฤทธิ์
ปรึกษาเสร็จสงครามเมืองเชียงทอง,ได้ครอบครัวเนืองนองอกนิษฐ,บาญชีมีนายเสมียนคิด,อาญาสิทธิ์นายหมวดให้ตรวจตรา
อาวุธยุทธภัณฑ์ที่ลาวทิ้ง,ลาวแตกต้อนชิงได้หนักหนา,เป็นของหลวงทั้งปวงให้ตีตรา,เงินขาเกวียนของที่ต้องการ
ช้างม้าดีดีบาญชีหมาย,วัวควายนั้นให้พวกทหาร,เชี่ยนขันโตกถาดตะลุ่มพาน,ผู้ใดรานรบได้ให้ผู้นั้น
อย่าได้ส่อเสียดเบียดเบียนว่า,ริษยายํ่ายี่ตีบังกั้น,ทุกสิ่งสารพัดเป็นสัตย์ธรรม์,อิกห้าวันจะยกไปพารา
อันซึ่งตัวพระยาเชียงทองนั้น,ข้องเกี่ยวราชทัณฑ์อยู่หนักหนา,จะพาเอาลงไปอยุธยา,เฝ้าฟังบัญชาจะอย่างไร
มาดแม้นพระองค์ลงโทษทัณฑ์,จะป้องกันทูลขอให้จงได้,กำแพงระแหงให้ลงไป,จะเพ็ดทูลให้ด้วยชอบพอ
ครั้นสั่งแล้วพลันมิทันช้า,ต่างคนลุกลาไปสอสอ,จัดแจงตามสั่งไม่รั้งรอ,รู้ต่อต่อกันทั้งนั้นไป
พวกไพร่ในค่ายเจ้าพลายแก้ว,ครั้นขุนนางไปแล้วหาช้าไม่,ปิดทับพับพรมระงมไป,เวลาคํ่ายํ่าได้สักยามปลาย
ข้าไทใช้สอยก็นอนหลับ,เทียนดับสิ้นแสงสูญหาย,พลายแก้วชำเลืองเยื้องกราย,รูดม่านมั่นหมายเจ้าลาวทอง
ไม่พบพักตร์ซักลาวที่เคยใช้,บอกว่าไปอยู่กับนางต่างห้อง,ด้วยพี่เลี้ยงเคียงข้างคอยประคอง,ร้องไห้ตั้งแต่พ่อแม่ไป
เพื่อนไปเว้าเล่นเจรจา,ยังหาหายโศกากำสรดไม่,เจ้าพลายแก้วสั่งพลันทันใด,เอ็งจงลงไปอย่าช้าที
บอกพี่เลี้ยงเวียงวันทั้งสอง,ให้พาเจ้าลาวทองขึ้นมานี่,ว่ากูเชิญขึ้นมาพาที,ปรึกษากันที่จะอยู่ไป
ฝ่ายสาวพรหมาก็รับคำ,อำลาลุกมาหาช้าไม่,ถึงห้องลาวทองเข้าทันใด,นั่งใกล้แล้วกล่าวซึ่งวาจา
บอกสามนางนั่งอยู่พรั่งพร้อม,ว่าหม่อมพลายแก้วเธอให้หา,เชิญขึ้นไปสั่งสนทนา,ว่าแล้วก็ลาไปทันใด
ครานั้นจึงโฉมเจ้าลาวทอง,กอดสองพี่เลี้ยงสะอื้นไห้,รู้ว่าพลายแก้วแววไว,จะให้ขึ้นไปถึงห้องนอน
ให้หวาดหวั่นจิตรคิดพรั่น,พี่วันพี่เวียงขึ้นไปก่อน,ว่าพลางยกมือขึ้นไหว้วอน,น้องห่อนที่จะเว้าเจ้านายเป็น
เลี้ยงน้องมาจนน้องเป็นสาว,บ่าวใดก็มิได้มาเบิ่งเห็น,ฟ่อแม่ป้อนข้าวทุกเช้าเย็น,กลางเวนกลางคํ่าบ่เคยใคร
จะให้น้องไปเว้าเจ้านายทัพ,จะขอรองขอรับเป็นสังไหน,บ่ฮู้บ่หันประการใด,น้องไปบ่ฮอดพี่นางวัน
ครานั้นนางวันกับนางเวียง,พี่เลี้ยงฟังนางพลางรับขวัญ,ต่างปลอบตอบเจ้าลาวทองพลัน,แม่จะคิดเดียดฉันท์ไปไยมี
พ่อแม่ให้มาเป็นข้าเขา,จงถือใจไยเล่านะเจ้าพี่,ต้องให้เขาเมตตาปรานี,จะได้ดีก็เพราะรู้บำรุงใจ
ถ้าขืนขัดอารมณ์เขาตรมเกรียม,โหดเหี้ยมไมตรีหาดีไม่,พี่น้องจะต้องซึ่งโทษภัย,ลุกเลยลามไปถึงบิดา
คุณท่านคุ้มครองป้องกันเรา,จึงยกเจ้าลาวทองให้เป็นข้า,หมายใจว่าจะได้เป็นหน้าตา,ฟอแม่พี่งพาจนกันตาย
เจ้าลืมอีสังบ่ฟังข้า,จะพลอยพาพ่อแม่เราฉิบหาย,จงเอ็นดูปูย่าตายาย,หมายพึ่งจึงให้มาเป็นเมีย
อย่าจู้จี้เลยพี่จะไปเพื่อน,แก้มเปื้อนแม่เช็ดน้ำตาเสีย,นิจจาน้องยังหมองระทวยเพลีย,อย่าปลกเปลี้ยปลอบให้เอาแป้งทา
พี่เลี้ยงเคียงนางข้างละคน,แต่เวียนวนวุ่นวายกันหนักหนา,เดินใกล้ถึงม่านคลานเข้ามา,สองนางต่างพากันเข้าไป
เจ้าลาวทองถอยหลังลงนั่งทรุด,กระชุ่นฉุดมือมาหาช้าไม่,พอม่านแหวกสว่างกระจ่างไป,แสงไฟปลาบต้องละอองนวล
เจ้าลาวทองซบหน้าไม่นั่งตรง,บังม่านหมอบลงให้ปั่นป่วน,พี่เลี้ยงเลี่ยงหลีกให้ลอยนวล,นางก็ซวนทรุดแอบพี่เลี้ยงบัง
ครานั้นจึงโฉมเจ้าพลายแก้ว,เห็นนางมาแล้วยังแอบหลัง,ก็รู้ว่านางประหม่าละล้าละลัง,อยู่ข้างหลังพี่เลี้ยงลออตา
พินิจน้องผ่องผิวเจริญพักตร์,สวาดิรักมิได้วายเสนหา,นึกถวิลยินดีปรีดา,ยิ้มเยื้อนสนทนาปราศรัยนาง
ร้อยชั่งนั่งขึ้นเป็นไรเจ้า,อย่าบังเงาเชิญนั่งข้างสว่าง,สนทนากันเล่นเย็นเย็นพลาง,ขอถามนางทุกข์ร้อนแต่ก่อนไร
วันทัพมาถึงบ้านจอมทอง,น้องตระหนกตกใจฤๅหาไม่,บ้านอื่นตื่นแตกกระจายไป,ไยเจ้ากล้าอยู่แต่บ้านเดียว
ฤๅเข้าใจใครบอกว่าพี่มา,เมตตาไม่จับขับเคี่ยว,ฤๅคนดีมีอยู่อย่างไรเจียว,จึงไม่เที่ยวทิ้งบ้านประการใด
ครานั้นนางวันกับนางเวียง,ทั้งสองหมอบเมียงยกมือไหว้,สะกิดเจ้าลาวทองให้ตอบไป,นางไม่สนทนาพาที
ทั้งสองพี่เลี้ยงจึงเบี่ยงบ่าย,ยิ้มพรายตอบความไปตามที่,วันเมื่อทัพไทยไล่ตี,หนีไม่ทันด้วยว่าไม่รู้ตัว
อนึ่งก็ขึ้นกับลำพูน,ไม่มีมูลเหตุศึกสงบทั่ว,จึงปกป้องครองทรัพย์และครอบครัว,หนีไปก็กลัวจะม้วยมรณ์
จึงคิดกันเข้าสงบสงัดอยู่,แต่ผู้คนบนเรือนนั้นเร้นซ่อน,พ่อเถ้าห้ามว่าอย่าซอกซอน,ค่อยนิ่งนอนอยู่กับเหย้าอย่าเศร้าใจ
ถึงกองทัพจะมาจับไปทั้งบ้าน,หาพลัดวงศ์วานนั้นไปไม่,เดชะบุญคุณท่านช่วยคุ้มภัย,จอมทองจึงได้เป็นตัวมา
ถึงกระนั้นก็ยังไม่วายเศร้า,ต่อเจ้าลาวทองมาเป็นข้า,หมายใจจะได้เป็นหน้าตา,ขอพึ่งบาทาคุ้มวันตาย
พลายแก้วยิ้มแล้วก็ตอบคำ,ชะรอยบุญเราทำไว้มากหลาย,จึงพิกลดลใจทั้งไพร่นาย,มิได้ทำอันตรายบ้านจอมทอง
ที่จริงใจก็ไม่คิดคะนึงความ,ว่าจะได้เมียงามมาร่วมห้อง,เวลาเย็นเห็นหน้ามาเนืองนอง,สองท่านพาเจ้าลาวทองมา
ความนิยมสมคิดเหมือนจิตรใจ,ถึงได้เชียงทองก็น้อยกว่า,เหตุไรเจ้าจึงไม่สนทนา,ฤๅว่าใจนางไม่เต็มใจ
ทั้งสองพี่เลี้ยงเคียงข้าง,ช่วยถามนางดูให้สิ้นสงสัย,มิสมัครไม่รักก็แล้วไป,อย่าร้องไห้แก้มน้องจะหมองมัว
ครานั้นนางวันกับนางเวียง,พี่เลี้ยงเชิงดีมิใช่ชั่ว,สะกิดเจ้าลาวทองต้องตัว,ทูนหัวนิ่งไยไม่เจรจา
ถ้าได้ดีสองพี่จะได้พึ่ง,แม้นแข็งขึงมิฟังคำพี่ว่า,ตัวน้องต้องไปอยุธยา,ไม่เห็นหน้าสองพี่จะหนีคืน
เลี้ยงมาหมายว่าจะพึ่งบุญ,ไม่ให้พึ่งก็หมุนมุ่งไปอื่น,เสียแรงวอนสอนสั่งทุกวันคืน,ยังสะอื้นไม่เอ็นดูกับพี่ยา
ครานั้นจึงโฉมเจ้าลาวทอง,ได้ฟังทั้งสองพี่เลี้ยงว่า,จะออกปากยากสุดจะเจรจา,ด้วยไม่เคยสนทนาภาษาไทย
นึกกลัวสองพี่จะหนีทิ้ง,ถ้าไปจริงแล้วหามีที่เห็นไม่,จะโต้ตอบคำชายให้อายใจ,หวั่นไหวสะทึกสะเทินทั้งกายา
จำเป็นจำใจจะออกปาก,ยังกระดากกระเดื่องเขินเมินหน้า,พี่เลี้ยงหยิกเน้นให้เจรจา,นางประหม่าเสียงสั่นให้พรั่นใจ
ตัวข้อยจะประนอมยอมเป็นข้า,หมายว่าจะเมื้อถึงเมืองใต้,แต่หากห่วงหลังนักจะหักไป,เป็นจนใจไม่รู้ที่จะพาที
พลายแก้วเห็นนางยังประหม่า,พูดไม่เงยหน้าขึ้นจากที่,ครั้นจะสนทนาให้ช้าที,เซ้าซี้อยู่ก็เนิ่นเกินเวลา
จึงเอื้อมมือหยิบหมากที่ในพาน,อัดอั้นใจอ่านพระคาถา,ด้วยเคยเชื่อใจแต่ไรมา,ไม่ช้าส่งให้พี่เลี้ยงพลัน
ช่วยยื่นหมากไปให้เจ้าลาวทอง,ทั้งสองพี่กินหมากในพานนั่น,สนทนาเวลาก็ดึกครัน,ไปเถิดวันอื่นจึงขึ้นมา
พี่เลี้ยงรับหมากมายื่นให้,เจ้าลาวทองรับไว้ไม่เงยหน้า,ไม่กินกลัวจะไม่ให้ไคลคลา,ครั้นกินหมากมนตราให้เสียวใจ
ตั้งแต่ยามเย็นนางมาอยู่,หาได้ดูหน้าตาเจ้าพลายไม่,ครั้นต้องหมากมนตร์เคี้ยวประเดี๋ยวใจ,ก็อาลัยลอบเหลือบชำเลืองตา
เห็นเจ้าพลายนายทัพขยับยิ้ม,ปิ้มประหนึ่งจะคลานเข้าไปหา,เจ้าพลายแก้วแว่วเห็นกิริยา,ก็รู้ว่าต้องเทพรำจวนใจ
เบือนหน้ามาบอกกับสองนาง,ไปพลางวันอื่นจงมาใหม่,หาวนอนแล้วสิน้องลาวทองไป,ดับไฟมืดมิดทำนิทรา
สองนางเยื้องย่างมาทั้งคู่,ปิดประตูรีบไปไม่คอยท่า,ลาวทองเพ่งพิศยิ่งติดตา,ไม่ออกมาหมายอยู่เป็นคู่ครอง
พลายแก้วลุกลงมาจากเตียง,เดินเมียงมาจะปิดประตูห้อง,มือคลำขยำถูกเจ้าลาวทอง,นางนิ่งอยู่มิได้ร้องประการใด
