w1,w2,w3,w4
อาบน้ำแล้วซ้ำทาขมิ้น,เอานมให้กินแล้วใส่อู่,แม่นมข้าไทให้เลี้ยงดู,กินอยู่เป็นสุขทุกเวลา
ทรวดทรงส่งศรีไม่มีแม้น,อรชรอ้อนแอ้นประหนึ่งเหลา,ผมสลวยสวยขำงามเงา,ให้ชื่อเจ้าว่าพิมพิลาไลย
สอนเย็บเก็บปักหักทองขวาง,ที่รุ่นราวคราวนางไม่เปรียบได้,เช้าเย็นออกไปเล่นเก็บดอกไม้,ที่ข้างวัดเขาใหญ่อยู่อัตรา
จะกล่าวถึงพลายแก้วกับขุนช้าง,ทั้งสองข้างออกไปเล่นกับบ่าวข้า,พอพบขุนช้างพลางพูดจา,ไปซื้อเหล้าเอามากินด้วยกัน
พลายแก้วกินเหล้าเข้าต้ำอึก,ขุนช้างวางหงึกจนหัวสั่น,ยั่นกูเมาหนักหนาจนตาชัน,เทเหล้าใส่ขันชวนเป็นเกลอ
จึงเอามือพลายแก้วลงจดขัน,เราซื่อต่อกันจนตายเหนอ,ถ้าใครทรยศคดต่อเกลอ,ให้เทพเธอสังหารผลาญชีวัน
อันดาบองครักษ์ทั้งสี่หมู่,อย่าให้แคล้วคอกูเป็นแม่นมั่น,ขอให้พลัดมารดาห้าร้อยกัลป์,จิ้มเอาเหล้าในขันขึ้นควั่นคอ
พลายแก้วกินเหล้าเข้าต้ำอึก,ขุนช้างวางบึกตาปอหลอ,นางพิมพิลาไลยชอบใจงอ,สมน้ำหน้ามันหนออ้ายจัณฑาล
ขุนช้างนั้นเป็นสมภารมอญ,ไม่พักโกนหัวกล้อนสวดมนต์ใหญ่,พลายแก้วนั้นเป็นสมภารไทย,จัดแจงแต่งให้ยกของมา
สวดมนต์ฉันเสร็จสำเร็จแล้ว,ฝ่ายข้างพลายแก้วอุตริว่า,เราเล่นเป็นผัวเมียกันเถิดรา,ขุนช้างร้องว่าข้าชอบใจ
นางพิมว่าไปอ้ายนอกคอก,รูปชั่วหัวถลอกกูหาเล่นไม่,พลายแก้วว่าเล่นเถิดเป็นไร,ให้ขุนช้างนั้นไซร้เป็นผัวพลาง
ตัวข้าจะย่องเข้าไปหา,จะไปลักเจ้ามาเสียจากข้าง,ทั้งสองคนรบเร้าเฝ้าชวนนาง,จึงหักใบไม้วางต่างเตียงนอน
นางฉลาดกวาดทรายกลายเป็นเรือน,พูนขึ้นกล่นเกลื่อนดังฟูกหมอน,นางพิมนอนพลางกลางดินดอน,เจ้าขุนช้างหัวกล้อนเข้านอนเคียง
พลายแก้วโดดแหวกเข้าแทรกกลาง,ชกหัวขุนช้างที่กลางเกลี้ยง,ขุนช้างทำหลับอยู่กับเตียง,ฝ่ายนางพิมนอนเคียงค่อยเมียงมอง
ขุนช้างวางร้องก้องกู่โวย,ขโมยลักเมียกูจู่จากห้อง,ลุกขึ้นงุ่นง่านเที่ยวซานร้อง,เรียกหาพวกพ้องให้ติดตาม
อ้ายเด็กๆ กราวเกรียวบัดเดี๋ยวใจ,พวกขุนช้างรุกไล่ไม่เข็ดขาม,พอทันพวกพลายแก้วแล้วเลยลาม,ถ้อยทีถ้อยปามเข้าตีกัน
จมูกครากปากแตกจนเลือดไหล,บ้างก็วิ่งร้องไห้ไปตัวสั่น,เรียกหาพ่อแม่อยู่แจจัน,จนผู้ใหญ่ชวนกันมาห้ามไว้
นางพิมด่าให้อ้ายตายโหง,พวกอ้ายโล้งโต้งกูไม่เล่นได้,อ้ายหัวล้านขี้ถังมันจังไร,แล้วพาฝูงข้าไทไปเรือนพลัน
เจ้าขุนช้างหัวฟกวิ่งตกใจ,ข้าไทก็กลัววิ่งตัวสั่น,ฝนไพลใส่ทาตาเป็นมัน,ยิงฟันแลบลิ้นแทบสิ้นใจ
ท่านผู้ฟังทั้งสิ้นอย่ากินแหนง,จะประดิษฐ์คิดแต่งก็หาไม่,เด็กอุตริเล่นหากเป็นไป,เทวทูตดลใจให้ประจักษ์ตา
เด็กเล่นสิ่งไรก็ไม่ผิด,ทุจริตก็เป็นเหมือนปากว่า,อันคดีมีแต่โบราณมา,ตำรานี้มีอยู่ในสุพรรณ
ครั้นอยู่มาขุนศรีวิชัย,กับเมียรักร่วมใจทั้งสองนั่น,จึงปรึกษายินยอมลงพร้อมกัน,ว่าขุนช้างลูกนั้นจำเริญวัย
ควรจะเข้าไปเฝ้าพระพันวษา,ถวายตัวลูกยาจึงจะได้,ให้เป็นข้าบาทบงสุ์ทรงช่วงใช้,บังไว้ความผิดจะติดตัว
ปรึกษากันพลันสั่งซึ่งข้าไท,ให้พาไปอาบน้ำแล้วดำหัว,ทาขมิ้นผัดแป้งแต่งตัว,เอามุหน่ายป้ายทั่วจนท้ายทอย
กำไลทองสองเส้นเน้นสองแขน,ให้ถือแหวนเพชรยอดสอดใส่ก้อย,ดูเหมือนลูกเสือปลานัยน์ตาลอย,วิ่งร่อยร่อยยักคอเข้าหอกลาง
จึงให้หาธูปเทียนทั้งดอกไม้,ใส่พานจัดไปตามเยี่ยงอย่าง,ทั้งเสบียงเลี้ยงกันที่ตามทาง,ให้ผูกช้างพลายนั้นมาทันใด
พ่อลูกขึ้นนั่งสัปคับ,ควาญขับออกจากบ้านรั้วใหญ่,ข้ามธารผ่านทุ่งมุ่งทิวไม้,บ่าวไพร่งุ่มง่ามตามกันมา
ชาวบ้านร้านตลาดพอผาดเห็น,ร้องว่าเป็นเวทนาน่ามันไส้,เด็กอะไรหัวล่อนกล้อนสุดใจ,แลไปเหมือนหนึ่งหลอกบอกเพื่อนกัน
จะว่าค่างฤๅลิงวิ่งมาเกิด,อ้ายผีนอกละเมิดที่ไหนปั้น,ชายหญิงวิ่งหัวร่ออยู่งองัน,ดูจนพ่อลูกนั้นเข้าในวัง
จะกล่าวถึงพระองค์ผู้ทรงภพ,เลิศลบสยบแสยงทั้งแหล่งหล้า,ทุกประเทศเขตขัณฑสิมา,ออกระอาอ่อนเกล้าอภิวันท์
ต่างถวายเครื่องราชบรรณา,ขอขึ้นอยุธยาทุกเขตขัณฑ์,พระเดชปกเกศเป็นนิรันดร์,เกษมสันต์ทั่วหน้าประชากร
ขาดเข็ญเป็นสุขโสมนัส,สืบพระวงศ์พงศ์กษัตริย์มาแต่ก่อน,กรุงศรีอยุธยาสถาพร,สโมสรโสมนัสสวัสดี
เสด็จในพระที่นั่งบัลลังก์รัตน์,พร้อมขนัดนวลอนงค์ส่งศรี,น้อมเศียรหมอบเฝ้าเจ้าธานี,ทุกหน้าที่พร้อมพรักพนักงาน
แต่ละหน้าหน้านวลควรสวาดิ,บำเรอราชหฤทัยเกษมสานต์,ดังดาวล้อมแขไขในคัคนานต์,หมอบกรานคลานเฝ้าเป็นเหล่าไป
ทั้งพวกจำเรียงเสียงดนตรี,ก็เรื่อยรี่ขับประสานขานไข,เพลิดเพลินเจริญราชหฤทัย,นางในปฏิบัติเป็นอัตรา
พระสุริย์ฉายบ่ายแล้วสี่โมงเศษ,จะประเวศออกที่พระลานหน้า,บทจรสู่สรงพระคงคา,ไขสุหร่ายธาราลงซ่าเซ็น
ทรงสุคนธ์หอมฟุ้งจรุงกลิ่น,พระภูษาดอกกินรีเด่น,จับพระแสงนาคาหน้าดังเป็น,พอจวนเย็นออกหน้าพระลานพลัน
สนั่นเสียงแตรสังข์ประดังก้อง,ประโคมฆ้องกลองชนะคะครื้นครั่น,ตำรวจหน้าข้าราชการนั้น,ต่างก้มเกล้าอภิวันท์อัญชลี
ประทับเหนืออาสน์เอี่ยมลอออ่อน,ดังพระยาไกรสรราชสีห์,จึงขุนศรีวิชัยใจภักดี,กับขุนช้างคลานรี่ติดเข้ามา
ยกพานธูปเทียนแลดอกไม้,เข้าไปตั้งไว้ที่ตรงหน้า,ขุนช้างหมอบชิดกับบิดา,ภาวนาคิดกลัวแทบตัวตาย
ฮ้าเฮ้ยอ้ายขุนศรีวิชัย,นั่นมึงพาลูกใครเข้ามาหวา,ดูหัวหูน่าสมเพชเวทนา,เป็นเชื้อวงศ์พงศาของผู้ใด
ฤๅลูกหลานว่านเครือจองมึงเอง,หัวล้านโจงเหม่งไม่เอาส่ำได้,จะเอามาให้กูฤๅว่าไร,มีธูปเทียนดอกไม้ใส่พานมา
ครานั้นสมเด็จนเรนทร์สูร,ฟังทูลทรงพระสรวลอยู่ร่วนร่า,เออหัวหูดูสมเพชเวทนา,แต่ได้ลาภอย่างว่าก็ชอบกล
เดี๋ยวนี้มันยังเด็กเล็กอยู่,จะมอบไว้ให้กูไม่เป็นผล,เอ็งเลี้ยงไว้ก่อนอย่าร้อนรน,ไว้เมื่อจนเติบใหญ่จึงให้มา
ตรัสพลางทางสั่งพนักงาน,จัดของพระราชทานทั้งเสื้อผ้า,พ่อลูกกราบงามลงสามลา,ด้วยทรงพระกรุณาก็ยินดี
