w1,w2,w3,w4
พี่ฝันสำคัญว่าได้แหวน,รังแตนรุ้งไฟไม่สลาย,บริสุทธิ์บุตรเราจะเป็นชาย,เมื่อเจ้าพรากจากกายพี่แพ้ท้อง
ข้าวปลาราน้ำไม่กินได้,เสียใจเพราะเจ้าจนเศร้าหมอง,มันให้อยากส้มมะขามผักหนามดอง,เห็นหน้าน้องวันนี้พี่ดีใจ
ขอเชิญเจ้าไปเรือนอย่าเชือนช้า,ผัวหาตีด่าวันทองไม่,พลางคว้าข้อมืออย่าถือใจ,วันทองผลักไสอยู่ไปมา
พระหมื่นศรีตวาดอ้ายชาติถ่อย,ช่างสำออยอ้อยอิ่งไม่อายหน้า,คราวโกรธราวกับไฟไหม้หลังคา,มุทะลุดุด่าจนน่ากลัว
ไหนมึงว่าแค้นวันทองนัก,ได้มาแล้วไม่รักจะตัดหัว,ตามของดอกไม่ต้องธุระตัว,ครั้นเห็นหน้าตามัวก็ลืมแค้น
มึงกลอกกลับอย่างนี้อ้ายขี้ครอก,จึงถูกเข่าถูกศอกจนหงายแหงน,เจรจาว่าเล่นไปตามแกน,แคะแค่นค่อนว่าจะพาไป
ไม่รู้ฤๅจะถามความรับสั่ง,มึงจะรั้งคนกลางไปข้างไหน,เร่งหานายประกันมาทันใด,ผู้คุมเหวยรับไว้ทั้งสามรา
ครั้นว่าได้เพลามาพร้อมกัน,ลูกขุนทั้งนั้นก็พร้อมหน้า,ผู้คุมก็คุมคู่ความมา,คัดข้อฟ้องหาแล้วถามไป
ขุนช้างหาว่านางวันทอง,ได้สู่ขอหอห้องมารดาให้,ซัดน้ำสวดมนต์คนแจ้งใจ,ขุนแผนแก้ไขว่าไม่รู้
ขุนช้างอ้างสืบสักขีพยาน,ชายหญิงชาวบ้านได้เห็นอยู่,ข้อหนึ่งขุนช้างได้เลี้ยงดู,เป็นคู่ร่วมเรือนกับวันทอง
ครั้นตามไปพบที่ต้นไทร,ขุนแผนคุมโจรไพรไว้มากหลาย,เห็นวันทองนอนเรียงอยู่เคียงกาย,จึงรู้ว่าชายชู้จู่ลักไป
สอบขุนแผนพลันมิทันช้า,ขุนแผนแก้ว่าหามิได้,ขุนช้างอ้างพยานไปทันใด,สอบข้ออื่นไปมิได้ช้า
ข้อหนึ่งขุนแผนกับโจรป่า,ปลูกตำหนักพลับพลาทำสุงสิง,เห็นขุนช้างเข้าไปก็ไล่ยิง,ผูกมัดรัดพิงกับต้นไม้
เฆี่ยนด้วยหนามหวายลายจนแขน,ขุนแผนแก้ว่าหามิได้,ขุนช้างเวียนวนให้จนใจ,ระบุไปว่าจะอ้างไม่มีคน
ด้วยวิ่งแยกแตกทัพยับย่อย,อาศัยรอยที่หลังยังปี้ป่น,ขอพิสูจน์ลงดำที่น้ำวน,สิ้นฟ้องแต่ต้นตลอดปลาย
จึงคัดคำให้การมิทันช้า,ข้อคดีมีมาเป็นมากหลาย,ขุนแผนตัวดีมีแยบคาย,อ่านมนตร์สนธยายอัดทวาร
เป่าต้องขุนช้างเข้าหว่างอก,เหงื่อตกอกใจให้ฟุ้งซ่าน,หน้าแดงแสยงขนลนลาน,ขอประทานฉานไม่สบายใจ
เวียนหัวยิ่งยวดปวดท้องขี้,จะแก้ความวันนี้เห็นไม่ได้,มันให้อัดพลุ่งพลุ่งพุงพองไป,งดไว้พรุ่งนี้เถิดพ่อคุณ
พระหมื่นศรีว่านี่ความรับสั่ง,จะแกล้งรั้งความไว้ให้เกิดวุ่น,ใครจะงดกดไว้ให้เจ้าคุณ,อ้ายขุนแม่ตั้งไม่ฟังมัน
ผุดลุกขยับขึ้นจากที่,เป็นตายจะไปขี้ให้จงได้,ขุนแผนว่าประทานฉานติดใจ,โจทก์จะหลบหนีไปได้บัญชา
ขุนช้างอึดอัดให้ขัดใจ,พอก้าวไปขี้ทะลักออกราดผ้า,เป็นชามชามปามลงกลางศาลา,คนฮาแตกเอนระเนนไป
ลูกขุนวุ่นวิ่งทั้งศาลา,เหม็นกว่าขี้หมาอ้ายหน้าไพร่,ขุนช้างแลดูเมียยิ่งเสียใจ,ขี้ไหลทรุดนั่งลงทั้งยืน
โอ้ว่าเจ้าวันทองน้องแก้ว,ขี้เปื้อนผ้าแล้วสิ้นทั้งผืน,ช่วยทุเลาผัวบ้างพอค้างคืน,ชื่นใจแล้วก็ไม่ทุเลาเลย
ลุกมาจะคว้าเจ้าวันทอง,ออกอิกกองหนึ่งแล้วแก้วแม่เอ๋ย,พระหมื่นศรีร้องมาว่าฮ้าเฮ้ย,เฉยเสียทีเดียวเจียวผู้คุม
ผู้คุมตำรวจมารวดเร็ว,เข้าฉวยฉุดบั้นเอวอยู่เกลื่อนกลุ้ม,ผลักออกจากศาลาหน้าชุมนุม,วิ่งกุมเรี่ยราดพรูดพราดมา
ครั้นถึงตลิ่งวิ่งลงสะพาน,โผนทะยานโดดน้ำลงต้ำฉ่า,ดำมุดผุดโผล่เหมือนโลมา,วิ่งขึ้นหน้าท่าของยายมี
ยายมีร้องมาว่าอะไร,กระสือฤๅมิใช่เหม็นกลิ่นขี้,ขุนช้างร้องฮ้ายยายอัปรีย์,วิ่งรี่เข้ามาศาลาใน
ผลัดผ้ามานั่งใกล้จำเลย,ลูกขุนเงยหน้าเหม็นไม่ทนได้,กลิ่นมันพ้นกำลังนั่งกลั้นใจ,ให้เสมียนเขียนถามเนื้อความพลัน
ข้อหนึ่งขุนแผนให้การว่า,ได้สู่ขอมารดาเป็นแม่นมั่น,แต่ยังชื่อพิมอยู่เป็นชู้กัน,ศรีประจันยกให้ได้แต่งงาน
ได้อยู่ภิรมย์ประสมสอง,จนมีทัพเชียงทองไปจากบ้าน,ขุนช้างแก้ไขมิได้นาน,ขอประทานข้อนี้ฉันไม่รู้
ขุนแผนก็กลับขึ้นไปบ้าน,ขุนช้างทำหักหาญเป็นหนักหนา,ปลูกหอขอพิมเป็นภรรยา,ซ้ำทำชู้เมียข้าก็ขัดใจ
สอบขุนช้างพลันมิทันช้า,ขุนช้างแก้ว่าหามิได้,ขุนแผนอ้างหญิงชายทั้งหลายไป,ยกข้อความใหม่ออกถามพลัน
ข้อหนึ่งถึงขุนแผนไม่ร้องฟ้อง,เป็นเมียของขุนแผนนั้นแม่นมั่น,มารับก็กลับไปด้วยกัน,แต่ข้าวของทั้งนั้นไม่เอาไป
ข้อหนึ่งขุนช้างตามนางไป,จะไล่ฟันขุนแผนให้เป็นผี,ขัดใจจึงได้เข้าต่อตี,ถ้อยทีถ้อยฟันกันในไพร
ขุนช้างไม่รับสิ้นทั้งข้อ,ขุนแผนว่าจะต่อก็ต่อได้,คัดเอาสำนวนทวนต่อไป,ชี้สองสถานไว้ตามอัยการ
รับในสำนวนควรฟังได้,ที่ข้อต่องดไว้ไม่ว่าขาน,ขออ้างให้ดำเนินเชิญพยาน,เทียบผูกมินานหยิกเล็บไว้
แล้วจดคำให้การนางวันทอง,ต้องด้วยคำขุนแผนหาผิดไม่,แต่ข้อความนั้นแยกแตกออกไป,ว่ามารดาขืนใจให้แต่งงาน
ครั้นไม่เข้าหอกดคอตี,อึงมี่ได้ยินสิ้นทั้งบ้าน,เมื่อขุนแผนขึ้นไปราชการ,ขุนช้างมาว่าขานขุนแผนตาย
เอากระดูกห่อผ้ามาให้ดู,คนนั่งพรั่งพรูอยู่มากหลาย,ขุนช้างร้องไปช่างไม่อาย,กลับกลายทุกอย่างนางวันทอง
ได้ใหม่ลืมเก่าอีเจ้าเล่ห์,ให้การปรวนเปรทำจองหอง,ลุกขึ้นถกขานัยน์ตาพอง,ยั่นกูถองเสียให้ยับอีอัปรีย์
วันทองร้องบอกกล่าวตระลาการ,อ้ายขุนหัวล้านทำจู้จี้,ข้าพเจ้าให้การพาลจะตี,มึงช่วยไถ่กูนี้มาเท่าไร
ผู้คุมเข้าขวางขุนช้างโกรธ,ลุกโลดผ้าลุ่ยหานุ่งไม่,พระหมื่นศรีร้องด่ามาทันใด,งามทั้งห้าไร่ไอ้ตาลาย
ผ้าผ่อนล่อนไปก็ไม่นุ่ง,แลเห็นไส้พุงอ้ายฉิบหาย,วันทองร้องบอกกล่าวคุณพระนาย,ขุนช้างทำวุ่นวายฉันมีคำ
ขุนช้างอดสูดูต้นขา,นั่งลงฉวยผ้าปากด่าพรํ่า,จนใจหาไม่เตะคะมำ,จะเสียเงินสักขันน้ำกูไม่กล้ว
พระหมื่นศรีขัดใจว่าไอ้กาก,ความยากมันจะถึงกะลาหัว,ไม่รู้จักหนักเบาเมามัว,ระวังตัวของมึงอย่าอึงไป
จึงจดถ้อยคำนางวันทอง,แต่ต้องคำห้ามไม่ฟังได้,ว่าหญิงคนกลางกระด้างใจ,เพราะตกไปที่ผิดไม่คิดกลัว
รักชู้ก็เข้าไปข้างชู้,อยู่กับผัวก็เข้าไปข้างผัว,จึงมิให้ฟังเอาด้วยเมามัว,ให้ผูกหยิกเล็บตัวไว้ฉับพลัน
ขุนช้างชี้เอาเถ้าศรีประจัน,งกงันเดินมาหาช้าไม่,สาบานแล้วพลันด้วยทันใด,ขุนแผนร้องติดใจมิได้ช้า
ว่าเป็นแม่ยายข้างฝ่ายโจทก์,แกโกรธชิงชังข้าหนักหนา,เป็นคนหลงใหลใจฉันทา,พรากข้าให้พลัดกับวันทอง
ยกให้ขุนช้างไปชมเชย,ชอบพูดกับลูกเขยสองต่อสอง,เป็นโมหจิตรคิดคะนอง,ให้ลูกเขยนวดท้องอยู่ในเรือน
จนเป็นมารหัวขนหล่นจากพุง,ประคบท้องยังรุ่งจนหน้าเฝื่อน,จอมปลอมผอมแห้งแร้งมาเตือน,เป็นพยานร่วมเรือนอาสามา
ศรีประจันฟ้งค้านก็โกรธงก,นมยานฟัดอกมือชี้หน้า,เหม่เหม่อ้ายโลนโพนทะนา,ตระลาการห้ามว่าอย่าอึงไป
ศรีประจันรับค้านว่าแม่ยาย,แต่ข้อความทั้งหลายหารับไม่,สิ้นคำแล้วสืบคนอื่นไป,หมดพยานที่ได้เผชิญมา
สืบสมไปข้างขุนแผนอ้าง,พยานโจทก์ต้องบ้างไม่แน่นหนา,ผูกหยิกเล็บพลันพากันมา,จึงชำระเข้าหาคำพยาน
ตัดรอนทอนลงกระทงแถลง,ปรึกษาชี้แจงออกไปศาล,ตะวันบ่ายพร้อมกันมิทันนาน,ทั้งท่านพระมหาราชครู
หลวงญาณประกาศเทพราชธาดา,พร้อมหน้านั่งฟังใบสัตย์อยู่,เชิญบทพระอัยการออกอ่านดู,ผู้ปรับทั้งคู่อยู่พร้อมกัน
จะนำความกราบทูลพระทรงชัย,ให้คุมคู่ความไว้ในวังนั่น,แล้วให้ไปเกาะศรีประจัน,แกกลัวตัวสั่นอยู่วุ่นวาย
เหลียวหน้ามาดูเจ้าขุนช้าง,พลางด่าอุบอิบอ้ายฉิบหาย,อ้ายล้านขี้ถ่อยพลอยกูตาย,ขุนช้างห้ามแม่ยายอย่าอึงไป
จวนเวลาพากันเข้าไปเฝ้า,ทุกเหล่าพระหลวงผู้น้อยใหญ่,พระหมื่นศรีได้เวลาก็คลาไคล,คู่ความอยู่ไหนให้ตามมา
น่าสงสารท่านยายศรีประจัน,แกงกงันหอบฮากจนปากอ้า,ผู้คุมรุมกันเอาตัวมา,ยายเถ้าขี้ปลาร้ามาไวไว
ศรีประจันตัวสั่นอยู่งันงก,เผอเรอเพ้อพกออกเหลวไหล,นายเสมียนร้องว่าช้าอยู่ไย,ก็รีบเดินตามไปอยู่ลนลาน
ครั้นว่ามาถึงทิมดาบใน,เห็นผู้คนตกใจไส้พุงพล่าน,ลมจับล้มลงโก้งโค้งคลาน,ขุนช้างทะยานเข้าบีบคอ
ไม่ฟังรั้งลงไปไหปลาร้า,เรอรากปากอ้าตาปอหลอ,ลุกขึ้นนุ่งผ้าทำหน้างอ,ร้องขอมะกรูดไปใครเอามา
วันทองเคี้ยวหมากใส่ปากป้อน,แกโกรธนักควักค้อนไม่ดูหน้า,วันทองร้องไม่น่าจะเวทนา,ขุนแผนเดินเมินหน้าแล้วเลยไป
เสด็จออกพากันเข้ามาเฝ้า,เป็นเหล่าเหล่าขุนนางทั้งน้อยใหญ่,ฝ่ายพระองค์ผู้ทรงภพไตร,สำราญราชหฤทัยเปรมปรีดิ์
พระจึงมีสีหนาทประภาษถาม,ถ้อยความเป็นกะไรจมื่นศรี,พระหมื่นศรีทูลพลันในทันที,อันชีวีอยู่ใต้พระบาทา
ณวันศุกร์เดือนแปดขุนช้างโจทก์,ฟ้องหากล่าวโทษใจความว่า,ได้หาผู้เถ้าผู้แก่มา,สู่ขอภรรยาชื่อวันทอง
เถ้าศรีประจันยกลูกให้,ทำขันหมากใหญ่ได้ร่วมห้อง,เป็นคู่ผัวตัวเมียครอบครอง,ประมาณได้สักสองเดือนตรา
เที่ยงคืนขุนแผนแสนสะท้าน,สะกดคนอาจหาญขึ้นเคหา,ทำชู้ร่วมรักแล้วลักพา,วันทองภรรยาขุนช้างไป
ขุนแผนไม่รับในข้อหา,ว่าหาใช่ภรรยาขุนช้างไม่,เดิมวันทองชื่อพิมพิลาไลย,กับขุนแผนรักใคร่เป็นชู้กัน
จึงไปสู่ขอต่อมารดา,ได้เลี้ยงเป็นภรรยาเกษมสันต์,นอนหอกับวันทองได้สองวัน,มีราชการพลันต้องไปทัพ
ครั้นกลับลงมาแต่เชียงทอง,เห็นขุนช้างร่วมห้องเข้านอนหลับ,ขุนแผนไม่ฟ้องปองสินทรัพย์,อาลัยเมียก็กลับรับเมียมา
ขุนแผนนำสืบก็สมอ้าง,ทั้งต้องคำคนกลางให้การว่า,ขุนช้างนำเถ้าศรีประจันมา,ขุนแผนค้านว่าเป็นแม่ยาย
ลูกขุนปรึกษาให้ลงโทษ,ว่าเพราะแม่ยายโฉดทำมักง่าย,ยกลูกให้ครองทั้งสองชาย,ประจานเถ้าแสนร้ายแทนวันทอง
ขุนช้างบอกว่าขุนแผนตาย,จะหมายเมียเขาประสมสอง,บังอาจรื้อหอเขาเข้าครอบครอง,ต้องปรับตามบทพระอัยการ
ให้ยกเอาศักดิ์ขุนแผนปรับ,เป็นทรัพย์ผิดเมียเสียตามฐาน,ศรีประจันขุนช้างเป็นคนพาล,ให้เทียบไถ่ค่าประจานแทนวันทอง
แล้วให้ทวนขุนช้างศรีประจัน,ยายกลอยยายสานั้นด้วยทั้งสอง,ถ้าเจ้าผัวกลัวผิดไม่คิดปอง,ต้องบทให้เอาสินไหมไป
ถ้าเจ้าผัวไม่กลัวซึ่งเวรา,จะฟันฆ่าเสียก็ตามอัชฌาสัย,วันทองส่งคืนขุนแผนไป,ตามในพระราชกฤษฎีกา
ครานั้นสมเด็จนเรนทร์สูร,ฟังทูลตามคำลูกขุนว่า,เฮ้ยขุนแผนเป็นกะไรให้ว่ามา,จะฟันฆ่าอ้ายขุนช้างฤๅอย่างไร
ขุนแผนแสนสุภาพกราบกราน,กระหม่อมฉานหาให้เป็นเวรไม่,ตามแต่สินไหมแลพินัย,จะโปรดปรับอย่างไรก็อย่างนั้น
พระองค์ทรงฟังขุนแผนว่า,เออจะเป็นเวราเป็นแม่นมั่น,เอ็งก็ตรงคงคิดว่ามิตรกัน,อ้ายชาติชั่วหัวควั่นนี้ใจพาล
ให้เสร็จความตามแต่ลูกขุนปรับ,จมื่นศรีเร่งกลับออกไปศาล,พระหมื่นศรีบังคมก้มกราบกราน,คลานถอยพ้นหน้าที่นั่งมา
จึงให้ผู้คุมคุมลูกความ,เดินตามกันออกมาพร้อมหน้า,ขุนแผนขุนช้างทั้งสองรา,ยายกลอยยายสาศรีประจัน
ครั้นว่ามาถึงซึ่งศาลา,ผู้คุมพร้อมหน้าอยู่ที่นั่น,จึงอ่านใบปรับขึ้นฉับพลัน,พร้อมกันได้ยินสิ้นทุกคน
ขุนช้างเอาเงินออกนับให้,ไถ่โทษทวนได้ไม่ขัดสน,ศรีประจันงันงกอยู่ลุกลน,สามคนยายสากับยายกลอย
นับเงินออกให้ใจจะขาด,น้ำตาหยาดไหลหลั่งลงผอยผอย,เขามั่งมีดังสำลีที่เลื่อนลอย,เราคนจนมาพลอยไปเจียนตาย
เสียทรัพย์แล้วกลับออกไปบ้าน,ขุนช้างงุ่นง่านไม่สมหมาย,กระถดคลานเข้ามาหาพระนาย,เจ้าคุณช่วยเบี่ยงบ่ายให้ฉันที
เงินทองเสียไปก็ไม่คิด,เว้นแต่ชีวิตไม่เป็นผี,เจ้าคุณได้เมตตาปรานี,อันตรงที่วันทองต้องขอคืน
จะแทนคุณครั้งนี้ยี่สิบชั่ง,ยกทูนหัวตั้งให้พระหมื่น,ถ้าเจ้าคุณรับได้ให้ยั่งยืน,อย่าให้กลายเป็นอื่นให้เสียใจ
พระหมื่นศรีขัดใจว่าไอ้งั่ง,ใครจะขืนรับสั่งไปอิกได้,อย่ามาตะบอยถอยออกไป,ขุนช้างจนใจก็ออกมา
นั่งถอนใจใหญ่ใกล้วันทอง,ด้วยรักใคร่ใจปองเป็นหนักหนา,นึกอยากปากพลั้งดังออกมา,โอ้เจ้าดวงดอกฟ้าของพี่เอย
ผู้คนหญิงชายทั้งหลายฮา,โปรดอิกเจ้าข้าพ่อคุณเอ๋ย,มันช่างเพราะจับใจกะไรเลย,ขุนช้างทำเฉยเลยกลับไป
ขุนแผนวันทองแก้วกิริยา,ชนะความงามหน้าก็ผ่องใส,พระหมื่นศรีชวนพากันคลาไคล,รีบไปถึงบ้านเข้าทันที
