w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เห็นพวกพล,กรนหลับ,ระดับดาด,ดูเกลื่อนกลาด,กลางเรือ,อยู่เหลือหลาม,ที่ตื่นอยู่,รู้จัก,ล้วนจีนจาม,จึงโดดข้าม,คนเหล่านั้น,มาทันที,เห็นบิตุ,รงค์ทรงนั่ง,บัลลังก์อาสน์,เข้ากอดบาท,บงกช,บทศรี,ไม่ทันถาม,ความโศก,แสนทวี,ทรงโศกี,กลิ้งเกลือก,ลงเสือกกาย
พระฟังคำ,น้ำพระเนตร,ลงพรากพราก,จะออกปาก,ปิ้มว่า,เลือดตาไหล,จึงเล่าความ,ตามจริง,ทุกสิ่งไป,จนถึงได้,โดยสาร,มาพานพบ,อันพ่อนี้,วิตก,อกจะแยก,ด้วยเรือแตก,ตายเป็น,ไม่เห็นศพ,แล้วตรัสถาม,ลูกยา,ด้วยปรารภ,นี่พ่อพบ,ผู้ใด,จึงได้มา
ถึงเจ็ดวัน,บรรลุ,ถึงเกาะใหญ่,เข้าอาศัย,แต่พอชื่น,ได้คืนหลัง,พอพบพวก,โจรเรือ,หลงเชื่อฟัง,จะเข้าฝั่ง,ชลธาร,โดยสารมัน,มันคิดคด,ลดเลี้ยว,เกี้ยวพระแม่,ลูกจึงแก้,แค้นฆ่า,ให้อาสัญ,ที่เหลือตาย,นายไพร่,พร้อมใจกัน,ยกกำปั่น,ใหญ่ให้,ได้ไคลคลา
จึงเกณฑ์คน,พลรบ,สมทบทัพ,เดี๋ยวนี้อา,มากับ,กระหม่อมฉัน,พอเสียงปี่,ที่เป่า,เป็นสำคัญ,ก็หมายมั่น,ว่าพระองค์,ไม่สงกา,ลูกรำลึก,ตรึกถึง,พระผ่านเกล้า,จึงดื้อเดา,โดดน้ำ,ดำมาหา,เชิญเสด็จ,ภูวไนย,ไปเภตรา,พระเจ้าอา,ก็ละห้อย,คอยพระองค์
เมื่อเรือแตก,แบกนาง,มากลางน้ำ,จึงได้กำ,ปั่นใหญ่,ไว้ใช้สอย,กับเรือน้อง,ของข้า,มาห้าร้อย,เที่ยวแล่นลอย,ล่องหา,ในสาคร,เดชะบุญ,คุณพระ,มาปะพบ,ไม่ต้องรบ,ชิงช่วง,ดวงสมร,คงได้คู่,สู่สม,สยมพร,อย่าทุกข์ร้อน,เลยพระองค์,จงสำราญ
พลางประณต,บทเรศ,พระเชษฐา,น้องนึกว่า,สิ้นบุญ,จะสูญหาย,เที่ยวติดตาม,ถามข่าว,ก็เปล่าดาย,หากหลานชาย,ชี้แจง,จึงแจ้งใจ,แล้วทูลถึง,สามพราหมณ์,ตามมาด้วย,เป็นเพื่อนม้วย,มรณา,จะหาไหน,พลางตรัสเรียก,ลูกน้อย,กลอยฤทัย,ไปกราบไหว้,ให้ชิดพระ,บิตุลา
จะเล่าความ,ตามยาก,เมื่อจากน้อง,ก็ขัดข้อง,เขาจะแจ้ง,แถลงไข,จึงว่าพี่,นี้ก็แสน,สลดใจ,หมายว่าไม่,พบญาติ,แล้วชาตินี้,หากกุศล,หนหลัง,เราทั้งสอง,ได้พบน้อง,นัดดา,มารศรี,ยังทุกข์หนึ่ง,ถึงชนก,ชนนี,จะร้ายดี,มิได้รู้,ถึงหูเลย
หากกุศล,หนหลัง,เราทั้งสอง,ได้พบน้อง,นัดดา,มารศรี,ยังทุกข์หนึ่ง,ถึงชนก,ชนนี,จะร้ายดี,มิได้รู้,ถึงหูเลย,พระร่ำพลาง,ต่างองค์,ทรงกันแสง,โอ้เสียแรง,เกิดมา,นิจจาเอ๋ย,ไม่เคยยาก,กรากกรำ,ต้องจำเคย,เมื่อไรเลย,จะพร้อมวงศ์,พงศ์ประยูร
พระร่ำพลาง,ต่างองค์,ทรงกันแสง,โอ้เสียแรง,เกิดมา,นิจจาเอ๋ย,ไม่เคยยาก,กรากกรำ,ต้องจำเคย,เมื่อไรเลย,จะพร้อมวงศ์,พงศ์ประยูร,พระพี่น้อง,สององค์,สะอื้นไห้,ด้วยอาลัย,ไกลญาติ,เพียงขาดสูญ,ทั้งลูกน้อย,นัดดา,ก็อาดูร,ต่างเพิ่มพูน,โศกเศร้า,ไม่เบาบาง
สินสมุทร,สุดเคือง,ชำเลืองค้อน,แกล้งตัดรอน,ขวางความ,ตามวิสัย,รำคาญหู,จู้จี้,นี่กระไร,เขาร้องไห้,ไม่ทันหาย,วายน้ำตา,ขืนจะเฝ้า,เร้ารบ,พบผู้หญิง,ขันจริงจริง,ใจฝรั่ง,ชังหนักหนา,มิใช่การ,ภารธุระ,พระบิดา,แม่ของข้า,ข้าไม่ให้,ใครไปเลย
ช่างกระไร,ใจคอ,พระพ่อเจ้า,พูดกับเรา,ไว้แต่ก่อน,ล้วนอ่อนหวาน,เป็นน่าแค้น,แสนเสียดาย,สายสังวาล,จะให้ทาน,เสียก็ดี,ไม่มีภัย,แล้วนางถอด,ธำมรงค์,ของทรงยศ,ให้โอรส,ร่ำว่า,น้ำตาไหล,แหวนนี้เจ้า,เอามา,แต่ผู้ใด,เอาไว้ให้,ท่านเถิดพ่อ,จะขอลา
สินสมุทร,สุดแสน,สงสารแม่,อุตส่าห์แก้,แทนบิดร,ชะอ้อนว่า,ที่จริงจิต,บิตุเรศ,ของลูกยา,ไม่รู้ว่า,เราจะอ้าง,เอาอย่างนั้น,จึงให้ถาม,ตามซื่อ,อย่างถือโทษ,ถึงจะโกรธ,ก็แต่ว่า,อุตส่าห์กลั้น,เขาไปแล้ว,ลูกจะว่า,สารพัน,แม่เชื่อฉัน,เถิดนะจ๋า,อย่าเพ่อตาย
จึงให้ถาม,ตามซื่อ,อย่างถือโทษ,ถึงจะโกรธ,ก็แต่ว่า,อุตส่าห์กลั้น,เขาไปแล้ว,ลูกจะว่า,สารพัน,แม่เชื่อฉัน,เถิดนะจ๋า,อย่าเพ่อตาย,แหวนวงนี้,ที่ท่านวาน,ฉันมาให้,จงเก็บไว้,ต่อว่า,อย่าให้หาย,ถ้าทีนี้,มิรับ,ยังกลับกลาย,จะทวงสาย,สังวาลเก่า,ของเรามา
สินสมุทร,พูดจา,ประสาเด็ก,ถึงเราเล็ก,ก็ไม่ส่ง,อย่าสงสัย,รับบิดา,มาก็ช่าง,ใครเป็นไร,หรือข้าใช้,สอยเจ้า,ให้เอามา,เราตามติด,บิตุรงค์,ก็คงพบ,ไม่รักคบ,คนนอก,พระศาสนา,เจ้าเลิกทัพ,กลับหลัง,ไปลังกา,จะได้หา,เมียงาม,เอาตามใจ
เราตามติด,บิตุรงค์,ก็คงพบ,ไม่รักคบ,คนนอก,พระศาสนา,เจ้าเลิกทัพ,กลับหลัง,ไปลังกา,จะได้หา,เมียงาม,เอาตามใจ,ที่ตรงนี้,มิได้คืน,อย่าขืนแค่น,ถึงจะแสน,โศกา,เลือดตาไหล,ก็ตายเปล่า,เราไม่ยัก,ให้ใครไป,อย่ากวนใจ,จู้จี้,ข้าขี้คร้าน
อุศเร,นคั่งแค้น,แสนพิโรธ,แกล้งกลั้นโกรธ,ตรัสประภาษ,ด้วยอาจหาญ,ตัวของเจ้า,เยาว์ยัง,กำลังพาล,เหมือนหนึ่ง,หลานลามลวน,ไม่ควรเลย,อันเรากับ,พระอภัย,ได้ให้สัตย์,ไม่ข้องขัด,กันทุกสิ่ง,จริงเจ้าเอ๋ย,จึงงอนง้อ,ขอกัน,ฉันคุ้นเคย,อย่าเยาะเย้ย,เลยเจ้า,ไม่เข้ายา
พี่ว่าเขา,เขาก็ว่า,มากระนี้,มิใช่พี่,นี้จะแกล้ง,แสร้งเสกสรร,เพราะเหตุเขา,รักใคร่,อาลัยกัน,ค่อยผ่อนผัน,พูดจา,อย่าราคี,แล้วตรัสบอก,ลูกน้อย,กลอยสวาท,เจ้าหน่อเนื้อ,เชื้อชาติ,ดังราชสีห์,อันรักษา,ศีลสัตย์,กัตเวที,ย่อมเป็นที่,สรรเสริญ,เจริญคน
อุศเร,นเจนจัด,จึงตรัสตอบ,พระว่าชอบ,หญิงกับชาย,อายอดสู,แต่เข้าหอ,พ่อแม่,ให้เลี้ยงดู,คงเป็นคู่,แล้วยังไม่,ใคร่จะยอม,อันนางนี้,ที่จะให้,ว่าไปด้วย,ก็เขินขวย,เพราะไม่เคย,เชยถนอม,ถ้าแม้นให้,ไปประโลม,ค่อยโน้มน้อม,ก็คงยอม,พระก็,รู้อยู่แก่ใจ
นี่รักกัน,ฉันจึงว่า,ประสาซื่อ,ควรแล้วหรือ,พูดรังเกียจ,มาเสียดสี,เมื่อนึกแหนง,แคลงความ,ก็ตามที,ฉันกับพี่,ก็มิใช่,ว่าได้นาง,สินสมุทร,นั้นแหละเขา,เป็นเจ้าของ,ตามทำนอง,แต่ถนัด,ไม่ขัดขวาง,แล้วแสแสร้ง,แกล้งพูด,กับพี่พลาง,เมื่อความอย่าง,นี้จะโกรธ,โทษเอาใคร
สินสมุทร,นั้นแหละเขา,เป็นเจ้าของ,ตามทำนอง,แต่ถนัด,ไม่ขัดขวาง,แล้วแสแสร้ง,แกล้งพูด,กับพี่พลาง,เมื่อความอย่าง,นี้จะโกรธ,โทษเอาใคร,ซึ่งคุณเขา,เอามาด้วย,ก็ช่วยว่า,จนลูกยา,อนุญาต,ประสาทให้,เมื่อใจเขา,เจ้าตัว,ไม่ยอมไป,ก็จนใจ,อยู่ด้วยกัน,เท่านั้นเอง
แม้นรบสู้,ผู้ใด,ก็ไม่ช่วย,จะอยู่ด้วย,อนุชา,ประสาฉัน,ถ้าลูกยา,ฆ่าน้อง,จะป้องกัน,แม้นท่านฟัน,ลูกยา,ไม่ว่าไร,เป็นความจริง,สิ่งสัตย์,บรรทัดเที่ยง,ไม่หลีกเลี่ยง,เลยพระองค์,อย่างสงสัย,แต่จะห้าม,ตามประสา,ยังอาลัย,จะชิงชัย,สินสมุทร,จงหยุดยั้ง
เราก็ชาย,หมายมาด,ว่าชาติเชื้อ,ถึงปะเสือ,ก็จะสู้,ดูสักหน,ไม่รักวอน,งอนง้อ,ทรชน,แล้วพาพล,กลับมา,เภตราพลัน,ถึงกองทัพ,ยับยั้ง,นั่งเก้าอี้,สั่งให้ตี,กลองสัญญา,โกลาลั่น,ร้องเรียกเรือ,รบฝรั่ง,มาทั้งนั้น,แล้วแบ่งปัน,เป็นแผนก,แยกนาวา
ถึงกองทัพ,ยับยั้ง,นั่งเก้าอี้,สั่งให้ตี,กลองสัญญา,โกลาลั่น,ร้องเรียกเรือ,รบฝรั่ง,มาทั้งนั้น,แล้วแบ่งปัน,เป็นแผนก,แยกนาวา,กองละร้อย,คอยรบ,สมทบทัพ,เกณฑ์กำกับ,เกียกกาย,ทั้งซ้ายขวา,ให้คอยล้อม,พร้อมพรั่ง,ดังสัญญา,เห็นลมกล้า,ได้ที,ตีประดัง
ฝ่ายฝรั่ง,พรั่งพร้อม,ต่างน้อมนบ,ลงเรือรบ,เรียบร้อย,ลอยสลอน,ทั้งโยธา,กล้าหาญ,คอยราญรอน,ใส่เสื้อซ้อน,เกราะกระสัน,กันศัสตรา,ทหารปืน,ยืนมอง,ตามช่องกราบ,ศรกำซาบ,แทรกราย,ทั้งซ้ายขวา,พร้อมทหาร,ขานโห่,เป็นโกลา,ธงสัญญา,โบกบอก,ให้ออกเรือ
ทหารปืน,ยืนมอง,ตามช่องกราบ,ศรกำซาบ,แทรกราย,ทั้งซ้ายขวา,พร้อมทหาร,ขานโห่,เป็นโกลา,ธงสัญญา,โบกบอก,ให้ออกเรือ,กองละร้อย,คอยรบ,ไม่หลบหลีก,ซักเป็นปีก,กาไปทั้ง,ใต้เหนือ,บ้างถือชุด,จุดไฟ,ไว้เป็นเชื้อ,เข้าล้อมเรือ,ลำใหญ่ระ,ไวระวัง
