w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
อันถ่านเก่า,เถ้าคง,จะต่อติด,แต่ให้คิด,เขินขวย,ด้วยอดสู,แล้วหวนฮึก,นึกว่าเรา,ก็เจ้าชู้,ถึงจะขู่,ก็คงปลอบ,ให้ชอบใจ,แต่นั่งยิ้ม,กริ่มตรึก,จนดึกดื่น,จนเที่ยงคืน,กาลศัพท์,คนหลับใหล,คลุมประทม,ห่มองค์,แล้วตรงไป,เข้าห้องใน,ทัศนา,สุมาลี
แต่นั่งยิ้ม,กริ่มตรึก,จนดึกดื่น,จนเที่ยงคืน,กาลศัพท์,คนหลับใหล,คลุมประทม,ห่มองค์,แล้วตรงไป,เข้าห้องใน,ทัศนา,สุมาลี,เห็นนางยัง,นั่งสอน,สาวน้อยน้อย,ให้ตะบอย,เจียนหมากดิบ,จีบพระศรี,เข้าแอบหลัง,นั่งเฉย,เหมือนเคยดี,นางสาวน้อย,ถอยหนี,ไปที่นอน
เห็นนางยัง,นั่งสอน,สาวน้อยน้อย,ให้ตะบอย,เจียนหมากดิบ,จีบพระศรี,เข้าแอบหลัง,นั่งเฉย,เหมือนเคยดี,นางสาวน้อย,ถอยหนี,ไปที่นอน,นางเห็นองค์,ทรงธรรม์,แล้วกลั้นยิ้ม,ลดลงริม,แท่นสุวรรณ,บรรจถรณ์,ตั้งเครื่องอาน,พานพระศรี,ชลีกร,เขนยอ่อน,แอบอิง,ให้พิงองค์
นางเห็นองค์,ทรงธรรม์,แล้วกลั้นยิ้ม,ลดลงริม,แท่นสุวรรณ,บรรจถรณ์,ตั้งเครื่องอาน,พานพระศรี,ชลีกร,เขนยอ่อน,แอบอิง,ให้พิงองค์,ทำผินผัน,หันคว้า,หาพระแส้,เที่ยวดูแล,เป่าปัด,สลัดผง,ช่วยพัดวี,มิได้ถือ,ทำซื่อตรง,คอยฟังองค์,ภัสดา,จะพาที
ทำผินผัน,หันคว้า,หาพระแส้,เที่ยวดูแล,เป่าปัด,สลัดผง,ช่วยพัดวี,มิได้ถือ,ทำซื่อตรง,คอยฟังองค์,ภัสดา,จะพาที,พระอภัย,ใจพรั่น,หวั่นหวิวหวิว,ทำนับนิ้ว,พลางว่ากับ,มารศรี,พี่พลัดพราก,จากน้อง,มาสองปี,บัดเดี๋ยวนี้,ได้คิด,ที่ผิดพลั้ง
จะมาพลอย,น้อยจิต,ว่าปิดป้อง,อย่าขัดข้อง,บิดเบือน,ทำเชือนเฉย,ได้คลาดแคล้ว,แล้วก็พระ,สละเลย,ใช่ไม่เคย,นอนเดียว,ต้องเปลี่ยวทรวง,ซึ่งอุส่าห์,มาตาม,ด้วยความยาก,หมายจะฝาก,ชีวา,เป็นข้าหลวง,อันห้ามแหน,แสนสุรางค์,นางทั้งปวง,ไม่หึงหวง,ห้ามปราม,ตามพระทัย
หรือจะมา,ลาบวช,ให้ชวดอีก,จึงเลี่ยงหลี,กลดเลื่อน,ซ่อนเงื่อนสาย,แต่ฝ่ายพี่,นี้เห็นเมีย,ยังเสียดาย,จะเป็นม่าย,อยู่เปล่าเปล่า,จึงเฝ้าง้อ,เจ้าปล่อยปละ,ละเลย,ทำเฉยได้,ไม่อะไร,กันกับพี่,แล้วสิหนอ,แต่หากว่า,ถ้าปลอบ,เห็นชอบพอ,จะปลูกหอ,ขึ้นให้งาม,เพราะความรัก
เจ้าปล่อยปละ,ละเลย,ทำเฉยได้,ไม่อะไร,กันกับพี่,แล้วสิหนอ,แต่หากว่า,ถ้าปลอบ,เห็นชอบพอ,จะปลูกหอ,ขึ้นให้งาม,เพราะความรัก,จะอ่อนน้อม,ยอมดี,กับพี่อีก,หรือจะหลีก,ไปไฉน,ให้ประจักษ์,ถึงเริศร้าง,นางวัณฬา,ไม่ช้านัก,ด้วยเคียงพักตร์,พบเห็น,ทุกเย็นเช้า
เพราะปีเถาะ,เคราะห์กรรม,เกิดน้ำมาก,ขึ้นท่วมปาก,ท่วมลิ้น,เสียสิ้นหนอ,ตามแต่ว่า,สารพัด,จะตัดพ้อ,จะปลูกหอ,ให้หม่อมฉัน,ไม่ทันรู้,จะอุส่าห์,ทาขมิ้น,ใส่กลิ่นด้วย,ไว้ผมมวย,ปักพุ่ม,ใส่ตุ้มหู,ด้วยเข้าหอ,พอให้เห็น,น่าเอ็นดู,จะได้อยู่,ห้องน้อง,สักสองปี
จะอุส่าห์,ทาขมิ้น,ใส่กลิ่นด้วย,ไว้ผมมวย,ปักพุ่ม,ใส่ตุ้มหู,ด้วยเข้าหอ,พอให้เห็น,น่าเอ็นดู,จะได้อยู่,ห้องน้อง,สักสองปี,จึงจะไม่,ได้เปล่า,ทุกเช้าค่ำ,ไม่ต้องจำ,ใจรัก,สมศักดิ์ศรี,เหมือนเช่น,น้องของเก่า,ลูกเต้ามี,มันสิ้นดี,ไปเสียหมด,ไม่งดงาม
น้อยหรือเจ้า,เฝ้าแต่แกะ,แคะแผลเจ็บ,ทั้งเขี้ยวเล็บ,ซ่อนไว้,มิให้เห็น,เจ้าแหละหรือ,ซื่อราว,กับลาวเป็น,เคยรู้เช่น,ชาวผลึก,ที่ลึกซึ้ง,ถึงเฒ่าแก่,แม่ลูกอ่อน,ยังงอนช้อย,สาวน้อยน้อย,ก็ไม่เปรียบ,ประเทียบถึง,สังเกตดู,รู้ดอกเจ้า,ยังเพราพรึง,ไม่รู้หึง,หวงห้าม,ช่างตามใจ
ถึงเฒ่าแก่,แม่ลูกอ่อน,ยังงอนช้อย,สาวน้อยน้อย,ก็ไม่เปรียบ,ประเทียบถึง,สังเกตดู,รู้ดอกเจ้า,ยังเพราพรึง,ไม่รู้หึง,หวงห้าม,ช่างตามใจ,จริงจริงนะ,จะขอถาม,ทรามสงวน,จะกระบวน,ให้ตะบึง,ไปถึงไหน,ฝีปากพี่,นี้ยอมแพ้,มาแต่ไร,เคยลวงได้,หลายหน,แต่ต้นมือ
จริงจริงนะ,จะขอถาม,ทรามสงวน,จะกระบวน,ให้ตะบึง,ไปถึงไหน,ฝีปากพี่,นี้ยอมแพ้,มาแต่ไร,เคยลวงได้,หลายหน,แต่ต้นมือ,บวชเมื่อสาว,คราวหนึ่ง,ครั้นถึงแก่,จะปรวนแปร,เลี่ยงหลีก,ไปอีกหรือ,ใช่คนอื่น,ตื้นลึก,เคยฝึกปรือ,มิควรถือ,โทษทัณฑ์,รำพันพ้อ
บวชเมื่อสาว,คราวหนึ่ง,ครั้นถึงแก่,จะปรวนแปร,เลี่ยงหลีก,ไปอีกหรือ,ใช่คนอื่น,ตื้นลึก,เคยฝึกปรือ,มิควรถือ,โทษทัณฑ์,รำพันพ้อ,ยิ่งเชื้อเชิญ,ก็เหมือนกับ,จะจับผิด,สำแดงฤทธิ์,ราวกับงู,จะสู้หมอ,นี่แน่นาง,อย่างไร,ในใจคอ,ให้เจ้าของ,ต้องง้อ,ต่อความคิด
ยิ่งเชื้อเชิญ,ก็เหมือนกับ,จะจับผิด,สำแดงฤทธิ์,ราวกับงู,จะสู้หมอ,นี่แน่นาง,อย่างไร,ในใจคอ,ให้เจ้าของ,ต้องง้อ,ต่อความคิด,ก็ตามที,พี่จะขอ,ง้ออีกเล่า,ขอเชิญเจ้า,สาวน้อย,มากลอยจิต,ความรักนาง,ดังจะดิ้น,สิ้นชีวิต,อย่าตะบิด,ตะบอย,อยู่หน่อยเลย
ถือว่าเรา,เจ้าของ,ไม่ต้องห้าม,ถึงถ้อยความ,สู้กัน,กระนั้นแหละ,พลางอิงแอบ,แนบหลัง,นั่งกระแซะ,ปะเหลาะปะแหละ,ลูบต้อง,ทำนองใน,ประคองนาง,วางแท่น,แสนสวาท,สัมผัสพาด,เพิ่มจิต,พิสมัย,อัศจรรย์,ลั่นเลื่อน,สะเทื้อนไป,ที่ถ่านไฟ,เก่าดับก็,กลับโพลง
นางฟังตรัส,มธุรส,พจนารถ,แสนสวาท,หวั่นจิต,กนิษฐา,สู้กลืนกลั้น,น้ำเนตร,เวทนา,ขอสมา,หมอบเมียง,ค่อยเคียงคลาน,ขึ้นแท่นรัตน์,หัตถ์ประนม,บังคมบาท,ภูวนาถ,แอบองค์,น่าสงสาร,สะอื้นร่ำ,กำสรดแล้ว,พจมาน,โปรดประทาน,โทษา,ฝ่าธุลี
ได้ทราบความ,ตามมา,ว่าจะช่วย,เจียนจะม้วย,เสียวัน,ละพันหน,นี่หากมี,พี่พราหมณ์,ทั้งสามคน,จึงได้พ้น,ภัยตลอด,ไม่วอดวาย,เดชะบุญ,ทูลกระหม่อม,อยู่พร้อมพรั่ง,คิดความหลัง,แล้วก็ให้,จิตใจหาย,ไม่หึงหวง,จ้วงจาบ,ให้หยาบคาย,ขอถวาย,ความสัตย์,ปฏิญาณ
เดชะบุญ,ทูลกระหม่อม,อยู่พร้อมพรั่ง,คิดความหลัง,แล้วก็ให้,จิตใจหาย,ไม่หึงหวง,จ้วงจาบ,ให้หยาบคาย,ขอถวาย,ความสัตย์,ปฏิญาณ,ซึ่งร้องไห้,ใช่จะเคือง,ที่เรื่องร้าง,ด้วยเหินห่าง,พระองค์,ก็สงสาร,เคยผุดผ่อง,หมองคล้ำ,คิดรำคาญ,จะอยู่งาน,นวดฟั้น,ให้บรรทม
ซึ่งร้องไห้,ใช่จะเคือง,ที่เรื่องร้าง,ด้วยเหินห่าง,พระองค์,ก็สงสาร,เคยผุดผ่อง,หมองคล้ำ,คิดรำคาญ,จะอยู่งาน,นวดฟั้น,ให้บรรทม,ทั้งมดหมอ,เล่าก็มี,พรุ่งนี้เช้า,จะให้เขา,ทำครบประ,คบผงม,พระรับขวัญ,กัลยา,อย่าปรารมภ์,ให้เจ้ากรม,หมอมา,พยาบาล
ทั้งมดหมอ,เล่าก็มี,พรุ่งนี้เช้า,จะให้เขา,ทำครบประ,คบผงม,พระรับขวัญ,กัลยา,อย่าปรารมภ์,ให้เจ้ากรม,หมอมา,พยาบาล,ตั้งแต่พี่,มิได้พบ,ประสบเจ้า,ดูโศกเศร้า,ซูบลง,น่าสงสาร,เพราะเริศร้าง,ห่างชมมา,นมนาน,อย่าอยู่งาน,เลยขยับ,มาหลับนอน
ยายพราหมณ์ฟัง,นั่งคิด,ผิดสังเกต,ก็เห็นเหตุ,โกรธขึ้ง,ด้วยหึงสา,จึงทูลความ,ห้ามให้,ไว้อัชฌา,ด้วยได้มา,รบพุ่ง,ถึงกรุงไกร,เข้าเหยียบวัง,ลังกา,ได้ปรากฏ,เกียรติยศ,ยืนยง,อสงไขย,เข้าเตรียมกัน,วัณฬา,จะพาไป,ชมดอกไม้,แก้วเตร็จ,กับเพชรนิล
เข้าเหยียบวัง,ลังกา,ได้ปรากฏ,เกียรติยศ,ยืนยง,อสงไขย,เข้าเตรียมกัน,วัณฬา,จะพาไป,ชมดอกไม้,แก้วเตร็จ,กับเพชรนิล,แม่จะได้,ไปด้วย,จะช่วยแนะ,อย่าเก็บแกะ,เพชรออก,อยู่นอกหิน,อันเพชรดี,มีอยู่,คู่แผ่นดิน,เป็นมวกหิน,หุ้มพอก,ดังดอกบัว
แม่จะได้,ไปด้วย,จะช่วยแนะ,อย่าเก็บแกะ,เพชรออก,อยู่นอกหิน,อันเพชรดี,มีอยู่,คู่แผ่นดิน,เป็นมวกหิน,หุ้มพอก,ดังดอกบัว,อยู่กลางโขด,โคตรเตร็จ,เป็นเพชรเอก,สีเหมือน,เมฆหมอกหมด,สดสลัว,แม้นเขาให้,ได้มาแล้ว,อย่ากลัว,จะฦๅทั่ว,ไทท้าว,ทุกด้าวแดน
จงหยุดยั้ง,ฟังยาย,อย่าอายเหนียม,ตามธรรมเนียม,นิ่งเฉย,ไม่เคยถือ,อย่าด่วนทำ,น้ำพระทัย,ดังไฟฮือ,ให้เลื่องฦๅ,ซื่อตรง,ตามวงศ์วาน,นางคำนับ,รับคำ,ยายพราหมณ์เฒ่า,ลาไปเข้า,ที่ทรง,สรงสนาน,บรรดาเหล่า,เยาวลักษณ์,พนักงาน,เตรียมเครื่องอาน,ไว้แต่เช้า,คอยเจ้านาย
ท้าวทศวงศ์,ทรงพระสรวล,สำรวลร่า,นี่ยายบ้า,วิ่งแร่,มาแต่ไหน,แล้วนำนาง,ย่างเยื้อง,ชำเลืองไป,ชมดอกไม้,ต่างต่าง,ริมทางเดิน,แต่นงเยาว์,เสาวคนธ์,วิมลมิ่ง,กับพวกหญิง,สาวตาม,ไม่ขามเขิน,ทั้งองค์พระ,อนุชา,พาดำเนิน,ซังตายเพลิน,หลีกเลี่ยง,ค่อยเมียงบัง
แต่นงเยาว์,เสาวคนธ์,วิมลมิ่ง,กับพวกหญิง,สาวตาม,ไม่ขามเขิน,ทั้งองค์พระ,อนุชา,พาดำเนิน,ซังตายเพลิน,หลีกเลี่ยง,ค่อยเมียงบัง,ศรีสุวรรณ,นั้นนำ,สินสมุทร,กับทั้งสุด,สาคร,จรตามหลัง,เก็บดอกไม้,ให้สาวสาว,นางชาววัง,ประทานทั้ง,กนิษฐา,สุดาดวง
ศรีสุวรรณ,นั้นนำ,สินสมุทร,กับทั้งสุด,สาคร,จรตามหลัง,เก็บดอกไม้,ให้สาวสาว,นางชาววัง,ประทานทั้ง,กนิษฐา,สุดาดวง,สุดสาคร,ร้อนจิต,ค่อยพิศพักตร์,เห็นน้องรัก,เดินหน้า,พวกข้าหลวง,พระลดเลี้ยว,เที่ยวหา,บุปผาพวง,ได้ดอกดวง,แล้วปลิด,ให้ติดใบ
เก็บดอกไม้,ได้ดี,จำปีขาว,ซ่อนพี่สาว,เสียมิให้,ได้บุปผา,ตามกระบวน,พระอภัย,รีบไคลคลา,ให้จำปา,พระน้อง,ทั้งสององค์,นางดีใจ,ว่าพี่,อยู่นี่เถิด,อย่าเตลิด,ไปเสียนะ,ฉันจะหลง,แล้วนงนุช,ยุดมือ,ด้วยซื่อตรง,อยู่เคียงองค์,เชษฐา,ทั้งขวาซ้าย
นางดีใจ,ว่าพี่,อยู่นี่เถิด,อย่าเตลิด,ไปเสียนะ,ฉันจะหลง,แล้วนงนุช,ยุดมือ,ด้วยซื่อตรง,อยู่เคียงองค์,เชษฐา,ทั้งขวาซ้าย,พระหัสไชย,ไม่กล้า,พูดจาเกี้ยว,แต่พาเที่ยว,เดินชม,นิยมหมาย,นางเด็ดดอก,มาลี,ให้พี่ชาย,ไม่รู้อาย,หยอกเอิน,คอยเดินตาม
นางวัณฬา,พาเดิน,ขึ้นเนินเพชร,ดูพรายเตร็จ,รัศมี,สีอร่าม,ตะวันส่อง,ต้องแก้ว,ดูแวววาม,เรืองอร่าม,ทั้งเนิน,น่าเพลินใจ,นางวัณฬา,ว่าองค์,พงศ์กษัตริย์,จะเก็บจัด,เอาไปเล่น,เป็นไฉน,ไม่ห้ามปราม,ตามประสงค์,จำนงใน,แต่ต้องใส่,ฉลองบาท,จึงยาตรา
นางวัณฬา,ว่าองค์,พงศ์กษัตริย์,จะเก็บจัด,เอาไปเล่น,เป็นไฉน,ไม่ห้ามปราม,ตามประสงค์,จำนงใน,แต่ต้องใส่,ฉลองบาท,จึงยาตรา,ไม่ใส่เกือก,เลือกเพชร,แล้วเตร็จยอก,จะช้ำชอก,เช่นกับมีด,ขีดมังสา,แล้วจะ,ได้ไปสรง,พระคงคา,ที่เนินหน้า,เขาใหญ่,ไขวาริน
ทวีปวัง,ลังกา,สุธาหย่อน,เหมือนจะ,คลอนโคลงคว่ำ,น้ำเป็นคลื่น,ทุกแถวทาง,หว่างถนน,ผู้คนยืน,ถลาลื่น,ล้มลุก,สนุกจริง,ชาวบ้านช่อง,ท้องตลาด,วิ่งกลาดเกลื่อน,บ้างโดนเพื่อน,วุ่นวาย,ทั้งชายหญิง,ดูปั่นป่วน,หวนเหียน,อยู่เวียนวิง,ทั้งสัตว์สิง,วิ่งตื่น,อยู่ครื้นเครง
ชาวบ้านช่อง,ท้องตลาด,วิ่งกลาดเกลื่อน,บ้างโดนเพื่อน,วุ่นวาย,ทั้งชายหญิง,ดูปั่นป่วน,หวนเหียน,อยู่เวียนวิง,ทั้งสัตว์สิง,วิ่งตื่น,อยู่ครื้นเครง,สาวสนม,ล้มปะทะ,บ้างผละผลัก,กระชาก,ชักผ้าห่ม,ว่าข่มเหง,เห็นครึกโครม,โฉมยง,องค์ละเวง,ให้กริ่งเกรง,กราบกษัตริย์,ภัสดา
สาวสนม,ล้มปะทะ,บ้างผละผลัก,กระชาก,ชักผ้าห่ม,ว่าข่มเหง,เห็นครึกโครม,โฉมยง,องค์ละเวง,ให้กริ่งเกรง,กราบกษัตริย์,ภัสดา,เหตุไฉน,ไหวหวั่น,เป็นฉันนี้,ไม่เคยมี,มาแต่หลัง,ให้กังขา,พระอภัย,ไม่สู้,รู้ตำรา,จึงตรัสว่า,วันนี้,ฤกษ์ดีนัก
นางวัณฬา,พาองค์,พระทรงศักดิ์,มาหยุดพัก,พุ่มพฤกษ์,เป็นตึกโถง,นั่งเก้าอี้,ที่ห้อง,ท้องพระโรง,ข้างนอกโล่ง,เลี่ยนรื่น,พื้นสุธา,ต้นไม้ร่ม,ลมเรื่อย,เฉื่อยเฉื่อยพัด,โต๊ะเขาจัด,แต่งไว้,ทั้งซ้ายขวา,พอพร้อมกัน,ลั่นระฆัง,สั่งสัญญา,โต๊ะก็มา,เกลื่อนกล่น,ด้วยกลไก
บ้างลองลิ้ม,ชิมเหล้า,จนเมาหมด,เปรียบประชด,เถียงกัน,เสียงหวั่นไหว,ส่วนเผ่าพงศ์,วงศ์กษัตริย์,นั้นหัสไชย,สนุกใจ,ชิมเหล้า,อยากเมาลอง,ฤทธิ์สุรา,กล้าหาญ,ให้ร่านรัก,ชวนนงลักษณ์,ร่วมบัลลังก์,อยู่ทั้งสอง,ส่งสุรา,ว่าอร่อย,แม่น้อยน้อง,เสวยลอง,เล่นสักนิด,จะติดใจ
จึงเรียกมา,หน้าที่นั่ง,บัลลังก์รัตน์,ยื่นพระหัตถ์,ลูบประโลม,โฉมเฉลา,นิจจาเอ๋ย,เคยเห็น,ทุกเย็นเช้า,พ่อรักเท่า,เชษฐา,สุดสาคร,เป็นเพื่อนยาก,ฝากชีวิต,สนิทนัก,ยังอ่อนศักดิ์,รู้ฟัง,คำสั่งสอน,พ่อไม่ห้าม,ตามแต่,แม่จะจร,ไปนคร,ด้วยคิด,ถึงบิดา
ไม่ปรึกษา,หารือ,ยังถือแค้น,พระคิดแสน,โศกทรวง,ให้ง่วงเหงา,แล้วแข็งขืน,กลืนกลั้น,ให้บรรเทา,มาก้มเกล้า,กราบชิด,พระบิดา,ลูกขอลา,ฝ่าละออง,ด้วยน้องรัก,ไปพร้อมพรัก,กับพระ,กนิษฐา,ด้วยจากทั้ง,สองกษัตริย์,ขัตติยา,มานานช้า,เหินห่าง,เพราะทางไกล
ฝ่ายสุลา,ลีวัน,มีครรภ์อ่อน,สุดสาคร,เขาจะไป,ก็ใจหาย,เห็นง่วงเหงา,เศร้าหมอง,คอยน้องชาย,ทำเดินกราย,เข้าไปใกล้,ก็ไม่ทัก,คิดถึงที่,มีคุณ,ทั้งบุญบาป,คลานมากราบ,ผัวลง,ที่ตรงตัก,สะอื้นไห้,ใจหาย,เสียดายนัก,พระเคยรัก,ร่วมห้อง,มาสองปี
สุดสาคร,ร้อนใจ,อาลัยรัก,แต่เกรงนัก,ด้วยพระน้อง,ทั้งสองศรี,สู้กลืนกลั้น,ชลนา,แล้วพาที,อยู่จงดี,เถิดข้า,จะลาแล้ว,แม้คลอดลูก,ปลูกเลี้ยง,ไว้เคียงพักตร์,ให้สืบศักดิ์,ว่านเครือ,เป็นเชื้อแถว,แม้มิตาย,หมายมาด,ไม่คลาดแคล้ว,เมื่อเคราะห์แล้ว,ก็ให้เป็น,ไปเช่นนี้
แม้คลอดลูก,ปลูกเลี้ยง,ไว้เคียงพักตร์,ให้สืบศักดิ์,ว่านเครือ,เป็นเชื้อแถว,แม้มิตาย,หมายมาด,ไม่คลาดแคล้ว,เมื่อเคราะห์แล้ว,ก็ให้เป็น,ไปเช่นนี้,แล้วถอดแหวน,แทนองค์,ออกส่งให้,จงใส่ไว้,แหวนยันต์,ได้กันผี,แม้นคลอดลูก,ผูกหัตถ์,สวัสดี,กลับไป,ที่เถิดเจ้า,อย่าเศร้าใจ
ฝ่ายนงเยาว์,เสาวคนธ์,เตรียมพลพร้อม,ให้คนด้อม,ดูเหตุ,พระเชษฐา,เห็นเขายัง,สั่งกัน,จำนรรจา,กับสุลา,ลีวัน,ที่บัลลังก์,ทั้งให้แหวน,แทนองค์,ไว้วงหนึ่ง,ยิ่งตรึกถึง,ความต้น,แต่หนหลัง,ด้วยรุ่นรัก,หักใจ,เห็นไม่ฟัง,จึงตรัสสั่ง,เสนา,บรรดานาย
ทั้งให้แหวน,แทนองค์,ไว้วงหนึ่ง,ยิ่งตรึกถึง,ความต้น,แต่หนหลัง,ด้วยรุ่นรัก,หักใจ,เห็นไม่ฟัง,จึงตรัสสั่ง,เสนา,บรรดานาย,ให้ยกพวก,พลรบ,จุดคบส่อง,ตามแถวท้อง,ทางเถื่อน,ดังเดือนหงาย,รถที่นั่ง,ลังกา,ให้ตายาย,ขึ้นนั่งท้าย,รถา,ไม่พาที
ฝ่ายสุดสา,ครนั่ง,สั่งผู้หญิง,ข้าหลวงวิ่ง,มาแจ้ง,แถลงไข,ว่าองค์พระ,กนิษฐา,ยกคลาไคล,พระตกใจ,เรียกพระ,อนุชา,ออกจากวัง,สั่งสี่,พระพี่เลี้ยง,ให้พร้อมเพรียง,ไพร่นาย,ทั้งซ้ายขวา,ให้ดูฤกษ์,เลิกทัพ,จากพลับพลา,พลางสั่งพระ,อนุชา,ด้วยอาวรณ์
ออกจากวัง,สั่งสี่,พระพี่เลี้ยง,ให้พร้อมเพรียง,ไพร่นาย,ทั้งซ้ายขวา,ให้ดูฤกษ์,เลิกทัพ,จากพลับพลา,พลางสั่งพระ,อนุชา,ด้วยอาวรณ์,พระน้องจง,ทรงรถ,ได้ร่มฝน,พาไพร่พล,เดินทาง,หว่างสิงขร,แล้วพระองค์,ทรงพระยา,ม้ามังกร,อัสดร,โดดร้อง,ก้องโกลา
นางฟังคำ,ทำเป็นว่า,น่าหัวร่อ,จะมีข้อ,ขัดเคือง,ที่เรื่องไหน,แต่พวกพ้อง,น้องนี้,ไม่มีใคร,เป็นห่วงใย,ยกมาประ,สาสบาย,เหมือนพระ,พี่มีห่วง,ต้องหน่วงหนัก,จะตัดรัก,หักสวาท,ไม่ขาดหาย,ถึงตัวไป,ให้แหวน,ไว้แทนกาย,น้องนึกหมาย,ว่าจะมา,เวลาเช้า
