w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จำจะนิ่ง,เสียมิให้,ผู้ใดรู้,ผิดก็สู้,รบกัน,ไม่หวั่นไหว,พอเช้าตรู่,สุริโย,อโณทัย,จะตรึกไตร,ตรองตริ,ดำริพลาง,แล้วปลุกนุช,บุษบง,อนงค์นาฏ,ตื่นไสยาสน์,เถิดพระน้อง,อย่าหมองหมาง,จำจะไป,ธารท่า,ศาลากลาง,ที่ด่านทาง,ปากน้ำ,ด้วยจำเป็น
แล้วปลุกนุช,บุษบง,อนงค์นาฏ,ตื่นไสยาสน์,เถิดพระน้อง,อย่าหมองหมาง,จำจะไป,ธารท่า,ศาลากลาง,ที่ด่านทาง,ปากน้ำ,ด้วยจำเป็น,เพราะบาทหลวง,แกมา,จะว่าขาน,ที่การงาน,ข้อไร,จะได้เห็น,จะชวนน้อง,ไปด้วยกัน,ตะวันเย็น,แต่พอเห็น,หน้ากัน,ดั่งสัญญา
พระรับขวัญ,ขวัญตา,นิจจาเอ๋ย,ประคองเชย,ชมมิตร,พิสมัย,พลางจูงกร,กัลยา,ให้คลาไคล,เสด็จเข้า,ในห้องสรง,ทรงสุคนธ์,น้ำกุหลาบ,อาบละออง,เป็นฟองฝอย,อยู่งานคอย,ถวายเย็น,ทุกเส้นขน,พระทรงเครื่อง,ลายจำหลัก,ปักกุณฑล,มาลาขน,การะเวก,ลงเลขยันต์
เดินกระบวน,ทวนธง,ตรงไปด่าน,นายทหาร,กำกับ,เป็นทัพขันธ์,สารถี,ขับม้า,อาชาพลัน,พอตะวัน,สายกล้า,สักห้าโมง,ถึงวังด่าน,ธารท่า,สาคเรศ,พระทรงเดช,ขึ้นบัลลังก์,ที่นั่งโถง,มีเฟี้ยมกั้น,ชั้นใน,คล้ายพระโรง,ดูโอ่โถง,ทำสำหรับ,รับข้างใน
จะกล่าวฝ่าย,สังฆราช,พระบาทหลวง,เกษมทรวง,ภิญโญ,สโมสร,ให้จัดแจง,เรือที่นั่ง,ลำมังกร,พลสลอน,แขกชวา,มลายู,จึงชวนท้าว,เจ้าพารา,ปตาหวี,ไปดูอี,หญิงงอน,ให้อ่อนหู,แม้นชอบใจ,ลุกมานอก,จงบอกกู,เองไปดู,เล่นพลาง,พอสร่างทรวง
จึงชวนท้าว,เจ้าพารา,ปตาหวี,ไปดูอี,หญิงงอน,ให้อ่อนหู,แม้นชอบใจ,ลุกมานอก,จงบอกกู,เองไปดู,เล่นพลาง,พอสร่างทรวง,แม้นชอบใจ,กูจะได้,ไปว่ากล่าว,ในเรื่องราว,แม้นมิให้,การใหญ่หลวง,ยกเข้าตี,ปากน้ำ,ทำกลลวง,แม้นได้ท่วง,ทีเรา,เอาทั้งแดน
แม้นชอบใจ,กูจะได้,ไปว่ากล่าว,ในเรื่องราว,แม้นมิให้,การใหญ่หลวง,ยกเข้าตี,ปากน้ำ,ทำกลลวง,แม้นได้ท่วง,ทีเรา,เอาทั้งแดน,ถ้ามิยอม,ให้ผู้หญิง,เป็นมิ่งมิตร,จะเบี่ยงบิด,หนักหน่วง,ทำหวงแหน,เราไปบอก,ไทท้าว,ทุกด้าวแดน,เอาให้แน่น,เมืองด่าน,ชานบุรี
พลางเร่งเรือ,ตีกระเชียง,เสียงสนั่น,พลขันธ์,เซ็งแซ่,แลไสว,ท้าวกุลา,มาลี,เธอดีใจ,อยากจะใคร่,เห็นองค์,อนงค์นาง,เร่งกระบวน,เรือแห่,มาแออัด,ให้ตรงตัด,เข้าละเมาะ,ริมเกาะขวาง,ถึงปากอ่าว,เข้าช่อง,ตามร่องทาง,พวกขุนนาง,ชาวพารา,ที่มาคอย
เร่งกระบวน,เรือแห่,มาแออัด,ให้ตรงตัด,เข้าละเมาะ,ริมเกาะขวาง,ถึงปากอ่าว,เข้าช่อง,ตามร่องทาง,พวกขุนนาง,ชาวพารา,ที่มาคอย,นำเอาเรือ,คั่งคับ,ประทับท่า,เอารถา,เตรียมไว้,เคยใช้สอย,กับเครื่องแห่,แออัด,จัดไว้คอย,มิใช่น้อย,ตามยศ,ให้งดงาม
นำเอาเรือ,คั่งคับ,ประทับท่า,เอารถา,เตรียมไว้,เคยใช้สอย,กับเครื่องแห่,แออัด,จัดไว้คอย,มิใช่น้อย,ตามยศ,ให้งดงาม,บาทหลวงยิ้ม,อิ่มใจ,ดังได้แก้ว,อยู่กูแล้ว,พูดไป,ปราศรัยถาม,เองมารับ,สมยศ,ดูงดงาม,ก็ต้องตาม,ถือกู,ผู้อาจารย์
บาทหลวงยิ้ม,อิ่มใจ,ดังได้แก้ว,อยู่กูแล้ว,พูดไป,ปราศรัยถาม,เองมารับ,สมยศ,ดูงดงาม,ก็ต้องตาม,ถือกู,ผู้อาจารย์,แล้วชวนท้าว,เจ้าพารา,ปตาหวี,ขึ้นนั่งที่,รถฝรั่ง,สั่งทหาร,ให้เดินพล,คนแห่,แก่สำราญ,ขึ้นเมืองด่าน,หยุดประทับ,ที่พลับพลา
ฝ่ายองค์พระ,มังคลา,นราราช,สั่งอำมาตย์,อดพระทัย,อย่าให้หมาง,อายกับเขา,เจ้าชวา,เห็นท่าทาง,แกพูดขวาง,หูแท้,ทั้งแง่งอน,จึงตรัสสั่ง,ให้ตั้ง,โต๊ะเสวย,ทั้งนมเนย,ยกมาเรียง,เคียงสลอน,ทั้งแพะแกะ,ไก่นก,ยกสุกร,มาวางซ้อน,ต่างต่าง,ล้วนอย่างดี
จึงตรัสสั่ง,ให้ตั้ง,โต๊ะเสวย,ทั้งนมเนย,ยกมาเรียง,เคียงสลอน,ทั้งแพะแกะ,ไก่นก,ยกสุกร,มาวางซ้อน,ต่างต่าง,ล้วนอย่างดี,เชิญให้ท้าว,เจ้าชวา,มาเสวย,เอาคนเคย,เครื่องอาน,พานพระศรี,แล้วเชิญบาท,หลวงพลัน,ด้วยทันที,ขึ้นเก้าอี้,พร้อมกัน,ต่างวันทา
เชิญให้ท้าว,เจ้าชวา,มาเสวย,เอาคนเคย,เครื่องอาน,พานพระศรี,แล้วเชิญบาท,หลวงพลัน,ด้วยทันที,ขึ้นเก้าอี้,พร้อมกัน,ต่างวันทา,ท้าวกุลา,มาลี,ศรีสวัสดิ์,สองกษัตริย์,เสวยพลัน,ต่างหรรษา,บาทหลวงแก,กินพลาง,ทางพูดจา,แล้วเรียกหา,บุษบง,อนงค์นาง
ท้าวกุลา,มาลี,ศรีสวัสดิ์,สองกษัตริย์,เสวยพลัน,ต่างหรรษา,บาทหลวงแก,กินพลาง,ทางพูดจา,แล้วเรียกหา,บุษบง,อนงค์นาง,มารู้จัก,กันไว้,เป็นไรหวา,ไปเบื้องหน้า,เพื่อวิบัติ,จะขัดขวาง,จะได้ช่วย,กันไป,ไว้เป็นทาง,แม้นขัดขวาง,คงสะดวก,เพราะพวกกัน
มารู้จัก,กันไว้,เป็นไรหวา,ไปเบื้องหน้า,เพื่อวิบัติ,จะขัดขวาง,จะได้ช่วย,กันไป,ไว้เป็นทาง,แม้นขัดขวาง,คงสะดวก,เพราะพวกกัน,พระมังคลา,พาซื่อ,ถือว่าพระ,อาจารย์จะ,ใคร่พบ,พูดขบขัน,จึงตรัสเรียก,พวกสุรางค์,นางกำนัล,ไปเชิญขวัญ,วรนุช,บุษบง
พระมังคลา,พาซื่อ,ถือว่าพระ,อาจารย์จะ,ใคร่พบ,พูดขบขัน,จึงตรัสเรียก,พวกสุรางค์,นางกำนัล,ไปเชิญขวัญ,วรนุช,บุษบง,ว่าองค์พระ,อาจารย์,มานานแล้ว,อยากพบแก้ว,กลอยจิต,คิดประสงค์,ฝ่ายสุรางค์,ย่างเข้า,ไปเฝ้าองค์,เชิญอนงค์,มาคำนับ,รับอาจารย์
ว่าองค์พระ,อาจารย์,มานานแล้ว,อยากพบแก้ว,กลอยจิต,คิดประสงค์,ฝ่ายสุรางค์,ย่างเข้า,ไปเฝ้าองค์,เชิญอนงค์,มาคำนับ,รับอาจารย์,โฉมพระนุช,บุษบง,อนงค์นาฏ,ยุรยาตร,ตรงมา,ที่หน้าฉาน,แล้วยื่นหัตถ์,น้อมคำนับ,รับอาจารย์,บาทหลวงพาล,นึกในใจ,เห็นได้ที
โฉมพระนุช,บุษบง,อนงค์นาฏ,ยุรยาตร,ตรงมา,ที่หน้าฉาน,แล้วยื่นหัตถ์,น้อมคำนับ,รับอาจารย์,บาทหลวงพาล,นึกในใจ,เห็นได้ที,แล้วปราศรัย,ไต่ถาม,ไปตามเรื่อง,ถึงบ้านเมือง,ยังสนุก,เป็นสุขี,ทั้งโรคัน,อันตราย,ไม่ยายี,ยังอยู่ดี,หมดด้วยกัน,หรือฉันใด
ฝ่ายไทท้าว,เจ้าพารา,ปตาหวี,เห็นนารี,รักใคร่,ใจกระสัน,ลืมเสวย,เลยตะลึง,สักครึ่งวัน,ใท้ผูกพัน,รูปทรง,อนงค์นาง,บาทหลวงพูด,กลบเกลื่อน,ให้เงื่อนหาย,กินข้าวสาย,เป็นทุกที,คนผีสาง,พูดมิให้,มังคลา,รู้ท่าทาง,จะระคาง,เสียเพราะเมีย,จะเสียความ
บาทหลวงพูด,กลบเกลื่อน,ให้เงื่อนหาย,กินข้าวสาย,เป็นทุกที,คนผีสาง,พูดมิให้,มังคลา,รู้ท่าทาง,จะระคาง,เสียเพราะเมีย,จะเสียความ,ครั้นอิ่มหนำ,ทำว่า,เวลานี้,กูยังมี,ธุระ,จะไปถาม,พวกฝรั่ง,อังกฤษ,ที่ติดตาม,มาสักสาม,สิบคน,อยู่บนเรือ
ครั้นอิ่มหนำ,ทำว่า,เวลานี้,กูยังมี,ธุระ,จะไปถาม,พวกฝรั่ง,อังกฤษ,ที่ติดตาม,มาสักสาม,สิบคน,อยู่บนเรือ,พระจอมวัง,สั่งเสนา,พฤฒามาตย์,ไปส่งบาท,หลวงพล,ให้ล้นเหลือ,แม้นขัดสน,ขนเอา,ทั้งข้าวเกลือ,ไปส่งเรือ,เครื่องเสบียง,ได้เลี้ยงคน
ฝ่ายไทท้าว,เจ้าพารา,ปตาหวี,ให้เปรมปรีดิ์,ในจิตไม่,คิดฉงน,เชิญบาทหลวง,ร่วมใจ,กับไพร่พล,จรดล,รีบไป,ในเภตรา,เข้าในห้อง,ที่สบาย,ท้ายบาหลี,ให้เปรมปรีดิ์,นึกหวัง,เป็นฝั่งฝา,แล้วลุกไป,เชิญท่าน,อาจารย์มา,พลางปรึกษา,ถึงนาง,สำอางองค์
เข้าในห้อง,ที่สบาย,ท้ายบาหลี,ให้เปรมปรีดิ์,นึกหวัง,เป็นฝั่งฝา,แล้วลุกไป,เชิญท่าน,อาจารย์มา,พลางปรึกษา,ถึงนาง,สำอางองค์,บาทหลวงเฒ่า,เจ้าความคิด,บิดตะกูด,ทำเป็นพูด,ผูกพัน,เห็นมันหลง,แกทำเป็น,ปราศรัย,ดั่งใจจง,ดูอนงค์,เป็นอย่างไร,ใจของเรา
บาทหลวงเฒ่า,เจ้าความคิด,บิดตะกูด,ทำเป็นพูด,ผูกพัน,เห็นมันหลง,แกทำเป็น,ปราศรัย,ดั่งใจจง,ดูอนงค์,เป็นอย่างไร,ใจของเรา,จะชอบหรือ,ไม่ชอบ,คิดสอบสวน,ตามกระบวน,เถิดสิหวา,ได้ว่าเขา,กูจะไป,ไต่ถาม,เป็นสำเนา,เองบอกเล่า,ให้กระจ่าง,ในทางความ
จำจะต้อง,เอาใจ,มันไว้ก่อน,ค่อยหลอกหลอน,มันดู,เรื่องผู้หญิง,แล้วจึ่งคิด,ถ่ายเท,ประเวประวิง,ให้เห็นจริง,ทุกอย่าง,ทางประโลม,แกจึงว่า,สาบาน,ให้กูแล้ว,จะกวาดแผ้ว,ให้ได้นาง,สำอางโฉม,พรุ่งนี้เช้า,กูจะเข้า,ไปเล้าโลม,ให้มันโส,มนัสใจ,คงได้การ
