w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พอโฉมยง,องค์พระ,มเหสี,ออกจากที่,เฝ้ามา,มุขขวาขวาง,เห็นเครื่องอาน,พานตั้ง,ยังคั่งค้าง,จึงถามนาง,สาวสรรค์,กำนัลใน,เขาทูลความ,ตามเรื่อง,ที่เคืองข้อง,ชวนพระน้อง,ไม่เสวย,เลยหลับใหล,มาตุรงค์,สงสาร,รำคาญใจ,เสด็จไป,เข้าห้อง,สองธิดา
เขาทูลความ,ตามเรื่อง,ที่เคืองข้อง,ชวนพระน้อง,ไม่เสวย,เลยหลับใหล,มาตุรงค์,สงสาร,รำคาญใจ,เสด็จไป,เข้าห้อง,สองธิดา,จึงแกล้งขู่,ดูดู๋ดื้อ,ถือทิฐิ,จะเรียนริ,ตัดวงศ์,เผ่าพงศา,ร่วมเสวย,เคยแต่ครั้ง,ไปลังกา,เดี๋ยวนี้มา,ขัดขวาง,เป็นอย่างไร
จึงแกล้งขู่,ดูดู๋ดื้อ,ถือทิฐิ,จะเรียนริ,ตัดวงศ์,เผ่าพงศา,ร่วมเสวย,เคยแต่ครั้ง,ไปลังกา,เดี๋ยวนี้มา,ขัดขวาง,เป็นอย่างไร,แม้ทราบถึง,บิตุรงค์,คงจะกริ้ว,ทำบิดพลิ้ว,เช่นนี้เห็น,ดีไฉน,อย่าขัดขวาง,ห่างแห,ไปแม่ไป,ปลุกพี่ให้,เธอเสวย,เหมือนเคยกัน
ค่อยยอบองค์,ลงคำนับ,อภิวาท,สะกิดบาท,บทเรศ,พระเชษฐา,พระเหลือบดู,รู้ว่าน้อง,สองสุดา,แกล้งชักผ้า,คลุมพระพักตร์,ไม่ทักทาย,จันทร์สุดา,ว่าพระพี่,มิอยากหลับ,เชิญช่วยรับ,เครื่องเสวย,เคยถวาย,สร้อยสุวรรณ,นั้นว่าเหลือ,เบื่อจะตาย,จนเบี่ยงบ่าย,ช้านาน,รำคาญครัน
จันทร์สุดา,ว่าพระพี่,มิอยากหลับ,เชิญช่วยรับ,เครื่องเสวย,เคยถวาย,สร้อยสุวรรณ,นั้นว่าเหลือ,เบื่อจะตาย,จนเบี่ยงบ่าย,ช้านาน,รำคาญครัน,แกล้งหลับเฉย,เลยนิ่ง,จริงนะจ๊ะ,จะให้พระ,ชนนี,มาตีฉัน,น้องจะมา,เสวยด้วย,พลางช่วยกัน,เฝ้าปลุกสั่น,เซ้าซี้,พระพี่ยา
พระฟังคำ,ร่ำว่า,น่าสงสาร,ช่างอ่อนหวาน,วาจา,อัชฌาสัย,จึงว่าพี่,มิได้เฉย,เคยอย่างไร,ก็รักใคร่,อย่างนั้น,ไม่ฉันทา,จริงจริงนะ,พระน้อง,ทั้งสองอีก,แกล้งเลี่ยงหลีก,หลบพักตร์,เสียหนักหนา,เคยชิดเชื้อ,เมื่อครั้ง,อยู่ลังกา,เดี๋ยวนี้มา,ห่างเหิน,เผอิญเป็น
จริงจริงนะ,พระน้อง,ทั้งสองอีก,แกล้งเลี่ยงหลีก,หลบพักตร์,เสียหนักหนา,เคยชิดเชื้อ,เมื่อครั้ง,อยู่ลังกา,เดี๋ยวนี้มา,ห่างเหิน,เผอิญเป็น,ชวนเสวย,ไม่เสวย,แกล้งเลยหลบ,ไม่อยากพบ,ไม่รอ,ไม่ขอเห็น,อยู่ดีดี,วิบากกระ,ดากกระเด็น,ไกลสักราว,เก้าเส้น,สิบห้าวา
แล้วลีลา,มานั่ง,ที่ตั้งเครื่อง,แลชำเลือง,เหลียวหลัง,ดูทั้งสอง,นางเรียงเรียบ,เทียบสุ,วรรณภาชน์ทอง,ส้อมฉลอง,พระหัตถ์,จัดประจง,พระเห็นสอง,ทรามวัย,ไม่เสวย,แกล้งนิ่งเฉย,เสียไม่,ชวนนวลหง,นางรู้เท่า,เฝ้าอ้อน,วอนพระองค์,ไม่โปรดทรง,เสวยบ้าง,เป็นอย่างไร
พระเห็นสอง,ทรามวัย,ไม่เสวย,แกล้งนิ่งเฉย,เสียไม่,ชวนนวลหง,นางรู้เท่า,เฝ้าอ้อน,วอนพระองค์,ไม่โปรดทรง,เสวยบ้าง,เป็นอย่างไร,พระค้อนพลาง,ทางถาม,ทรามสงวน,แม่ไม่ควร,เสวยหรือ,ถือไฉน,เมื่อตะกี้,นี้สัญญา,ว่ากระไร,ทำลืมไป,เสียแล้ว,หรือแก้วตา
ไก่พะแนง,แกงเผ็ด,กับเป็ดหั่น,ห่อหมกมัน,จันลอน,สุกรหัน,ทั้งแกงส้ม,ต้มขิง,ทุกสิ่งอัน,กุ้งทอดมัน,ม้าอ้วน,แกงบวนเนื้อ,พระฟังนาง,ช่างฉลอง,ของเล็กน้อย,พลอยอร่อย,รสชาติ,ประหลาดเหลือ,จนอิ่มหนำ,ซ้ำเสวย,ของหวานเจือ,ค่อยชิดเชื้อ,ชอบชื่น,ระรื่นใจ
เมื่อยังเยาว์,เฝ้ากวน,เฝ้าชวนพลอด,ไม่พูดกอด,จี้พี่,จักดี้หนัก,พระนึกหลง,ทรงพระสรวล,เสียงคักคัก,คิดอายพักตร์,สาวสรรค์,กำนัลใน,อนาถนอน,กรเกย,เขนยหนุน,ให้คร่ำครุ่น,ครวญคิด,พิสมัย,จะโลมเล้า,เยาวมาลย์,ประการใด,ยิ่งคิดให้,มืดเม้น,ไม่เห็นทาง
อนาถนอน,กรเกย,เขนยหนุน,ให้คร่ำครุ่น,ครวญคิด,พิสมัย,จะโลมเล้า,เยาวมาลย์,ประการใด,ยิ่งคิดให้,มืดเม้น,ไม่เห็นทาง,จะลดเลี้ยว,เกี้ยวสร้อย,สุวรรณพี่,ก็กีดที่,จันทร์สุดา,เข้ามาขวาง,จะเกี้ยวน้อง,ลองสักที,กีดพี่นาง,ไม่เหมือน,อย่างใจนึก,ยิ่งตรึกตรา
จะลดเลี้ยว,เกี้ยวสร้อย,สุวรรณพี่,ก็กีดที่,จันทร์สุดา,เข้ามาขวาง,จะเกี้ยวน้อง,ลองสักที,กีดพี่นาง,ไม่เหมือน,อย่างใจนึก,ยิ่งตรึกตรา,ดูทำนอง,สององค์,พระนงนุช,ยังซื่อสุ,จริตรัก,เราหนักหนา,แต่คราวเคราะห์,เพราะมาพ้อง,กันสองรา,ต้องเกี้ยวฝา,แฝดคู่,อยู่จริงจริง
ต่างคำนับ,รับหัตถ์,ตรัสประภาษ,อุปราช,เรียกนุชา,มาปราศรัย,ถามถึงที่,พี่นาง,เป็นอย่างไร,พระหัสไชย,ทูลแถลง,แจ้งกิจจา,เที่ยวสืบถาม,ตามรอบ,ทุกขอบเขต,ทั่วประเทศ,ใหญ่น้อย,ร้อยภาษา,ไม่ได้ข่าว,คราวที่,พระพี่ยา,ทั้งเชษฐา,สูญความ,ไปตามกัน
สินสมุทร,ว่านี่แน่,แม่อรุณ,อยากได้บุญ,ง่ายดอก,จะบอกให้,ถือศีลห้า,อย่าหึง,โกรธขึ้งใคร,ก็จะได้,โสดา,ไม่ช้าที,พระหน่อนาถ,มาตุรงค์,ทรงพระสรวล,นางค้อนข่วน,เชษฐา,เบือนหน้าหนี,ต่างพูดเล่น,เจรจา,จนราตรี,ลาไปที่,ปรางค์รัตน์,ชัชวาล
ให้ลืมหลง,สรงเสวย,พานเลยละ,ลมปะทะ,พระหทัย,มิใคร่หาย,คนแก่เฒ่า,สาวใหญ่,มิให้กราย,คิดระคาย,เคืองขัด,พระหัทยา,ชอบพระทัย,ใช้สอย,แต่สาวสาว,ที่รุ่นราว,รู้หลัก,โปรดหนักหนา,ลืมบรรทม,ลมจับวับ,วิญญาณ์,พอเวลา,ไก่ขัน,สวรรคต
ประโคมยาม,ตามอย่าง,นางร้องไห้,พวกชีไพร,พราหมณ์บวช,สวดคาถา,แล้วเสนา,ธิบดี,ผู้ปรีชา,แต่งสารา,เรื่องราว,สองท้าวไท,ไปทูลองค์,ทรงยศ,โอรสราช,จัดอำมาตย์,มีปัญญา,อัชฌาสัย,ให้ถือสาร,คุมสำเภา,เหล่าพลไกร,รีบใช้ใบ,ตามคลื่น,ทุกคืนวัน
กษัตริย์ศรี,สุวรรณวงศ์,ทรงสดับ,หทัยวับ,หวั่นวิโยค,โศกสงสาร,สงสัยหนัก,ซักว่า,พระอาการ,ไม่ประทาน,บอกมาบ้าง,เป็นอย่างไร,อ้ายพวกแพทย์,พิทยา,โหราศาสตร์,มันไม่คาด,ชันษา,อยู่หาไหน,หนึ่งแสนสาว,ท้าวนาง,พวกข้างใน,ทำไมไม่,รู้ที่,จะนิพพาน
อำมาตย์ฟัง,บังคม,บรมนาถ,เชิงฉลาด,ผ่อนผัน,ตามบรรหาร,พระทรงธรรม,ค่ำคืน,รื่นสำราญ,อันอาการ,โรคภัย,มิได้มี,หมอประจำ,ค่ำเช้า,ทั้งเถ้าแก่,คอยดูแล,พร้อมเหล่านาง,สาวศรี,พระโหร,พราหมณ์รามราช,ก็คาดปี,ถึงร้อยยี่,สิบถ้วน,ควรบรรลัย
ฝ่ายเสนี,ที่ถือ,หนังสือบอก,พอพลบออก,เรือข้าม,ตามทิศา,ฝ่ายเสนี,สี่ตำรวจ,ต่างตรวจตรา,พร้อมล้าต้า,ต้นหน,พวกคนงาน,ลงประจำ,กำปั่น,สุวรรณมาศ,ทั้งอำมาตย์,มูลนาย,ฝ่ายทหาร,พอราตรี,ตีสิบเอ็ด,สำเร็จการ,คอยผู้ผ่าน,พารา,ริมวารี
ลงกำปั่น,บรรดา,โยธาหาญ,ประโคมขาน,โห่ลั่น,สนั่นไหว,ออกอ่าวลึก,ครึกครื้น,เสียงปืนไฟ,ต้นหนให้,หันหน้า,เภตราจร,ออกแล่นข้าม,ตามเส้น,ไม่เห็นฝั่ง,เรือหน้าหลัง,ดั้งกันเป็น,หลั่นสลอน,ทางสามเดือน,เคลื่อนคลา,พลากร,ไม่แรมร้อน,รีบมาใน,สาชล
โอ้สิ้นบุญ,ทูลกระหม่อม,จอมกษัตริย์,เหมือนใคร,ตัดเกศา,ลูกอาสัญ,จะคลาดเคลื่อน,เดือนปี,ทุกวี่วัน,จนล่วงลับ,กัปกัลป์,พุทธันดร,พระกล่อมเลี้ยง,เลี้ยงลูก,จะปลูกฝัง,ถึงผิดพลั้ง,สารพัด,ได้ตรัสสอน,เวรวิบัติ,พลัดพราก,จากนคร,ให้จำจร,จำพราก,จำจากไป
ครั้นบรรเทา,เศร้าหมอง,สองกษัตริย์,อยู่ปรางค์รัตน์,รจนา,ที่อาศัย,ถึงเวลา,ว่าขาน,การกรุงไกร,เสนาใน,น้อมประณต,บทมาลย์,จึงตรัสสั่ง,ทั้งสี่,เสนีเอก,ให้เกณฑ์เลก,มหาดไทย,ฝ่ายทหาร,ทำพระเมรุ,เกณฑ์ทุกกรม,ระดมการ,ปลูกโรงงาน,เต้นรำ,ไว้สำรอง
จึงตรัสสั่ง,ทั้งสี่,เสนีเอก,ให้เกณฑ์เลก,มหาดไทย,ฝ่ายทหาร,ทำพระเมรุ,เกณฑ์ทุกกรม,ระดมการ,ปลูกโรงงาน,เต้นรำ,ไว้สำรอง,คอยท่าองค์,ทรงเดช,พระเชษฐา,เสด็จมา,ทำการ,งานฉลอง,พุ่มระทา,ราเชนทร์,พระเมรุทอง,ทำให้ต้อง,ตามธรรมเนียม,ตระเตรียมการ
ฝ่ายทูตถือ,หนังสือถึง,เมืองผลึก,ขึ้นอยู่ตึก,ตามตำแหน่ง,แถลงไข,พวกเสนา,พาเข้าเฝ้า,ภูวไนย,พระสั่งให้,อ่านตาม,เนื้อความมี,ใบบอกว่า,ข้าพเจ้า,เหล่าอำมาตย์,บังคมบาท,บงกช,บทศรี,ด้วยองค์พระ,ชนก,ชนนี,จอมโมลี,โลกา,สถาวร
ภุมริน,บินเคล้า,แม้เจ้าของ,ไม่ปกป้อง,ดอกดวง,จะร่วงหมด,อันน้ำตาล,หวานวาง,ไว้ข้างมด,มดจะอด,ได้หรือน้อง,ตรึกตรองดู,แต่เท้ามี,สี่เท้า,ยังก้าวพลาด,จะเสียชาติ,เสียยศ,ได้อดสู,คำโบราณ,ท่านว่า,ไว้เป็นครู,เจ้าจงอยู่,สอนสั่งระ,วังระไว
เหมือนแกล้ง,พรากจากกัน,จะรันทด,โศกกำสรด,เศร้าหมอง,ไม่ผ่องใส,จะให้อยู่,ดูเหมือนเช่น,เราเป็นใจ,จะแกล้งให้,ลูกยา,เป็นราคี,เจ้าอยู่ด้วย,ช่วยบำรุง,กรุงผลึก,ทั้งข้าศึก,เกรงสง่า,มารศรี,จัดแต่เหล่า,สาวสรรค์,พวกขันที,ไปกับพี่,แต่พอให้,ช่วงใช้การ
ครั้นรุ่งสาย,ฝ่ายพระ,ภูวนาถ,ยุรยาตร,ลงกำปั่น,สุวรรณหงส์,ทหารโห่,โล้ลำ,ตามน้ำลง,พอลมส่ง,ออกมหา,ชลาลึก,ต้นหนนั่ง,ตั้งเข็ม,ข้างทิศเหนือ,ออกแล่นเรือ,รัวกลอง,เสียงก้องกึก,ลำดั้งกัน,ลั่นปืนครื้น,เครงครึก,อึกทึกไป,ตามทาง,กลางคงคา
ต้นหนนั่ง,ตั้งเข็ม,ข้างทิศเหนือ,ออกแล่นเรือ,รัวกลอง,เสียงก้องกึก,ลำดั้งกัน,ลั่นปืนครื้น,เครงครึก,อึกทึกไป,ตามทาง,กลางคงคา,จะแลเหลียว,เปลี่ยวเปล่า,ทุกเช้าค่ำ,เห็นแต่น้ำ,ในทะเล,กับเวหา,ทางเสด็จ,เจ็ดเดือน,ไม่เคลื่อนคลา,ถึงจังหวัด,รัตนา,ขึ้นธานี
