w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เจ้าพราหมณ์ว่า,อย่าทุกข์,ไปเลยพ่อ,นางนกต่อ,ของเรามี,ดีนักหนา,พรุ่งนี้เช้า,เขาคง,จะออกมา,พ่อพูดจา,ฉอเลาะ,ให้เราะราย,จะสอนสั่ง,สิ่งเดียว,เกี้ยวผู้หญิง,ถ้าถึงจริง,ก็มักช้า,ประดาหาย,ให้หวานหวาน,ไว้สักหน่อย,ค่อยสบาย,นี่แยบคาย,เจ้าชู้แต่,บูราณ
จะสอนสั่ง,สิ่งเดียว,เกี้ยวผู้หญิง,ถ้าถึงจริง,ก็มักช้า,ประดาหาย,ให้หวานหวาน,ไว้สักหน่อย,ค่อยสบาย,นี่แยบคาย,เจ้าชู้แต่,บูราณ,พ่อรู้แต่ง,หนังสือ,อยู่หรือไม่,จงแก้ไข,คิดกลอน,อักษรสาร,แม้นตอบต่อ,ก็พอเห็น,จะเป็นการ,อันพวกฉาน,นี้ไม่วาง,นางพี่เลี้ยง
พ่อรู้แต่ง,หนังสือ,อยู่หรือไม่,จงแก้ไข,คิดกลอน,อักษรสาร,แม้นตอบต่อ,ก็พอเห็น,จะเป็นการ,อันพวกฉาน,นี้ไม่วาง,นางพี่เลี้ยง,แต่กีดขวาง,อย่างเดียว,ดอกเดี๋ยวนี้,ด้วยหญิงสี่,ชายสาม,เป็นความเถียง,พ่อโปรดด้วย,ช่วยเปรียบ,ให้เรียบเรียง,ใครจะเคียง,ควรคู่,กับผู้ใด
ต่างหัวเราะ,เยาะหยอก,ว่านอกส่วน,เราก็ควร,จะประมูล,ทูลถวาย,แล้วสรวลเส,เฮฮา,ประสาชาย,พระยิ้มพราย,อายใจ,ด้วยไม่เคย,จนยามสาม,พราหมณ์เตือน,ให้ไสยาสน์,พระขึ้นอาสน์,อิงแอบ,แนบเขนย,นึกประดิษฐ์,คิดกลอน,ไม่นอนเลย,พอลงเอย,ก็พอแจ้ง,แสงตะวัน
เจ้าพราหมณ์น้อย,นึกสะเทิน,แล้วเมินหน้า,จะพูดจา,มิใคร่ได้,ให้อดสู,พี่เลี้ยงเตือน,เชือนแล,ชำเลืองดู,ต่อเป็นครู่,แล้วจึงตอบ,ว่าขอบใจ,อันโรคของ,น้องนี้,ไม่มีแผล,ให้เป็นแต่,ขัดข้อง,ไม่ผ่องใส,กลางคืนหนาว,เช้าร้อน,อ่อนฤทัย,แม้นหม่อมไม่,ชุบช่วย,คงม้วยมิด
อันโรคของ,น้องนี้,ไม่มีแผล,ให้เป็นแต่,ขัดข้อง,ไม่ผ่องใส,กลางคืนหนาว,เช้าร้อน,อ่อนฤทัย,แม้นหม่อมไม่,ชุบช่วย,คงม้วยมิด,ถ้าทูลขอ,หมอหลวง,ได้เหมือนว่า,เห็นโรคา,จะค่อยคลาย,สบายจิต,แม้นแก้ไข,ไม่ตาย,วายชีวิต,ไม่ลืมคิด,คุณพี่,ทุกวี่วัน
ฉันทูลแกล้ง,ว่าจะมา,สาพิภักดิ์,นางโฉมยง,ทรงซัก,เอาเหตุผล,ว่าลูกเมีย,หม่อมมี,สักกี่คน,ฉันก็จน,จึงมาถาม,พ่อพราหมณ์น้อย,แม้นพรั่งพร้อม,ยอมอยู่,เป็นขอเฝ้า,จะให้เข้า,เวรไว้,ได้ใช้สอย,หรือมีห่วง,บ่วงใย,ใครจะคอย,มาหยุดพัก,สักหน่อยแล้,วจะไป
ศรีสุวรรณ,ชั้นเชิง,ฉลาดแหลม,ทำยิ้มแย้ม,เยื้อนว่า,อย่าสงสัย,ฉันพี่น้อง,ท้องเดียว,มาเที่ยวไกล,อันห่วงใย,ยังไม่มี,ทั้งสี่คน,หมายพระนุช,บุตรี,เป็นที่พึ่ง,คิดรำพึง,สารพัด,จะขัดสน,เสด็จมา,เที่ยวเล่น,เห็นชอบกล,นฤมล,มองหา,สุมาลี
หมายพระนุช,บุตรี,เป็นที่พึ่ง,คิดรำพึง,สารพัด,จะขัดสน,เสด็จมา,เที่ยวเล่น,เห็นชอบกล,นฤมล,มองหา,สุมาลี,ฉันเด็ดได้,ดอกรัก,จักถวาย,นางชม้าย,เมียงเมิน,ดำเนินหนี,เสียน้ำใจ,เจ็บมา,แต่ราตรี,เดี๋ยวนี้พี่,ว่าจะช่วย,ค่อยชื่นใจ
ฉันเด็ดได้,ดอกรัก,จักถวาย,นางชม้าย,เมียงเมิน,ดำเนินหนี,เสียน้ำใจ,เจ็บมา,แต่ราตรี,เดี๋ยวนี้พี่,ว่าจะช่วย,ค่อยชื่นใจ,ช่วยทูลองค์,พระธิดา,ว่าดีฉัน,จะผูกพัน,พึ่งพัก,จนตักษัย,ซึ่งโฉมยง,ทรงระแวง,แคลงฤทัย,ฉันจะให้,ทัณฑ์บน,ไว้จนตาย
ช่วยทูลองค์,พระธิดา,ว่าดีฉัน,จะผูกพัน,พึ่งพัก,จนตักษัย,ซึ่งโฉมยง,ทรงระแวง,แคลงฤทัย,ฉันจะให้,ทัณฑ์บน,ไว้จนตาย,พระว่าพลาง,ทางตัด,ใบตองอ่อน,มาเขียนกลอน,กล่าวประโลม,นางโฉมฉาย,จนลงเอย,อ่านต้น,ไปจนปลาย,ไม่คลาดคลาย,ถูกถ้วน,แล้วม้วนตอง
พระว่าพลาง,ทางตัด,ใบตองอ่อน,มาเขียนกลอน,กล่าวประโลม,นางโฉมฉาย,จนลงเอย,อ่านต้น,ไปจนปลาย,ไม่คลาดคลาย,ถูกถ้วน,แล้วม้วนตอง,เอาโศกแซม,แกมรัก,สลักหนาม,เหมือนบอก,ความรักนาง,ว่าหมางหมอง,พี่เลี้ยงรับ,พับใส่,ไว้ในซอง,แล้วว่าน้อง,หวังพี่,เป็นที่อิง
เอาโศกแซม,แกมรัก,สลักหนาม,เหมือนบอก,ความรักนาง,ว่าหมางหมอง,พี่เลี้ยงรับ,พับใส่,ไว้ในซอง,แล้วว่าน้อง,หวังพี่,เป็นที่อิง,ทุกวันนี้,มีผ้า,จำเพาะผืน,ถ้ากลางคืน,หนาวก็ได้,แต่ไฟผิง,ถ้าแม้นหม่อม,กรุณา,เมตตาจริง,ช่วยว่าวิง,วอนทูล,พระธิดา
ว่าที่จริง,นั้นจะมา,สาพิภักดิ์,ได้ดอกรัก,จักใคร่,ได้ถวาย,แม้นแม่ไม่,เมตตา,ก็ท่าตาย,ขอถวาย,ชีวา,ไม่อาลัย,ดูท่วงที,กิริ,ยามารยาท,มิใช่ชาติ,พราหมณ์เทศ,ข้างเพศไสย,ชะรอยหน่อ,กษัตรา,มาแต่ไกล,เพราะจะใคร่,เป็นขอเฝ้า,เยาวมาลย์
พี่เลี้ยงฟัง,อ่านสาร,หวานเสนาะ,ช่างฉอเลาะ,เหลือดี,เจ้าพี่เอ๋ย,ไม่หยามหยาบ,ราบเรียบ,ช่างเปรียบเปรย,พระน้องเอ๋ย,ทรงตอบ,ให้ชอบกล,แล้วว่าโศก,แซมรัก,สลักหนาม,ของพ่อพราหมณ์,ทำมา,น่าฉงน,ทำซักไซ้,ไต่ถาม,ทั้งสามคน,นฤมล,หมางเมิน,สะเทิ้นที
นางโฉมฉาย,อายใจ,ทำไขสือ,พี่รักหรือ,จะให้ห่ม,ให้สมหน้า,แต่จะขอ,คำมั่น,จงสัญญา,อย่าเอาผ้า,ฉันไป,ให้ใครเลย,แล้วเปลี่ยนเปลื้อง,ริ้วทอง,ออกกองไว้,ฉันห่มไป,ผืนนี้,แหละพี่เอ๋ย,พี่เลี้ยงรับ,พับจีบ,แล้วชมเชย,เป็นบุญเคย,ทำไว้,เห็นไม่ตาย
แล้วเปลี่ยนเปลื้อง,ริ้วทอง,ออกกองไว้,ฉันห่มไป,ผืนนี้,แหละพี่เอ๋ย,พี่เลี้ยงรับ,พับจีบ,แล้วชมเชย,เป็นบุญเคย,ทำไว้,เห็นไม่ตาย,ถึงน้ำค้าง,พร่างพรม,แลลมว่าว,อนาถหนาว,ห่มผ้า,ก็ท่าหาย,นางโฉมยง,ยิ้มเมิน,สะเทิ้นอาย,ค่อยเลียบชาย,ถามไถ่,มิให้ดัง
ถึงน้ำค้าง,พร่างพรม,แลลมว่าว,อนาถหนาว,ห่มผ้า,ก็ท่าหาย,นางโฉมยง,ยิ้มเมิน,สะเทิ้นอาย,ค่อยเลียบชาย,ถามไถ่,มิให้ดัง,ครั้นค่ำลง,ทรงกลอนอัก,ษรสนอง,เขียนจำลอง,ลงแผ่น,กระดาษหนัง,ให้หักใบ,เต่าร้าง,ที่กลางวัง,มาห่อทั้ง,ดอกรัก,อักขรา
เจ้าโมรา,กรีดเล็บ,เก็บจำปี,ให้ประภา,วดี,ศรีสมร,เจ้าวิเชียร,เก็บกระถิน,กลิ่นขจร,กับพุดซ้อน,ตามส่ง,ให้จงกล,ศรีสุดา,นั้นไม่ได้,ดอกไม้ด้วย,ดูเขินขวย,คิดเห็น,ไม่เป็นผล,นางค้อนเพื่อน,เคืองพราหมณ์,ทั้งสามคน,ออกเดินบ่น,เบือนหน้า,ไม่พาที
พี่เลี้ยงพราหมณ์,ตามนาง,ไม่ห่างเหิน,แล้วหยอกเอิน,รอเรียง,เข้าเคียงไหล่,เห็นลับลับ,จับต้อง,ทำลองใจ,นางผลักไส,ข่วนหยิกทำ,พลิกแพลง,ศรีสุดา,หน้าเง้า,เที่ยวเซ้าซี้,จะอยู่นี่,แล้วหรือเจ้า,จึงเฝ้าแฝง,เที่ยวเก็บเล็ม,เต็มห่อ,ให้พอแรง,ยังจะแกล้ง,ชักช้า,น่ารำคาญ
ศรีสุดา,หน้าเง้า,เที่ยวเซ้าซี้,จะอยู่นี่,แล้วหรือเจ้า,จึงเฝ้าแฝง,เที่ยวเก็บเล็ม,เต็มห่อ,ให้พอแรง,ยังจะแกล้ง,ชักช้า,น่ารำคาญ,ทั้งสามนาง,ต่างว่า,น่าหัวร่อ,เพราะไม่พอ,จึงได้วุ่น,เที่ยวงุ่นง่าน,อย่าเปรียบเปรย,เลยแน่,แม่แหพาน,จะต้องการ,ก็มาเอา,ของเราไป
ทั้งสามนาง,ต่างว่า,น่าหัวร่อ,เพราะไม่พอ,จึงได้วุ่น,เที่ยวงุ่นง่าน,อย่าเปรียบเปรย,เลยแน่,แม่แหพาน,จะต้องการ,ก็มาเอา,ของเราไป,ศรีสุดา,ว่าเจ้า,เอาเถิดแม่,ข้าเป็นแต่,นอกส่วน,ไม่ควรได้,จงแบ่งปัน,กันชม,ให้สมใจ,ดิฉันไม่,ชิงช่วง,อย่าหวงกัน
ศรีสุดา,ว่าเจ้า,เอาเถิดแม่,ข้าเป็นแต่,นอกส่วน,ไม่ควรได้,จงแบ่งปัน,กันชม,ให้สมใจ,ดิฉันไม่,ชิงช่วง,อย่าหวงกัน,คอหอยเดียว,เจียวหม่อม,ช่างพร้อมหน้า,ออกรุมท้า,คารม,ล้วนคมสัน,ยังอยู่อีก,ไหนเล่า,หรือเท่านั้น,มาช่วยกัน,เถียงเล่น,ก็เป็นไร
เจ้าพราหมณ์ว่า,น่าแสน,สงสารน้อง,ถ้าแม้นต้อง,โทษพี่,จะทำขวัญ,เอ็นดูด้วย,ช่วยกระเตื้อง,ที่เรื่องนั้น,ให้ถึงกัน,เสียรู้แล้ว,เถิดแก้วตา,ทั้งสามนาง,ต่างว่า,อย่าปรารภ,จะให้สบ,สมมาด,ปรารถนา,น่ารำคาญ,ป่านนี้,ศรีสุดา,จะไปว่า,อย่างไร,ที่ในวัง
ทั้งสามนาง,ต่างว่า,อย่าปรารภ,จะให้สบ,สมมาด,ปรารถนา,น่ารำคาญ,ป่านนี้,ศรีสุดา,จะไปว่า,อย่างไร,ที่ในวัง,ค่อยอยู่เถิด,ฉันจะลา,ช้าไม่ได้,จะสงสัย,ซ้ำร้าย,เมื่อภายหลัง,แล้วลุกมา,หาบ่าว,พวกชาววัง,ไม่รอรั้ง,รีบไป,จะให้ทัน
ฝ่ายเจ้าพราหมณ์,สามนาย,สบายจิต,ผู้หญิงติด,ต่างชวน,กันสรวลสันต์,บ้างบ่นว่า,ถ้าแม้น,มิกีดกัน,จะได้ฉัน,หวานหวาน,สำราญใจ,แล้วยิ้มพราย,บ่ายหน้า,มาหาน้อง,เห็นห่มกรอง,กริ่มจิต,พิสมัย,เข้าเคียงข้าง,ต่างว่า,ผ้าสไบ,ข้าจำได้,แน่นัก,ประจักษ์ตา
ไฉนต้อง,ท่องเที่ยว,แสวงคู่,น่าอดสู,เสียเดช,พระเชษฐา,ซึ่งเสี่ยงทาย,หมายมาด,สวาทมา,มิเมตตา,ชีวัน,จะบรรลัย,ทั้งรำพัน,สรรเสริญ,เห็นเกินนัก,ถึงจะรัก,ก็ไม่รัก,จนตักษัย,ที่ข้อนั้น,ครั้นจะเชื่อ,ก็เหลือใจ,เขาว่าไว้,หวานนัก,ก็มักรา
ทั้งรำพัน,สรรเสริญ,เห็นเกินนัก,ถึงจะรัก,ก็ไม่รัก,จนตักษัย,ที่ข้อนั้น,ครั้นจะเชื่อ,ก็เหลือใจ,เขาว่าไว้,หวานนัก,ก็มักรา,ถ้ารักนัก,มักหน่าย,คล้ายอิเหนา,ต้องจากเยาว,ยุพินจิน,ตะหรา,แม้นพระองค์,ทรงเดช,เจตนา,จงตรึกตรา,ตรองความ,ตามบุราณ
ฝ่ายนารี,ศรีสุดา,มาถึงวัง,ยังกำลัง,ดาลเดือด,ไม่เหือดหาย,เข้าในห้อง,ตรองตรึก,ให้นึกอาย,โอ้อกกู,ผู้ชาย,ไม่ชอบใจ,เสียแรงแต่ง,แป้งขมิ้น,สิ้นสักพ้อม,น้ำมันหอม,น้ำมันดิบ,สักสิบไห,ไหนจะสู้,ทนเจ็บ,ให้เก็บไร,ค่าตะไกร,ของเขาถึง,สลึงเฟื้อง
เสียแรงแต่ง,แป้งขมิ้น,สิ้นสักพ้อม,น้ำมันหอม,น้ำมันดิบ,สักสิบไห,ไหนจะสู้,ทนเจ็บ,ให้เก็บไร,ค่าตะไกร,ของเขาถึง,สลึงเฟื้อง,ผู้ชายไม่,ชอบตา,ไม่น่าแต่ง,เอาเครื่องแป้ง,ทิ้งขว้างเสียง,ปร่างเปรื่อง,ทุบตลับ,เล็กน้อย,ต่อยขวดเฟือง,ให้แค้นเคือง,สามพราหมณ์,กับสามนาง
ผู้ชายไม่,ชอบตา,ไม่น่าแต่ง,เอาเครื่องแป้ง,ทิ้งขว้างเสียง,ปร่างเปรื่อง,ทุบตลับ,เล็กน้อย,ต่อยขวดเฟือง,ให้แค้นเคือง,สามพราหมณ์,กับสามนาง,มิคลึงเคล้า,เล้าโลม,อยู่แล้วหรือ,สนุกมือ,แล้วไม่มี,ที่กีดขวาง,คิดจะใคร่,ไปฟ้อง,ก็ต้องค้าง,จะอำพราง,ปิดงำ,ไว้ทำไม
นางโฉมยง,ทรงฟัง,ให้คั่งแค้น,จึงว่าแสน,สารพัด,จะบัดสี,ถ้าว่าเป็น,อย่างนั้น,แล้ววันนี้,ให้ฟ้าผี่,เถิดสินะ,ไม่ละกัน,แล้วซักไซ้,ศรีสุดา,ว่าให้แน่,หรือเป็นแต่,พูดเล่น,พอเห็นขัน,ถ้าจริงจัง,ดังว่า,สารพัน,อย่ากลับคืน,ยืนยัน,ให้มั่นคง
ฝ่ายสามนาง,กัลยา,มาถึงวัง,ตรงขึ้นยัง,ปรางค์มาศ,ปราสาทศรี,เข้าเฝ้าองค์,นงนุช,พระบุตรี,เห็นเทวี,ค้อนเคือง,ชำเลืองแล,ก็รู้แน่,ว่าเขาฟ้อง,จะต้องถาม,แกล้งยกความ,ศรีสุวรรณ,ประกันแก้,พ่อพราหมณ์น้อย,น่าชัง,ทำรังแก,จะมาแต่,ไหนไหน,มิให้มา
ก็รู้แน่,ว่าเขาฟ้อง,จะต้องถาม,แกล้งยกความ,ศรีสุวรรณ,ประกันแก้,พ่อพราหมณ์น้อย,น่าชัง,ทำรังแก,จะมาแต่,ไหนไหน,มิให้มา,เฝ้าซักไซ้,ไต่ถาม,ไม่รู้จบ,ประเดี๋ยวรบ,ให้ช่วยทูล,วุ่นนักหนา,แล้วเที่ยวเด็ด,ดอกระกำ,กับจำปา,ถวายมา,ตามจน,คนเข็ญใจ
พระบุตรี,ฟังความ,เจ้าพราหมณ์น้อย,ให้ละห้อย,หวนคิด,พิสมัย,ที่กริ้วโกรธ,กลับลืม,ด้วยปลื้มใจ,ยิ้มละไม,ในหน้า,แล้วพาที,ฉันกินน้ำ,สำลัก,ถึงสามหน,เพราะมีคน,นินทา,น่าบัดสี,ไม่รู้แล้ว,เลยเฝ้า,แต่เซ้าซี้,เธอสั่งพี่,เข้ามา,ว่ากระไร
ทั้งสามนาง,ต่างตอบ,ให้ชอบชื่น,เธอว่าคืน,นี้นอน,ไม่หลับใหล,คิดคะนึง,ถึงสร้อย,สุมาลัย,ทำไฉน,จะได้เฝ้า,เยาวมาลย์,แล้วก็ว่า,ถ้าแม้น,มิโปรดช่วย,จะมอดม้วย,มรณา,น่าสงสาร,แม้นมาได้,ก็จะมา,พยาบาล,ช่วยอยู่งาน,นวดฟั้น,ให้บรรทม
ศรีสุดา,เดือดใจ,ดั่งไฟสุม,ชะช่างรุม,กันแก้,อุแม่เอ๋ย,ข้ารูปชั่ว,จึงผู้ชาย,ไม่หมายเชย,อย่าเปรียบเปรย,เลยเจ้า,ข้าเข้าใจ,เจ้ารูปงาม,สามนาง,สำอางโฉม,จะโอ้โลม,เล่นประชัน,กันก็ได้,ล้วนร่วมรัก,ร่วมรู้,คู่ฤทัย,ไม่ถึงใจ,ก็เห็นเจียน,จะเปลี่ยนตัว
พระบุตรี,กริ้วกราด,ตวาดว่า,นี่ใครหา,มาให้พี่,ตีหมากผัว,เฝ้าหวงหึง,อึงไปช่าง,ไม่กลัว,ไม่มีชั่ว,ตัวดี,ทั้งสี่คน,อย่าทะเลาะ,กันที่นี่,ให้มี่ฉาว,ไปว่ากล่าว,ถากถางกัน,กลางถนน,เหมือนไก่,เห็นตีนงู,เขารู้กล,มาพลอยปน,แปดข้า,น่ารำคาญ
ทั้งสามนาง,ต่างคน,เห็นกริ้วโกรธ,ทูลขอโทษ,โทษา,ไม่ว่าขาน,ศรีสุดา,ยังไม่เหือด,ที่เดือดดาล,ต้องรุกราน,ร้องไห้,ฟายน้ำตา,จะพูดจริง,เป็นเท็จ,เข็ดแล้วแม่,เถิดตั้งแต่,นี้ไป,ฉันไม่ว่า,ถึงใครใคร,จะทำ,ให้ตำตา,ไม่พูดจา,ให้ทราบ,หลาบจนตาย
จะพูดจริง,เป็นเท็จ,เข็ดแล้วแม่,เถิดตั้งแต่,นี้ไป,ฉันไม่ว่า,ถึงใครใคร,จะทำ,ให้ตำตา,ไม่พูดจา,ให้ทราบ,หลาบจนตาย,แล้วแหวกม่าน,คลานออก,มานอกฉาก,ยังคันปาก,ยิบอยู่,ไม่รู้หาย,เข้าในห้อง,หมองใจ,ไม่สบาย,เอามือก่าย,พักตร์นอน,สะท้อนทุกข์
แล้วแหวกม่าน,คลานออก,มานอกฉาก,ยังคันปาก,ยิบอยู่,ไม่รู้หาย,เข้าในห้อง,หมองใจ,ไม่สบาย,เอามือก่าย,พักตร์นอน,สะท้อนทุกข์,คิดถึงพราหมณ์,สามนาย,ที่หมายมาด,มาแคล้วคลาด,คลั่งใจ,ไม่เป็นสุข,ให้หนาวหนาว,ร้อนร้อน,นอนแล้วลุก,ประเดี๋ยวจุก,ประเดี๋ยวจับ,ไม่หลับเลย
ฝ่ายพระนุช,บุตรี,ศรีสวัสดิ์,โทมนัส,นึกนิ่ง,พิงเขนย,สงสารพราหมณ์,ความค้าง,จะห่างเชย,โอ้อกเอ๋ย,อาภัพ,อัประมาณ,ให้คิดแค้น,เคืองสี่,นางพี่เลี้ยง,มาทุ่มเถียง,ทำฉาว,ให้ร้าวฉาน,จะได้ใคร,ไปแทน,แสนรำคาญ,เยาวมาลย์,ไม่สบาย,มาหลายวัน
