w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พระหน่อไท,ได้สดับ,อภิวาท,ยิ่งรักราช,ธิดา,มารศรี,จึงเชิญนาง,ย่างเยื้อง,ขึ้นคิรี,ให้อยู่ที่,เงื้อมผา,ศิลาลาย,แล้วเที่ยวไป,ในเกาะ,เสาะลูกไม้,เก็บได้ใส่,ห่อผ้า,มาถวาย,นางเสวย,ส้มสูก,กับลูกชาย,ค่อยเหือดหาย,หิวโหย,ที่โรยรา
จะกล่าวฝ่าย,นายโจร,ใจฉกาจ,เป็นเชื้อชาติ,อังกฤษ,ริษยา,คุมสลัด,อัศตัน,วิลันดา,เป็นโจรา,ห้าหมื่น,พื้นทมิฬ,มีกำปั่น,นั้นยาว,ยี่สิบเส้น,กระทำเป็น,ตึกกว้าน,สถานถิ่น,หมากมะพร้าว,ส้มสูก,ปลูกไว้กิน,ไม่รู้สิ้น,เอมโอช,โภชนา
คอยตีเรือ,เหนือใต้,ได้สิ่งของ,เที่ยวแล่นล่อง,ตามคลื่น,ทุกคืนค่ำ,มาถึงกลาง,หว่างบรรพต,พออดน้ำ,จึงทอดกำ,ปั่นใหญ่,ในนที,ให้เรือน้อย,ลอยแล่น,เข้าเหลี่ยมเขา,แต่ล้วนเหล่า,วิลันดา,กะลาสี,ประทับจอด,ทอดท่า,หน้าคิรี,พวกโยธี,หาบหาม,ตามกันมา
ให้เรือน้อย,ลอยแล่น,เข้าเหลี่ยมเขา,แต่ล้วนเหล่า,วิลันดา,กะลาสี,ประทับจอด,ทอดท่า,หน้าคิรี,พวกโยธี,หาบหาม,ตามกันมา,ขึ้นตักน้ำ,ลำธาร,ละหานหิน,พอเห็นสิน,สมุทรอยู่,ที่ภูผา,กับหญิงสาว,ขาวผ่อง,ต้องติดตา,พวกโยธา,ซักถาม,ตามทำนอง
สินสมุทร,พูดจา,ภาษาแขก,นัยน์ตาแตก,ใครอย่าแล,ดูแม่ข้า,เราเสียเรือ,เชื้อกษัตริย์,พลัดพารา,นี่ท่านมา,แต่ข้างไหน,ได้เอ็นดู,โดยสารด้วย,ช่วยส่ง,ให้ถึงฝั่ง,จะไปยัง,รัตนา,พาราปู่,จะรับได้,หรือมิได้,จะใคร่รู้,เฝ้าแลดู,มารดา,เราว่าไร
ทหารโจร,แจ้งความ,ขามขยาด,เห็นเกินวา,สนาตน,พ้นวิสัย,แต่เสียดาย,หมายว่า,จะพาไป,ให้นายใหญ่,ของเรา,เอารางวัล,จึงพูดปลอบ,ตอบว่า,อย่าปรารภ,จะให้พบ,กันกับนาย,มาผายผัน,แล้วแห่ห้อม,ล้อมลง,สลุบพลัน,ไปกำปั่น,ลำใหญ่,ในคงคา
จึงพูดปลอบ,ตอบว่า,อย่าปรารภ,จะให้พบ,กันกับนาย,มาผายผัน,แล้วแห่ห้อม,ล้อมลง,สลุบพลัน,ไปกำปั่น,ลำใหญ่,ในคงคา,ครั้นถึงเทียบ,เรียบเรียง,เข้าเคียงท้าย,แล้วบอกนาย,ว่ามีนาง,ต่างภาษา,จะโดยสาร,วานส่ง,จึงลงมา,จะโปรดปรา,นีนาง,เป็นอย่างไร
จึงเสแสร้ง,แกล้งว่า,ได้มาพึ่ง,จะให้ถึง,ฟากฝั่ง,ดังประสงค์,แล้วจัดแจง,แต่ห้อง,ให้สององค์,เชิญโฉมยง,ไปอยู่,กับกุมาร,แล้วรีบร้อน,ถอนสมอ,ไม่รอรั้ง,พร้อมสะพรั่ง,เรือเรียง,เคียงขนาน,พอลมคล่อง,ล่องแล่น,แสนสำราญ,เที่ยวรังควาน,ขวางทางมา,กลางทะเล
ฝ่ายสุหรั่ง,นั่งที่,เก้าอี้ใหญ่,กับพวกไพร่,กล่าวชวน,กันสรวลเส,ให้เหิมฮึก,นึกนิยม,สมคะเน,ด้วยได้เท,วีไว้,ที่ในเรือ,ต้องตำรา,ว่าดี,ไม่มีร้าย,เป็นแม่ม่าย,ลูกติด,สนิทเหลือ,จะฝังปลูก,ผูกมิตร,ให้ชิดเชื้อ,อยู่ในเนื้อ,มือแล้ว,ไม่แคล้วเรา
สินสมุทร,สุดซื่อ,ถือว่าน้ำ,เขาส่งซ้ำ,รับซด,จนหมดไห,เมาสุรา,ตาแดง,ดังแสงไฟ,ฉวยเป็ดไก่,เคี้ยวขยอก,จนออกเรอ,ฝ่ายฝรั่ง,นั่งล้อ,พระหน่อน้อย,สอพลอพลอย,พูดพร่ำพะ,ย่ำเผยอ,เสียงฮาเฮ,เสสรวล,ชวนเป็นเกลอ,กุมารเออ,เองกับกู,มาสู้กัน
ฝ่ายฝรั่ง,นั่งล้อ,พระหน่อน้อย,สอพลอพลอย,พูดพร่ำพะ,ย่ำเผยอ,เสียงฮาเฮ,เสสรวล,ชวนเป็นเกลอ,กุมารเออ,เองกับกู,มาสู้กัน,แล้วลุกขึ้น,มึนหน้า,ถลาล้ม,ไม่เป็นสม,ประดีเฟือน,เหมือนกับฝัน,โจรสุหรั่ง,สั่งให้,ไพร่ทั้งนั้น,เข้าช่วยกัน,ยกไปวาง,กลางที่นอน
ตะโกนเรียก,สินสมุทร,จนสุดเสียง,เงียบสำเนียง,นึกพรั่น,พระขวัญหาย,ส่วนสุหรั่ง,นั่งยิ้ม,อยู่พริ้มพราย,พูดภิปราย,ประสาโจร,โลนลำพอง,นี่แน่เจ้า,เข้ามานี่,อย่าหนีเร้น,หรือไม่เห็น,หน้าผัว,ให้มัวหมอง,นิจจาเอ๋ย,เคยอยู่,เป็นคู่ครอง,จะมาต้อง,เป็นม่าย,ตะกายดิน
นี่แน่เจ้า,เข้ามานี่,อย่าหนีเร้น,หรือไม่เห็น,หน้าผัว,ให้มัวหมอง,นิจจาเอ๋ย,เคยอยู่,เป็นคู่ครอง,จะมาต้อง,เป็นม่าย,ตะกายดิน,เอ็นดูเจ้า,เราจึงมา,ว่าจะเลี้ยง,เป็นคู่เคียง,ครองชม,สมถวิล,ทั้งแม่ลูก,ปลูกฝัง,ให้นั่งกิน,อย่าดีดดิ้น,ดึงดื้อ,ทำอื้ออึง
เอ็นดูเจ้า,เราจึงมา,ว่าจะเลี้ยง,เป็นคู่เคียง,ครองชม,สมถวิล,ทั้งแม่ลูก,ปลูกฝัง,ให้นั่งกิน,อย่าดีดดิ้น,ดึงดื้อ,ทำอื้ออึง,ไม่อวดอ้าง,อย่างพี่,นี้จะเจ้า,กับผัวเก่า,เห็นเปรียบ,ไม่เทียบถึง,อย่านิ่งนึก,บึกบึน,ทำมึนตึง,ถึงจะอึง,อื้อไป,ก็ไม่พ้น
ไม่อวดอ้าง,อย่างพี่,นี้จะเจ้า,กับผัวเก่า,เห็นเปรียบ,ไม่เทียบถึง,อย่านิ่งนึก,บึกบึน,ทำมึนตึง,ถึงจะอึง,อื้อไป,ก็ไม่พ้น,จงผันผ่อน,อ่อนน้อม,ยอมด้วยพี่,เสียดีดี,จะได้ยืด,เป็นพืชผล,เคาะพนัก,พยักหน้า,มาข้างบน,ช่วยถอนขน,รักแร้พี่,ทีเถิดนาง
ยุพยง,ทรงฟัง,อ้ายอังกฤษ,ดังพ่นพิษ,พูดสำราก,ทั้งถากถาง,มิตอบตาม,ความอาย,เห็นหลายทาง,นึกแล้วนาง,แสร้งเส,ด้วยเล่ห์ลวง,ซึ่งเมตตา,ว่าจะเลี้ยง,ไว้เคียงคู่,พระคุณอยู่,ข้าพเจ้า,เท่าเขาหลวง,แต่อย่าให้,ได้อาย,ชายทั้งปวง,ค่อยหนักหน่วง,อย่าเพ่อด่วน,ทำลวนลาม
ซึ่งเมตตา,ว่าจะเลี้ยง,ไว้เคียงคู่,พระคุณอยู่,ข้าพเจ้า,เท่าเขาหลวง,แต่อย่าให้,ได้อาย,ชายทั้งปวง,ค่อยหนักหน่วง,อย่าเพ่อด่วน,ทำลวนลาม,ทั้งเดินทาง,กลางชลา,เป็นพาณิช,สมสนิท,เสน่หา,ตำราห้าม,ถ้าถึงฝั่ง,ยั้งหยุด,สุดแต่งาม,จะผ่อนตาม,สารพัด,ไม่ตัดรอน
ทั้งเดินทาง,กลางชลา,เป็นพาณิช,สมสนิท,เสน่หา,ตำราห้าม,ถ้าถึงฝั่ง,ยั้งหยุด,สุดแต่งาม,จะผ่อนตาม,สารพัด,ไม่ตัดรอน,ทั้งลูกน้อย,กลอยใจ,จะได้พึ่ง,ไม่ดื้อดึง,ดอกจะฟัง,ท่านสั่งสอน,ใช่จะดิ้น,สิ้นชีพ,อย่ารีบร้อน,นางผันผ่อน,เพทุบาย,ให้ตายใจ
มิขออยู่,สู้ตาย,ด้วยอายเขา,ทั้งลูกเต้า,ก็ยังไม่,ได้ปรึกษา,ท่านกลับ,ไปให้สิน,สมุทรมา,จะพูดจา,อ่อนน้อม,ให้พร้อมใจ,จงหยุดยั้ง,รั้งรอ,แต่พอพลบ,ข้าไม่หลบ,หลีกลี้,หนีไปไหน,อย่าอยู่เกี้ยว,เคี่ยวขับจง,กลับไป,อโณทัย,ลงลับจึง,กลับมา
จึงตอบคำ,ทำเป็นว่า,ถ้าเช่นนั้น,จะผ่อนผัน,ตามผัด,ไม่ขัดขวาง,ขอเล่นนอก,หยอกเอิน,พอเพลินพลาง,อย่าให้ค้าง,มรสุม,เลยพุ่มพวง,น้อยหรือน้อง,สองแก้ม,ดูแย้มยิ้ม,พี่ขอชิม,โฉมงาม,อย่าห้ามหวง,ให้เห็นแท้,แน่ใจ,ว่าไม่ลวง,ช่วยเสียขวง,เสียสักหน่อย,เถิดกลอยใจ
นางฟังคำ,ทำว่า,น่าบัดสี,อะไรนี่,น่าชัง,ยังสงสัย,ยิ่งโอนอ่อน,ผ่อนตาม,ยิ่งลามไป,เดี๋ยวก็ได้,เดือดดอก,บอกให้รู้,ถ้ารักจริง,สิ่งไร,ที่ได้ห้าม,อย่าลวนลาม,เลี้ยวลด,ให้อดสู,ไม่สิ้นวัน,ฉันไหว้,ได้เอ็นดู,จะขืนอยู่,ไยเล่า,ให้เขาแคลง
โจรสุหรั่ง,อังกฤษ,ติดจะโง่,เห็นนางโกร,ธาเถียง,จนเสียงแข็ง,ฉวยเฉินฉุก,จุกจิกจะ,พลิกแพลง,ทำยิ้มแห้ง,ห้ามว่า,เจ้าอย่าอึง,เพลานี้,พี่จะอด,สะกดจิต,พอมืดมิด,ก็จะมา,หาให้ถึง,แล้วผันผาย,กายก่ำ,ดังตำลึง,ให้รุม,รึงร้อนรน,สกนธ์กาย
เพลานี้,พี่จะอด,สะกดจิต,พอมืดมิด,ก็จะมา,หาให้ถึง,แล้วผันผาย,กายก่ำ,ดังตำลึง,ให้รุม,รึงร้อนรน,สกนธ์กาย,จึงแก้ไข,ให้สิน,สมุทรฟื้น,กุมารตื่น,ตาสว่าง,ค่อยสร่างหาย,จึงว่าเหล้า,เมาเหลือ,เบื่อจะตาย,จริงนะนาย,แต่นี้ไป,ฉันไม่กิน
จึงแก้ไข,ให้สิน,สมุทรฟื้น,กุมารตื่น,ตาสว่าง,ค่อยสร่างหาย,จึงว่าเหล้า,เมาเหลือ,เบื่อจะตาย,จริงนะนาย,แต่นี้ไป,ฉันไม่กิน,แล้วลุกมา,หาองค์,นางนงลักษณ์,เห็นซบพักตร์,โศกศัลย์,ไม่ผันผิน,นึกสงสัย,ไต่ถาม,พระเทพิน,นางเห็นสิน,สมุทรมา,จึงจาบัลย์
แล้วลุกมา,หาองค์,นางนงลักษณ์,เห็นซบพักตร์,โศกศัลย์,ไม่ผันผิน,นึกสงสัย,ไต่ถาม,พระเทพิน,นางเห็นสิน,สมุทรมา,จึงจาบัลย์,สะอื้นพลาง,ทางว่า,นิจจาเอ๋ย,พ่อละเลย,มารดา,ให้อาสัญ,แม่มีกรรม,จำตาย,วายชีวัน,นางก้มกัน,แสงกำสรด,สลดใจ
ยุพยง,สงสาร,กุมารน้อย,กระซิบค่อย,เบาเบา,เล่าแถลง,อ้ายอังกฤษ,คิดหมาย,ทำร้ายแรง,มันจึงแกล้ง,ให้พ่อไป,เสียไกลตา,มาเกี้ยวพาน,รานรุก,ทำอุกอาจ,มันเกรี้ยวกราด,หยาบคาย,ร้ายหนักหนา,แม่เรียกเจ้า,เท่าไร,ก็ไม่มา,ดังมารดา,นี้จะดิ้น,สิ้นชีวัน
มาเกี้ยวพาน,รานรุก,ทำอุกอาจ,มันเกรี้ยวกราด,หยาบคาย,ร้ายหนักหนา,แม่เรียกเจ้า,เท่าไร,ก็ไม่มา,ดังมารดา,นี้จะดิ้น,สิ้นชีวัน,ต้องหนักหน่วง,ลวงล่อ,ว่าพอค่ำ,มันเชื่อคำ,นัดหมาย,จึงผายผัน,เป็นการด่วน,จวนจน,ไม่พ้นมัน,จะอาสัญ,เสียมิให้,มันใกล้กราย
สินสมุทร,สุดแสน,แค้นสุหรั่ง,ขึ้นเสียงดัง,เดือดด่า,ว่าจองหอง,ตัวเป็นกา,มาประสงค์,ซึ่งหงส์ทอง,จะไปถอง,เสียให้สม,อารมณ์มัน,นางยุดหัตถ์,ตรัสห้าม,ด้วยความรัก,ยังเด็กนัก,หนาพ่อคุณ,อย่าหุนหัน,ล้วนพวกพ้อง,ของสุหรั่ง,อยู่ทั้งนั้น,จะสู้มัน,ที่ไหนได้,อย่าไปเลย
นางยุดหัตถ์,ตรัสห้าม,ด้วยความรัก,ยังเด็กนัก,หนาพ่อคุณ,อย่าหุนหัน,ล้วนพวกพ้อง,ของสุหรั่ง,อยู่ทั้งนั้น,จะสู้มัน,ที่ไหนได้,อย่าไปเลย,เช่นนี้ต้อง,ตรองตรึก,ให้ลึกซึ้ง,อย่าดื้อดึง,ดูถูก,นะลูกเอ๋ย,จะสู้รบ,ผู้ใหญ่,พ่อไม่เคย,อย่าอยู่เลย,หลีกไป,เสียให้พ้น
กุมารา,ว่าการ,จะราญรบ,ลูกรู้จบ,การศึก,ได้ฝึกฝน,พระโยคี,วิเศษ,ให้เวทมนตร์,ทั้งคงทน,แทงฟัน,ไม่บรรลัย,แม่ผีเสื้อ,เมื่ออยู่,ในคูหา,ให้มนต์ข้า,ที่มนุษย์,ยุดไม่ไหว,สิ้นทั้งลำ,กำปั่น,ไม่พรั่นใคร,ลูกจะไป,ถองทุบ,ให้ยุบยับ
แม่ผีเสื้อ,เมื่ออยู่,ในคูหา,ให้มนต์ข้า,ที่มนุษย์,ยุดไม่ไหว,สิ้นทั้งลำ,กำปั่น,ไม่พรั่นใคร,ลูกจะไป,ถองทุบ,ให้ยุบยับ,แล้ววิ่งผลุน,หมุนออก,มานอกห้อง,นางรื้อร้อง,เรียกไว้ก็,ไม่กลับ,ถึงสุหรั่ง,ตั้งกระทู้,ขู่สำทับ,มึงพูดกับ,มารดา,กูว่าไร
แล้วกำหมัด,กัดฟัน,กระชั้นชิด,ถีบอังกฤษ,ตกเตียง,เสียงดังผลุง,สุหรั่งร้อง,เรียกไพร่,ให้พยุง,เป็นหมู่มุง,มาพร้อม,ล้อมกุมาร,บ้างฉวยได้,ไม้พลอง,กระบองสั้น,เข้ารุมรัน,รอบกาย,หมายประหาร,สินสมุทร,ผุดโลด,โดดทะยาน,ฉวยได้ขวาน,ขว้างแขก,แตกกระจาย
บ้างฉวยได้,ไม้พลอง,กระบองสั้น,เข้ารุมรัน,รอบกาย,หมายประหาร,สินสมุทร,ผุดโลด,โดดทะยาน,ฉวยได้ขวาน,ขว้างแขก,แตกกระจาย,เห็นนายโจร,โผนจับ,สัประยุทธ์,ทะยานยุด,เหยียบอก,ผงกหงาย,กระชาก,ฉีกซีกโครง,ครากทลาย,เอาศพนาย,ตีไพร่,ไล่กระพือ
เห็นนายโจร,โผนจับ,สัประยุทธ์,ทะยานยุด,เหยียบอก,ผงกหงาย,กระชาก,ฉีกซีกโครง,ครากทลาย,เอาศพนาย,ตีไพร่,ไล่กระพือ,แขกฝรั่ง,อังกฤษ,ไม่คิดรบ,ถลาหลบ,ล้มกลิ้ง,บ้างวิ่งตื๋อ,บ้างหมอบราบ,กราบก้ม,ประนมมือ,เสียงอึงอื้อ,อ่อนน้อม,ไม่ยอมตาย
ฝ่ายผู้ร้าย,นายกอง,รองสุหรั่ง,เป็นชาติอัง,กุหร่าปัญ,ญาขยัน,สารภาพ,กราบก้ม,บังคมคัล,ขอชีวัน,ไว้เป็นข้า,ฝ่าธุลี,เสด็จไป,ข้างไหน,จะไปด้วย,จนมอดม้วย,มิได้อาง,ขนางหนี,อันพวกไพร่,ไว้ข้า,จะพาที,ให้ภักดี,ด้วยพระองค์,ทรงศักดา
แล้วว่าเรา,เยาว์อยู่,ไม่รู้ถ้อย,จะได้พลอย,ไต่ถาม,ตามฉงน,ใครรู้แห่ง,แขวงแคว,กระแสชล,พวกต้นหน,ล้าต้า,บรรดานาย,จะพาไป,ให้เฝ้า,พระเจ้าแม่,ก็ตามแต่,จะโปรดปราน,ท่านทั้งหลาย,แล้วนำหน้า,พาพวก,เป็นตัวนาย,มายังท้าย,ห้องสถิต,พระธิดา
แล้วไต่ถาม,พวกพ้อง,ของสุหรั่ง,เดิมท่านทั้ง,ปวงนี้,อยู่ที่ไหน,มาลดเลี้ยว,เที่ยวตระเวน,ระวังภัย,หรืออยู่ใน,คงคา,ทั้งตาปี,เหล่าล้าต้า,ต้นหน,คนสันทัด,เคยแล่นลัด,แหลมคุ้ง,ทุกกรุงศรี,เมืองผลึก,รัตนา,สองธานี,ในแผนที่,มีบ้าง,หรืออย่างไร
อันขอบคุ้ง,กรุงผลึก,จารึกไว้,ตะวันตก,วกออกไป,ไกลนักหนา,เอาแผนที่,ชี้แจง,แจ้งกิจจา,พระธิดา,นั่งดู,กับกุมาร,จนจำได้,ใต้เหนือ,สำเหนียกแน่,ทุกแขวงแคว,ถิ่นประเทศ,เขตสถาน,จึงแต่งตั้ง,อังกุหร่า,ปรีชาชาญ,ให้สิทธิ์ขาด,ราชการ,งานโยธา
จนจำได้,ใต้เหนือ,สำเหนียกแน่,ทุกแขวงแคว,ถิ่นประเทศ,เขตสถาน,จึงแต่งตั้ง,อังกุหร่า,ปรีชาชาญ,ให้สิทธิ์ขาด,ราชการ,งานโยธา,มีนายกอง,รองกัน,เป็นหลั่นลด,ตามกำหนด,หน้าท้าย,ทั้งซ้ายขวา,อันเงินทอง,ของสุหรั่ง,เรียกเอามา,แจกบรรดา,บ่าวไพร่,ได้ทุกคน
มีนายกอง,รองกัน,เป็นหลั่นลด,ตามกำหนด,หน้าท้าย,ทั้งซ้ายขวา,อันเงินทอง,ของสุหรั่ง,เรียกเอามา,แจกบรรดา,บ่าวไพร่,ได้ทุกคน,แล้วว่าเรา,เรือแตก,ต้องแยกย้าย,ยังพลัดพราย,ตายเป็น,ไม่เห็นหน,จะแล่นเลี้ยว,เที่ยวหาใน,สาชล,เผื่อผู้คน,ที่ในเรือ,จะเหลือตาย
แล้วว่าเรา,เรือแตก,ต้องแยกย้าย,ยังพลัดพราย,ตายเป็น,ไม่เห็นหน,จะแล่นเลี้ยว,เที่ยวหาใน,สาชล,เผื่อผู้คน,ที่ในเรือ,จะเหลือตาย,ให้เภตรา,ห้าร้อย,ออกลอยล่อง,ไปตามท้อง,ทะเล,วนชลสาย,แล้วบอกกัน,เสียให้ทั่ว,ทุกตัวนาย,อย่าทำร้าย,เรือจร,เหมือนก่อนมา
อังกุหร่า,รับรส,พจนารถ,สั่งประกาศ,กฎหมาย,ทั้งซ้ายขวา,แล้วยิงปืน,ครืนครั่น,เป็นสัญญา,เรียกเภตรา,ห้าร้อย,มาลอยเรียง,ให้นายท้าย,บ่ายหน้า,นาวาข้าม,อ้อมออกตาม,แหลมแล่น,เลี้ยวเฉลียง,กำปั่นน้อย,ลอยล้อม,มาพร้อมเพรียง,บ้างแล่นเลี่ยง,ลดเลี้ยว,ให้เกี่ยวกัน
ให้นายท้าย,บ่ายหน้า,นาวาข้าม,อ้อมออกตาม,แหลมแล่น,เลี้ยวเฉลียง,กำปั่นน้อย,ลอยล้อม,มาพร้อมเพรียง,บ้างแล่นเลี่ยง,ลดเลี้ยว,ให้เกี่ยวกัน,ครั้นพลบค่ำ,โคมราย,ทุกปลายเสา,ทหารเป่า,แตรสัญญา,ดังฟ้าลั่น,ยิงปืนตึง,ปึงปัง,ประดังกัน,เป็นสำคัญ,ทุ่มยาม,ตามสัญญา
ฝ่ายพระนุช,บุตรี,ศรีสวัสดิ์,กับกษัตริย์,ทรงยศ,โอรสา,เข้าอยู่ห้อง,ของสุหรั่ง,ทั้งสองรา,ค่อยเป็นผา,สุกสบาย,คลายอารมณ์,สินสมุทร,บุตรเลี้ยง,อยู่เคียงข้าง,ไม่แหห่าง,ต่างชิด,สนิทสนม,ครั้นพลบค่ำ,ขึ้นบนเตียง,เคียงประทม,นางจูบเกล้า,เผ้าผม,แล้วชมเชย
สินสมุทร,บุตรเลี้ยง,อยู่เคียงข้าง,ไม่แหห่าง,ต่างชิด,สนิทสนม,ครั้นพลบค่ำ,ขึ้นบนเตียง,เคียงประทม,นางจูบเกล้า,เผ้าผม,แล้วชมเชย,มิเสียที,มีฤทธิ์,แต่น้อยน้อย,แม่ได้พลอย,พึ่งบุญ,พ่อคุณเอ๋ย,ทุกวันคืน,ชื่นใจ,กระไรเลย,บุญแม่เคย,ทำไว้,จึงได้พบ
