w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ทั้งเสนา,ข้าบาท,ราชโอรส,โศกกำสรด,โศกา,น้ำตาไหล,ฝ่ายขุนนาง,ข้างนอก,บอกข้างใน,หมอที่ใส่,คุกหนี,มีวิชา,เครื่องจำจอง,กองอยู่,ประตูปิด,ไปด้วยฤทธิ์,เวทมนตร์,ดลคาถา,ฝ่ายข้าเฝ้า,เหล่าอำมาตย์,มาตยา,เชิญกุดา,รายา,ครองธานี
เครื่องจำจอง,กองอยู่,ประตูปิด,ไปด้วยฤทธิ์,เวทมนตร์,ดลคาถา,ฝ่ายข้าเฝ้า,เหล่าอำมาตย์,มาตยา,เชิญกุดา,รายา,ครองธานี,แล้วฝังศพ,กลบหลุม,ประชุมพร้อม,ก่อตึกคร่อม,ศพเจ้า,ไม่เผาผี,แล้วตีฆ้อง,ร้องป่าว,ชาวบุรี,ว่าหมอผี,ลอบเข้ามา,ฆ่าเจ้านาย
แล้วฝังศพ,กลบหลุม,ประชุมพร้อม,ก่อตึกคร่อม,ศพเจ้า,ไม่เผาผี,แล้วตีฆ้อง,ร้องป่าว,ชาวบุรี,ว่าหมอผี,ลอบเข้ามา,ฆ่าเจ้านาย,อย่าคบค้า,ฝรั่ง,รับสั่งห้าม,ช่วยกันตาม,ตัดศีรษะ,ไปถวาย,พวกขุนนาง,ทั้งแขก,เที่ยวแยกย้าย,ทั้งหญิงชาย,ชังฝรั่ง,ทั้งพารา
ฝ่ายหัสกัน,ครั้นรุ่ง,สะดุ้งตื่น,เห็นเจ้ายืน,อยู่ตรงหน้า,ร้องปราศรัย,ว่าช่างกรอง,บุปผา,พวงมาลัย,นับถือเรา,เอามาให้,ขอบใจนัก,ไปประจิม,ริมท่า,มหารณพ,จะให้พบ,ลาภเลิศ,ประเสริฐศักดิ์,เธอบอกเล่า,เท่านั้น,ไม่ทันซัก,เทพารักษ์,รูปกาย,ก็หายไป
เขม้นหมาย,ประจิม,เดินริมเขา,เนินลำเนา,เขาชะโงก,โตรกสิงขร,พฤกษาออก,ดอกช่อ,อรชร,หอมเกสร,เสาวคนธ์,ที่หล่นโรย,เข้าป่าสูง,ฝูงนก,วิหคร้อง,เสียงแซ่ซ้อง,ลิงค่างครวญ,ครางโหย,ระรื่นร่ม,ลมเรื่อย,เฉื่อยเฉื่อยโชย,หอมยมโดย,ดอกไม้,ชื่นใจจริง
เหมือนคำ,ท่านศาลเจ้า,บอกเล่าแน่,เดินเลียบแล,หาดทราย,ข้างซ้ายขวา,เห็นพี่น้อง,สององค์,ทรงโศกา,น้อยน้อยน่า,เอ็นดู,กับกุมาร,ค่อยย่างเหยียบ,เลียบฝั่ง,ไปนั่งใกล้,แล้วปราศรัย,ไต่ถาม,ตามสงสาร,ไปไหนมา,อย่ากันแสง,จงแจ้งการ,อยู่ถิ่นฐาน,บ้านตำบล,แห่งหนใด
ฝ่ายพี่น้อง,สองฟัง,ฝรั่งถาม,จึงเล่าความ,หลังแจ้ง,แถลงไข,ฉันลูกท้าว,เจ้าพารา,สุราลัย,ฝรั่งใหญ่,ไพร่พล,คณนา,พระบิตุ,ราชมาตุ,รงค์ทิวงคต,คนทั้งหมด,ข้าเฝ้า,เขาปรึกษา,ให้ข้านี้,พี่น้อง,ครองพารา,แต่ฝ่ายอา,เขยเป็นใหญ่,เขาไม่ยอม
พระบิตุ,ราชมาตุ,รงค์ทิวงคต,คนทั้งหมด,ข้าเฝ้า,เขาปรึกษา,ให้ข้านี้,พี่น้อง,ครองพารา,แต่ฝ่ายอา,เขยเป็นใหญ่,เขาไม่ยอม,เอาข้าเจ้า,เข้าตึกขัง,ไว้ทั้งคู่,อดกินอยู่,ดูเถิดรูป,จนซูบผอม,พี่เลี้ยงไป,ไขกุญแจ,เถ้าแก่พร้อม,ช่วยอุ้มอ้อม,แอบออก,ได้นอกวัง
เอาข้าเจ้า,เข้าตึกขัง,ไว้ทั้งคู่,อดกินอยู่,ดูเถิดรูป,จนซูบผอม,พี่เลี้ยงไป,ไขกุญแจ,เถ้าแก่พร้อม,ช่วยอุ้มอ้อม,แอบออก,ได้นอกวัง,เอาข้าเจ้า,ข้าวเกลือ,ใส่เรือน้อย,แล้วเสือกลอย,ลิบลับไม่,กลับหลัง,มาหลายคืน,คลื่นกระแทก,เรือแตกพัง,ข้าขึ้นฝั่ง,มากับน้อง,ได้สองวัน
ฝ่ายท่านครู,ผู้ใหญ่,กองไฟรอบ,ช่วยกันปลอบ,สององค์,ด้วยสงสาร,ให้นอนกลาง,ต่างรัก,ษาพยาบาล,ถามกุมาร,พูดจา,ถึงธานี,ด้วยท่านครู,รู้เรื่อง,เมืองฝรั่ง,เล่าว่าครั้ง,นางวัณฬา,มารศรี,ให้บอกกล่าว,ท้าวพระยา,ทุกธานี,ไปช่วยตี,เมืองผลึก,ทำศึกกัน
ไปตามทาง,กลางแดน,ตามแผนที่,ต่างชวนชี้,ชมไม้,ไพรพฤกษา,พระกรีดเล็บ,เก็บดวง,พวงผกา,ให้น้องยา,ต่างต่าง,ตามทางเดิน,ขึ้นเขาใหญ่,ไม้สูง,ชมฝูงนก,หมู่วิหค,หากิน,บ้างบินเหิน,ดูครึ้มครื้น,รื่นร่ม,พนมเนิน,พี่น้องน้อย,พลอยเพลิน,จำเริญใจ
ขึ้นเขาใหญ่,ไม้สูง,ชมฝูงนก,หมู่วิหค,หากิน,บ้างบินเหิน,ดูครึ้มครื้น,รื่นร่ม,พนมเนิน,พี่น้องน้อย,พลอยเพลิน,จำเริญใจ,ประนมกร,วอนถาม,นามปักษิน,นกขมิ้น,เหลืองอ่อน,จะนอนไหน,หน่อกษัตริย์,หัสกัน,ว่ามันไป,นอนสุมทุม,พุ่มไม้,พระไทรทอง
พระพี่จ๋า,อย่าเข้าไป,ใกล้เลยนะ,กลัวมัน,จะโจนมา,จิกตาเจาะ,พระเชยปราง,นางแนบ,แอบออเซาะ,ช่างฉอเลาะ,เพราะประสงค์,ว่าวงศ์วาน,เห็นม่าเหมี่ยว,เที่ยวเดิน,บนเนินสูง,เป็นฝูงฝูง,จูงเด็ก,ลูกเล็กหลาน,อรหัน,ผันโผน,โจนทะยาน,เห็นคนคลาน,หลบหลีก,ปีกกระพือ
พบฝรั่ง,นั่งโป่ง,ในดงกว้าง,มันเถือกวาง,ข้างธาร,ละหานไหล,วางพี่น้อง,สององค์,เดินตรงไป,ทำปราศรัย,ไต่ถาม,ดูตามแคลง,เราเดินดง,หลงทาง,มากลางเถื่อน,ถึงสามเดือน,เถื่อนถิ่น,นึกกินแหนง,ท่านเอ็นดู,รู้วิถี,ช่วยชี้แจง,นี่ตำแหน่ง,นคเรศ,ประเทศใด
ฝ่ายฝรั่ง,นั่งดู,เป็นครู่พัก,ที่รู้จัก,ทักถาม,ตามสงสัย,นั่นหน่อท้าว,เจ้าพารา,สุลาลัย,สองทรามวัย,เวชายัน,วันชายา,สุบันเย,เพทุบาย,ว่าฝ่ายท่าน,เป็นพวกพาล,บ้านไร่,ไพรพฤกษา,รู้จักหน่อ,วรนาถ,ราชธิดา,หรือเดาว่า,ตานาย,จะคลายแคลง
ฝ่ายเสนา,ว่าเรา,ชื่อเนาวเสน,เป็นหัศเกน,เวนทหาร,ชาญกำแหง,เมื่อแผ่นดิน,สิ้นกษัตริย์,คิดจัดแจง,อายาแมง,แย่งสมบัติ,ของนัดดา,จึ่งเกิดวุ่น,ขุนนาง,ต่างต้องถอด,บ้างเล็ดลอด,หลีกหลบ,ไม่คบหา,ฝ่ายตัวเรา,บ่าวไพร่,จึงได้มา,อยู่บ้านป่า,หากิน,ตามถิ่นไพร
จึ่งเกิดวุ่น,ขุนนาง,ต่างต้องถอด,บ้างเล็ดลอด,หลีกหลบ,ไม่คบหา,ฝ่ายตัวเรา,บ่าวไพร่,จึงได้มา,อยู่บ้านป่า,หากิน,ตามถิ่นไพร,สุบันเย,เสสรวล,ว่าควรอยู่,ท่านจึงรู้,จักแจ้ง,แถลงไข,เดี๋ยวนี้เล่า,เราจะพา,สองราไป,อยู่เวียงชัย,ให้สำราญ,ผ่านพารา
เนาวเสนเห็น,เป็นครู,ผู้วิเศษ,จึงบอกเหตุ,ทางเดิน,ขึ้นเนินผา,สามวันจึง,ถึงกรุง,ข้ามทุ่งนา,เราจะพา,พวกไปด้วย,ช่วยเจ้านาย,อันขุนนาง,ข้างใน,จำใจอยู่,โกรธศัตรู,หมู่ขบถ,ลดกฎหมาย,แม้นหน่อไท,ได้เมืองไม่,เคืองระคาย,คนทั้งหลาย,ชายหญิง,คงยิงยอม
แล้วพาตัว,ไปในป่า,เที่ยวหาบ่าว,บอกกล่าวข่าว,เจ้านาย,ฝ่ายทหาร,ทั้งขุนนาง,ต่างเข้ามา,พยาบาล,ช่วยกุมาร,มากมาย,ได้หลายร้อย,บรรดามา,สามิภักดิ์,สะพรักพร้อม,ประณตน้อม,ยอมใจ,ให้ใช้สอย,รับสั่งความ,ตามธรรมเนียม,มาเตรียมคอย,พระหน่อน้อย,ค่อยสำราญ,อยู่บ้านไพร
พระหัสกัน,ท่านครู,ผู้รับสั่ง,จัดตำแหน่ง,แต่งตั้ง,คนทั้งหลาย,แล้วท่านครู,สุบันเย,เพทุบาย,แต่งตัวนาย,ล่วงหน้า,ไปธานี,ลอบบอกกล่าว,ชาวเมือง,มาเนืองแน่น,ตั้งแห่แหน,พระพี่น้อง,ทั้งสองศรี,มาประทับ,พลับพลา,พนาลี,ไปตั้งที่,ท้องทุ่ง,ท้ายกรุงไกร
พอเสนา,ฝรั่ง,ที่ตั้งแต่ง,มาทูลแจ้ง,ข่าวศึก,ว่าฮึกหาญ,เวชายัน,วันชายา,ได้อาจารย์,เป็นคนพาล,พวกฝรั่ง,เกาะลังกา,ขุนนางหนี,ที่ออก,นอกตำแหน่ง,กลับตั้ง,แต่งต้อนไพร่,ได้นักหนา,ชาวบุรี,หนีไปเข้า,จนเบาตา,จะยกมา,รบพุ่ง,เอากรุงไกร
อายาแมง,แจ้งเรื่อง,แค้นเคืองว่า,ญาติกา,อ้ายคนนี้,อยู่ที่ไหน,จับตัวมา,ฆ่าฟัน,ให้บรรลัย,จะเป็นไส้,ศึกอยู่,ในบูรี,ชาวบ้านนอก,คอกนา,ประชาราษฎร์,เร่งต้อนกวาด,เข้ามาไว้,อย่าให้หนี,เกณฑ์ทัพใหญ่,ให้ทัน,สามวันนี้,จะไปตี,พวกฝรั่ง,เมืองลังกา
ขุนนางเก่า,เขารู้เปิด,ประตูรับ,โยธาทัพ,โห่ลั่น,เสียงหวั่นไหว,พวกหน้าที่,หนีหาย,แยกย้ายไป,ขุนนางใหม่,หนีออก,นอกกำแพง,บ้างไปทาง,ข้างใต้ไป,ข้างเหนือ,บ้างลงเรือ,ลดเลี้ยว,ไปเที่ยวแฝง,นางสาวสาว,ชาววัง,นั่งจัดแจง,เก็บเครื่องแต่ง,แป้งขมิ้น,ใส่ปิ่นโต
บ้างไปทาง,ข้างใต้ไป,ข้างเหนือ,บ้างลงเรือ,ลดเลี้ยว,ไปเที่ยวแฝง,นางสาวสาว,ชาววัง,นั่งจัดแจง,เก็บเครื่องแต่ง,แป้งขมิ้น,ใส่ปิ่นโต,ทั้งถุงไถ้,ใส่ข้าวเม่า,แลข้าวตาก,เมื่ออดอยาก,ยากแค้น,จะแขวนโถ,บ้างตีอก,ตกใจ,ร้องไห้โฮ,เสียงเขาโห่,หกล้มไม่,สมประดี
พี่เลี้ยงเหล่า,ชาวแม่,เสียงแซ่ซ้อง,มาเฝ้าสอง,หน่อกษัตริย์,ตรัสปราศรัย,แล้วเล่าความ,ตามยาก,ลำบากไป,จนถึงได้,กลับมา,ยังธานี,ฝ่ายท้าวนาง,ข้างใน,ผู้ใหญ่น้อย,อวยพรพลอย,สรรเสริญ,จำเริญศรี,ฝ่ายเสนา,พฤฒามาตย์,ราชกวี,มาภักดี,ปรีดา,พร้อมหน้ากัน
ฝรั่งใหญ่,ไพร่ฟ้า,ประชาราษฎร์,เกรงพระบาท,บุญฤทธิ์,อดิศร,ทั้งเมืองน้อย,ร้อยเอ็ด,เขตนคร,เจริญพร,ผาสุก,ทุกตำบล,มีข้าวเหลือ,เกลือถูก,ทั้งลูกไม้,ที่ทำไร่,ไถนา,ได้ฟ้าฝน,พฤฒามาตย์,ราษฎร,ไม่ร้อนรน,ก็เพราะผล,เมตตา,เจ้าธานี
สิบสี่ปี,นี้ก็สม,อารมณ์รัก,เหลือประดัก,ประเดิด,เถิดเถิดหรือ,ฉวยร้องวุ่น,ขุ่นเคือง,จะเลื่องลือ,เสียดายชื่อ,รื้อยั้ง,หยุดรั้งรอ,แต่ความรัก,ชักชวน,ให้ป่วนปั่น,เหมือนช้าง,มันตกเหื่อ,ที่เหลือขอ,จะลักหลับ,จับต้อง,ประคองคลอ,แต่รอรอ,ริมริม,เชยชิมชม
แต่ความรัก,ชักชวน,ให้ป่วนปั่น,เหมือนช้าง,มันตกเหื่อ,ที่เหลือขอ,จะลักหลับ,จับต้อง,ประคองคลอ,แต่รอรอ,ริมริม,เชยชิมชม,พอครือปราง,นางตื่น,ไม่ขืนขัด,ปรนนิบัติ,เบียดชิด,สนิทสนม,เห็นผ่อนตาม,ยามดึก,นึกนิยม,ยิ่งคิดข่ม,ใจฝืน,ยิ่งขืนคิด
พอครือปราง,นางตื่น,ไม่ขืนขัด,ปรนนิบัติ,เบียดชิด,สนิทสนม,เห็นผ่อนตาม,ยามดึก,นึกนิยม,ยิ่งคิดข่ม,ใจฝืน,ยิ่งขืนคิด,เฝ้าสูดสูบ,จูบซ้ำ,กลืนกล้ำกลิ่น,มิรู้สิ้น,ซากหอมสน,อมสนิท,ตระกองเกี่ยว,เกลียวกลม,เชยชมชิด,จนเต้าติ,ดอกอุ่น,ละมุนทรวง
