w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พอเห็นองค์,พระอภัย,วิไลโฉม,งามประโลม,แลเลิศ,ดูเฉิดฉาย,อร่ามเรือง,เครื่องประดับ,สำหรับกาย,เห็นดีร้าย,กษัตรา,มาแต่ไกล,จึงตรัสถาม,ตามภา,ษาฝรั่ง,ว่าท่านทั้ง,นี้พากัน,มาแต่ไหน,เกิดวิบัติ,ขัดขวาง,เป็นอย่างไร,จึงอยู่ใน,เกาะขวาง,กลางคงคา
ท่านทั้งนี้,มีธุระ,อย่างไรเล่า,คุมสำเภา,พลเรือ,มาเหลือหลาย,เราทั้งนี้,ชีวิต,จะวอดวาย,ท่านผู้นาย,เภตรา,จงปรานี,ขอโดยสาร,ท่านพอ,เข้าถึงฝั่ง,จะเซซัง,หมายมุ่ง,ไปกรุงศรี,อันพวกข้า,ถ้าการ,ของท่านมี,ก็ตามที,แต่จะใช้,ได้เมตตา
อุศเร,นรู้แจ้ง,ไม่แคลงจิต,เสียดายมิตร,แทบชีวัง,จะสังขาร์,ทรุดพระองค์,ลงที่แท่น,แผ่นศิลา,ชลนา,หลั่งไหล,พิไรครวญ,โอ้สุวรรณ,มาลี,ของพี่เอ๋ย,บุญไม่เคย,คู่ครองประ,คองสงวน,จะจัดแจง,แต่งงาน,เป็นการจวน,เออก็ควร,แล้วหรือนาง,มาวางวาย
โอ้สุวรรณ,มาลี,ของพี่เอ๋ย,บุญไม่เคย,คู่ครองประ,คองสงวน,จะจัดแจง,แต่งงาน,เป็นการจวน,เออก็ควร,แล้วหรือนาง,มาวางวาย,เสียแรงคิด,ติดตาม,ทรามสวาท,ที่มุ่งมาด,มิได้สม,อารมณ์หมาย,จะกลับ,ไปลังกา,ก็ท่าอาย,จะตามตาย,เสียให้พ้น,คนนินทา
เสียแรงคิด,ติดตาม,ทรามสวาท,ที่มุ่งมาด,มิได้สม,อารมณ์หมาย,จะกลับ,ไปลังกา,ก็ท่าอาย,จะตามตาย,เสียให้พ้น,คนนินทา,ยิ่งโศกศัลย์,กันแสง,แสนเทวษ,ชลเนตร,พรั่งพราย,ทั้งซ้ายขวา,จนลมจับ,วับวาบใน,วิญญาณ์,พระพักตรา,เศร้าซบ,สลบไป
ฝ่ายเสนา,ฝรั่ง,อยู่พรั่งพร้อม,เข้าห้อมล้อม,เซ็งแซ่,แล้วแก้ไข,เคียงประคอง,ร้องเรียก,น้ำดอกไม้,มาลูบไล้,สารพางค์,ให้ห่างคลาย,หอมระรื่น,ฟื้นองค์,ดำรงนั่ง,หมอฝรั่ง,รินยา,มาถวาย,ที่ร้อนเล่า,เศร้าสร้อย,ค่อยสบาย,คิดเสียดาย,พระธิดา,ยิ่งอาวรณ์
พึ่งได้ความ,ทรามสวาท,เห็นคลาดแคล้ว,เสียดายแก้ว,กลอยใจใคร,จะเหมือน,การไม่ควร,ปรวนแปร,มาแชเชือน,ต้องคลาดเคลื่อน,เสนหา,ให้อาลัย,ขอถามเมื่อ,เรือแตก,ต้องแยกย้าย,นางโฉมฉาย,พระเห็น,เป็นไฉน,จะล้มตาย,วายวาง,หรืออย่างไร,หรือจะไม่,มรณา,ในสาคร
พระอภัย,ได้แจ้ง,แถลงเล่า,รู้ว่าเขา,จะเป็นคู่,สู่สมร,พยายาม,ตามหา,ด้วยอาวรณ์,เป็นทุกข์ร้อน,รักนาง,ถึงอย่างนี้,น่าสงสาร,การชาย,ตายเพราะหญิง,ไม่ควรชิง,พระธิดา,มารศรี,จะผูกพัน,กันไว้,เป็นไมตรี,จึงพาที,มิให้หมาง,ระคางคำ
น่าสงสาร,การชาย,ตายเพราะหญิง,ไม่ควรชิง,พระธิดา,มารศรี,จะผูกพัน,กันไว้,เป็นไมตรี,จึงพาที,มิให้หมาง,ระคางคำ,เมื่อข้าโดย,สารมา,เป็นดาบส,รักษาพรต,บ่นภา,วนาร่ำ,ข้าอยู่ท้าย,ฝ่ายนาง,อยู่กลางลำ,สุดจะกำ,หนดการ,ด้วยย่านไกล
โหรารับ,จับยาม,ตามโฉลก,อุษาโยค,ยามจันทร์,เจ็ดชั้นฉาย,ลงเลขลับ,ขับไล่,ยังไม่ตาย,จึงทูลทาย,ว่าข้าเห็น,ไม่เป็นไร,พระบุตรี,มีผู้,จะชูช่วย,ไม่มอดม้วย,มรณา,อย่าสงสัย,อยู่ทางทิศ,อิสาน,สำราญใจ,แม้นตามไป,ก็จะพบ,ประสบกัน
อุศเร,นเกณฑ์ไพร่,ให้ลงลาก,ฉุดกระชาก,เชือกขาด,ไม่หวาดไหว,เหตุทั้งนี้,ผีเสื้อ,ที่บรรลัย,บันดาลให้,เรือตึง,ดังตรึงตรา,สองกษัตริย์,ตรัสถาม,ความผู้เฒ่า,ไยเรือเรา,จึงมาติด,ผิดนักหนา,ตาพราหมณ์ครู,รู้ความ,ตามตำรา,จึงทูลว่า,ผีเสื้อ,ยุดเรือไว้
สองกษัตริย์,ตรัสถาม,ความผู้เฒ่า,ไยเรือเรา,จึงมาติด,ผิดนักหนา,ตาพราหมณ์ครู,รู้ความ,ตามตำรา,จึงทูลว่า,ผีเสื้อ,ยุดเรือไว้,ขอพระองค์,จงเสด็จ,ขึ้นบนฝั่ง,กลับไป,สั่งสารยักษ์,ที่ตักษัย,ให้ใจนา,งอสุรินทร์,สิ้นอาลัย,ก็จะได้,ไปสบาย,หายสำราญ
ถึงศพที่,ผีเสื้อ,กลายเป็นหิน,ไม่สุดสิ้น,อาลัย,ให้ใจหาย,เข้านั่งเรียง,เคียงข้าง,ดูร่างกาย,พระฟูมฟาย,ชลนา,โศกาลัย,โอ้น้องเอ๋ย,เคยอยู่,เป็นคู่ชื่น,สำราญชื่น,ชูจิต,พิสมัย,เจ้าสิ้นบุญ,สูญแล้ว,แคล้วกันไป,พี่จำไกล,กลอยสวาท,ในชาตินี้
อุศเร,นร่ำปลอบ,ให้ชอบชื่น,จงคิดขืน,แข็งใจ,พระไว้บ้าง,อันศพซาก,รากษส,ที่วายวาง,ต้องอยู่กลาง,แดดฝนทน,ทรมาน,เราทำโรง,ร่มไว้,พอให้มิด,จะได้คิด,ตามบุตร,สุดสงสาร,แล้วสั่งให้,ไพร่พล,พวกคนงาน,ขึ้นทำการ,ก่อผนัง,แลหลังคา
เราทำโรง,ร่มไว้,พอให้มิด,จะได้คิด,ตามบุตร,สุดสงสาร,แล้วสั่งให้,ไพร่พล,พวกคนงาน,ขึ้นทำการ,ก่อผนัง,แลหลังคา,ไม่ทันค่ำ,สำเร็จ,เป็นโรงใหญ่,ด้วยพวกไพร่,พร้อมพรัก,กันนักหนา,พระอภัย,กับฝรั่ง,ชาวลังกา,ก็เลยลา,ซากผีเสื้อ,ลงเรือน้อย
ไม่ทันค่ำ,สำเร็จ,เป็นโรงใหญ่,ด้วยพวกไพร่,พร้อมพรัก,กันนักหนา,พระอภัย,กับฝรั่ง,ชาวลังกา,ก็เลยลา,ซากผีเสื้อ,ลงเรือน้อย,ไม่ขัดข้อง,ล่องน้ำ,ถึงกำปั่น,ปืนสำคัญ,ยิงรับให้,กลับถอย,ทั้งพันลำ,กำปั่น,เป็นหลั่นลอย,พอบ่ายคล้อย,เรียบรื่น,ทั้งคลื่นคลาย
ไม่ขัดข้อง,ล่องน้ำ,ถึงกำปั่น,ปืนสำคัญ,ยิงรับให้,กลับถอย,ทั้งพันลำ,กำปั่น,เป็นหลั่นลอย,พอบ่ายคล้อย,เรียบรื่น,ทั้งคลื่นคลาย,ให้แล่นลัด,ตัดทาง,ข้างอิสาน,เหล่าคนงาน,กางใบ,ขึ้นใส่สาย,พร้อมสะพรั่ง,ทั้งพหล,พลนิกาย,ดูเรี่ยราย,เรียงหลาม,ไปตามทาง
ฝ่ายบุตรท้าว,เจ้าลังกา,อาณาจักร,อารมณ์รัก,พระอภัย,มิให้หมาง,ให้อยู่ห้อง,ช่องเรือ,ระวางกลาง,มีหน้าต่าง,เตียงตั้ง,ที่นั่งนอน,แขกฝรั่ง,ทั้งร้อย,พลอยเป็นสุข,บรรเทาทุกข์,ภิญโญ,สโมสร,ปรนนิบัติ,กษัตรา,เฝ้าอาทร,ผลัดกันนอน,ผลัดกันนั่ง,ระวังภัย
เห็นเดือนหงาย,ฉายแสง,แจ้งกระจ่าง,ต้องน้ำค้าง,ซัดสาด,อนาถหนาว,น้ำกระเซ็น,เป็นฝอย,ดูพร้อยพราว,อร่ามราว,เพชรรัตน์,จำรัสราย,ให้คิดถึง,ลูกน้อย,กลอยสวาท,เคยร่วมอาสน์,อกอุ่น,มาสูญหาย,ซึ่งโหรา,ว่านาง,ไม่วางวาย,ก็ดีร้าย,ลูกยา,จะพาไป
พี่ก็ได้,ให้ธำ,มรงค์รัตน์,สารพัด,พูดจา,น่าสงสาร,ยิ่งคิดก็,ยิ่งให้,อาลัยลาน,ชมสังวาล,ต่างนาง,ในกลางคืน,กับทั้งภู,ษาศรี,คลี่ออกห่ม,พอต้องลม,รินริน,กลิ่นระรื่น,แสนวิโยค,โศกศัลย์,ทุกวันคืน,ซบสะอื้น,อาลัย,ไม่ไสยา
ครั้นรุ่งราง,สร่างแสง,สุริเยนทร์,อุศเร,นใฝ่ฝัน,กระสันหา,บรรทมตื่น,แต่งองค์,สรงพักตรา,แล้วเผยหน้า,แกลสุ,วรรณบัญชร,เห็นละเมาะ,เกาะแก่ง,ตำแหน่งไหน,ให้เรือใช้,ขึ้นไปค้น,บนสิงขร,ไม่พบนาง,กลางชลา,ยิ่งอาวรณ์,เป็นทุกข์ร้อน,รำพึง,ตะลึงแล
เห็นละเมาะ,เกาะแก่ง,ตำแหน่งไหน,ให้เรือใช้,ขึ้นไปค้น,บนสิงขร,ไม่พบนาง,กลางชลา,ยิ่งอาวรณ์,เป็นทุกข์ร้อน,รำพึง,ตะลึงแล,โอ้เมื่อไร,พี่จะได้,เจ้าดวงจิต,ให้สมคิด,เคียงข้าง,ไม่ห่างแห,จงอิงแอบ,แนบนั่ง,ตรงหน้าแกล,ชมกระแส,สายสมุทร,สุดสบาย
อนาถนิ่ง,อิงเอก,เขนกนึก,หวนสะทึก,ถอนใจ,อาลัยเหลียว,เสียงโครมครื้น,คลื่นกลิ้ง,เป็นเกลียวเกลียว,ให้เปล่าเปลี่ยว,เห็นแต่ปลา,ในสาคร,เป็นคู่คู่,งูเงือก,ขึ้นเกลือกกลอก,ตามระลอก,โลดเต้น,เห็นสลอน,ฝูงพิมพา,พากัน,เที่ยวสัญจร,ทั้งเนื้ออ่อน,อ่อนกาย,เที่ยวว่ายวน
เป็นคู่คู่,งูเงือก,ขึ้นเกลือกกลอก,ตามระลอก,โลดเต้น,เห็นสลอน,ฝูงพิมพา,พากัน,เที่ยวสัญจร,ทั้งเนื้ออ่อน,อ่อนกาย,เที่ยวว่ายวน,ทั้งโลมา,ราหู,ขึ้นฟูฟ่อง,บ้างพ่นฟอง,ฟุ้งฟ้า,ดังห่าฝน,จระเข้,เหราใน,สาชล,ดูเกลื่อนกล่น,กลางน้ำ,น่าสำราญ
ทั้งโลมา,ราหู,ขึ้นฟูฟ่อง,บ้างพ่นฟอง,ฟุ้งฟ้า,ดังห่าฝน,จระเข้,เหราใน,สาชล,ดูเกลื่อนกล่น,กลางน้ำ,น่าสำราญ,โอ้มัจฉา,นาคี,ยังมีคู่,แต่ตัวกู,เอกา,น่าสงสาร,ยิ่งคิดถึง,พระธิดา,ยุพาพาล,โอ้ว่าป่าน,ฉะนี้นาง,จะอย่างไร
โอ้มัจฉา,นาคี,ยังมีคู่,แต่ตัวกู,เอกา,น่าสงสาร,ยิ่งคิดถึง,พระธิดา,ยุพาพาล,โอ้ว่าป่าน,ฉะนี้นาง,จะอย่างไร,พวกโหร,ว่ามีผู้,จะชูช่วย,ถ้าฉุกฉวย,เพลี่ยงพล้ำจะ,ทำไฉน,ถึงกระนั้น,ก็ไม่นิ่ง,จะชิงชัย,กว่าจะ,ได้แก้วตา,สุดาดวง
พวกโหร,ว่ามีผู้,จะชูช่วย,ถ้าฉุกฉวย,เพลี่ยงพล้ำจะ,ทำไฉน,ถึงกระนั้น,ก็ไม่นิ่ง,จะชิงชัย,กว่าจะ,ได้แก้วตา,สุดาดวง,แม้นมิพบ,แก้วตา,เที่ยวหาทั่ว,จะบวชตัว,เสียให้ขาด,เป็นบาทหลวง,ยิ่งคิดไป,ให้ระทด,สลดทรวง,จนเรือล่วง,แล่นมา,หลายราตรี
จะกล่าวลำ,กำปั่น,สินสมุทร,กับนงนุช,นางอรุณ,รัศมี,ทั้งโฉมยง,องค์สุ,วรรณมาลี,กษัตริย์ศรี,สุวรรณมา,ในสาคร,เที่ยวค้นคว้า,หาทั่ว,ทุกแก่งเกาะ,เหล่าละเมาะ,เขาเขิน,เนินสิงขร,ไม่พบองค์,พระอภัย,อาลัยวรณ์,เป็นทุกข์ร้อน,โศกศัลย์,ทุกวันวาร
ฝ่ายพระจอม,โมลี,ศรีสุวรรณ,ทรงกำปั่น,แล่นล่อง,เป็นกองหลัง,ทั้งปีกขวา,ปีกซ้าย,รายระวัง,ดูคับคั่ง,เรียงมา,ในสาคร,ครั้นดาวเดือน,เลื่อนลับ,พยับฟ้า,พระสุริ,ยาเยื้องเยี่ยม,เหลี่ยมสิงขร,พระพายพัด,พัดพา,เภตราจร,ไม่หยุดหย่อน,แล่นหลาม,ตามกันมา
ครั้นดาวเดือน,เลื่อนลับ,พยับฟ้า,พระสุริ,ยาเยื้องเยี่ยม,เหลี่ยมสิงขร,พระพายพัด,พัดพา,เภตราจร,ไม่หยุดหย่อน,แล่นหลาม,ตามกันมา,เช้าชะวาก,ปากน้ำ,สำปะหลัง,ไม่เข้าฝั่ง,ตัดทาง,ไปข้างขวา,พอเห็นลำ,สำเภา,ชาวลังกา,ดาษดา,แลไป,ยังไกลครัน
เช้าชะวาก,ปากน้ำ,สำปะหลัง,ไม่เข้าฝั่ง,ตัดทาง,ไปข้างขวา,พอเห็นลำ,สำเภา,ชาวลังกา,ดาษดา,แลไป,ยังไกลครัน,พอกองนำ,ลำทรง,สินสมุทร,สั่งให้จุด,ปืนสัญญา,โกลาลั่น,พวกกองนำ,ลำทรง,ศรีสุวรรณ,ขึ้นมาทัน,นัดดา,จึงพาที
พอกองนำ,ลำทรง,สินสมุทร,สั่งให้จุด,ปืนสัญญา,โกลาลั่น,พวกกองนำ,ลำทรง,ศรีสุวรรณ,ขึ้นมาทัน,นัดดา,จึงพาที,เขาแล่นมา,ถ้าเรา,แล่นไปมั่ง,จะคับคั่ง,เคืองใจ,ไม่พอที่,ทอดสมอ,รอเรียง,อยู่เพียงนี้,ดูท่วงที,ท่าทาง,จะอย่างไร
เขาแล่นมา,ถ้าเรา,แล่นไปมั่ง,จะคับคั่ง,เคืองใจ,ไม่พอที่,ทอดสมอ,รอเรียง,อยู่เพียงนี้,ดูท่วงที,ท่าทาง,จะอย่างไร,แล้วยิงปืน,ปากปลา,สัญญาหยุด,อุตลุด,หลีกกัน,เสียงหวั่นไหว,ทอดสมอ,รอหมด,แล้วลดใบ,กำปั่นใหญ่,อยู่กลาง,ขวางคงคา
ฝ่ายฝรั่ง,ลังกา,กองทหาร,รับโองการ,น้อมประณต,บทศรี,ลงเรือเร็ว,รีบมา,ในวารี,มาถึงที่,ทัพใหญ่,ดังใจจง,จึงแจ้งความ,ตามภาษา,ลังกาพูด,เราเป็นทูต,จะมาถาม,ตามประสงค์,นี่นายเรือ,เชื้อกษัตริย์,ขัตติย์วงศ์,หรือเผ่าพงศ์,พาณิช,อย่าปิดความ
ฝ่ายพระหน่อ,บพิตร,อิศเรศ,ได้แจ้งเหตุ,หนหลัง,ไม่กังขา,ด้วยเดิมรู้,อยู่ว่าลูก,เจ้าลังกา,เขาจะมา,แต่งงานกับ,มารดร,แม้นละไว้,ไม่สังหาร,ผลาญชีวิต,มันจะคิด,ชิงช่วง,ดวงสมร,จะห้ำหั่น,บั่นเสีย,ให้ม้วยมรณ์,พบบิดร,ก็จะได้,ให้มารดา
อันท้าวไท,อัยกา,กรุงผลึก,มิได้นึก,ผูกรัก,สมัครสมาน,จึงยกราช,ธิดา,ยุพาพาล,มาประทาน,ให้แก่บิ,ตุเรศเรา,เดี๋ยวนี้มาร,ดากู,ก็อยู่นี่,อันชาตินี้,เจ้านาย,มึงหมายเปล่า,จงไปบอก,เถิดว่าองค์,นางนงเยาว์,อยู่ที่เรา,แล้วอย่าคิด,ไปติดตาม
สินสมุทร,วิ่งมา,หาแม่เลี้ยง,เข้านั่งเคียง,เล่าแจ้ง,แถลงไข,เหมือนวา,จาท้าทาย,หมายชิงชัย,นางตกใจ,จึงว่าฉาว,แล้วคราวนี้,เมื่อปกปิด,มิให้,ผู้ใดแจ้ง,มาพรายแพร่ง,เสียเพราะพ่อ,ไม่พอที่,จะนิ่งไว้,ในอุรา,ว่าไม่ดี,ความเช่นนี้,หรือไปเล่า,ให้เขาฟัง
เมื่อปกปิด,มิให้,ผู้ใดแจ้ง,มาพรายแพร่ง,เสียเพราะพ่อ,ไม่พอที่,จะนิ่งไว้,ในอุรา,ว่าไม่ดี,ความเช่นนี้,หรือไปเล่า,ให้เขาฟัง,เขารู้แน่,ว่าแม่,ยังเป็นสาว,จะว่ากล่าว,ลวนลาม,ถึงความหลัง,ถ้าทราบถึง,พระเจ้าอา,ก็น่าชัง,ด้วยปิดบัง,มิได้บอก,ออกให้รู้
เขารู้แน่,ว่าแม่,ยังเป็นสาว,จะว่ากล่าว,ลวนลาม,ถึงความหลัง,ถ้าทราบถึง,พระเจ้าอา,ก็น่าชัง,ด้วยปิดบัง,มิได้บอก,ออกให้รู้,ถึงกระไร,ให้พบกับ,บิตุเรศ,พระโปรดเกศ,ก็จะได้,ไม่อดสู,นี่พ่อมา,บอกให้,อ้ายศัตรู,มันล่วงรู้,ความลับ,น่าอับอาย
สินสมุทร,นิ่งนั่ง,ฟังแม่เลี้ยง,จึงบ่ายเบี่ยง,พูดจา,ด้วยกล้าหาญ,เขาจะมา,พาพระแม่,ไปแต่งงาน,ลูกเดือดดาล,จึงได้ว่า,ให้สาใจ,พระตรัสเห็น,เป็นผิด,คิดพิโรธ,ประทานโทษ,เถิดขอถาม,ตามสงสัย,ถ้าแม้นเขา,ชาวลังกา,จะพาไป,จะอาลัย,ลูกรัก,หรือจักจร
น้อยไปหรือ,ลมลิ้นพ่อ,สินสมุทร,เดี๋ยวนี้สุด,แสนงอน,ช่างค่อนว่า,เฝ้าโกรธขึ้ง,หึงหวง,แทนบิดา,จะหยิกขา,เสียให้เขียว,ประเดี๋ยวนี้,ข้าเป็นแต่,แม่ของ,เจ้าต่างหาก,ด้วยหวังใจ,หมายจะฝาก,ซึ่งซากผี,ข้าเป็นเมีย,พระอภัย,เมื่อไรมี,อย่าพาที,เก้อเก้อ,เออไม่อาย
เขาลือว่า,ฝรั่ง,ช่างฉอเลาะ,ประโลมปอ,เหลาะเหลือดี,ไม่มีสอง,ไปเชยชม,สมสู่,เป็นคู่ครอง,จะได้น้อง,อุ้มเล่น,เย็นเย็นใจ,แม่มีผัว,กลัวแต่,จะลืมลูก,เขาว่าถูก,ที่ประสงค์,มักหลงใหล,เว้นเสียแต่,แม่คุณ,ลูกอุ่นใจ,เห็นจะไม่,ผูกพัน,ถึงฟั่นเฟือน
พลางจูบเกล้า,เผ้าผม,ชมลูกเลี้ยง,ด้วยรักเพียง,ชีวา,มารศรี,แล้วนางนึก,ตรึกไป,เกรงไพรี,กลัวจะ,มีศึกใหญ่,ไม่สบาย,จึงชวนลูก,ออกมานั่ง,บัลลังก์นอก,เป็นที่ออก,ว่าขาน,การทั้งหลาย,พอพระอา,มาลง,เรือหลานชาย,นางโฉมฉาย,เชิญให้นั่ง,บัลลังก์รัตน์
จึงชวนลูก,ออกมานั่ง,บัลลังก์นอก,เป็นที่ออก,ว่าขาน,การทั้งหลาย,พอพระอา,มาลง,เรือหลานชาย,นางโฉมฉาย,เชิญให้นั่ง,บัลลังก์รัตน์,ศรีสุวรรณ,อัญชลี,พี่สะใภ้,พระหน่อไท,คำนับน้อม,จอมกษัตริย์,สาวสนม,ก้มกราน,อยู่งานพัด,สามกษัตริย์,พูดจา,ประสาใจ
ฝ่ายฝรั่ง,ลังกา,มาถึงเจ้า,จึงก้มเกล้า,ทูลแจ้ง,แถลงไข,นายกำปั่น,นั้นข้าเห็น,ว่าเป็นไทย,ไม่โตใหญ่,อายุราว,สักเก้าปี,บอกกับข้า,ว่าชื่อ,สินสมุทร,ราชบุตร,พระธิดา,มารศรี,อันโฉมยง,องค์สุ,วรรณมาลี,ประเดี๋ยวนี้,อยู่ใน,เรือใหญ่นั้น
บอกกับข้า,ว่าชื่อ,สินสมุทร,ราชบุตร,พระธิดา,มารศรี,อันโฉมยง,องค์สุ,วรรณมาลี,ประเดี๋ยวนี้,อยู่ใน,เรือใหญ่นั้น,ว่าเจ้ากรุง,ผลึกราช,ประสาทให้,บิดาได้,สู่สม,ภิรมย์ขวัญ,ทูลแถลง,แจ้งจริง,ทุกสิ่งอัน,เห็นดุดัน,เหลือเด็ก,ดังเหล็กเพชร
อุศเร,นรู้เรื่อง,ให้เคืองขัด,ดังใครตัด,เศียรฟาด,ให้ขาดเด็ด,เหงื่อชโลม,โซมหน้า,เอาผ้าเช็ด,จะแก้เผ็ด,ไพรี,ไม่หนีเร้น,มึงเห็นตัว,ผัวมัน,หรือไม่เล่า,อำมาตย์ว่า,ข้าพเจ้า,มิได้เห็น,ยิ่งโกรธา,ด่าทอ,คอเป็นเอ็น,จะจับเป็น,แล่เนื้อ,เอาเกลือทา
พระอภัย,ได้ยินว่า,สินสมุทร,รู้ว่าบุตร,มั่นคง,ไม่สงสัย,จะแจ้งความ,ตามจริง,ก็กริ่งใจ,เกลือกมิใช่,ลูกยา,ก็น่าอาย,คิดจะใคร่,ไปดู,ให้รู้แน่,ก็ห่างแห,เห็นไม่สม,อารมณ์หมาย,แต่นิ่งนึก,ตรึกตรา,หาอุบาย,ได้แยบคาย,แล้วจึงห้าม,ตามโบราณ
คิดจะใคร่,ไปดู,ให้รู้แน่,ก็ห่างแห,เห็นไม่สม,อารมณ์หมาย,แต่นิ่งนึก,ตรึกตรา,หาอุบาย,ได้แยบคาย,แล้วจึงห้าม,ตามโบราณ,เป็นไรมี,ที่ตรง,จะยงยุทธ์,การบุรุษ,รู้สิ้น,ทุกถิ่นฐาน,อันแยบยล,กลศึก,สี่ประการ,เป็นประธาน,ที่ในกาย,ของนายทัพ
