w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แล้วเกณฑ์ไพร่,ไปตั้ง,วังสนาม,ที่ท่าข้าม,ขอบฝั่ง,หลังถนน,ก่อกำแพง,แหล่งล้อม,ป้อมประจญ,มีตึกกล,สูงใหญ่,กระไดเวียน,เก๋งสำหรับ,รับแขก,ทำแปลกอย่าง,เลือกล้วนช่าง,ที่ฉลาด,มาวาดเขียน,มีคนรู้,ผู้ดำริ,คอยติเตียน,ให้แปลงเปลี่ยน,ปลูกสร้าง,สำอางตา
เก๋งสำหรับ,รับแขก,ทำแปลกอย่าง,เลือกล้วนช่าง,ที่ฉลาด,มาวาดเขียน,มีคนรู้,ผู้ดำริ,คอยติเตียน,ให้แปลงเปลี่ยน,ปลูกสร้าง,สำอางตา,เป็นปีครึ่ง,จึงสำเร็จ,ได้เสร็จสรรพ,วังสำหรับ,ท่าข้าม,สำปันหนา,หนทางไกล,ไปแต่วัง,เมืองลังกา,จนถึงท่า,ที่ข้าม,เป็นสามวัน
เป็นปีครึ่ง,จึงสำเร็จ,ได้เสร็จสรรพ,วังสำหรับ,ท่าข้าม,สำปันหนา,หนทางไกล,ไปแต่วัง,เมืองลังกา,จนถึงท่า,ที่ข้าม,เป็นสามวัน,ถ้าตกแล้ง,แต่งขุนนาง,ต่างพระเนตร,เฝ้านิเวศน์,เวียงชัย,ไอศวรรย์,นางยกพล,คนแสน,กับสามพัน,มาตั้งมั่น,เมืองใหม่,ใกล้คงคา
ถ้าตกแล้ง,แต่งขุนนาง,ต่างพระเนตร,เฝ้านิเวศน์,เวียงชัย,ไอศวรรย์,นางยกพล,คนแสน,กับสามพัน,มาตั้งมั่น,เมืองใหม่,ใกล้คงคา,ให้ขึ้นป้อม,ล้อมระวัง,เผื่อพลั้งพลาด,แต่งออกลาด,ตระเวน,เกณฑ์อาสา,สะพรักพร้อม,ซ้อมหัด,เพลงศัสตรา,ทั้งคอยท่า,ทัพท้าว,ทุกด้าวแดน
ฝ่ายอำมาตย์,ราชทูต,พวกถือสาร,คุมทหาร,ลำละร้อย,ออกลอยแล่น,ด้วยเข็มตั้ง,สังเกต,ทุกเขตแคว้น,ไปตามแผน,ที่ทาง,กลางคงคา,ฝ่ายลำหนึ่ง,ถึงละมาน,สถานถิ่น,เมืองทมิฬ,ฟันเสี้ยม,เหี้ยมหนักหนา,ไม่กินข้าว,ชาวบุรินทร์,กินแต่ปลา,กินช้างม้า,สารพัด,สัตว์นกเนื้อ
ฝ่ายลำหนึ่ง,ถึงละมาน,สถานถิ่น,เมืองทมิฬ,ฟันเสี้ยม,เหี้ยมหนักหนา,ไม่กินข้าว,ชาวบุรินทร์,กินแต่ปลา,กินช้างม้า,สารพัด,สัตว์นกเนื้อ,ถึงเวลา,ฆ่าชีวิต,เอามีดเชือด,แล้วคลุกเลือด,ด้วยสักหน่อย,อร่อยเหลือ,ทั้งน้ำส้ม,พรมพล่า,น้ำปลาเจือ,ล้วนเถือเนื้อ,ดิบกิน,สิ้นทุกคน
เก็บเงินทอง,กองทรัพย์,ไว้นับซื้อ,โคกระบือ,ม้าช้าง,ต่างภาษา,ใครไปขาย,ได้แพง,แรงราคา,เรือลูกค้า,เข้าเมือง,นั้นเนื่องไป,อันองค์ท้าว,เจ้าบุรินทร์,ปิ่นประเทศ,อัคเร,ศร่วมรัก,นั้นตักษัย,ทุกเช้าค่ำ,คร่ำครวญ,รัญจวนใจ,จะหาใหม่,ก็ไม่สม,อารมณ์คิด
อันองค์ท้าว,เจ้าบุรินทร์,ปิ่นประเทศ,อัคเร,ศร่วมรัก,นั้นตักษัย,ทุกเช้าค่ำ,คร่ำครวญ,รัญจวนใจ,จะหาใหม่,ก็ไม่สม,อารมณ์คิด,ถึงนารี,มีอื่น,สักหมื่นแสน,ไม่เหมือน,แม้นเมียหลวง,ดังดวงจิต,พอหลับลง,ทรงพระสุ,บินนิมิต,ว่านาคี,มีฤทธิ์,เผ่นทะยาน
ถึงนารี,มีอื่น,สักหมื่นแสน,ไม่เหมือน,แม้นเมียหลวง,ดังดวงจิต,พอหลับลง,ทรงพระสุ,บินนิมิต,ว่านาคี,มีฤทธิ์,เผ่นทะยาน,ดูยาวเฟื้อย,เลื้อยมา,บนอากาศ,รัดปราสาท,สุดยอด,ตลอดฐาน,แล้วพ่นพิษ,ฤทธิ์เริง,ดังเพลิงกาฬ,ประหารผลาญ,วรองค์,เป็นผงคลี
ดูยาวเฟื้อย,เลื้อยมา,บนอากาศ,รัดปราสาท,สุดยอด,ตลอดฐาน,แล้วพ่นพิษ,ฤทธิ์เริง,ดังเพลิงกาฬ,ประหารผลาญ,วรองค์,เป็นผงคลี,พอรู้สึก,นึกว่างู,คือผู้หญิง,จะมีใคร,ใคร่เป็นมิ่ง,มเหสี,จึงแก้ฝัน,บรรดาโห,รากวี,เขาว่าที,จะได้องค์,อนงค์นาง
ราชทูต,พูดล่อ,ทั้งยอเจ้า,ได้สิบเก้า,เข้าปีนี้,เป็นปีใหม่,เมื่อคลอดนั้น,ควันกลบ,ทั้งภพไตร,แผ่นดินไหว,แว่นแคว้น,แดนสุธา,โหรทำ,นายทายว่า,จะปรากฏ,เกียรติยศ,คู่สร้าง,ต่างภาษา,พอสิ้นบุญ,ทูลกระหม่อม,จอมลังกา,พระธิดา,องค์เดียว,ก็เปลี่ยวใจ
โหรทำ,นายทายว่า,จะปรากฏ,เกียรติยศ,คู่สร้าง,ต่างภาษา,พอสิ้นบุญ,ทูลกระหม่อม,จอมลังกา,พระธิดา,องค์เดียว,ก็เปลี่ยวใจ,จึงเสี่ยงทาย,หมายว่านา,นาประเทศ,ทุกขอบเขต,ขัตติย์วงศ์,พระองค์ไหน,ทรงโปรดปราน,ปราบสิ้น,อรินทร์ภัย,ก็จะให้,บำรุง,กรุงลังกา
เหมือนหงส์,ทองล่องเมฆ,วิเวกสูง,ไม่เหมือน,ฝูงหงส์ทอง,ห้องคูหา,แม้นสิ้นบุญ,สูญกษัตริย์,ขัตติยา,ชาวพารา,ราษฎร,จะร้อนรน,บัดนี้เล่า,ชาวผลึก,เป็นศึกเสี้ยน,ยังเบียดเบียน,ชายหญิง,ชาวสิงหล,ไม่มีชาย,นายทัพ,กำกับพล,จะผ่อนปรน,ปราบศึก,ช่วยตรึกตรา
แล้วชวนทูต,พูดจา,ประสาซื่อ,เรานับถือ,อยู่จะใคร่,ไปรู้จัก,แต่เมืองเรา,ชาวลังกา,เขาว่ายักษ์,จึงแกล้งกัก,กั้นด่าน,เสียนานมา,ประเดี๋ยวนี้,ศรีสวัสดิ์,เสวยราชย์,ให้รูปวาด,ตามประสงค์,ดังวงศา,เราต่างเพศ,เหตุไฉน,ใจสุดา,ว่าเมตตา,สงสัย,จะใคร่รู้
เจ้าละมาน,พานจะซื่อ,ถือว่าแน่,เสวยแต่,ผลยอ,หัวร่อดิ้น,ให้ทองคำ,บำเหน็จ,ทั้งเพชรนิล,เลี้ยงให้กิน,ข้าวปลา,ประสาเคย,แล้วองค์ท้าว,เข้าที่,คลี่กระดาษ,เอารูปวาด,วางเรียง,เคียงเขนย,ยิ่งพิศเพ่ง,เปล่งปลั่ง,กำลังเชย,พระกรเกย,กอดรูป,เฝ้าลูบคลำ
แล้วองค์ท้าว,เข้าที่,คลี่กระดาษ,เอารูปวาด,วางเรียง,เคียงเขนย,ยิ่งพิศเพ่ง,เปล่งปลั่ง,กำลังเชย,พระกรเกย,กอดรูป,เฝ้าลูบคลำ,แต่น่าชัง,สังวาส,ตามชาติยักษ์,ฝีมือหนัก,นีดเน้น,เคล้นขยำ,กำเริบรัก,ปลักปลอบ,ไม่ตอบคำ,เฝ้าสูดร่ำ,ร้องว่า,สาแก่ใจ
แต่น่าชัง,สังวาส,ตามชาติยักษ์,ฝีมือหนัก,นีดเน้น,เคล้นขยำ,กำเริบรัก,ปลักปลอบ,ไม่ตอบคำ,เฝ้าสูดร่ำ,ร้องว่า,สาแก่ใจ,ประหลาดจริง,นิ่งหงิม,ไม่ยิ้มแย้ม,เดี๋ยวนี้แก้ม,แดงดอก,จะบอกให้,พระกอดรูป,จูบซ้ำ,นั้นร่ำไป,ใครใช้ให้,ไม่พูด,จะสูดแรง
ประหลาดจริง,นิ่งหงิม,ไม่ยิ้มแย้ม,เดี๋ยวนี้แก้ม,แดงดอก,จะบอกให้,พระกอดรูป,จูบซ้ำ,นั้นร่ำไป,ใครใช้ให้,ไม่พูด,จะสูดแรง,ครั้นรู้สึก,นึกยั้ง,แล้วคลั่งอีก,เฝ้าชักฉีก,ชายเสื้อ,เหลือแสลง,แล้วเคลิ้มเห็น,เป็นหยิกทำ,พลิกแพลง,พระองค์แดง,ดังหนึ่ง,ตำลึงงอม
เวลาสาย,ย้ายย่าง,ออกข้างหน้า,พร้อมเสนา,นับพัน,พวกฟันเสี้ยม,จึงสั่งงาน,การสงคราม,ตามธรรมเนียม,ให้ตรวจเตรียม,เภตรา,พันห้าร้อย,พลประจำ,ลำละพัน,ถือคันศร,เคยราญรอน,รบกล้า,ไม่ล่าถอย,เรือทองคำ,ลำที่นั่ง,นั้นฝังพลอย,ดูพรายพร้อย,แพรวพร่าง,กระจ่างตา
พลประจำ,ลำละพัน,ถือคันศร,เคยราญรอน,รบกล้า,ไม่ล่าถอย,เรือทองคำ,ลำที่นั่ง,นั้นฝังพลอย,ดูพรายพร้อย,แพรวพร่าง,กระจ่างตา,ด้วยที่แดน,แผ่นดิน,เพชรนิลมาก,ไม่หายาก,เหมือนอย่าง,ต่างภาษา,บรรทุกน้ำ,ลำเลียง,กับข้าวปลา,ทั้งสัตว์ป่า,เป็ดไก่,เอาไปกิน
ด้วยที่แดน,แผ่นดิน,เพชรนิลมาก,ไม่หายาก,เหมือนอย่าง,ต่างภาษา,บรรทุกน้ำ,ลำเลียง,กับข้าวปลา,ทั้งสัตว์ป่า,เป็ดไก่,เอาไปกิน,ได้พร้อมพรั่ง,คั่งคับ,เป็นสรรพเสร็จ,คอยเสด็จ,ดาษดา,ชลาสินธุ์,ส่วนองค์ท้าว,เจ้าละมาน,ผ่านแผ่นดิน,เหมือนจะ,บินข้ามฝั่ง,ไปลังกา
ได้พร้อมพรั่ง,คั่งคับ,เป็นสรรพเสร็จ,คอยเสด็จ,ดาษดา,ชลาสินธุ์,ส่วนองค์ท้าว,เจ้าละมาน,ผ่านแผ่นดิน,เหมือนจะ,บินข้ามฝั่ง,ไปลังกา,ด้วยเชยรูป,จูบสุคนธ์,ปนยาแฝด,เปรียบเหมือนแรด,ได้กลิ่น,ถวิลหา,พอพร้อมไพร่,ไม่รอ,ดูฤกษ์พา,ยกเภตรา,พันเศษ,จากเขตแคว้น
ด้วยเชยรูป,จูบสุคนธ์,ปนยาแฝด,เปรียบเหมือนแรด,ได้กลิ่น,ถวิลหา,พอพร้อมไพร่,ไม่รอ,ดูฤกษ์พา,ยกเภตรา,พันเศษ,จากเขตแคว้น,ส่วนนายท้าย,หมายมั่น,ตะวันออก,ตัดระลอก,แล่นข้าม,ไปตามแผน,ด้วยรีบร้อน,ก่อนท้าว,ทุกด้าวแดน,ได้ลมแล่น,ร่ำมา,ไม่ราใบ
ส่วนนายท้าย,หมายมั่น,ตะวันออก,ตัดระลอก,แล่นข้าม,ไปตามแผน,ด้วยรีบร้อน,ก่อนท้าว,ทุกด้าวแดน,ได้ลมแล่น,ร่ำมา,ไม่ราใบ,เป็นเดือนหนึ่ง,ถึงลังกา,ตรงท่าข้าม,ถนนพระ,รามราชวัง,ที่ตั้งใหม่,ทอดสมอ,รอเรียง,เคียงกันไป,บ้างลดใบ,ลดเสา,กินเหล้ายา
เป็นเดือนหนึ่ง,ถึงลังกา,ตรงท่าข้าม,ถนนพระ,รามราชวัง,ที่ตั้งใหม่,ทอดสมอ,รอเรียง,เคียงกันไป,บ้างลดใบ,ลดเสา,กินเหล้ายา,ฝ่ายอำมาตย์,ราชทูต,ที่ถือสาร,ทูลลาท้าว,เจ้าละมาน,ด้วยหรรษา,ขึ้นเมืองใหม่,ไปเฝ้า,พระธิดา,ทูลกิจจา,ตามจริง,ทุกสิ่งอัน
ดอกไม้ร้อย,สร้อยสน,สุคนธรส,มะลิสด,หอมระรื่น,ชื่นนาสา,แถวถนน,หนทาง,ข้างคงคา,ให้ปูผ้า,ขาวรอง,ไว้สองชั้น,ฝ่ายพ่อครัว,หัวป่าก์,หาแกล้มเหล้า,จะเลี้ยงเหล่า,พวกยักษ์,มักกะสัน,สังหารแพะ,แกะควาย,ลงหลายพัน,เอาแม่ขัน,รองเชือด,เลือดเอาไว้
ฝ่ายพ่อครัว,หัวป่าก์,หาแกล้มเหล้า,จะเลี้ยงเหล่า,พวกยักษ์,มักกะสัน,สังหารแพะ,แกะควาย,ลงหลายพัน,เอาแม่ขัน,รองเชือด,เลือดเอาไว้,บ้างแล่เถือ,เนื้อสด,รดน้ำส้ม,ไม่แกงต้ม,ตับดิบพอ,หยิบได้,ปรุงผักชี,ยี่หร่า,โรยพริกไทย,ทำเตรียมไว้,พร้อมเสร็จ,สำเร็จการ
ใส่สนอบ,กรอบหน้า,ระย้าย้อย,ล้วนเพชรพลอย,แพรวพราย,ดอกไม้ไหว,แล้วเลือกสาว,สันทัด,ที่หัดไว้,สำหรับใช้,ปรนนิบัติ,กษัตรา,แม้นชายใด,ได้ยล,วิมลโฉม,หวังประโลม,หลงเล่ห์,เสน่หา,กับนารี,ที่ได้หัด,เพลงศัสตรา,คอยรักษา,องค์นาง,ข้างละพัน
แม้นชายใด,ได้ยล,วิมลโฉม,หวังประโลม,หลงเล่ห์,เสน่หา,กับนารี,ที่ได้หัด,เพลงศัสตรา,คอยรักษา,องค์นาง,ข้างละพัน,แล้วทรงตรา,ราหู,ยูรยาตร,ดูผุดผาด,ดังสุรางค์,นางสวรรค์,สี่พี่เลี้ยง,เคียงคลอ,จรจรัล,นางกำนัล,พรั่งพร้อมล้อม,จรดล
แล้วทรงตรา,ราหู,ยูรยาตร,ดูผุดผาด,ดังสุรางค์,นางสวรรค์,สี่พี่เลี้ยง,เคียงคลอ,จรจรัล,นางกำนัล,พรั่งพร้อมล้อม,จรดล,ออกตึกใหม่,ใหญ่กว้าง,สำอางโฉม,เสียงประโคม,ฆ้องกลอง,ก้องกาหล,ทั้งธงทิว,ปลิวเปลื้อง,ไปเบื้องบน,ตามถนน,ใหญ่ยาว,ผ้าขาวปู
ออกตึกใหม่,ใหญ่กว้าง,สำอางโฉม,เสียงประโคม,ฆ้องกลอง,ก้องกาหล,ทั้งธงทิว,ปลิวเปลื้อง,ไปเบื้องบน,ตามถนน,ใหญ่ยาว,ผ้าขาวปู,ชาวลังกา,พากันดู,พวกฟันเสี้ยม,เห็นหาญเหี้ยม,น่ากลัว,ทั้งหัวหู,แต่ล้วนมี,ฝีมือ,ถือธนู,ชวนกันดู,เดินตาม,ออกหลามมา
ชาวลังกา,พากันดู,พวกฟันเสี้ยม,เห็นหาญเหี้ยม,น่ากลัว,ทั้งหัวหู,แต่ล้วนมี,ฝีมือ,ถือธนู,ชวนกันดู,เดินตาม,ออกหลามมา,เข้าในวัง,ยั้งหยุด,กระบวนแห่,ให้ตามแต่,ตัวนาย,ทั้งซ้ายขวา,เข้าตึกทอง,ห้องประทับ,ระยับตา,ขุนเสนา,เชิญให้นั่ง,บัลลังก์รัตน์
เข้าในวัง,ยั้งหยุด,กระบวนแห่,ให้ตามแต่,ตัวนาย,ทั้งซ้ายขวา,เข้าตึกทอง,ห้องประทับ,ระยับตา,ขุนเสนา,เชิญให้นั่ง,บัลลังก์รัตน์,ฝ่ายสุรางค์,นางสำหรับ,คอยรับแขก,ล้วนรุ่นแรก,รู้กล,ปรนนิบัติ,มานบนอบ,หมอบกราน,อยู่งานพัด,บ้างก็ยัด,จุดกล้อง,ประคองคอย
ฝ่ายสุรางค์,นางสำหรับ,คอยรับแขก,ล้วนรุ่นแรก,รู้กล,ปรนนิบัติ,มานบนอบ,หมอบกราน,อยู่งานพัด,บ้างก็ยัด,จุดกล้อง,ประคองคอย,บ้างหมอบเมียง,เคียงบัลลังก์,เข้าตั้งเครื่อง,แลชำเลือง,ล่อใจ,ให้ใช้สอย,พอเนตรสบ,หลบเลี่ยง,เมียงชม้อย,ดูแช่มช้อย,เชิงชวน,ให้ยวนใจ
ฝ่ายองค์ท้าว,เจ้าละมาน,ให้ลานจิต,เฝ้าเพ่งพิศ,ฝูงอนงค์,ให้หลงใหล,เสียงตระหนัก,ทักทาย,ก็อายใจ,ชำเลืองไป,ดูนาง,ตามหว่างโคม,เห็นโฉมยง,องค์ละเวง,วัณฬาราช,สถิตอาสน์,อำไพ,วิไลโฉม,ดังดวงเดือน,เคลื่อนคล้อย,ลอยโพยม,งามประโลม,ลืมองค์,หลงตะลึง
ให้โฉมยง,ทรงยศใน,ทศทิศ,ปัจจามิตร,มาบังคม,ก้มเกศา,แม้นขัดเคือง,เมืองไหน,ที่ไม่มา,จะอาสา,สงคราม,ปราบปรามไป,ประเดี๋ยวนี้,ที่ว่า,เป็นข้าศึก,เมืองผลึก,นั้นอยู่หน,ตำบลไหน,จะไปมัด,ตัดศีรษะ,พระอภัย,มาให้ได้,ตามประสงค์,จำนงนาง
นางละเวง,วัณฬาสุ,ดาสดับ,ทำยิ้มรับ,รักใคร่,มิได้หมาง,พระล้าเลื่อย,เหนื่อยมา,ตามท่าทาง,พักเสียบ้าง,พอให้ไพร่,ได้สำราญ,แล้วเล่าเรื่อง,เมืองผลึก,เป็นศึกใหญ่,พระอภัย,ผ่านสม,บัติพัสถาน,แม้นทรงเดช,เชษฐา,ปรีชาชาญ,ช่วยโปรดปราน,ปราบได้,ดังใจปอง
แล้วเล่าเรื่อง,เมืองผลึก,เป็นศึกใหญ่,พระอภัย,ผ่านสม,บัติพัสถาน,แม้นทรงเดช,เชษฐา,ปรีชาชาญ,ช่วยโปรดปราน,ปราบได้,ดังใจปอง,จะมอบตรา,ราหู,คู่กษัตริย์,แสนสมบัติ,ในพระคลัง,ทั้งสิบสอง,เป็นปิ่นเกล้า,ชาวเมือง,ให้เรืองรอง,ขอให้น้อง,พึ่งบุญ,ได้อุ่นใจ
จะมอบตรา,ราหู,คู่กษัตริย์,แสนสมบัติ,ในพระคลัง,ทั้งสิบสอง,เป็นปิ่นเกล้า,ชาวเมือง,ให้เรืองรอง,ขอให้น้อง,พึ่งบุญ,ได้อุ่นใจ,ดำรัสพลาง,นางสั่ง,ให้ตั้งเลี้ยง,ล้วนโต๊ะเตียง,แต่งงาม,ตามวิสัย,เครื่องพล่ายำ,น้ำส้ม,พรมพริกไทย,สุกรแพะ,แกะไก่,ล้วนใส่จาน
