w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เป็นบาทหลวง,ล่วงรู้ใน,ศาสนา,จึงเที่ยวมา,สอนสั่ง,ทางวิถี,ในประเทศ,เขตแคว้น,แดนบุรี,การชั่วดี,ให้ระงับ,เร่งกลับใจ,คนทุกวัน,ชั้นนี้,มีแต่โลภ,หลงละโมบ,ทุจริต,ผิดวิสัย,คิดรวบรุม,คุมเหง,ไม่เกรงใจ,ให้เที่ยวไป,ทุกประเทศ,เขตนคร
เร่งจัดแจง,ป้อมค่าย,ไว้ให้มั่น,ได้เล่นกัน,วุ่นวาย,หนานายหนา,จะดึงดื้อ,อยู่ในวัง,กรุงลังกา,ทั้งเจ้าข้า,จะต้องวิ่ง,เป็นสิงคลี,เสนาใหญ่,ได้ฟัง,นั่งหัวเราะ,ลังกาเกาะ,ก่อนก็ลือ,ว่าถือผี,แต่เดี๋ยวนี้,เป็นของไทย,มิได้มี,ท่านพาที,น่ากลัว,หนังหัวพอง
เสนาใหญ่,ได้ฟัง,นั่งหัวเราะ,ลังกาเกาะ,ก่อนก็ลือ,ว่าถือผี,แต่เดี๋ยวนี้,เป็นของไทย,มิได้มี,ท่านพาที,น่ากลัว,หนังหัวพอง,ผีอ้ายเฒ่า,เจ้ากรรม,มันทำวุ่น,จนเกิดขุ่น,เจ้านาย,พึ่งวายหมอง,ประเดี๋ยวนี้,ผีจะมา,หาไม้พลอง,ต้องรับรอง,ไกล่เกลี่ย,เสียกบาล
ผีอ้ายเฒ่า,เจ้ากรรม,มันทำวุ่น,จนเกิดขุ่น,เจ้านาย,พึ่งวายหมอง,ประเดี๋ยวนี้,ผีจะมา,หาไม้พลอง,ต้องรับรอง,ไกล่เกลี่ย,เสียกบาล,เราจะไป,ทูลท้าว,เจ้านิเวศน์,ให้ทราบเหตุ,เรื่องราว,ท่านกล่าวขาน,จะได้จัด,แจงไป,พ้นภัยพาล,หาถิ่นฐาน,อยู่ใหม่,ดั่งใจปอง
เขากลับ,ว่าอาจารย์,เป็นผีสาง,ต้องเริศร้าง,ไปแต่ตัว,จนมัวหมอง,ใช้มาหลอก,เขาก็รู้,ดูทำนอง,เหลือจะตรอง,ไม่เห็นท่า,จะราวี,ด้วยปึกแผ่น,แน่นหนา,ถึงมารบ,ที่หลีกหลบ,เขาก็ใหญ่,ทางไล่หนี,เขาตั้งมั่น,กันศัตรู,หมู่ไพรี,จะมาตี,เห็นไม่ได้,ดังใจจง
ฝ่ายเสนี,ที่มารับ,กับบาทหลวง,ตามกระทรวง,เช่นกับผู้,มาสู่หา,ด้วยมิได้,ไปเฝ้า,เจ้าพารา,ต่างพูดจา,ข้อคำ,นำยุบล,ก็กลับ,ไปทูลองค์,พระทรงภพ,ตั้งแต่ต้น,จนจบ,อนุสนธิ์,ป่างพระปิ่น,นคเรศ,เกศสกล,ภูวดล,ดำรัส,ตรัสภิปราย
ไม่สิ้นมาด,ปรารถนา,ลังกาเกาะ,อ้ายเจ้าเคราะห์,คนหลง,นี้โฉงเฉง,รู้วิชา,มากมาย,มีหลายเพลง,เที่ยวข่มเหง,บุกรุก,ไปทุกแดน,เมื่อแต่ครั้ง,มังคลาเป็น,สานุศิษย์,มันก็คิด,ให้ลำบาก,ได้ยากแสน,ต้องพลัดพราก,จากนิเวศน์,เสียเขตแดน,ทั้งแตกแตน,พ่อแม่,ไปแต่ตัว
วิสัยชาติ,บาทหลวง,แล้วยั่วศึก,ยังหาญฮึก,ยักลำ,คนซ้ำสาม,เข้าที่ไหน,พาให้,เขาเกิดความ,จนลุกลาม,ไม่รู้สิ้น,เพราะดิ้นรน,พระตรัสพลาง,ทางว่า,อย่าปรารภ,คิดสมทบ,เล่นเจ้าครู,ดูอีกหน,นี่มันใช้,สายมาดู,ก็รู้กล,อันแยบยล,เสือเฒ่า,พอเข้าใจ
มิใช่ชาติ,ทองคำ,อ้ายซ้ำเสือก,แกขบเหงือก,ด่าไปดั่ง,ใจถวิล,ใช้ให้ไป,หลอกลวง,ทวงแผ่นดิน,เห็นจะสิ้น,ปัญญา,ทำตาปรอย,แต่ฝูงสัตว์,เกเร,เดรัจฉาน,ยังเที่ยวคลาน,หาที่อยู่,เช่นปูหอย,นี่มนุษย์,เจียวหนาหวา,ทำตาปรอย,เห็นใช้สอย,กันไม่ได้,ใช่ไก่ชน
แต่ฝูงสัตว์,เกเร,เดรัจฉาน,ยังเที่ยวคลาน,หาที่อยู่,เช่นปูหอย,นี่มนุษย์,เจียวหนาหวา,ทำตาปรอย,เห็นใช้สอย,กันไม่ได้,ใช่ไก่ชน,แกบ่นพลาง,ทางไป,หาไทท้าว,เจ้าแดนด้าว,นคเรศ,แจ้งเหตุผล,เชิญท่านช่วย,ด้วยสักครั้ง,ที่กังวล,ตีสิงหล,ให้วินาศ,ดาษดา
แกบ่นพลาง,ทางไป,หาไทท้าว,เจ้าแดนด้าว,นคเรศ,แจ้งเหตุผล,เชิญท่านช่วย,ด้วยสักครั้ง,ที่กังวล,ตีสิงหล,ให้วินาศ,ดาษดา,ด้วยแรกเริ่ม,เดิมที,มีแต่ครั้ง,พระเยซู,ผู้ตั้ง,ศาสนา,บังคับให้,จอมกษัตริย์,ขัตติยา,เจ้าลังกา,มาแต่ครั้ง,ตั้งนคร
ฝ่ายไทท้าว,เจ้าบุ,รินทร์โรมพัฒน์,สั่งให้จัด,กำปั่นรบ,ทั้งหลบหนี,เกณฑ์หัวเมือง,แขกชวา,ทุกธานี,จะไปตี,ลังกา,ให้อาจารย์,กำปั่นไฟ,ใหญ่น้อย,ห้าร้อยเศษ,คนในเขต,โรมพัฒน์,จัดทหาร,สิบห้าหมื่น,พื้นฉกรรจ์,อันชำนาญ,ถือหอกขวาน,เหน็บกริชฤ,ทธิรณ
กำปั่นไฟ,ใหญ่น้อย,ห้าร้อยเศษ,คนในเขต,โรมพัฒน์,จัดทหาร,สิบห้าหมื่น,พื้นฉกรรจ์,อันชำนาญ,ถือหอกขวาน,เหน็บกริชฤ,ทธิรณ,พร้อมปืนผา,หน้าไม้,ทั้งดั้งดาบ,ศรกำซาบ,กะเลหวัง,ตั้งพหล,เรือกระเชียง,เรียงราย,ทั้งไพร่พล,สั่งให้ขน,ลูกดิน,สิ้นทุกลำ
พร้อมปืนผา,หน้าไม้,ทั้งดั้งดาบ,ศรกำซาบ,กะเลหวัง,ตั้งพหล,เรือกระเชียง,เรียงราย,ทั้งไพร่พล,สั่งให้ขน,ลูกดิน,สิ้นทุกลำ,เครื่องเสบียง,ข้าวปลา,กระยาหาร,ทั้งคาวหวาน,บรรทุกที่,คนมี่สำ,ทั้งไก่แกะ,แพะเอาไป,ใส่ทุกลำ,คนประจำ,ทุกหมวด,เร่งตรวจตรา
เครื่องเสบียง,ข้าวปลา,กระยาหาร,ทั้งคาวหวาน,บรรทุกที่,คนมี่สำ,ทั้งไก่แกะ,แพะเอาไป,ใส่ทุกลำ,คนประจำ,ทุกหมวด,เร่งตรวจตรา,กำปั่นใหญ่,จัดให้,พระสังฆราช,กับพวกบาท,หลวงดาวิด,พวกศิษย์หา,ท่านท้าวไท,ไปด้วยกัน,ตามสัญญา,แต่งเภตรา,แล้วเสร็จ,สำเร็จการ
แดดพยับ,อับฟ้า,เวหาหน,พื้นอำพน,เรื่อแดง,ส่องแสงสาง,แกให้ยิง,ปืนใหญ่,ชักใบกาง,แล่นสล้าง,ตามกัน,จากสันดอน,โห่กระหึม,ครึ้มครวญ,แต่ล้วนแขก,เอาฤกษ์แรก,ออกชะวาก,ปากสิงขร,พ้นนิเวศน์,เขตแคว้น,แดนนคร,ชโลธร,ไหลเรื่อย,แล่นเฉื่อยไป
แต่ล้วนถือ,วิทยา,วิชาขลัง,ลงที่นั่ง,ใช้ใบ,ไปสิงหล,ได้ลมคล่อง,ล่องมาใน,สาชล,ถึงสิงหล,ตั้งแต่มา,สิบห้าวัน,กษัตริย์สุด,สาครถา,วรสวัสดิ์,โสมนัส,วายวิโยค,ที่โศกศัลย์,ได้ครูเมือง,เกี่ยวดอง,มาป้องกัน,พระทรงธรรม์,ทักถาม,ตามสงกา
กษัตริย์สุด,สาครถา,วรสวัสดิ์,โสมนัส,วายวิโยค,ที่โศกศัลย์,ได้ครูเมือง,เกี่ยวดอง,มาป้องกัน,พระทรงธรรม์,ทักถาม,ตามสงกา,จะสู้รบ,ไพรี,มีโอกาส,ด้วยอำนาจ,อย่างไร,ไฉนหนา,ทั้งสี่พราหมณ์,ทูลตาม,ความสงกา,ถึงศึกมา,ขับเคี่ยว,ที่เรี่ยวแรง
ถึงเป็นนก,บินมา,ในอากาศ,ให้เกลื่อนกลาด,ตรงเข้ามา,แล้วอย่าหวัง,ว่าชีวิต,จะตลอด,รอดไปรัง,เหมือนหนึ่ง,ดั่งทูลองค์,พระทรงธรรม์,อันเมืองข้า,ร้อยปี,ไม่มีศึก,มาหาญฮึ,กรบสู้,เป็นคู่ขัน,ด้วยความรู้,ครูผู้ใหญ่,ท่านให้ปัน,สำหรับกัน,นครา,ให้ถาวร
จะกล่าวข้าง,สังฆราช,พระบาทหลวง,แกอิ่มทรวง,สมปอง,ที่หมองหมาง,ยกทัพใหญ่,มาใน,วิถีทาง,พร้อมขุนนาง,เจ้าพารา,ปรึกษากัน,ที่บนท้าย,บาหลี,เก้าอี้ตั้ง,ชวนกันนั่ง,ปรีดิ์เปรม,เกษมสันต์,เจ้าดาวิด,เคียงข้าง,ไม่ห่างกัน,ดูขอบขัณฑ์,เขตแคว้น,ทุกแดนเมือง
ที่บนท้าย,บาหลี,เก้าอี้ตั้ง,ชวนกันนั่ง,ปรีดิ์เปรม,เกษมสันต์,เจ้าดาวิด,เคียงข้าง,ไม่ห่างกัน,ดูขอบขัณฑ์,เขตแคว้น,ทุกแดนเมือง,สุริยง,ลงลับ,พยับฟ้า,ดวงดารา,แจ่มกระจ่าง,สว่างเหลือง,พลางจุดโคม,ดาษแดง,แสงประเทือง,เรือก็เนื่อง,แล่นตาม,กันหลามมา
มารอรา,อยู่หน้าเกาะ,สุหรัด,ริมจังหวัด,กรุงไกร,ไอศวรรย์,วิถีทาง,จะมาถึง,อีกกึ่งวัน,ขุนด่านนั้น,ให้เสมียน,เขียนถ้อยคำ,แล้วพับใส่,ในผนึก,จารึกนอก,เป็นใบบอก,อักขรา,เลขาขำ,ประทับตรา,ดวงใหญ่,ไว้ประจำ,ใช้คนนำ,เข้าไป,ในนคร
แล้วพับใส่,ในผนึก,จารึกนอก,เป็นใบบอก,อักขรา,เลขาขำ,ประทับตรา,ดวงใหญ่,ไว้ประจำ,ใช้คนนำ,เข้าไป,ในนคร,ครั้นถึงตรง,ส่งให้,เสนารับ,ฉีกฉบับ,ออกอ่าน,สารอักษร,พอพระจอม,นคเรศ,เกศนคร,เสด็จจร,ออกที่นั่ง,บัลลังก์พราย
ครั้นถึงตรง,ส่งให้,เสนารับ,ฉีกฉบับ,ออกอ่าน,สารอักษร,พอพระจอม,นคเรศ,เกศนคร,เสด็จจร,ออกที่นั่ง,บัลลังก์พราย,ขุนนางนำ,คำอักษร,เมืองปากน้ำ,คำนับนำ,อ่านประมูล,ทูลถวาย,พระทราบสิ้น,แล้วเฉลย,เปรยภิปราย,เห็นดีร้าย,พระฝรั่ง,พวกจังฑาล
ขุนนางนำ,คำอักษร,เมืองปากน้ำ,คำนับนำ,อ่านประมูล,ทูลถวาย,พระทราบสิ้น,แล้วเฉลย,เปรยภิปราย,เห็นดีร้าย,พระฝรั่ง,พวกจังฑาล,พระตรัสพลาง,ทางสั่ง,พราหมณ์ทั้งสี่,กับเสนี,พลไกร,ไพร่ทหาร,รีบลงไป,เร็วพลัน,ให้ทันการ,ที่เมืองด่าน,ปากน้ำ,ดั่งคำนึง
พระตรัสพลาง,ทางสั่ง,พราหมณ์ทั้งสี่,กับเสนี,พลไกร,ไพร่ทหาร,รีบลงไป,เร็วพลัน,ให้ทันการ,ที่เมืองด่าน,ปากน้ำ,ดั่งคำนึง,พรุ่งนี้เช้า,เราจึง,จะกรีทัพ,ไปตั้งรับ,เร่งไป,จงให้ถึง,พระสั่งเสร็จ,ตรองตรึก,นึกคะนึง,แล้วรำพึง,เหตุผล,แต่ต้นปลาย
พรุ่งนี้เช้า,เราจึง,จะกรีทัพ,ไปตั้งรับ,เร่งไป,จงให้ถึง,พระสั่งเสร็จ,ตรองตรึก,นึกคะนึง,แล้วรำพึง,เหตุผล,แต่ต้นปลาย,พวกเสนา,พาพราหมณ์,ผู้วิเศษ,จากนิเวศน์,พร้อมกัน,รีบผันผาย,กับผู้คน,ตามกันไป,ทั้งไพร่นาย,ลงเรือพาย,ถึงปากน้ำ,ที่สำคัญ
จึ่งบอกกับ,เสวกา,พวกข้าเฝ้า,ท่านเกณฑ์เหล่า,พลขันธ์,ให้สานแผง,แล้ววงไว้,ตามทาง,ที่กลางแปลง,เอาผ้าแดง,ทำธง,ปักลงกลาง,กับไม้ลำ,ทำเป็นแพ,พอพวกข้า,ทั้งหญ้าคา,ร้อยยอด,เอาทอดขวาง,เครื่องบวงสรวง,เทพไท,ใส่ในกลาง,เชือกระยาง,แพไว้,ในนที
กับไม้ลำ,ทำเป็นแพ,พอพวกข้า,ทั้งหญ้าคา,ร้อยยอด,เอาทอดขวาง,เครื่องบวงสรวง,เทพไท,ใส่ในกลาง,เชือกระยาง,แพไว้,ในนที,ขุนนางรับ,กลับมา,หาไปเสร็จ,พร้อมสำเร็จ,ขนไป,ทั้งบายศรี,กับของข้าว,สารพัด,เครื่องบัดพลี,ลงไปที่,ตามสั่ง,แล้วตั้งการ
ฝ่ายพระจอม,ธิบดินทร์,ปิ่นกษัตริย์,แจ่มจำรัส,รุ่งสาง,กลางเวหน,สองกษัตริย์,อ่าองค์,แล้วสรงชล,ทรงเครื่องต้น,สำหรับ,ออกทัพชัย,กับพระหน่อ,ภัทวงศ์,องค์ลูกเขย,มาคอยท้าว,อยู่ที่เกย,อันผ่องใส,ตามเสด็จ,สองพระองค์,ผู้ทรงชัย,เสนาใน,ตรวจพหล,รณรงค์
สองพระองค์,ลงจาก,พลับพลาสี,พวกมนตรี,เซ็งแซ่,รีบแห่แหน,ถึงปากอ่าว,เจ้านิเวศน์,เห็นเขตแดน,เสด็จบน,แท่นศิลา,ที่หน้าเนิน,เห็นวารี,ที่แข็ง,แดงไปรอบ,ตามเขตขอบ,คล้ายลำเนา,ภูเขาเขิน,จึงตรัสถาม,พราหมณ์พฤฒา,ว่าจะเดิน,ไปตามเนิน,น้ำเห็น,เป็นอย่างไร
พระยินดี,ปรีดา,ว่าเช่นนี้,ถึงไพรี,หมื่นแสน,มาแน่นหนา,เว้นแต่เหาะ,เหินได้,ในนภา,ถึงจะมา,ก็เห็นยาก,ลำบากกาย,ทั้งสี่พราหมณ์,ทูลว่า,ถึงจะเหาะ,จะจงเจาะ,เห็นไม่ได้,ดั่งใจหมาย,คงจะทำ,เวทมนตร์,กลอุบาย,คิดยักย้าย,มิให้มา,ถึงธานินทร์
จะกลับ,กล่าวราวเรื่อง,พระบาทหลวง,แต่แล่นล่วง,มาในทาง,กลางมหา,ข้ามละเมาะ,เกาะแก่ง,ตำแหน่งมา,จวนจะถึง,ลังกา,เวลาเย็น,พร้อมกระบวน,ถ้วนทุกลำ,เรือกำปั่น,สลาตัน,ตั้งมาฟ้า,เหมือนเสน,ตีกำปั่น,หันไป,หัวท้ายเบน,ต้นหนเจน,จัดตำรา,ให้ซาใบ
พร้อมกระบวน,ถ้วนทุกลำ,เรือกำปั่น,สลาตัน,ตั้งมาฟ้า,เหมือนเสน,ตีกำปั่น,หันไป,หัวท้ายเบน,ต้นหนเจน,จัดตำรา,ให้ซาใบ,พอเย็นย่ำ,คล้ำฟ้า,บนอากาศ,น้ำค้างสาด,เยือกเย็น,กระเซ็นใส,เดือนก็ขึ้น,รางราง,เห็นทางไป,แล่นมาใกล้,นคเรศ,เขตลังกา
พอเย็นย่ำ,คล้ำฟ้า,บนอากาศ,น้ำค้างสาด,เยือกเย็น,กระเซ็นใส,เดือนก็ขึ้น,รางราง,เห็นทางไป,แล่นมาใกล้,นคเรศ,เขตลังกา,ทอดสมอ,รอรา,ตามหน้าเกาะ,บ้างตีเกราะ,ครึกครื้น,ยิงปืนผา,พอรุ่งเช้า,จึ่งจะเข้า,ตีพารา,ต่างตรวจตรา,เรือรบ,สมทบพล
ทอดสมอ,รอรา,ตามหน้าเกาะ,บ้างตีเกราะ,ครึกครื้น,ยิงปืนผา,พอรุ่งเช้า,จึ่งจะเข้า,ตีพารา,ต่างตรวจตรา,เรือรบ,สมทบพล,พอแลไป,หน้าอ่าว,เห็นขาวช่วง,เป็นรุ้งร่วง,แดงวับ,จับเวหน,แล้วเรียกกัน,ให้มาดู,ทุกผู้คน,ออกเกลื่อนกล่น,เต็มไป,ในเภตรา
ยิงไปดู,ตามร่อง,สักสองโหล,ลูกโตโต,ดินที่แรง,แม้นแข็งขืน,ต้องล่าทัพ,กลับไป,ในกลางคืน,ถ้าแม้นฟื้น,เหลวได้,ครรไลจร,พวกปืนใหญ่,ใส่ดิน,ประจุเสร็จ,แล้วสำเร็จ,ยืนเรียง,เคียงสลอน,กรอดดินหู,ซูซุด,จุดไฟฟอน,เสียงสะท้อน,สะท้านดัง,เสียงตังตึง
ฝ่ายไทท้าว,เจ้าพา,ราโรมพัฒน์,ให้รีบรัด,ตัดข้าม,สำปันหนา,ถิ่นประเทศ,เขตแคว้น,แดนพารา,แต่บรรดา,เรือรบ,สมทบกัน,ชักเพลา,ใบใส่เสา,แล่นก้าวเฉียง,ออกแล่นเรียง,ข้ามไป,ไอศวรรย์,สองเดือนครึ่ง,ลุถึง,นิเวศน์พลัน,แล้วพากัน,เข้าวัง,ทั้งอาจารย์
ตกรางวัล,ท่านพราหมณ์,ผู้วิเศษ,อันเรืองเวท,มนตร์ประสิทธิ์,ดั่งพิษศร,ทั้งเงินทอง,ของวัตถา,เครื่องอาภรณ์,เจ้านคร,โปรดปราน,ประทานพราหมณ์,เราขอบใจ,ได้ท่าน,มาดับยุค,พอมีสุข,ใจทหาร,ชาญสนาม,แล้วไม่ต้อง,ตรากตรำ,ทำสงคราม,ให้ลุกลาม,เหนื่อยยาก,ลำบากใจ
กับอนงค์,องค์มิ่ง,มเหสี,ให้เลือกสรร,สตรี,มียศถา,ล้วนลูกขุน,ลูกหมื่น,พื้นโสภา,สักร้อยนา,รีให้,ไปใช้การ,ทั้งข้าวของ,ทองเงิน,สำหรับยศ,ให้ครบหมด,จะได้ใช้,ไปสถาน,ทั้งเถ้าแก่,สำหรับ,บังคับงาน,คนจัดจ้าน,ตอแหล,แลแง่งอน
ทั้งข้าวของ,ทองเงิน,สำหรับยศ,ให้ครบหมด,จะได้ใช้,ไปสถาน,ทั้งเถ้าแก่,สำหรับ,บังคับงาน,คนจัดจ้าน,ตอแหล,แลแง่งอน,อย่าให้ไป,ขายหน้า,จะมาถึง,มันดื้อดึง,ว่ายาก,พวกปากหนอน,จะไปก่อ,การลำบาก,หญิงปากบอน,มันจะร้อน,มาถึงนาย,ขายหน้าตา
ฝ่ายเสนี,ผู้รับสั่ง,มาตั้งขน,เรียกผู้คน,แบกหาม,ตามไสว,บรรทุกลำ,กำปั่น,ด้วยทันใด,พลไกรลง,ประจำ,ในลำทรง,ครั้นพลบค่ำ,คล้ำฟ้าสุ,ธาวาส,สองนางนาฏ,รัญจวน,ถึงนวลหง,จำจะไป,สอนธิดา,แล้วอ่าองค์,เสด็จตรง,ไปปราสาท,ค่อยนาดกราย
ครั้นพลบค่ำ,คล้ำฟ้าสุ,ธาวาส,สองนางนาฏ,รัญจวน,ถึงนวลหง,จำจะไป,สอนธิดา,แล้วอ่าองค์,เสด็จตรง,ไปปราสาท,ค่อยนาดกราย,เข้าในห้อง,สองสถิต,บนอาสน์รัตน์,หน่อกษัตริย์,บังคม,นางโฉมฉาย,พระบุตรี,นบนอบ,แล้วยอบกาย,ทางถวาย,อภิวันท์,อัญชุลี
เข้าในห้อง,สองสถิต,บนอาสน์รัตน์,หน่อกษัตริย์,บังคม,นางโฉมฉาย,พระบุตรี,นบนอบ,แล้วยอบกาย,ทางถวาย,อภิวันท์,อัญชุลี,ทั้งสองนาง,พลางสอน,สมรมิ่ง,แม่ยอดหญิง,นึกว่า,เป็นทาสี,จะไปอยู่,พารา,กับสามี,อันราคี,อย่าให้เคือง,ในเรื่องราว
ทั้งสองนาง,พลางสอน,สมรมิ่ง,แม่ยอดหญิง,นึกว่า,เป็นทาสี,จะไปอยู่,พารา,กับสามี,อันราคี,อย่าให้เคือง,ในเรื่องราว,อย่างหวงหึง,ขึ้งเคียด,ทำเดียดฉันท์,แก่สุรางค์,นางกำนัล,ที่สาวสาว,รักษาตัว,อย่าให้มี,ราคีคาว,จะแตกร้าว,รานกัน,เพราะฉันทา
อย่างหวงหึง,ขึ้งเคียด,ทำเดียดฉันท์,แก่สุรางค์,นางกำนัล,ที่สาวสาว,รักษาตัว,อย่าให้มี,ราคีคาว,จะแตกร้าว,รานกัน,เพราะฉันทา,อย่าคบคน,สอพลอ,ทรลักษณ์,มันจะชัก,ชวนจิต,ริษยา,รักษาตัว,อย่าให้ผัว,เจ้าโกรธา,จงอุตส่าห์,ตั้งใจ,ไว้ให้ดี
อย่าคบคน,สอพลอ,ทรลักษณ์,มันจะชัก,ชวนจิต,ริษยา,รักษาตัว,อย่าให้ผัว,เจ้าโกรธา,จงอุตส่าห์,ตั้งใจ,ไว้ให้ดี,แม้นผัวทุกข์,ปลุกปลื้ม,ให้ลืมทุกข์,ถ้ามีสุข,ก็อย่าเปรม,เกษมศรี,อย่าทำยศ,ให้มันเหลือ,อย่าเชื่อดี,ไม่ควรที่,ก็อย่าควร,ทำลวนลาม
แม้นผัวทุกข์,ปลุกปลื้ม,ให้ลืมทุกข์,ถ้ามีสุข,ก็อย่าเปรม,เกษมศรี,อย่าทำยศ,ให้มันเหลือ,อย่าเชื่อดี,ไม่ควรที่,ก็อย่าควร,ทำลวนลาม,อันเชื้อหงส์,เล่าก็คง,เป็นหงส์เหิน,แม้นบินเกิน,เวหน,คนมักหยาม,จะพูดจา,ก็พอควร,อย่าลวนลาม,มักเสียนาม,เสียเนื้อ,ในเชื้อวงศ์
พระรับพร,นงคราญ,แล้วกรานกราบ,ศิโรราบ,อภิวันท์,ด้วยหรรษา,สุลาลี,เสาวคนธ์,สุมณฑา,ก็ลุกลาก,ลับหลัง,ยังปรางค์ทอง,ครั้งรุ่งราง,ส่างแสง,แจ้งกระจ่าง,พวกขุนนาง,เร่งกัน,ผันผยอง,สารวัตร,เที่ยวตรวจ,ทุกหมวดกอง,คนที่ต้อง,เกณฑ์ไป,ในเภตรา
