w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ถ้าแม้นได้,เนื้อน่วม,ไว้ร่วมห้อง,จะเลี้ยงน้อง,ให้เป็นเอก,ไม่เสกสรร,แล้วถอดเพชร,เก็จกุหร่า,ราคาพัน,ให้รางวัล,ด้วยประสงค์,จำนงนาง,แล้วเอื้อนโอษฐ์,โปรดประทาน,พานพระศรี,กินหมากพี่,บ้างเถิดน้อง,อย่าหมองหมาง,จะรักใคร่,ให้ยืด,ไม่จืดจาง,อย่าเหินห่าง,หวงห้าม,ความอาลัย
ศรีสุวรรณ,ฟั่นเฟือน,เหลือเลือนหลง,รู้สึกองค์,อ่านแจ้ง,แถลงไข,ว่าทรงพระ,ประชวร,รัญจวนใจ,ให้จับไข้,กลางวัน,สั่นสะท้าน,ครั้นกลางคืน,คลื่นเหียน,อาเจียนด้วย,หอบระหวย,หิวเหลือ,เบื่ออาหาร,ทั้งจุกเสียด,เคียดระดม,เป็นลมดาน,หมออยู่งาน,ก็ไม่หาย,หลายเวลา
พระทานทัด,นัดดา,อย่าว่ากล่าว,คอยฟังข่าว,ฟังความ,ตามวิสัย,แล้วแกล้งถาม,นางรำภา,ว่าเจ้าไป,สักเมื่อไร,จึงจะออก,มาบอกกัน,พี่อยู่หลัง,ตั้งแต่นี้,ไม่มีสุข,ไหนจะทุกข์,ถึงพระโรค,ที่โศกศัลย์,ไหนจะคอย,กลอยสวาท,ไม่ขาดวัน,ไหนจะกลั้น,กลืนรัก,ไว้หนักทรวง
พี่อยู่หลัง,ตั้งแต่นี้,ไม่มีสุข,ไหนจะทุกข์,ถึงพระโรค,ที่โศกศัลย์,ไหนจะคอย,กลอยสวาท,ไม่ขาดวัน,ไหนจะกลั้น,กลืนรัก,ไว้หนักทรวง,ไหนจะเศร้า,เปล่าจิต,คิดวิตก,เหมือนอย่าง,ยกเมรุไกร,ไศลหลวง,เห็นแท้เที่ยง,เพียงรำภา,สุดาดวง,จะดับทรวง,ให้พี่สร่าง,สว่างใจ
พระห้ามว่า,ช้าก่อน,สมรมิ่ง,แม้ใจจริง,จะรัก,สมัครสมาน,จะทูลขอ,ก็เห็นจะ,โปรดประทาน,ถวายจาน,ทองคำ,ตามธรรมเนียม,จริงจริงนะ,นางรำภา,ไม่ว่าเล่น,จะเลี้ยงเป็น,เพื่อนตาย,ไม่อายเหนียม,นางทูลว่า,ข้าพเจ้า,ไม่เท่าเทียม,ก็คิดเจียม,ใจตัวด้วย,กลัวภัย
จริงจริงนะ,นางรำภา,ไม่ว่าเล่น,จะเลี้ยงเป็น,เพื่อนตาย,ไม่อายเหนียม,นางทูลว่า,ข้าพเจ้า,ไม่เท่าเทียม,ก็คิดเจียม,ใจตัวด้วย,กลัวภัย,ถ้าทูลขอ,ก็จะมา,เป็นข้าบาท,สำหรับกวาด,พลับพลา,ที่อาศัย,ช่วยแบกหาม,ตามประสา,เป็นข้าไท,จะรับใช้,ชิดชม,ไม่สมควร
ฝ่ายองค์พระ,อนุชา,ว่ากับหลาน,ไม่ต้องการ,ที่จะให้,ได้อดสู,ถึงชั่วดี,มิใช่,จะไม่รู้,เขาเป็นผู้,หญิงมา,บอกอาการ,ก็ปราศรัย,ไต่ถาม,ไปตามเล่ห์,มาโว้เว้,ว่ากล่าว,ให้ร้าวฉาน,วิสัยชาย,หมายชู้,คู่สำราญ,ก็เกี้ยวพาน,พูดจา,ให้น่าฟัง
ก็ปราศรัย,ไต่ถาม,ไปตามเล่ห์,มาโว้เว้,ว่ากล่าว,ให้ร้าวฉาน,วิสัยชาย,หมายชู้,คู่สำราญ,ก็เกี้ยวพาน,พูดจา,ให้น่าฟัง,เขาบอกกล่าว,ข่าวไข้,มิไปเยี่ยม,ผิดธรรมเนียม,เยี่ยงอย่าง,แต่ปางหลัง,พรุ่งนี้เช้า,จะเข้าไป,ที่ในวัง,เจ้าอยู่หลัง,ค่ายคู,จงดูแล
เขาบอกกล่าว,ข่าวไข้,มิไปเยี่ยม,ผิดธรรมเนียม,เยี่ยงอย่าง,แต่ปางหลัง,พรุ่งนี้เช้า,จะเข้าไป,ที่ในวัง,เจ้าอยู่หลัง,ค่ายคู,จงดูแล,แล้วให้ยก,หีบทอง,เข้าห้องหับ,เป็นของลับ,สิ่งไร,ยังไม่แน่,นึกพะวง,สงสัย,ไขประแจ,ก็เห็นแต่,เครื่องต้น,สุคนธ์ธาร
เห็นเงาผี,ที่เข้าสิง,ว่าหญิงสาว,ดูรูปราว,กับรำภา,ผวาหลง,กอดเขนย,เชยแอบ,ไว้แนบองค์,พิศวง,หวังว่านาง,อยู่ข้างเคียง,ค่อยจุมพิต,คิดพลาง,ว่านางข่วน,ทรงพระสรวล,คิกคิก,ระริกเสียง,สินสมุทร,กับสาม,พราหมณ์พี่เลี้ยง,ต่างหมอบเมียง,มองดู,ภูวไนย
ค่อยจุมพิต,คิดพลาง,ว่านางข่วน,ทรงพระสรวล,คิกคิก,ระริกเสียง,สินสมุทร,กับสาม,พราหมณ์พี่เลี้ยง,ต่างหมอบเมียง,มองดู,ภูวไนย,เห็นกรกุม,อุ้มแอบ,แนบเขนย,เอะกรรมเอ๋ย,อีกองค์,แล้วหลงใหล,ต่างอึ้งอั้น,ตันอก,ตกฤทัย,คลานเข้าไป,อัญชลี,ที่ไสยา
พระเห็นสิน,สมุทรสาม,พราหมณ์พี่เลี้ยง,มาหมอบเมียง,เคียงค้อน,ซ่อนเขนย,ตรัสว่าเบื่อ,เหลือใจ,กระไรเลย,มาเยาะเย้ย,หยาบคาย,น่าอายใจ,เมื่อนอนอยู่,เห็นว่า,เป็นบ้าเพ้อ,คะข้าเซ่อ,เสียจริต,ผิดวิสัย,มิใช่การ,งานดอก,ถอยออกไป,บ้าจะไล่,เตะตี,คนดีตาย
ฝ่ายทั้งสาม,พราหมณ์สิน,สมุทรหลาน,แสนสงสาร,ภูวไนย,จิตใจหาย,ครั้นจะกวน,หวนหุน,จะวุ่นวาย,ต่างถวาย,อภิวันท์,กลั้นน้ำตา,แล้วถอยไป,ให้ลับ,นั่งปรับทุกข์,มาเกิดยุค,อย่างเพศ,พระเชษฐา,เหตุทั้งนี้,ที่ทำ,อีรำภา,มันแกล้งมา,คลอเคลีย,จนเสียการ
นี่คลั่งไคล้,ใครจะห้าม,เมื่อยามคลั่ง,จะเชื่อฟัง,คำใคร,ด้วยใหลหลง,พระโอรส,จงอุส่าห์,รักษาองค์,มันก็คง,จะมาชัก,ไปสักคราว,สินสมุทร,สุดแค้น,ว่าแสนชาติ,ฉันไม่ปรา,รถนาดู,อีชู้สาว,เสร็จธุระ,จะไปบวช,จนหนวดยาว,มิให้ฉาว,เช่นบิดา,พระอาเลย
สินสมุทร,สุดแค้น,ว่าแสนชาติ,ฉันไม่ปรา,รถนาดู,อีชู้สาว,เสร็จธุระ,จะไปบวช,จนหนวดยาว,มิให้ฉาว,เช่นบิดา,พระอาเลย,พรุ่งนี้พระ,จะไปหา,อีฝรั่ง,มิพลาดพลั้ง,เสียที,หรือพี่เอ๋ย,พี่ช่วยห้าม,ปรามพระอา,ประสาเคย,อย่าละเลย,ให้ไป,ถึงในวัง
แม้มิให้,ไปประสบ,ได้พบปะ,พระอุระ,ก็จะแยก,แตกสลาย,ต้องปล่อยให้,ไปตาม,ความสบาย,ด้วยเคราะห์ร้าย,ฤกษ์ยาม,ตามตำรา,พอปลายปี,มีผู้,จะชูช่วย,ไม่มอดม้วย,ด้วยอำ,นาจวาสนา,คราวนี้ห้าม,เห็นไม่หยุด,สุดปัญญา,จะโกรธา,ว้าวุ่น,เป็นฟุนไฟ
สินสมุทร,สุดจน,ให้อ้นอั้น,จึงว่าฉัน,เห็นพระองค์,ลุ่มหลงใหล,จะปล่อยปละ,ละวาง,เสียอย่างไร,จะต้องไป,ตามด้วย,ช่วยระวัง,ถึงอับจน,คนเดียว,จะเคี่ยวขับ,ฆ่าให้ยับ,นับร้อย,ไม่ถอยหลัง,พี่คุมไพร่,ไปอยู่,ประตูวัง,ฉวยพลาดพลั้ง,ก็จะได้,แก้ไขกัน
พอรำภา,มาถึงวัง,กำลังพลบ,ไปนอบนบ,นางวัณฬา,มารศรี,ทูลแถลง,แจ้งตาม,เนื้อความมี,วันพรุ่งนี้,เธอจะมา,ดูอาการ,แล้วทูลที่,ศรีสุวรรณ,รำพันปลอบ,ได้โต้ตอบ,ตามรัก,สมัครสมาน,สินสมุทร,พูดจา,ว่าประจาน,ว่าหม่อมฉาน,ช้างต่อ,ไปล่อลวง
แล้วทูลที่,ศรีสุวรรณ,รำพันปลอบ,ได้โต้ตอบ,ตามรัก,สมัครสมาน,สินสมุทร,พูดจา,ว่าประจาน,ว่าหม่อมฉาน,ช้างต่อ,ไปล่อลวง,คงจะเป็น,เช่นชนิด,พระบิดา,เขาลวงมา,หลงคลั่ง,อยู่วังหลวง,เห็นจะตัด,ทัดทาน,การทั้งปวง,ให้เสียท่วง,ทีทำ,ให้รำคาญ
นางละเวง,เกรงกริ่ง,ลงนิ่งตรึก,เห็นเสร็จศึก,สมมาด,ปรารถนา,จึงว่าเจ้า,เอาธุระ,ที่พระอา,นางยุพา,ข้าจะวาน,ผูกหลานไว้,ไปห้องหับ,หลับนอน,อย่าร้อนเร่า,การของเจ้า,ตามแต่,จะแก้ไข,ประภาษพลาง,นางวัณฬา,ลุกคลาไคล,เสด็จไป,ห้องยุพา,ในราตรี
ไปห้องหับ,หลับนอน,อย่าร้อนเร่า,การของเจ้า,ตามแต่,จะแก้ไข,ประภาษพลาง,นางวัณฬา,ลุกคลาไคล,เสด็จไป,ห้องยุพา,ในราตรี,ขึ้นบัลลังก์,นั่งใกล้,มิให้ห่าง,ธิดานาง,น้อมประณต,บทศรี,นางลูบหลัง,ลูกยา,แล้วพาที,ทุกวันนี้,ยุคเข็ญ,ไม่เห็นใคร
ขึ้นบัลลังก์,นั่งใกล้,มิให้ห่าง,ธิดานาง,น้อมประณต,บทศรี,นางลูบหลัง,ลูกยา,แล้วพาที,ทุกวันนี้,ยุคเข็ญ,ไม่เห็นใคร,แต่ลูกน้อย,พลอยทุกข์,พลอยสุขด้วย,เจ้าจงช่วย,ทุกข์แม่,ช่วยแก้ไข,ช่วยดับทุกข์,ขุกเข็ญ,ให้เย็นใจ,พออย่าให้,บ้านเมือง,เคืองรำคาญ
แต่ลูกน้อย,พลอยทุกข์,พลอยสุขด้วย,เจ้าจงช่วย,ทุกข์แม่,ช่วยแก้ไข,ช่วยดับทุกข์,ขุกเข็ญ,ให้เย็นใจ,พออย่าให้,บ้านเมือง,เคืองรำคาญ,แล้วเล่าความ,ตามรำภา,เขามาเล่า,เขาจะเข้า,มาปราสาท,ราชฐาน,สินสมุทร,พูดจา,ติดสามานย์,จะคิดอ่าน,เอาขัง,ไว้วังใน
แล้วเล่าความ,ตามรำภา,เขามาเล่า,เขาจะเข้า,มาปราสาท,ราชฐาน,สินสมุทร,พูดจา,ติดสามานย์,จะคิดอ่าน,เอาขัง,ไว้วังใน,เจ้าช่วยล่อ,พอระเริง,ด้วยเชิงรัก,คอยรับพักตร์,ผูกจิต,พิสมัย,พระมนต์ขลัง,สั่งสอน,แต่ก่อนไร,ผู้ใดใกล้,ได้กลิ่น,ก็ยินดี
นางโฉมยง,องค์ละเวง,เกรงจะฉาว,จึงว่ากล่าว,ไกล่เกลี่ย,เสียให้หาย,แม้ฆ่าตี,ชีวัน,เป็นอันตราย,รู้ระคาย,เคืองแค้น,จะแทนทด,จะกลับ,ทุกข์ยุคเข็ญ,ทุกเส้นหญ้า,เพราะเหตุว่า,เชื้อสาย,ไม่ตายหมด,เขาหน่อเนื้อ,เชื้อวงศ์,องค์โอรส,เกียรติยศ,ยิ่งกว่า,ทุกสากล
จะกลับ,ทุกข์ยุคเข็ญ,ทุกเส้นหญ้า,เพราะเหตุว่า,เชื้อสาย,ไม่ตายหมด,เขาหน่อเนื้อ,เชื้อวงศ์,องค์โอรส,เกียรติยศ,ยิ่งกว่า,ทุกสากล,อันสตรี,นี้จะเลือก,รูปบุรุษ,ก็ยากสุด,แสนเข็ญ,ไม่เป็นผล,เหมือนหนึ่ง,แม่แต่แรก,ไม่แปลกปน,แต่จำจน,ด้วยเจ้าทำ,ให้จำเป็น
อันสตรี,นี้จะเลือก,รูปบุรุษ,ก็ยากสุด,แสนเข็ญ,ไม่เป็นผล,เหมือนหนึ่ง,แม่แต่แรก,ไม่แปลกปน,แต่จำจน,ด้วยเจ้าทำ,ให้จำเป็น,เดี๋ยวนี้ถูก,ลูกแก้ว,บ้างแล้วหรือ,จึงดึงดื้อ,มิได้ทุกข์,ถึงยุคเข็ญ,เมื่อมิรับ,ดับร้อน,ให้ผ่อนเย็น,คงจะเป็น,เสี้ยนหนาม,สงครามไป
เมื่อไม่เห็น,เช่นว่า,แล้วข้าบาท,ก็ไม่อาจ,ขัดข้อง,ให้หมองศรี,ถึงเสียตัว,ชั่วช้า,ยิ่งกว่านี้,ก็ตามที,เถิดไม่ขัด,พระอัชฌา,นี่เหล่ากอ,หน่อเนื้อ,เป็นเชื้อแถว,ไม่เลือกแล้ว,ลูกจะรัก,ให้หนักหนา,ถึงจะเถือ,เนื้อกิน,ไม่นินทา,พระแม่อย่า,เคืองขัด,ถึงตัดรอน
ได้อิงแอบ,แนบชิด,สนิทสนม,ถนอมชม,ร้อยชั่ง,ในวังหลวง,จะอุ่นเหลือ,เนื้อนุ่ม,เจ้าพุ่มพวง,กระเพื่อมทรวง,แสนจะชื่น,ทุกคืนวัน,เสียงแจ้วแจ้ว,แว่วว่า,รำภาเรียก,นิ่งสำเหนียก,ฟังไป,เป็นไก่ขัน,เห็นขอบฟ้า,ฝ้าแดง,ด้วยแสงจันทร์,ว่าตะวัน,รุ่งราง,ค่อยสร่างใจ
เสียงแจ้วแจ้ว,แว่วว่า,รำภาเรียก,นิ่งสำเหนียก,ฟังไป,เป็นไก่ขัน,เห็นขอบฟ้า,ฝ้าแดง,ด้วยแสงจันทร์,ว่าตะวัน,รุ่งราง,ค่อยสร่างใจ,ออกจากห้อง,ร้องเรียก,โยธาหาญ,ไม่เห็นขาน,ขอรับ,ยังหลับใหล,ยิ่งโกรธา,ด่าวุ่น,เป็นฟุนไฟ,พระฉวยไม้,ไล่หวด,ทุกหมวดกอง
ออกจากห้อง,ร้องเรียก,โยธาหาญ,ไม่เห็นขาน,ขอรับ,ยังหลับใหล,ยิ่งโกรธา,ด่าวุ่น,เป็นฟุนไฟ,พระฉวยไม้,ไล่หวด,ทุกหมวดกอง,เห็นคนนั่ง,ตั้งนา,ฬิกาทุ่ม,ทำคองุ้ม,โหงกหงุบ,เธอทุบถอง,จนเวลา,ฟ้าเหลือง,ขึ้นเรืองรอง,ไม่ย่ำฆ้อง,รุ่งบ้าง,เป็นอย่างไร
พระสอดใส่,สนับเพลา,เนากระหนก,ทรงผ้ายก,พื้นตอง,ปักทองถม,ใส่ห้อยหน้า,ผ้าทิพย์,ขลิบมะยม,ชายไหวลม,พัดแกว่ง,แย่งเครือวัลย์,ฉลององค์,ทรงรัด,ให้ครัดเคร่ง,คาดปั้นเหน่ง,เพชรพราย,สายกระสัน,กรองศอรับ,ทับทรวง,ดวงดอกจันทน์,สังวาลวรรณ,แวววับ,ประดับพลอย
นางรำภา,ลาองค์,นางนงลักษณ์,มาตำหนัก,นึกสม,อารมณ์หมาย,รีบผลัดผ้า,ทาแป้ง,จัดแจงกาย,ชวนขรัว,นายนาดเดิน,ดำเนินมา,ถึงประตู,ดูแล,ออกแซ่ซ้อง,เห็นพระน้อง,หน่อกษัตริย์,บนรถา,นางคำนับ,อภิวันท์,จำนรรจา,รับสั่งมา,รับเข้าไป,ที่ในวัง
พระยิ้มหยอก,บอกว่า,มาแต่เช้า,ต้องคอยเจ้า,เหนื่อยเหน็บ,นั่งเจ็บหลัง,นึกพรั่นจิต,คิดว่าทิ้ง,เสียจริงจัง,ผู้รับสั่ง,พึ่งจะออก,มาบอกความ,เสด็จจาก,รถทรง,ด้วยองอาจ,พระหน่อนาถ,ตามเสด็จ,ไม่เข็ดขาม,เข้าในวัง,ลังกา,สง่างาม,รำภาตาม,ทูลหนทาง,มาข้างใน
ฝ่ายละเวง,วัณฬา,ออกมานั่ง,สนมพรั่ง,พร้อมหน้า,อัชฌาสัย,นางยุพา,มาถึงห้อง,ทองประไพ,อาบน้ำใน,แม่ขัน,อันบรรจง,แล้วนุ่งห่ม,สมเป็นที่,บุตรีเอก,จุดเทียนเสก,มนต์ตาม,ความประสงค์,แป้งน้ำมัน,จันทน์ลูบ,ทั้งรูปทรง,สุคนธ์ผง,ผัดผ่อง,ละอองนวล
แล้วนุ่งห่ม,สมเป็นที่,บุตรีเอก,จุดเทียนเสก,มนต์ตาม,ความประสงค์,แป้งน้ำมัน,จันทน์ลูบ,ทั้งรูปทรง,สุคนธ์ผง,ผัดผ่อง,ละอองนวล,น้ำมันแก้ว,แววตา,เจิมหน้าผาก,แล้วสี,ปากจิ้มแก้ม,แล้วแย้มสรวล,กระจกส่อง,ลองเยื้อน,เบือนกระบวน,ให้ยั่วยวน,แย้มยิ้ม,ทำพริ้มพราย
น้ำมันแก้ว,แววตา,เจิมหน้าผาก,แล้วสี,ปากจิ้มแก้ม,แล้วแย้มสรวล,กระจกส่อง,ลองเยื้อน,เบือนกระบวน,ให้ยั่วยวน,แย้มยิ้ม,ทำพริ้มพราย,แล้วหวีผม,กลมกวด,กระหมวดเกล้า,ปักปิ่นเนา,วรัตน์,จำรัสฉาย,ใส่กรอบช้อง,ป้องพักตร์,จำหลักลาย,แซมดอกไม้,ไหวราย,ดูพรายพราว
แล้วหวีผม,กลมกวด,กระหมวดเกล้า,ปักปิ่นเนา,วรัตน์,จำรัสฉาย,ใส่กรอบช้อง,ป้องพักตร์,จำหลักลาย,แซมดอกไม้,ไหวราย,ดูพรายพราว,ส่านสีม่วง,ดวงดอก,ห่มนอกเสื้อ,จับผิวเนื้อ,นวลปลั่ง,กำลังสาว,ใส่แหวนเนื่อง,เรืองอร่าม,แวววามวาว,เล็บมือยาว,ย้อมเทียน,เจียนประจง
พอองค์พระ,อนุชา,ถึงปราสาท,ทั้งหน่อนาถ,นางรำภา,อัชฌาสัย,ยิ่งชื่นชม,สมประสงค์,จำนงใน,จึงเชิญให้,นั่งยัง,บัลลังก์รัตน์,พนักงาน,พานสลา,ออกมาตั้ง,ถวายทั้ง,พี่น้อง,สองกษัตริย์,บ้างนบนอบ,หมอบกราน,อยู่งานพัด,นางแกล้งตรัส,ปราศรัย,เป็นไมตรี
ฝ่ายหน่อนาถ,ชาติเชื้อ,ผีเสื้อน้ำ,ผีจะทำ,มิใคร่ได้,ด้วยใจหาญ,แต่ฤทธิ์เดช,เวทมนตร์,ดลบันดาล,ให้ซาบซ่าน,เสียวรัก,หักอารมณ์,ดูที่ไหน,ให้เพลิน,เจริญจิต,ประไพพิศ,เพราพริ้ง,ทุกสิ่งสม,ทั้งสองแก้ม,แย้มยิ้ม,น่าชิมชม,ป่วนอารมณ์,ก้มพักตร์,สู้หักใจ
นางยุพา,ว่าหม่อมฉัน,ไม่หาญขัด,สารพัด,จะทำ,ตามรับสั่ง,จะให้หาม,ก็จะหาม,ตามกำลัง,เชิญพระนั่ง,ยังบ่า,จะพาไป,สินสมุทร,สุดแก้,แพ้ฝีปาก,อุส่าห์ฝาก,ไมตรี,ตามวิสัย,ว่าเช่นนั้น,ฉันจะจำ,ถ้อยคำไว้,พระอาได้,รู้เห็น,เป็นพยาน
ศรีสุวรรณ,เห็นว่า,นัดดาแพ้,แกล้งพูดแก้,เกี้ยวรำภา,ค่อยว่าขาน,เจ้ากับพี่,นี้มานั่ง,ฟังอาการ,ต้องรู้เห็น,เป็นพยาน,รำคาญใจ,เออจะถาม,ความจริง,มิ่งสมร,ที่หลับนอน,น้องรัก,ตำหนักไหน,บอกตำแหน่ง,แจ้งบ้าง,แม้อย่างไร,จะแวะไป,เยี่ยมเยือน,เพื่อนชีวัน
พระว่าพี่,นี้หรือ,ไม่ถือศักดิ์,ถ้าใครรัก,รักจนตาย,ไม่หน่ายหนี,เหมือนหนึ่ง,เจ้าเผ่าพงศ์,วงศ์ผู้ดี,ทั้งเป็นที่,ท่านเจ้าเมือง,ก็เลื่องลือ,อย่าถ่อมถด,ยศถา,บรรดาศักดิ์,พี่นี้รัก,แล้วก็ใจ,มิใคร่ถือ,เคยพบเห็น,เป็นกุศล,แต่ต้นมือ,เดี๋ยวนี้หรือ,มาสนิท,ได้ชิดเชื้อ
แล้วแสร้งสั่ง,นางรำภา,ว่าไปจัด,พระปรัศว์,แท่นทอง,ที่ห้องกั้น,เจ้าเป็นคน,ปรนนิบัติ,หัดกำนัล,คอยนวดฟั้น,เฝ้าพระ,อนุชา,สั่งบุตรี,ที่ในห้อง,ของเจ้าอยู่,จงปัดปู,จัดไว้,ให้เชษฐา,ให้หน่อไท,อยู่ห้อง,ของน้องยา,ตามประสา,ซื่อตรง,เป็นวงศ์วาน
