w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ครั้นถึงวัง,ยั้งยับ,ประทับที่,พวกมนตรี,คับคั่ง,นั่งสลอน,ท้าวลงจาก,ราชรถ,บทจร,เข้านคร,เขตขัณฑ์,สวรรยา,แล้วจูงหัตถ์,มังคลา,เจ้าฝาหรั่ง,เข้าไปยัง,พระโรงคัล,ด้วยหรรษา,ให้นั่งแท่น,มรกต,รจนา,พระมังคลา,อภิวันท์,อัญชุลี
แล้วจูงหัตถ์,มังคลา,เจ้าฝาหรั่ง,เข้าไปยัง,พระโรงคัล,ด้วยหรรษา,ให้นั่งแท่น,มรกต,รจนา,พระมังคลา,อภิวันท์,อัญชุลี,พร้อมเสนา,เข้าทูล,ละอองบาท,แล้วถามนาถ,หน่อกษัตริย์,พลัดกรุงศรี,เราสงสาร,ท่านนัก,ด้วยภักดี,พวกมนตรี,เขามาเล่า,ให้เราฟัง
พร้อมเสนา,เข้าทูล,ละอองบาท,แล้วถามนาถ,หน่อกษัตริย์,พลัดกรุงศรี,เราสงสาร,ท่านนัก,ด้วยภักดี,พวกมนตรี,เขามาเล่า,ให้เราฟัง,ว่าตกทุกข์,ได้ยาก,ลำบากเหลือ,เสียดายเนื้อ,หน่อกษัตริย์,ประหวัดหวัง,พ่อจะได้,คืนคง,ดำรงวัง,แต่ยับยั้ง,อยู่สักหน่อย,จึ่งค่อยไป
แล้วนิ่งนึก,ตรึกตรอง,ให้หมองจิต,คะนึงคิด,มากมาย,หลายสถาน,ยังไม่เคย,นบนอบ,เคยหมอบกราน,พวกเจ้าบ้าน,เมืองไร,ก็ไม่มี,เราก็เป็น,หน่อเนื้อ,ในเชื้อแถว,ลังกาแก้ว,เคยบำรุง,ซึ่งกรุงศรี,มาต้องไหว้,แขกชวา,เจ้าธานี,มิรู้ที่,จะดำริ,จะตริตรอง
ฝ่ายไทท้าว,เจ้าชวา,อาณาจักร,ให้แสนรัก,น้ำคำ,ซ้ำสงสาร,จึ่งโลมเล้า,เอาใจ,อาลัยลาน,จะคิดอ่าน,ช่วยบำรุง,ให้รุ่งเรือง,แล้วพิศพักตร์,ลักขณา,หน่อกษัตริย์,งามจำรัส,รัศมี,ล้วนสีเหลือง,เสียดายศักดิ์,จักรพรรดิ,มาขัดเคือง,แม้นมิเปลื้อง,ทุกขา,จะอาดูร
แล้วพิศพักตร์,ลักขณา,หน่อกษัตริย์,งามจำรัส,รัศมี,ล้วนสีเหลือง,เสียดายศักดิ์,จักรพรรดิ,มาขัดเคือง,แม้นมิเปลื้อง,ทุกขา,จะอาดูร,ทั้งรูปทรง,โสภา,ดูน่ารัก,มาเสื่อมศักดิ์,โภไคย,ทั้งไอศูรย์,อย่าทุกข์เลย,เราจะ,อนุกูล,ให้เพิ่มพูน,ในสมบัติ,กษัตรา
ครั้นสั่งเสร็จ,พระเสด็จ,ยุรยาตร,เข้าในวัง,สั่งนาฏ,มเหสี,เอาใจใส่,หน่อกษัตริย์,พลัดบุรี,คุณจะมี,มากมาย,หลายประการ,มเหสี,รับสั่ง,ฟังกระแส,ชำเลืองแล,น้อมคำนับ,รับบรรหาร,แล้วสั่งเล่า,สาวสวรรค์,พนักงาน,แต่งเครื่องอาน,ออกถวาย,พระมังคลา
ฝ่ายหน่อนาถ,บาทหลวง,ออกจากเฝ้า,พากันเข้า,ไปอยู่ตึก,นั่งปรึกษา,ควรจะต้อง,หยุดสำนัก,พักโยธา,เจ้าชวา,เล่าก็เห็น,เธอเอ็นดู,เมื่อวันมา,ถึงข้างใน,กูได้ข่าว,ว่าลูกท้าว,งามนักหนา,หวาอ้ายหนู,อายุย่าง,เข้าสิบสี่,มีระดู,เองได้อยู่,เป็นลูกเขย,คงเลยดี
เมื่อวันมา,ถึงข้างใน,กูได้ข่าว,ว่าลูกท้าว,งามนักหนา,หวาอ้ายหนู,อายุย่าง,เข้าสิบสี่,มีระดู,เองได้อยู่,เป็นลูกเขย,คงเลยดี,พระมังคลา,ว่าเราอยู่,โนปรางค์รัตน์,จะลอดลัด,เข้าไปหา,มารศรี,เห็นขัดสน,จนใจ,เพราะไม่มี,ผู้ใดที่,จะเข้าไป,ให้ถึงนาง
เองแอบอิง,พิงพึ่ง,ให้ถึงเขา,ประโลมประ,เล้าฝากตัว,เห็นมัวหมอง,เอาสินทรัพย์,นับให้,ดังใจปอง,อันเงินทอง,ใครเขาชัง,เองฟังดู,ขี้คร้านวิ่ง,ตอแหล,เป็นแม่สื่อ,ถึงจะดื้อ,ดุจริง,คงวิ่งหู,เจ้าประคุณ,เงินทอง,เองลองดู,ผิดปากกู,เอ็งจงว่า,กูสามัญ
เอาโขลนจ่า,ไปให้มาก,ช่วยลากรถ,ให้สมยศ,พระบุตรี,ศรีสมร,ท้าวรับสั่ง,เสนี,ชุลีกร,ก็รีบร้อน,บาดหมาย,สั่งนายเวร,สารถี,ที่สำหรับ,ขึ้นขับรถ,ใส่เกราะนวม,สวมหมด,ทั้งดั้งเขน,มาเตรียมคอย,เสด็จ,ทั้งเจ็ดเวร,พวกลูกเกณฑ์,นายหมวด,ต่างตรวจตรา
ฝ่ายโฉมยง,องค์ธิดา,พระยาหญิง,สมรมิ่ง,โสรจสรง,ทรงภูษา,ประดับเครื่อง,เรืองงาม,อร่ามตา,ทรงมหา,เนาวรัตน์,จำรัสเรือง,กรอบนลาฏ,คาดเข็มขัด,รัดกระสัน,สะพักถัน,ตาดทอง,ละอองเหลือง,ธำมรงค์,เรือนมณี,สีประเทือง,แล้วย่างเยื้อง,ขึ้นรถ,บทจร
กรอบนลาฏ,คาดเข็มขัด,รัดกระสัน,สะพักถัน,ตาดทอง,ละอองเหลือง,ธำมรงค์,เรือนมณี,สีประเทือง,แล้วย่างเยื้อง,ขึ้นรถ,บทจร,นางพี่เลี้ยง,เคียงข้าง,ไม่ห่างโฉม,คอยประโลม,พุ่มพวง,ดวงสมร,พวกนางเชิญ,เครื่องยศ,บทจร,ล้วนงามงอน,รุ่นราว,ขาวละออง
ข้าพเจ้า,เป็นชาว,สำปะหลัง,เป็นนายช่าง,ต่อเรือ,คนเชื่อถือ,แต่เรือไฟ,ไม่สันทัด,เที่ยวหัดปรือ,เขาเล่าลือ,ทุกสถาน,มานานครัน,อุตส่าห์มา,หมายจะใคร่,ได้ความรู้,เที่ยวหาครู,รู้หลัก,ทำจักรหัน,อยู่บ้านใด,ในประเทศ,ขอบเขตคัน,โปรดดีฉัน,นำไป,ให้อาจารย์
แล้วก็ว่า,ตาจะช่วย,ไปฝากฝัง,ให้สมดั่ง,หลานคิด,ไม่บิดหนี,คอยดูเขา,เล่นสักวัน,ขยันดี,ต่อพรุ่งนี้,จึงค่อยไป,ดั่งใจจง,แอบดูเหล่า,ชาววัง,บ้างสิหลาน,เขางามปาน,กินรา,พระยาหงส์,แต่ออกไป,เสียให้ไกล,เขาล้อมวง,ที่ในดง,คัดเค้า,เหล่าต้นจันทน์
ประทานเหล่า,สาวสรรค์,นางข้าหลวง,คนละพวง,ส่งให้,ใส่เกศี,ทั้งปาหนัน,กรรณิการ์,สารภี,ตันหยงมี,ดอกพร้อม,หอมขจร,เห็นสาวหยุด,ฉุดชิง,จนกิ่งค้อม,เอาไม้ซ่อม,สอยร่วง,พวงเกสร,นางสาวสรรค์,เก็บดวง,พวงขจร,ให้พี่เลี้ยง,สายสมร,เที่ยวเรียงราย
ให้ปลาบปลื้ม,ลืมเล็ง,แต่เพ่งพิศ,ยิ่งเสียวจิต,นึกขยับ,จะรับขวัญ,ดั่งอัปสร,ในสถาน,วิมานจันทร์,ทั้งผิวพรรณ,ผ่องพักตร์,ลักขณา,ขนงเนตร,เกศแก้ม,เมื่อแย้มยิ้ม,ประไพพริ้ม,เหลือดี,เจ้าพี่จ๋า,ทั้งสองเต้า,เท่าเปรียบ,ปทุมา,แม้นจะหา,เหมือนเจ้า,ไม่เท่าเทียม
ดูรูปทรง,องค์เอว,ก็อ้อนแอ้น,ละม้ายแม้น,เทวดา,ในราศี,แต่ผ้าเสื้อ,เหลืออดสู,ดูเต็มที,เหมือนกับที่,ชาวไร่,พวกไถนา,แล้วโฉมยง,ทรงชี้,ให้พี่เลี้ยง,ใครมาเมียง,มองแล,ชะแง้หา,พี่ไปถาม,ตามสงสัย,ใครใช้มา,บอกให้ข้า,รู้เรื่อง,อยู่เมืองใด
ทูลฉลอง,เถิดว่าน้อง,นี้คนยาก,จะหมายฝาก,ชีวง,อย่างสงสัย,เป็นคนพลัด,ซัดเซ,ว้าเหว่ใจ,เหมือนนก,ไร้รังนอน,จนอ่อนแรง,ได้มาหยุด,สำนัก,พอพักกึ่ง,ให้สมซึ่ง,ปรารถนา,พี่อย่าแหนง,ยกเอาคำ,นำคดี,น้องชี้แจง,ทูลแถลง,พระธิดา,ยุพาพาล
นางรับสาร,อ่านกลอนอัก,ษรสนอง,ฉันจำลอง,ลายหัตถ์,จัดถวาย,กระดาษแทน,แผ่นสุวรรณ,พรรณราย,เพราะมุ่งหมาย,พระธิดา,ยุพาพิน,แต่เรียมจน,เพราะเป็นคน,อนาถา,แม้นเมตตา,ก็จะหาย,วายถวิล,เพราะความรัก,หนักเท่าพระ,ธรณิน,เชิญยุพิน,ทราบคำ,ที่รำพัน
เมื่อไรเลย,จันทรา,ดวงดารก,จะร่วงตก,ลงมาบ้าง,เห็นห่างเหิน,ขอเสี่ยงบุญ,หนุนนำให้,จำเจริญ,เป็นที่เยิน,ยอยศ,ปรากฏไป,แม้นคู่เคียง,เรียงหมอน,แต่ก่อนสร้าง,อย่าให้ร้าง,เชยชิด,พิสมัย,ให้เหมือน,พวงบุปผา,สุมาลัย,มาสวมใส่,หัตถา,ศิลาลอย
แม้นคู่เคียง,เรียงหมอน,แต่ก่อนสร้าง,อย่าให้ร้าง,เชยชิด,พิสมัย,ให้เหมือน,พวงบุปผา,สุมาลัย,มาสวมใส่,หัตถา,ศิลาลอย,เชิญพระนุช,บุตรี,นารีรัก,ช่วยเชิดพักตร์,พี่ไว้,ได้ใช้สอย,อย่าบากบั่น,ผันพักตร์,ให้รักลอย,จงตอบถ้อย,ศุภสาร,สมานเอย
พับผนิด,ปิดผนึก,จารึกหลัง,แล้วซ้ำสั่ง,นางกำนัล,ด้วยหรรษา,กับขันทอง,ของทรง,เครื่องลงยา,ใส่บุหงา,ส่งให้,เอาไปพลัน,ถวายพระ,มังคลา,เจ้าฝาหรั่ง,กำชับสั่ง,พวกเหล่า,นางสาวสรรค์,กับพี่เลี้ยง,ร่วมใจ,ไปด้วยกัน,พอสายัณห์,รีบมา,อย่าช้าที
หรือตัวน้อง,อยู่บนฟ้า,เวหาหน,นี่ก็คน,เดินดิน,สิ้นวิสัย,มิใช่องค์,เทวา,สุราลัย,พระจะได้,คอยแหงน,แสนรำคาญ,ที่ยกยอ,ขอประทาน,เถิดผ่านฟ้า,เหมือนเขา,ว่าร้อยลิ้น,ที่กินหวาน,น้องมิใช่,มดดำ,เห็นน้ำตาล,รับประทาน,กินนัก,มักเป็นลม
ที่ยกยอ,ขอประทาน,เถิดผ่านฟ้า,เหมือนเขา,ว่าร้อยลิ้น,ที่กินหวาน,น้องมิใช่,มดดำ,เห็นน้ำตาล,รับประทาน,กินนัก,มักเป็นลม,อันถ้อยคำ,ที่พระร่ำ,ว่ารักน้อง,ขอเชิญครอง,สัตย์ไว้,อย่าให้ขม,ข้อที่พระ,ปรารถนา,อย่าปรารมภ์,คงจะสม,ความสัตย์,ปฏิญาณ
อันถ้อยคำ,ที่พระร่ำ,ว่ารักน้อง,ขอเชิญครอง,สัตย์ไว้,อย่าให้ขม,ข้อที่พระ,ปรารถนา,อย่าปรารมภ์,คงจะสม,ความสัตย์,ปฏิญาณ,อันตัวน้อง,ก็จะรอง,ธุลีบาท,จนสิ้นชาติ,มิได้ร้าง,ห่างสมาน,แต่มีข้อ,เกียดกัน,ในสันดาน,แม้นโปรดปราน,น้องจะเห็น,ว่าเอ็นดู
อันตัวน้อง,ก็จะรอง,ธุลีบาท,จนสิ้นชาติ,มิได้ร้าง,ห่างสมาน,แต่มีข้อ,เกียดกัน,ในสันดาน,แม้นโปรดปราน,น้องจะเห็น,ว่าเอ็นดู,ด้วยว่าพระ,เชษฐา,เป็นฝาหรั่ง,อยู่เวียงวัง,พระสิเคย,เสวยหมู,น้องเป็นพวก,แขกชวา,มลายู,ที่เรื่องหมู,เกลียดจ้าน,รำคาญจริง
ทั้งสี่นาง,ต่างทูล,สนองสาร,เยาวมาลย์,อย่าวิโยค,เศร้าโศกศัลย์,เธอสั่งให้,คอยท่า,ไม่ช้าพลัน,พอสายัณห์,จึงจะมา,ในราตรี,นางโฉมยง,ทรงฟัง,ดั่งได้แก้ว,พระพักตร์แผ้ว,ผุดผ่องละ,อองฉวี,ครั้นพลบค่ำ,คล้ำฟ้า,ในราตรี,สั่งให้พี่,เลี้ยงเสนอ,เมื่อเธอจร
ลงจากตึก,ที่ประทับ,ไม่ยับยั้ง,เห็นคนนั่ง,พร้อมกัน,รีบผันผาย,แล้วอ่านมนต์,ดลขลัง,กำบังกาย,ค่อยแวดชาย,แอบดู,ปลอมผู้คน,พอพบสี่,พี่เลี้ยง,มาคอยรับ,แล้วคำนับ,ให้เดินกลาง,หว่างถนน,ค่อยห้อมล้อม,ปลอมเหล่า,พวกชาวพล,ไม่มีคน,สงสัย,เข้าในปรางค์
พอพบสี่,พี่เลี้ยง,มาคอยรับ,แล้วคำนับ,ให้เดินกลาง,หว่างถนน,ค่อยห้อมล้อม,ปลอมเหล่า,พวกชาวพล,ไม่มีคน,สงสัย,เข้าในปรางค์,แล้วเชิญองค์,มังคลา,เจ้าฝาหรั่ง,ให้หยุดยั้ง,ที่สงัด,ปรัศว์ขวาง,ค่อยแหวกม่าน,คลานไปเชิญ,เสด็จนาง,ที่ห้องกลาง,ปรางค์มาศ,ปราสาทชัย
ต้องพระนุช,บุตรี,ศรีสวัสดิ์,เกิดกำหนัด,ร้อนรุ่ม,ทุกขุมขน,ให้ปลาบปลื้ม,ลืมตัวด้วย,กลัวมนต์,เปรียบเหมือนคน,เมาสุรา,นัยน์ตาลาย,พระปราศรัย,ไต่ถาม,ด้วยความรัก,เชิญผินพักตร์,พี่ขอยล,วิมลฉาย,อย่าขวยเขิน,เมินหน้า,ระอาอาย,ไม่ทักทาย,แขกมา,หาถึงปรางค์
พลางประคอง,ต้องเต้า,เต็มพระหัตถ์,นางป้องปัด,พอประจักษ์,ไม่หักหาญ,ค่อยผันผ่อน,หย่อนตาม,ความสำราญ,ปทุมมาลย์,พึ่งพ้น,ชลธี,ค่อยอิงแอบ,แนบเนื้อ,ที่เจือจิต,นางเบือนบิด,พระก็เบียด,พอเสียดสี,ปทุมมาลย์,ยังไม่บาน,เกสรดี,พึ่งจะคลี่,ยังไม่จริง,ก็ชิงบาน
ค่อยอิงแอบ,แนบเนื้อ,ที่เจือจิต,นางเบือนบิด,พระก็เบียด,พอเสียดสี,ปทุมมาลย์,ยังไม่บาน,เกสรดี,พึ่งจะคลี่,ยังไม่จริง,ก็ชิงบาน,แมงภู่ผึ้ง,คลึงเคล้า,เกสรอ่อน,ลงเฟ้นฟอน,ของสด,เพราะรสหวาน,พิรุณโรย,โปรยช่อ,พอประมาณ,ในท้องธาร,ไม่สู้ชุ่ม,พอนุ่มนวล
แมงภู่ผึ้ง,คลึงเคล้า,เกสรอ่อน,ลงเฟ้นฟอน,ของสด,เพราะรสหวาน,พิรุณโรย,โปรยช่อ,พอประมาณ,ในท้องธาร,ไม่สู้ชุ่ม,พอนุ่มนวล,พยุพ,ยับอับพื้น,เวหาหาว,ทั้งเดือนดาว,ลับจม,เป็นลมหวน,สนั่นเปรี้ยง,เสียงสุนี,คะนองครวญ,พระพายหวน,หอมบุปผา,สุมามาลย์
พยุพ,ยับอับพื้น,เวหาหาว,ทั้งเดือนดาว,ลับจม,เป็นลมหวน,สนั่นเปรี้ยง,เสียงสุนี,คะนองครวญ,พระพายหวน,หอมบุปผา,สุมามาลย์,ทะเลลม,ยมนา,สาคเรศ,ทั่วประเทศ,เป็นระลอก,กระฉอกฉาน,มัติมิงคล์,กลิ้งท้อง,ชโลธาร,ก้องสะท้าน,ธรณิน,ในสินธู
ทะเลลม,ยมนา,สาคเรศ,ทั่วประเทศ,เป็นระลอก,กระฉอกฉาน,มัติมิงคล์,กลิ้งท้อง,ชโลธาร,ก้องสะท้าน,ธรณิน,ในสินธู,เขาพระเมรุ,เอนเอียง,เพียงจะคว่ำ,ทุกเถื่อนถ้ำ,ครื้นครั่น,สนั่นหู,นาคราช,ผาดผยอง,ขึ้นฟ่องฟู,มังกรชู,แก้วสว่าง,กลางทะเล
สองภิรมย์,สมสวาท,ในอาสน์รัตน์,นางกษัตริย์,เคียงข้าง,ไม่ห่างเห,พระมังคลา,ชื่นชม,สมคะเน,ไม่ห่างเห,พระธิดา,ยุพาพิน,เมื่อแรกเริ่ม,เดิมได้,กับยายเฒ่า,เหมือนกิน,ข้าวแฉะบูด,สุดถวิล,เป็นจำใจ,จำกลืน,สู้ขืนกิน,มันเลือกลิ้น,มากมาย,หลายประการ
เมื่อแรกเริ่ม,เดิมได้,กับยายเฒ่า,เหมือนกิน,ข้าวแฉะบูด,สุดถวิล,เป็นจำใจ,จำกลืน,สู้ขืนกิน,มันเลือกลิ้น,มากมาย,หลายประการ,มาปะของ,เมืองชวา,โอชารส,แต่ล้วนสด,สารพัน,ทั้งมันหวาน,ดังเครื่องทิพย์,หยิบใส่,มาในจาน,แสนสำราญ,นุ่มนิ่ม,ชิมไม่วาย
นางดวงแข,แทบจะแด,ฤๅดีดิ้น,แสนถวิล,ไม่รู้วาย,คลายถนอม,แม้นเมตตา,อย่าให้น้อง,นี้ต้องตรอม,เชิญพระจอม,จักรพงษ์,จงคงคืน,เมตตาจริง,แล้วอย่าทิ้ง,ให้น้องเริศ,จงโปรดเถิด,กรุณา,ให้ฝ่าฝืน,พระได้ฟัง,น้ำเสียง,เพียงจะกลืน,นางสะอื้น,โศกศัลย์,พันทวี
เมตตาจริง,แล้วอย่าทิ้ง,ให้น้องเริศ,จงโปรดเถิด,กรุณา,ให้ฝ่าฝืน,พระได้ฟัง,น้ำเสียง,เพียงจะกลืน,นางสะอื้น,โศกศัลย์,พันทวี,พระปลอบพลาง,ทางว่า,นิจจาน้อง,ไม่ขัดข้อง,แล้วไม่อาง,ขนางหนี,พลางชุบเช็ด,ชลนา,แล้วพาที,อันตัวพี่,จะต้องลา,สุดาดวง
พระปลอบพลาง,ทางว่า,นิจจาน้อง,ไม่ขัดข้อง,แล้วไม่อาง,ขนางหนี,พลางชุบเช็ด,ชลนา,แล้วพาที,อันตัวพี่,จะต้องลา,สุดาดวง,แม้นขืนอยู่,รู้ไป,ถึงไทท้าว,จะเกิดฉาว,อึงดัง,ทั้งวังหลวง,จวนจะรุ่ง,อยู่แล้วหนา,สุดาดวง,อย่าหนักหน่วง,พี่จะลา,พะงางาม
แม้นขืนอยู่,รู้ไป,ถึงไทท้าว,จะเกิดฉาว,อึงดัง,ทั้งวังหลวง,จวนจะรุ่ง,อยู่แล้วหนา,สุดาดวง,อย่าหนักหน่วง,พี่จะลา,พะงางาม,พลางเสด็จ,จากแท่นรัตน์,ปัจถรณ์,สายสมร,ตามเสด็จ,ไม่เข็ดขาม,พระกุมก,รสอนสั่ง,จงฟังความ,พรุ่งนี้ยาม,หนึ่งจะมา,อย่าปรารมภ์
พลางเสด็จ,จากแท่นรัตน์,ปัจถรณ์,สายสมร,ตามเสด็จ,ไม่เข็ดขาม,พระกุมก,รสอนสั่ง,จงฟังความ,พรุ่งนี้ยาม,หนึ่งจะมา,อย่าปรารมภ์,ออกจากปรางค์,ย่างเยื้อง,ชำเลืองเหลียว,ให้เสียวเสียว,ปะสุรางค์,นางสนม,แล้วร่ายเวท,วิทยา,ทั้งอาคม,ให้เป็นลม,บังตา,พวกนารี
ฝ่ายบาทหลวง,ง่วงเหงา,บนเก้าอี้,เห็นศิษย์รี่,เข้ามาหา,จึงว่าขาน,แล้วถามไต่,เองไปหา,เห็นช้านาน,มันเป็นการ,หรือหาไม่,ตั้งใจคอย,พระมังคลา,ว่าได้สม,อารมณ์นึก,ที่ตรองตรึก,ไว้คงได้,เครื่องใช้สอย,พอตั้งตัว,ได้สักพัก,ไม่หลักลอย,จึงจะค่อย,พยายาม,ไปตามบุญ
