w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พี่จงจิต,ติดตาม,ข้ามสมุทร,มาด้วยสุด,แสนสวาท,ปรารถนา,จะถมชล,จนกระทั่ง,ถึงลังกา,เป็นสุธา,แผ่นเดียว,เจียวจริงจริง,จงแจ้งความ,ตามใน,น้ำใจพี่,ไม่ราคี,เคืองข้อง,แม่น้องหญิง,อย่าเคลือบแคลง,แหนงจิต,คิดประวิง,สมรมิ่ง,แม่วัณฬา,จงปรานี
นางฟังคำ,ร่ำว่า,ก็น่ารัก,ไม่รอพักตร์,แลพบ,ก็หลบหนี,ด้วยความหลัง,คั่งแค้น,แสนทวี,เธอฆ่าพี่,ฆ่าพ่อ,ให้มรณา,แต่ครั้งนี้,มีอุบาย,ให้ตายจิต,ก็สุดคิด,ขัดสน,จนหนักหนา,จะรบรับ,สัประยุทธ์,สุดปัญญา,จึงทำกล้า,แกล้งถาม,ตามทำนอง
แล้วมิหนำ,ซ้ำตาม,ข้ามสมุทร,มายงยุทธ์,กับผู้หญิง,ถึงสิงหล,ครั้นหักโหม,โจมจับ,ไม่อับจน,กลับแต่ง,กลเกี้ยวพาน,ด้วยมารยา,อันเยี่ยงอย่าง,ข้างชมพู,ต่อสู้รบ,หรือจึงคบ,คิดรัก,กันหนักหนา,อันเยี่ยงอย่าง,ข้างฝรั่ง,เมืองลังกา,จะเมตตา,เพราะมี,ไมตรีกัน
อันเยี่ยงอย่าง,ข้างชมพู,ต่อสู้รบ,หรือจึงคบ,คิดรัก,กันหนักหนา,อันเยี่ยงอย่าง,ข้างฝรั่ง,เมืองลังกา,จะเมตตา,เพราะมี,ไมตรีกัน,ประการหนึ่ง,ซึ่งกษัตริย์,กำจัดทัพ,แม้นคนหลับ,แล้วไม่ฆ่า,ให้อาสัญ,ย่อมรบสู้,ดูดี,ตีประจัญ,เออเช่นนั้น,หรือจะลือ,ว่าชื่อชาย
ประการหนึ่ง,ซึ่งกษัตริย์,กำจัดทัพ,แม้นคนหลับ,แล้วไม่ฆ่า,ให้อาสัญ,ย่อมรบสู้,ดูดี,ตีประจัญ,เออเช่นนั้น,หรือจะลือ,ว่าชื่อชาย,นี่พระองค์,ทรงศักดิ์,รักแต่ทรัพย์,ทำให้หลับ,แล้วก็ริบ,ให้ฉิบหาย,จะผูกมิตร,ชิดเชื้อ,ก็เหลืออาย,ถึงวอดวาย,ไว้ชื่อ,ให้ลือชา
พระฟังคำ,น้ำเสียงสำ,เนียงสนอง,ช่างพร่ำพร้อง,ไพเราะ,เพราะหนักหนา,จึงตรัสตอบ,ปลอบประโลม,โฉมวัณฬา,อย่าโกรธา,เลยจะเล่า,ให้เข้าใจ,ซึ่งพี่ชาย,สายสวาท,ขาดชีวิต,พี่ยังคิด,ทุกเวลา,น้ำตาไหล,เพราะสิ้นบุญ,หุนหัน,จึงบรรลัย,พลไพร่ก็,ย่อมรู้,อยู่ด้วยกัน
ซึ่งพี่ชาย,สายสวาท,ขาดชีวิต,พี่ยังคิด,ทุกเวลา,น้ำตาไหล,เพราะสิ้นบุญ,หุนหัน,จึงบรรลัย,พลไพร่ก็,ย่อมรู้,อยู่ด้วยกัน,ไม่พอที่,ศรีสวัสดิ์,จะขัดข้อง,ให้ยกกอง,ทัพไปถึง,ไอศวรรย์,จะนิ่งไว้,ไม่เห็นจริง,ทุกสิ่งอัน,จึงหมายมั่น,จะมาเล่า,ให้เข้าใจ
ประเดี๋ยวนี้,พี่ได้พบ,ประสบน้อง,อย่าขุ่นข้อง,ขาดรัก,หักประหาร,จงเคลื่อนคลาย,หายเหือด,ที่เดือดดาล,เชิญแม่ผ่าน,พารา,ให้ถาวร,อันผู้คน,พลไพร่,จะให้ตื่น,ขอกลับคืน,คงถวาย,สายสมร,เป็นเสร็จศึก,ตรึกตรอง,ครองนคร,อย่าให้ร้อน,ไปถึงท้าว,ทุกด้าวแดน
อันผู้คน,พลไพร่,จะให้ตื่น,ขอกลับคืน,คงถวาย,สายสมร,เป็นเสร็จศึก,ตรึกตรอง,ครองนคร,อย่าให้ร้อน,ไปถึงท้าว,ทุกด้าวแดน,ด้วยฝรั่ง,ลังกา,อาณาเขต,ล้ำประเทศ,ถิ่นอื่น,สักหมื่นแสน,แม้นเมืองไหน,ไม่นอบนบ,จะรบแทน,เป็นทองแผ่น,เดียวกัน,จนวันตาย
นางฟังตรัส,มธุรส,พจนารถ,เสียวสวาท,หวานหู,ไม่รู้หาย,จึงกล่าวแกล้ง,แสร้งเส,เททุบาย,พระพี่ชาย,ช่างพลอด,ทอดอาลัย,กระนี้หรือ,ลูกสาว,เจ้าผลึก,จะมินึก,รักพระองค์,จนหลงใหล,อย่าลดเลี้ยว,เกี้ยวพาน,รำคาญใจ,ถ้าแม้นไม่,มุ่งหมาย,ทำร้ายกัน
กระนี้หรือ,ลูกสาว,เจ้าผลึก,จะมินึก,รักพระองค์,จนหลงใหล,อย่าลดเลี้ยว,เกี้ยวพาน,รำคาญใจ,ถ้าแม้นไม่,มุ่งหมาย,ทำร้ายกัน,จงแก้ไข,ไพร่พล,ให้คนตื่น,แล้วกลับคืน,ข้ามไปอยู่,ไอศวรรย์,จะเห็นจริง,สิ่งสวัสดิ์,เป็นสัตย์ธรรม์,อย่ารำพัน,พูดเปล่า,ไม่เข้าการ
จงแก้ไข,ไพร่พล,ให้คนตื่น,แล้วกลับคืน,ข้ามไปอยู่,ไอศวรรย์,จะเห็นจริง,สิ่งสวัสดิ์,เป็นสัตย์ธรรม์,อย่ารำพัน,พูดเปล่า,ไม่เข้าการ,อันผู้หญิง,สิงหล,นี้คนซื่อ,จะนับถือ,แต่ที่แน่น,เป็นแก่นสาร,แม้นกลับกลาย,หลายคำ,แล้วรำคาญ,ไม่ขอพาน,พบกัน,จนวันตาย
พระแลตาม,หวามวับ,เมื่อลับเนตร,ด้วยพระเวท,หวังจิต,พิสมัย,จะตามโลม,โฉมละเวง,ก็เกรงใจ,จะผันแปร,แก้ไข,ฉันใดดี,แล้วนึกได้,ในวิชา,พฤฒาเฒ่า,จะลองเป่า,ปี่ประโลม,นางโฉมศรี,ให้งามสรรพ,กลับมา,ได้พาที,แล้วทรงปี่,เป่าเกี้ยว,ประเดี๋ยวใจ
แล้วนึกได้,ในวิชา,พฤฒาเฒ่า,จะลองเป่า,ปี่ประโลม,นางโฉมศรี,ให้งามสรรพ,กลับมา,ได้พาที,แล้วทรงปี่,เป่าเกี้ยว,ประเดี๋ยวใจ,ต้อยตะริ,ดติดตี่,เจ้าพี่เอ๋ย,จะละเลย,เร่ร่อน,ไปนอนไหน,แอ้อีอ่อย,สร้อยฟ้า,สุมาลัย,แม้นเด็ดได้,แล้วไม่ร้าง,ให้ห่างเชย
อ้อมออกทาง,ข้างเขา,ให้เศร้าจิต,แล้วหยุดคิด,แค้นใจ,ด้วยใหลหลง,อันลมปี่,นี้ละลวย,ให้งวยงง,สุดจะทรง,วิญญาณ์,รักษาตัว,ถ้าขืนอยู่,สู้อีก,ไม่หลีกเลี่ยง,ฉวยพลั้งเพลี่ยง,เพลงปี่,ต้องมีผัว,จะพลอยพา,หน้าน้อง,ให้หมองมัว,เหมือนหญิง,ชั่วชายเกี้ยว,ประเดี๋ยวใจ
พลางบรรเลง,เพลงปี่,ระรี่เรื่อย,จนเหน็ดเหนื่อย,ในอารมณ์,ไม่สมหวัง,พระศอแสบ,แหบเครือ,เหลือกำลัง,จึงหยุดยั้ง,ยืนรำพึง,คะนึงใน,ทีปี่เรา,เป่าอีก,จะหลีกเลี่ยง,หรือฟังเสียง,หลับซบ,สลบไสล,หรือนิ่มน้อง,หมองหมาง,ระคางใจ,ว่าพี่ไม่,ปลุกทัพให้,กลับมา
ฝ่ายฝรั่ง,ทั้งแขก,แตกเข้าป่า,ไม่รู้ว่า,จะไปหน,ตำบลไหน,พวกผลึก,ครึกครื้น,ตื่นตกใจ,ทั้งนายไพร่,พรูลง,ข้างคงคา,พออุทัย,ไขแสง,แจ้งกระจ่าง,แจ่มสว่าง,กลางทะเล,พระเวหา,ทั้งไพร่นาย,ฝ่ายฝรั่ง,เมืองลังกา,ต่างแตกล่า,เลี้ยวลัด,เที่ยวพลัดพราย
พออุทัย,ไขแสง,แจ้งกระจ่าง,แจ่มสว่าง,กลางทะเล,พระเวหา,ทั้งไพร่นาย,ฝ่ายฝรั่ง,เมืองลังกา,ต่างแตกล่า,เลี้ยวลัด,เที่ยวพลัดพราย,พวกเสนา,หาไพร่,ก็ไม่พร้อม,จะรวมรอม,กันไม่ได้,ดังใจหมาย,ต่างติดตาม,ถามข่าว,ถึงเจ้านาย,เที่ยวแยกย้าย,ย้อนหลัง,ไปลังกา
ฝ่ายองค์พระ,อภัย,เจ้าไตรจักร,ไม่พร้อมพรัก,ไพร่พล,เข้าค้นหา,ที่ไพร่หาย,นายหมวด,เที่ยวตรวจตรา,พบบรรดา,หมื่นขุนทั้ง,มุลนาย,บ้างติดกล,บนหอรบ,พบในป้อม,ที่รถคร่อม,ครอบไว้,น่าใจหาย,ช่วยแก้ไข,ให้สลัก,หักทลาย,ทั้งไพร่นาย,ออกมาได้,ดังใจปอง
บ้างติดกล,บนหอรบ,พบในป้อม,ที่รถคร่อม,ครอบไว้,น่าใจหาย,ช่วยแก้ไข,ให้สลัก,หักทลาย,ทั้งไพร่นาย,ออกมาได้,ดังใจปอง,ไปพร้อมพรั่ง,ฝั่งสมุทร,หยุดประทับ,อยู่คั่งคับ,คอยฟังรับ,สั่งสนอง,ทั้งทัพเรือ,เหลือตาย,อยู่หลายกอง,ได้ข้าวของ,แขกฝรั่ง,ไว้ทั้งนั้น
ฝ่ายองค์พระ,อภัย,ถูกไฟกรด,ทั้งระทด,ที่ไม่สม,อารมณ์หมาย,จึงห้ามปราม,ตามเล่ห์,เพทุบาย,อย่าวุ่นวาย,เลยจะเล่า,ให้เข้าใจ,เมื่อเป่าปี่,รี้พล,ผู้คนหลับ,ยังอยู่แต่,แม่ทัพ,ไม่หลับใหล,มาโต้ตอบ,ลอบยิง,เราชิงชัย,จนต้องไฟ,กรดทั่ว,ทั้งตัวตน
เมื่อเป่าปี่,รี้พล,ผู้คนหลับ,ยังอยู่แต่,แม่ทัพ,ไม่หลับใหล,มาโต้ตอบ,ลอบยิง,เราชิงชัย,จนต้องไฟ,กรดทั่ว,ทั้งตัวตน,ดูนี่แน่ะ,แผลลอก,ยังปอกปวด,ให้เร้ารวด,รึงรุม,ทุกขุมขน,เหลือกำลัง,ดังหนึ่งกาย,จะวายชนม์,จึงคิดกล,แก้ไข,เป็นไมตรี
ดูนี่แน่ะ,แผลลอก,ยังปอกปวด,ให้เร้ารวด,รึงรุม,ทุกขุมขน,เหลือกำลัง,ดังหนึ่งกาย,จะวายชนม์,จึงคิดกล,แก้ไข,เป็นไมตรี,ข้างฝ่ายเขา,เล่าก็ยอม,เป็นพร้อมจิต,มิได้คิด,รบพุ่ง,เอากรุงศรี,ได้พร้อมพรั่ง,ตั้งสัตย์,สวัสดี,จึงเป่าปี่,ปลุกทัพให้,กลับฟื้น
ข้างฝ่ายเขา,เล่าก็ยอม,เป็นพร้อมจิต,มิได้คิด,รบพุ่ง,เอากรุงศรี,ได้พร้อมพรั่ง,ตั้งสัตย์,สวัสดี,จึงเป่าปี่,ปลุกทัพให้,กลับฟื้น,อันฝรั่ง,ทั้งนั้น,ไม่ทันรู้,จึงวิ่งกรู,เกรียวแยก,กันแตกตื่น,ซึ่งของเขา,เอาไว้,จะได้คืน,ห้ามคนอื่น,อย่าให้เอา,ของเขาไป
อันฝรั่ง,ทั้งนั้น,ไม่ทันรู้,จึงวิ่งกรู,เกรียวแยก,กันแตกตื่น,ซึ่งของเขา,เอาไว้,จะได้คืน,ห้ามคนอื่น,อย่าให้เอา,ของเขาไป,แต่เดี๋ยวนี้,ผู้คนยัง,อลหม่าน,นายทหาร,เห็นจะห้าม,ปรามไม่ไหว,แม้รวมรอม,พร้อมพล,สกลไกร,เห็นจะได้,ทูตา,มาพาที
แต่เดี๋ยวนี้,ผู้คนยัง,อลหม่าน,นายทหาร,เห็นจะห้าม,ปรามไม่ไหว,แม้รวมรอม,พร้อมพล,สกลไกร,เห็นจะได้,ทูตา,มาพาที,เรารอรั้ง,ฟังดู,ให้รู้แน่,สุดแล้วแต่,นางวัณฬา,มารศรี,แม้นเสียสัตย์,ขัดขวาง,ทางไมตรี,จึงตามตี,ให้กระทั่ง,ถึงลังกา
พระอภัย,ใจกระสัน,ยังพันผูก,เขาเกาถูก,เข้าที่คัน,ก็หรรษา,สำรวลพลาง,ทางสนอง,พระน้องยา,ธรรมดา,มดดำ,กับน้ำตาล,ได้เข้าเรียง,เคียงใกล้,แล้วไม่อด,คงชิมรส,รู้กำพืด,ว่าจืดหวาน,อนุชา,อย่าประมาท,ว่าคลาดการ,ไม่เนิ่นนาน,นักดอก,บอกจริงจริง
ว่าขึ้นรบ,พบผู้หญิง,อย่านิ่งไว้,สังหารให้,ม้วยมุด,สุดสังขาร์,พระบิตุ,รงค์ทรงธรรม์,ก็สัญญา,ว่าจะผ่า,อกนาง,ให้วางวาย,เหตุไฉน,ไม่สังหาร,ผลาญชีวิต,กลับจะ,คิดแผ่เผื่อ,เป็นเชื้อสาย,ฉวยเสียที,ผีผู้หญิง,เข้าสิงกาย,จะมิอาย,เขาหรือนะ,พระเจ้าอา
อนึ่งเล่า,เราก็ป่วย,ระทวยจิต,สุดจะคิด,ทำการ,ไปหาญหัก,หยุดพหล,พลนิกร,ได้ผ่อนพัก,จะได้รัก,ษากาย,ให้หายดี,จึงขึ้นบก,ยกขึ้นตั้ง,อยู่วังใหม่,ให้นายไพร่,รายรักษา,ทุกหน้าที่,คอยระวัง,นั่งยาม,ตามอัคคี,อย่าให้มี,เภทภัย,สิ่งใดพาน
จึงขึ้นบก,ยกขึ้นตั้ง,อยู่วังใหม่,ให้นายไพร่,รายรักษา,ทุกหน้าที่,คอยระวัง,นั่งยาม,ตามอัคคี,อย่าให้มี,เภทภัย,สิ่งใดพาน,แล้วชวนพระ,อนุชา,โยธาทัพ,เข้าหยุดยับ,ยั้งอาศัย,ในสถาน,หมอพิทักษ์,รักษา,พยาบาล,คิดรำคาญ,ด้วยลูกสาว,เจ้าลังกา
จนโพล้เพล้,เวลา,ภาณุมาศ,ล่วงลีลาศ,ลับเงา,ภูเขาเขียว,เสียงเสือสิงห์,วิ่งตะเพิ่น,กระเจิ่นเจียว,นางหลีกเลี้ยว,หลงทาง,ไปกลางดง,แต่เดือนหงาย,ฉายแสง,แจ้งกระจ่าง,ดูพรายพร่าง,พฤกษา,ป่าระหง,น้ำค้างโรย,โปรยละออง,มาต้ององค์,นางแสนทรง,โศกสลด,ระทดใจ
เคยเสวย,เนยนม,ภิรมย์รส,มาจำอด,โอ้อก,ระหกระเหิน,ทั้งหิวหอบ,บอบช้ำ,ระยำเยิน,หนทางเดิน,ก็ไม่แจ้ง,ว่าแห่งใด,แสนสงสาร,พาชี,ม้าที่นั่ง,สิ้นกำลัง,เหงื่อโซม,ชโลมไหล,โอ้ครั้งนี้,ชีวัน,จะบรรลัย,ไหนจะได้,กลับหลัง,ไปลังกา
พอเช้าตรู่,รู้สึก,นึกถึงม้า,ลงมาหา,ท่าหินที่,สินธุ์ใส,บ้วนพระโอษฐ์,โสรจสรง,พักตร์ประไพ,คิดอาลัย,แลหา,อาชาทรง,พอได้ยิน,ดินลั่น,เสียงครั่นครื้น,สะเทื้อนพื้น,ภูผา,ป่าระหง,ประเดี๋ยวหนึ่ง,ตึงสะดุ้ง,ดังผลุงลง,กลิ้งอยู่ตรง,หน้าเท่า,น้ำเต้าทอง
พอได้ยิน,ดินลั่น,เสียงครั่นครื้น,สะเทื้อนพื้น,ภูผา,ป่าระหง,ประเดี๋ยวหนึ่ง,ตึงสะดุ้ง,ดังผลุงลง,กลิ้งอยู่ตรง,หน้าเท่า,น้ำเต้าทอง,เหลืองอร่าม,งามงอม,หอมระรื่น,ดูสดชื่น,ชูสี,ไม่มีสอง,สงสัยนัก,ชักมีด,ออกกรีดลอง,ขาดเป็นสอง,ซีกไส้,ข้างในแดง
เหลืองอร่าม,งามงอม,หอมระรื่น,ดูสดชื่น,ชูสี,ไม่มีสอง,สงสัยนัก,ชักมีด,ออกกรีดลอง,ขาดเป็นสอง,ซีกไส้,ข้างในแดง,นางชิมดู,รู้ว่า,โอชารส,เหลือกำหนด,ในมนุษย์,สุดแสวง,ทั้งหอมหวาน,ซ่านเสียว,มีเรี่ยวแรง,ที่ศอแห้ง,หิวหาย,สบายบาน
นางชิมดู,รู้ว่า,โอชารส,เหลือกำหนด,ในมนุษย์,สุดแสวง,ทั้งหอมหวาน,ซ่านเสียว,มีเรี่ยวแรง,ที่ศอแห้ง,หิวหาย,สบายบาน,พอม้ามิ่ง,วิ่งมา,แล้วอ้าปาก,รู้ว่าอยาก,ยื่นให้ม้า,เป็นอาหาร,ม้าลำพอง,ลองเชิง,เริงสำราญ,นางนั่งฝาน,ชิ้นชิม,จนอิ่มใจ
พอม้ามิ่ง,วิ่งมา,แล้วอ้าปาก,รู้ว่าอยาก,ยื่นให้ม้า,เป็นอาหาร,ม้าลำพอง,ลองเชิง,เริงสำราญ,นางนั่งฝาน,ชิ้นชิม,จนอิ่มใจ,ยังเหลืออีก,ซีกเสี้ยว,ไม่เหี่ยวแห้ง,ห่อตะแบง,มานมั่น,ไม่หวั่นไหว,ขึ้นทรงนั่ง,หลังม้า,แล้วคลาไคล,พอสัตว์ไพร,รู้อึง,คะนึงมา
ยังเหลืออีก,ซีกเสี้ยว,ไม่เหี่ยวแห้ง,ห่อตะแบง,มานมั่น,ไม่หวั่นไหว,ขึ้นทรงนั่ง,หลังม้า,แล้วคลาไคล,พอสัตว์ไพร,รู้อึง,คะนึงมา,ทั้งเนื้อเบื้อ,เสือสิงห์,กระทิงถึก,หมู่มฤค,แรดควาย,ทั้งซ้ายขวา,บ้างแลพบ,หลบตัวด้วย,กลัวตรา,บ้างวิ่งมา,วิ่งไป,ออกไขว่กัน
พอเห็นคน,บนชะง่อน,สิงขรเขา,ร้องว่าเรา,รักษา,พนาสัณฑ์,นางวัณฬา,มาได้กิน,ดินสำคัญ,ไม่แบ่งปัน,ให้เราบ้าง,เป็นอย่างไร,นางแลดู,ผู้เฒ่า,บนเขาเขียว,เป็นซีกเสี้ยว,แต่ข้างขวา,น่าสงสัย,จึงซักถาม,ตามแคลง,ไม่แจ้งใจ,ท่านชื่อไร,ร้องทัก,รู้จักเรา
นางแลดู,ผู้เฒ่า,บนเขาเขียว,เป็นซีกเสี้ยว,แต่ข้างขวา,น่าสงสัย,จึงซักถาม,ตามแคลง,ไม่แจ้งใจ,ท่านชื่อไร,ร้องทัก,รู้จักเรา,อันของดี,มีรส,ไม่หมดสิ้น,จะให้กิน,ได้อยู่,ท่านผู้เฒ่า,แต่พรายแพร่ง,แจ้งความ,ตามสำเนา,ก่อนเถิดเรา,ก็จะให้,เป็นไรมี
ฝูงสัตว์ไพร,ได้ยินทั้ง,กลิ่นหอม,มาพรั่งพร้อม,เพราะจะกิน,ถวิลหวัง,ด้วยหวานเย็น,เห็นประเสริฐ,เกิดกำลัง,กำจัดทั้ง,โรคา,ไม่ราคี,อายุยืน,ชื่นชุ่ม,เป็นหนุ่มสาว,ผิวนั้นราว,กับทอง,ละอองศรี,ถึงแก่เฒ่า,เข้าเรือน,สามร้อยปี,ก็ไม่มี,มัวหมอง,ละอองนวล
อายุยืน,ชื่นชุ่ม,เป็นหนุ่มสาว,ผิวนั้นราว,กับทอง,ละอองศรี,ถึงแก่เฒ่า,เข้าเรือน,สามร้อยปี,ก็ไม่มี,มัวหมอง,ละอองนวล,ทั้งเนื้อหอม,กล่อมกลิ่น,ระรินรื่น,เป็นที่ชื่น,เชยบุรุษ,สุดสงวน,เราได้กลิ่น,ดินถนัน,ให้รัญจวน,ด้วยธุระ,พระอิศวร,เธอสาปไว้
จะกล่าวถึง,นางวัณฬา,พระยาหญิง,จึงลาสิง,ขรเจ้า,เขาไศล,รีบขยับ,ขับม้า,ให้คลาไคล,สังเกตใจ,จำทาง,หว่างคิริน,รุกขาครึ้ม,งึ้มเงียบ,เซียบสงัด,ละเลาะลัด,เลียบธาร,ละหานหิน,หอมบุปผา,สารพัน,ทั้งจันทน์อิน,อินทนิล,นางแย้ม,แกมสุกรม
รุกขาครึ้ม,งึ้มเงียบ,เซียบสงัด,ละเลาะลัด,เลียบธาร,ละหานหิน,หอมบุปผา,สารพัน,ทั้งจันทน์อิน,อินทนิล,นางแย้ม,แกมสุกรม,เห็นสายหยุด,พุดพะยอม,นางน้อมกิ่ง,วิสัยหญิง,อยากได้,เด็ดใส่ผม,ถึงยากเย็น,เห็นดอกไม้,จะใคร่ชม,ชื่นอารมณ์,เรี่ยทาง,ไปกลางดง
เห็นสายหยุด,พุดพะยอม,นางน้อมกิ่ง,วิสัยหญิง,อยากได้,เด็ดใส่ผม,ถึงยากเย็น,เห็นดอกไม้,จะใคร่ชม,ชื่นอารมณ์,เรี่ยทาง,ไปกลางดง,สันโดษเดี่ยว,เหลียวแล,เห็นแต่นก,ฝูงวิหค,เหมรา,พระยาหงส์,ที่หุบเขา,เหล่าฝูง,นกยูงลง,ฟ้อนเป็นวง,เวียนราย,ชม้ายเมียง
สันโดษเดี่ยว,เหลียวแล,เห็นแต่นก,ฝูงวิหค,เหมรา,พระยาหงส์,ที่หุบเขา,เหล่าฝูง,นกยูงลง,ฟ้อนเป็นวง,เวียนราย,ชม้ายเมียง,เค้าโมงมอง,พร้องเพรียก,ร้องเรียกคู่,กระลุมพู,โพระดก,โฮกปกเสียง,ซังแซวแจ้ว,แก้วพลอด,ฉอดสำเนียง,นางนวลเคียง,คู่นาง,ไม่ห่างกัน
เค้าโมงมอง,พร้องเพรียก,ร้องเรียกคู่,กระลุมพู,โพระดก,โฮกปกเสียง,ซังแซวแจ้ว,แก้วพลอด,ฉอดสำเนียง,นางนวลเคียง,คู่นาง,ไม่ห่างกัน,กินปลี,เปล้าเขาไฟ,ฝูงไก่ป่า,เสียงโกญจา,แจ้วแจ้ว,ไก่แก้วขัน,นกขุนทอง,ปองไล่,เบญจวรรณ,ตามเพศพันธุ์,ภาษา,บรรดามี
