w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พอเพลิงไหม้,ไฟฟาง,สว่างแจ้ง,ต่างทิ่มแทง,ฟืนทิ้ง,ยิงปืนผา,เจ้าพราหมณ์ตื่น,ยืนขยับ,จับศัสตรา,ขึ้นควบม้า,ฝ่าฟัน,ประจัญบาน,ศรีสุวรรณ,นั้นคว้า,คทาวุธ,สินสมุทร,พลิกผวา,มือคว้าขวาน,ต่างหนุนไพร่,ไล่ต้อน,เข้ารอนราญ,พวกชาวด่าน,แตกพลัด,กระจัดกัน
ศรีสุวรรณ,นั้นคว้า,คทาวุธ,สินสมุทร,พลิกผวา,มือคว้าขวาน,ต่างหนุนไพร่,ไล่ต้อน,เข้ารอนราญ,พวกชาวด่าน,แตกพลัด,กระจัดกัน,บ้างทิ้งฟืน,ปืนผา,ผ้าขี้ริ้ว,ดินประสิว,ดินดำ,กำมะถัน,เข้าปราการ,ด่านเขา,เจ้าประจัญ,ต่างต้อนกัน,ขึ้นรักษา,หน้าเชิงเทิน
พระสังฆราช,บาทหลวง,ลงง่วงโงก,กำเริบโร,ครากเรอ,เผยอหาว,กูประมาท,พลาดพลั้ง,เสียทั้งคราว,อีสาวสาว,มันจะว่า,เป็นน่าอาย,ให้นึกทุกข์,ลุกออก,มานอกป้อม,เที่ยวเดินด้อม,ดูทหาร,การทั้งหลาย,ให้ตีฆ้อง,กองไฟ,ทั้งไพร่นาย,เอาปืนราย,เรียงรอบ,ขอบเสมา
ไม่เห็นองค์,ทรงเดช,เกศกษัตริย์,หรือรบพลัด,พวกพล,ไปหนไหน,ให้ตีฆ้อง,ส่องคบ,หาจบไป,ไม่มีใคร,พบองค์,พระทรงยศ,พระอนุ,ชาหาสาม,พราหมณ์กับหลาน,เหล่าทหาร,กลับมา,พลับพลาหมด,ไม่เห็นองค์,ทรงธรรม์,ยิ่งรันทด,ต่างกำสรด,เสียใจ,ทั้งไพร่พล
พระอนุ,ชาหาสาม,พราหมณ์กับหลาน,เหล่าทหาร,กลับมา,พลับพลาหมด,ไม่เห็นองค์,ทรงธรรม์,ยิ่งรันทด,ต่างกำสรด,เสียใจ,ทั้งไพร่พล,พระอนุ,ชาอาดูร,พูนเทวษ,น้ำพระเนตร,พรั่งพรอย,ดังฝอยฝน,สินสมุทร,ทรุดเสือก,เกลือกสกนธ์,ฟายสุชล,โศกา,ด้วยอาลัย
พระอนุ,ชาอาดูร,พูนเทวษ,น้ำพระเนตร,พรั่งพรอย,ดังฝอยฝน,สินสมุทร,ทรุดเสือก,เกลือกสกนธ์,ฟายสุชล,โศกา,ด้วยอาลัย,ศรีสุวรรณ,กลั้นกลืน,สะอื้นอ้อน,พลางสุนทร,ถามพราหมณ์,ตามสงสัย,เป็นเหตุเพราะ,เคราะห์ร้าย,จึงหายไป,จะบรรลัย,ล่วงลับหรือ,กลับมา
เจ้าพราหมณ์รับ,นับหนึ่ง,ไปถึงสี่,ปถวี,วาโย,อาโปกล้า,แต่เพลิงธาตุ,ฆาตใน,ไส้ชะตา,เสียเดชา,นุภาพ,พลางกราบทูล,ไม่ถึงที่,ชีวิต,ไม่ปลิดปลด,เสียแต่ยศ,หญิงยังช่วย,ไม่ม้วยสูญ,ข้างต้นร้าย,ปลายปี,บริบูรณ์,จะเพิ่มพูน,ภิญโญ,เดโชชัย
รักสตรี,ทีไร,ก็ได้ทุกข์,ไม่มีสุข,แสนประหลาด,วาสนา,เขาออกตัว,กลัวสิ้น,ลิ้นลังกา,เรานี้มา,เลยหลง,เข้าดงรัก,ถึงแสนรู้,ผู้หญิง,เข้าสิงสู่,ก็เสียรู้,แสนร้อน,ดังศรปัก,จะรบศึก,นึกไม่เห็น,เป็นไรนัก,แต่รบรัก,เรานี้คิด,อึดอิดใจ
ถึงแสนรู้,ผู้หญิง,เข้าสิงสู่,ก็เสียรู้,แสนร้อน,ดังศรปัก,จะรบศึก,นึกไม่เห็น,เป็นไรนัก,แต่รบรัก,เรานี้คิด,อึดอิดใจ,พระพี่มี,ปี่เพราะ,เสนาะเสียง,สู้แต่เพียง,ฝีปาก,ไม่อยากไหว,อียุพา,ผกา,แหละพาไป,ทำกระไร,จึงจะเห็น,ว่าเป็นตาย
จึงให้พราหมณ์,สามคน,ผูกกลว่าว,สายรอกยาว,โรยผ่อน,หย่อนทหาร,ให้แปลงกาย,คล้ายฝรั่ง,ขึ้นนั่งคาน,เจ้าพราหมณ์อ่าน,อาคม,เรียกลมมา,เชือกน้ำมัน,ขันกว้าน,เป็นป่านรั้ง,ต้องกำลัง,ลงลิ่ว,ปลิวเวหา,ให้หย่อนล่าม,ข้ามภูเขา,เข้าพารา,พอเวลา,ลั่นฆ้อง,ได้สองยาม
เชือกน้ำมัน,ขันกว้าน,เป็นป่านรั้ง,ต้องกำลัง,ลงลิ่ว,ปลิวเวหา,ให้หย่อนล่าม,ข้ามภูเขา,เข้าพารา,พอเวลา,ลั่นฆ้อง,ได้สองยาม,โพยมบน,ฝนกลุ้ม,ชอุ่มหมอก,ก็โรยรอก,ลงในวัง,ได้ทั้งสาม,อ้ายย่องเบา,เข้าหน้า,ไก่หมาตาม,เที่ยวฟังความ,พูดจา,ในราตรี
ฝ่ายละเวง,วัณฬา,มาบนรถ,อลงกต,แก้วกระจ่าง,สว่างศรี,ซุ้มหลังคา,ฝารอบ,กรอบเหล็กดี,นางอยู่ที่,แท่นสุ,วรรณบรรจง,ประสาหญิง,อิงเขนย,เผยสิงหาสน์,แลประพาส,พุ่มไม้,ไพรระหง,ด้วยมืดค่ำ,ทำเป็น,ไม่เห็นองค์,แต่แสนสง,สารพระ,อภัยมณี
ประสาหญิง,อิงเขนย,เผยสิงหาสน์,แลประพาส,พุ่มไม้,ไพรระหง,ด้วยมืดค่ำ,ทำเป็น,ไม่เห็นองค์,แต่แสนสง,สารพระ,อภัยมณี,น้อยไปหรือ,ซื่อนัก,เพราะรักน้อง,จนถึงต้อง,ปลอมเหล่านาง,สาวศรี,เมื่อรู้แน่,แลเห็น,อยู่เช่นนี้,จะรู้ที่,ฆ่าฟัน,เธอฉันใด
น้อยไปหรือ,ซื่อนัก,เพราะรักน้อง,จนถึงต้อง,ปลอมเหล่านาง,สาวศรี,เมื่อรู้แน่,แลเห็น,อยู่เช่นนี้,จะรู้ที่,ฆ่าฟัน,เธอฉันใด,รูปก็ดี,ปี่เล่า,ก็เป่าเพราะ,ช่างฉอเลาะ,เหลือดี,จะมีไหน,พระงามนาม,งามจริต,งามจิตใจ,บุรุษใน,ธรณี,ไม่มีเทียม
สำอางอ่อน,กรเกย,เขนยหนุน,งามละมุน,ละม่อม,ล้วนนวลหง,แต่เสื้อหุ้ม,พุ่มพวง,ที่ทรวงทรง,เห็นแต่องค์,พระวิลาส,เพียงบาดตา,พระปรางดัง,ปรางทอง,ดูผ่องพ่วง,เปล่งดังดวง,จันทร์เพ็ง,เปล่งเวหา,เป็นน้ำนวล,ชวนชื่นรื่น,วิญญาณ์,สุดนาสา,เสียวทรวง,ให้ง่วงงง
พระเฟือนจิต,คิดว่าแอบ,อยู่แนบน้อง,พระหัตถ์จ้อง,จะขยับ,ไปรับขวัญ,ก็กีดฝา,อ้าค้าง,ด้วยห่างกัน,ให้อ้นอั้น,อกดัง,จะพังโทรม,กระซิบถาม,ทรามวัย,เป็นไรแม่,อย่าท้อแท้,นวลน้อง,จะหมองโฉม,ถามเท่าไร,ไม่ตอบ,ปลอบประโลม,พระเนตรโทรม,ชลนา,ด้วยปรานี
กระซิบถาม,ทรามวัย,เป็นไรแม่,อย่าท้อแท้,นวลน้อง,จะหมองโฉม,ถามเท่าไร,ไม่ตอบ,ปลอบประโลม,พระเนตรโทรม,ชลนา,ด้วยปรานี,คิดว่านาง,ครางครวญ,ประชวรหนัก,เห็นลูกรัก,นั่งหน้าเป็น,สารถี,ค่อยย่องเหยียบ,เลียบริมรถ,รมมณี,สุลาลี,แลเห็น,ทำเป็นทัก
คิดว่านาง,ครางครวญ,ประชวรหนัก,เห็นลูกรัก,นั่งหน้าเป็น,สารถี,ค่อยย่องเหยียบ,เลียบริมรถ,รมมณี,สุลาลี,แลเห็น,ทำเป็นทัก,นางอะไร,ไต่มา,ข้างหน้ารถ,มรกต,แก้วเก้า,เขาจะหัก,พระค่อยว่า,อย่าอึง,คะนึงนัก,เจ้าแปลกพักตร์,พ่อแล้ว,หรือแก้วตา
นางอะไร,ไต่มา,ข้างหน้ารถ,มรกต,แก้วเก้า,เขาจะหัก,พระค่อยว่า,อย่าอึง,คะนึงนัก,เจ้าแปลกพักตร์,พ่อแล้ว,หรือแก้วตา,เมื่อตะกี้,นี้หวีด,กรีดกรีดเสียง,เหมือนสำ,เนียงนงลักษณ์,แน่หนักหนา,เจ้าเข้าไป,ไต่ถาม,ความโรคา,จะรักษา,ทรามวัย,เสียให้คลาย
เมื่อตะกี้,นี้หวีด,กรีดกรีดเสียง,เหมือนสำ,เนียงนงลักษณ์,แน่หนักหนา,เจ้าเข้าไป,ไต่ถาม,ความโรคา,จะรักษา,ทรามวัย,เสียให้คลาย,ทูลว่าพ่อ,ขอประทาน,อยู่งานนวด,ถึงเจ็บปวด,เป็นไฉน,จะให้หาย,เคยเรียนดู,รู้เส้น,ที่เป็นตาย,อย่าระคาย,เลยอุตส่าห์,รักษาองค์
พระธิดา,ว่าหม่อมฉัน,ไม่ทันทราบ,ได้พูดหยาบ,คายหยาม,ตามประสงค์,ก็คิดเห็น,เป็นผิดต่อ,บิตุรงค์,ขอพระองค์,อดโทษ,ได้โปรดปราน,ซึ่งจะให้,ไปถาม,ความพระโรค,เห็นเศร้าโศก,ไสยาสน์,ไม่อาจหาญ,อนึ่งนั้น,ชั้นใน,ก็ใส่ดาล,เผยแต่บาน,แกลลม,พอชมไพร
พระชื่นชอบ,ตอบว่า,บิดานี้,แม้เทวี,ล่วงลับ,จะดับสูญ,ไม่ขออยู่,ดูพักตร์,ศักดิ์ตระกูล,พระลูกทูล,ด้วยเถิดหนา,พ่อมาตาม,แล้วมานั่ง,ยังเกริน,กระหนกรถ,แสนกำสรด,เศร้าพระทัย,จะใคร่ถาม,ฝ่ายละเวง,วัณฬา,พะงางาม,ครั้นสามยาม,เย็นเยียบ,เงียบสำเนียง
แล้วมานั่ง,ยังเกริน,กระหนกรถ,แสนกำสรด,เศร้าพระทัย,จะใคร่ถาม,ฝ่ายละเวง,วัณฬา,พะงางาม,ครั้นสามยาม,เย็นเยียบ,เงียบสำเนียง,เสนาะดัง,จังหรีด,วะหวีดแว่ว,เสียงแจ้วแจ้ว,ไก่ขัน,สนั่นเสียง,ทุกก้านกิ่ง,มิ่งไม้,เรไรเรียง,ชม้ายเมียง,ดูพระ,อภัยมณี
เสนาะดัง,จังหรีด,วะหวีดแว่ว,เสียงแจ้วแจ้ว,ไก่ขัน,สนั่นเสียง,ทุกก้านกิ่ง,มิ่งไม้,เรไรเรียง,ชม้ายเมียง,ดูพระ,อภัยมณี,เห็นเศร้าสร้อย,พลอยทุกข์,จะปลุกปลื้ม,ให้หลงลืม,ละเสน่ห์,มเหสี,จึงเสแสร้ง,แกล้งว่า,สุลาลี,เวลานี้,หนาวใจ,กระไรเลย
เกสรโรย,โชยชาย,ระบายโบก,หอมดอกโศก,เศร้าสร้อย,ละห้อยหา,เหมือนโศก,ทรวงง่วงเหงา,เปล่าอุรา,มาอาท,วาอ้างว้าง,อยู่กลางไพร,โอ้พระพาย,ชายเฉื่อย,เรื่อยเรื่อยริ้ว,หนาวดอกงิ้ว,งิ้วออก,ดอกไสว,เกสรงิ้ว,ปลิวฟ้า,มายาใจ,ให้หนาวใน,ทรวงช้ำ,สุดกล้ำกลืน
โอ้นางแย้ม,แย้มเหมือน,จะเบือนยิ้ม,ให้เชยชิม,แช่มชื่น,รื่นนาสา,ส่งแต่กลิ่น,รินร่วง,พวงผกา,สร้อยสุมา,ลีแฝง,อยู่แห่งไร,ภุมริน,บินลอง,ละอองอ่อน,อาบเกสร,เสาวรส,ซึ่งสดใส,เสาวคนธ์,มณฑา,พอยาใจ,ไม่เหมือน,ได้ดอกฟ้า,ลงมาเชย
ภุมริน,บินลอง,ละอองอ่อน,อาบเกสร,เสาวรส,ซึ่งสดใส,เสาวคนธ์,มณฑา,พอยาใจ,ไม่เหมือน,ได้ดอกฟ้า,ลงมาเชย,โอ้ยามหนาว,ดาวเดือน,ก็เคลื่อนคล้อย,จะล่องลอย,ลับฟ้า,นิจจาเอ๋ย,มิลงมา,หน้าบาน,บัญชรเลย,จะได้เชย,ชมพระ,ศศิธร
จะเข้าไป,ในห้อง,ก็ข้องขัด,เอื้อมพระหัตถ์,ลูบโลม,โฉมเฉลา,พบเขนย,เลยหา,ไล่คว้าเดา,นางยิ่งเย้า,ยุดพระหัตถ์,กษัตรา,แกล้งตรัสกริ้ว,ว่าใคร,ไฉนนี่,พระว่าพี่,สาพิภักดิ์,มารักษา,ขอทราบโรค,โศกศัลย์,แม่วัณฬา,จะอุตส่าห์,แก้ไข,เสียให้คลาย
แกล้งตรัสกริ้ว,ว่าใคร,ไฉนนี่,พระว่าพี่,สาพิภักดิ์,มารักษา,ขอทราบโรค,โศกศัลย์,แม่วัณฬา,จะอุตส่าห์,แก้ไข,เสียให้คลาย,จึงจับต้อง,ลองดู,ด้วยเป็นหมอ,หม่อมฉันขอ,ประทานอยู่,งานถวาย,ให้เสื่อมสร่าง,ทางลมบรร,ทมสบาย,แม้นไม่หาย,เมื่อยขัด,ให้ตัดมือ
นางกลั้นยิ้ม,พริ้มพักตร์,ผลักพระหัตถ์,แล้วแกล้งตรัส,ว่าพระพี่,ดอกนี่หรือ,จะรบพุ่ง,ฟุ้งเฟื่อง,ให้เลื่องลือ,ไยไม่ถือ,ศัสตรา,มาราวี,เดี๋ยวนี้แต่ง,แปลงปลอม,ทำถ่อมยศ,ขึ้นปีนรถ,ลอบมา,น่าบัดสี,ไม่มอดม้วย,ด้วยว่าเพราะ,เป็นเคราะห์ดี,เช่นพระพี่,พวกหมอ,ตัดคอคน
นางฟังคำ,ร่ำเพราะ,เสนาะโสต,ชะอ้อนโอษฐ์,อาลัย,มิใคร่หาย,ขืนขู่เข็ญ,เห็นไม่รอด,คงวอดวาย,จึงภิปราย,เปรียบความ,ตามธรรมเนียม,ถึงรักใคร่,ใจจริง,ไม่ทิ้งสัตย์,ขอผ่อนผัด,พอให้หาย,ที่อายเหนียม,ยังเจ็บไข้,ใจเปรียบ,ข้าวเกรียบเกรียม,อย่าและเลียม,ลูบต้อง,ให้หมองมัว
ถึงรักใคร่,ใจจริง,ไม่ทิ้งสัตย์,ขอผ่อนผัด,พอให้หาย,ที่อายเหนียม,ยังเจ็บไข้,ใจเปรียบ,ข้าวเกรียบเกรียม,อย่าและเลียม,ลูบต้อง,ให้หมองมัว,น้องหมายมาด,ชาตินี้,ไม่มีชู้,แม้มีคู่,ก็ให้เห็น,ว่าเป็นผัว,พระก็ได้,ใกล้น้อง,ถูกต้องตัว,โดยชั้นชั่ว,ก็ยังรัก,ศักดิ์สตรี
พระแช่มชื่น,ยืนยิ้ม,อยู่ริมรถ,ดูช้อยชด,ชื่นจิต,พิสมัย,จึงสัญญา,ว่าพี่,แต่นี้ไป,ไม่จากไกล,ทรามสงวน,นวลละออง,จะตามเจ้า,เข้ารีต,ฝรั่งด้วย,จนมอดม้วย,มิได้คิด,เป็นจิตสอง,ลูกก็ดี,เมียก็ดี,ทั้งพี่น้อง,ไม่เกี่ยวข้อง,ขาดรัก,จึงหักมา
จะตามเจ้า,เข้ารีต,ฝรั่งด้วย,จนมอดม้วย,มิได้คิด,เป็นจิตสอง,ลูกก็ดี,เมียก็ดี,ทั้งพี่น้อง,ไม่เกี่ยวข้อง,ขาดรัก,จึงหักมา,แม่ประชวร,ส่วนพี่ไข้,น้ำใจด้วย,จะขอช่วย,ฟูมฟัก,อยู่รักษา,ด้วยความรัก,เหลือรัก,หนักอุรา,ไม่เห็นหน้า,นึกวิตก,เพียงอกพัง
จึงตรัสตอบ,ขอบคุณ,การุญรัก,ที่ถ่อมศักดิ์,สารพัด,ไม่ขัดขวาง,แม้มั่นคง,ทรงฤทธิ์,ไม่คิดร้าง,น้องจะวาง,ชีพถวาย,จนวายชนม์,แต่โบราณ,ท่านว่า,จะค้าขาย,อย่ามักง่าย,เงินก็ลอง,ทองก็ฝน,เกิดเป็นคน,อย่าไว้,แก่ใจคน,ค่อยผ่อนปรน,ปรองดอง,ให้ต้องความ
แต่โบราณ,ท่านว่า,จะค้าขาย,อย่ามักง่าย,เงินก็ลอง,ทองก็ฝน,เกิดเป็นคน,อย่าไว้,แก่ใจคน,ค่อยผ่อนปรน,ปรองดอง,ให้ต้องความ,ซึ่งทรงศักดิ์,รักจะใคร่,เข้าใกล้ชิด,น้องนี้คิด,เขินอาย,ระคายขาม,แม้จริงใจ,ไม่กวน,ทำลวนลาม,ก็จะตาม,ใจให้,เข้าใกล้กราย
เห็นนางนอน,กรกอด,พระทรวงนิ่ง,เขนยอิง,แอบองค์,น่าสงสาร,ไม่ถูกต้อง,ครองสัตย์,ปฏิญาณ,ถามอาการ,กัลยา,ด้วยอาวรณ์,แม่เนื้อเย็น,เป็นไฉน,ที่ไข้เจ็บ,ให้เมื่อยเหน็บ,ในกาย,สายสมร,หรือคลื่นเหียน,เวียนเกล้า,ให้หาวนอน,พระองค์ร้อน,หรือว่าเย็น,เป็นอย่างไร
แม่เนื้อเย็น,เป็นไฉน,ที่ไข้เจ็บ,ให้เมื่อยเหน็บ,ในกาย,สายสมร,หรือคลื่นเหียน,เวียนเกล้า,ให้หาวนอน,พระองค์ร้อน,หรือว่าเย็น,เป็นอย่างไร,เห็นนอนนิ่ง,อิงเขนย,ไม่เงยพักตร์,สุดจะซัก,ไซ้ถาม,ความไฉน,มองเขม้น,เห็นโฉม,ประโลมใจ,งามวิไล,แลเปล่ง,ดังเพ็งจันทร์
เห็นนอนนิ่ง,อิงเขนย,ไม่เงยพักตร์,สุดจะซัก,ไซ้ถาม,ความไฉน,มองเขม้น,เห็นโฉม,ประโลมใจ,งามวิไล,แลเปล่ง,ดังเพ็งจันทร์,พระปรางทอง,ผ่องพ่วง,ดูช่วงแช่ม,พระหลงแย้ม,ยิ้มขยับ,จะรับขวัญ,ค่อยเชยชื่น,กลืนกล้ำ,กลิ่นอำพัน,ละเวงวัณ,ฬาผวา,แล้วพาที
พระปรางทอง,ผ่องพ่วง,ดูช่วงแช่ม,พระหลงแย้ม,ยิ้มขยับ,จะรับขวัญ,ค่อยเชยชื่น,กลืนกล้ำ,กลิ่นอำพัน,ละเวงวัณ,ฬาผวา,แล้วพาที,ประหลาดเหลือ,เชื่อใจ,มิใช่หรือ,มาต้องถือ,สารพัด,น่าบัดสี,เมื่อสัญญา,ว่าไม่กวน,ทำยวนยี,ประเดี๋ยวนี้,ใครเล่า,มาเฝ้ากวน
พระขวยเขิน,เมินคิด,ผิดถนัด,กอดพระหัตถ์,ตอบความ,ทรามสงวน,เมื่อตะกี้,พี่ถาม,ความประชวร,เห็นนิ่มนวล,นอนหลับแล้ว,กลับคราง,ด้วยมืดอยู่,ดูไกล,ก็ไม่เห็น,ต้องเขม้น,มองชิด,อย่าคิดหมาง,ประจวบเคราะห์,เพราะจมูก,ถูกพระปราง,อย่าระคาง,ขอโทษ,จงโปรดปราน
ด้วยมืดอยู่,ดูไกล,ก็ไม่เห็น,ต้องเขม้น,มองชิด,อย่าคิดหมาง,ประจวบเคราะห์,เพราะจมูก,ถูกพระปราง,อย่าระคาง,ขอโทษ,จงโปรดปราน,ประชวรนั้น,ฉันใด,ที่ในจิต,พี่นี้คิด,ทุกข์แทน,แสนสงสาร,แม้นตรัสบอก,ออกให้รู้,จะอยู่งาน,ให้สำราญ,โรคคลาย,สบายองค์
