w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายท่านครู,ผู้ประสิทธิ์,คิดสงสาร,มาอยู่นาน,จงไปหา,ที่อาศัย,ศรีสวัสดิ์,วัฒนา,จงคลาไคล,ท่านจะไป,ขอให้สม,อารมณ์ปอง,บาทหลวงรับ,กราบลา,มาที่อยู่,เรียกคนผู้,ขึ้นมาบน,ช่วยขนของ,แล้วไปเฝ้า,ท้าวไท,ดั่งใจปอง,ทูลฉลอง,จะขอลา,ฝ่าธุลี
พวกชาวเมือง,เลื่องลือ,ระบือข่าว,มามี่ฉาว,รับกระดาษ,ศาสนา,ไปอ่านเรื่อง,เมืองสวรรค์,เห็นทันตา,เจ้าพารา,ทราบสิ้น,ก็ยินดี,จึ่งว่าเหว,ยเสนา,ไปหาสู่,ท่านผู้รู้,เชิญมา,บุรีศรี,จะได้สอน,ศาสนา,ในบาลี,ให้กูนี้,ถึงสวรรค์,ชั้นวิมาน
พวกเสนา,มาทำ,ตามตำแหน่ง,บ้างจัดแจง,กับข้าว,ทั้งคาวหวาน,เอาขึ้นตั้ง,โต๊ะใหญ่,ใส่ในจาน,เครื่องตระการ,เอมโอช,โภชนา,ทั้งมีดส้อม,พร้อมพรั่ง,เอาวางที่,ยกเก้าอี้,มาตั้ง,ลงข้างขวา,ทั้งถ้วยแก้ว,เจียระไน,ใส่สุรา,เชิญพระอา,จารย์กิน,ด้วยยินดี
ครั้นอิ่มหนำ,สำเร็จ,เสร็จธุระ,ลุกเกะกะ,กรุ่มกริ่ม,ทั้งยิ้มหัว,ลงนั่งอิง,พิงฝา,นัยน์ตามัว,แล้วเอนตัว,ม่อยหลับ,ระงับไป,จนเที่ยงคืน,หายเมา,บรรเทาจิต,แกนิ่งคิด,หาแผล,จะแก้ไข,จำจะต้อง,เสกพยนต์,เป็นกลไก,ให้ท้าวไท,เห็นจริง,ทุกสิ่งอัน
จนเที่ยงคืน,หายเมา,บรรเทาจิต,แกนิ่งคิด,หาแผล,จะแก้ไข,จำจะต้อง,เสกพยนต์,เป็นกลไก,ให้ท้าวไท,เห็นจริง,ทุกสิ่งอัน,แล้วลุกจาก,ที่นอน,ไปถอนหญ้า,เก็บเอามา,ผูกไว้,พอไก่ขัน,แล้วเสกเป่า,เก้าหน,มนต์สำคัญ,ต้นหญ้านั้น,สูญหาย,กลายเป็นคน
เสวกา,มาถึง,จึ่งคำนับ,ท้าวให้รับ,ท่านไป,ดั่งใจหวัง,บาทหลวงยิ้ม,อิ่มใจ,รีบไปวัง,แล้วขึ้นนั่ง,คานหาม,คนตามพรู,คิดในใจ,ไว้เห็นสม,อารมณ์นึก,จะทำศึก,ลังกา,กินขาหมู,คนที่หาม,เข้าไปยั้ง,ยังประตู,บาทหลวงรู้,รีบเดิน,ดำเนินพลัน
คิดในใจ,ไว้เห็นสม,อารมณ์นึก,จะทำศึก,ลังกา,กินขาหมู,คนที่หาม,เข้าไปยั้ง,ยังประตู,บาทหลวงรู้,รีบเดิน,ดำเนินพลัน,ถึงเก๋งใหญ่,ท้าวไท,เธอมารับ,แล้วคำนับ,ปรีดิ์เปรม,เกษมสันต์,เชิญให้นั่ง,ยังที่,เก้าอี้พลัน,บาทหลวงนั่น,อิ่มใจ,ใครจะปาน
ถึงเก๋งใหญ่,ท้าวไท,เธอมารับ,แล้วคำนับ,ปรีดิ์เปรม,เกษมสันต์,เชิญให้นั่ง,ยังที่,เก้าอี้พลัน,บาทหลวงนั่น,อิ่มใจ,ใครจะปาน,แกจึงว่า,ท้าวไท,เจ้าไตรภพ,อย่าปรารภ,ถือให้แม่น,เป็นแก่นสาร,แล้วจึ่งเรียก,ทูตสวรรค์,มิทันนาน,พยนต์ขาน,ลงมา,ไม่ช้าที
ฝ่ายท้าวไท,เสนา,เห็นปรากฏ,ไม่รู้รส,คนมารยา,พากันหลง,ด้วยตั้งใจ,นับถือ,ว่าซื่อตรง,เพราะจำนง,พร้อมใจ,มิได้แคลง,บาทหลวงจึ่ง,เรียกหา,เอาผ้ามุ้ง,มาเย็บถุง,ช่วยกัน,ให้ขันแข็ง,ใครทำอะ,ไรไว้มี,จงชี้แจง,เอาเขียนแจ้ง,เป็นหนังสือ,ชื่อของตัว
ครั้นเสร็จสรรพ,จับเอาไป,ใส่ในถุง,คนทั้งกรุง,ชื่นชม,สมประสงค์,บาทหลวงเฒ่า,สมคิด,ในจิตจง,เอาผ้าวง,ผูกไว้,มิให้คลาย,แล้วขว้างไป,ในนภางค์,กลางเวหา,พยนต์หญ้า,รับไป,ดั่งใจหมาย,แล้วลอยลิ่ว,ปลิววับ,ไปลับกาย,ก็สูญหาย,ในนภางค์,กลางโพยม
บาทหลวงเฒ่า,เจ้ามารยา,จึงว่าขาน,มาอยู่นาน,จะลาไป,ดั่งใจหวัง,เที่ยวไปใน,สาชล,ตามวนวัง,หมายจะตั้ง,ศาสนา,ให้ถาวร,แม้นพบปะ,เมืองใด,ที่ใจบาป,จะได้ปราบ,ปรามบ้าง,ช่วยสั่งสอน,ให้ได้ความ,สุขา,สถาพร,ทั่วนคร,ในชมพู,ให้อยู่เย็น
