w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แล้วร่ายมนต์,คนดู,ให้ชูโฉม,งามประโลม,เปล่งปลั่ง,อลั่งเหลือง,ใส่เกือกทอง,รองบาท,แล้วยาตรเยื้อง,นางเชิญเครื่อง,รุ่นงาม,ตามลีลา,ลงจากปรางค์,นางที่,พระพี่เลี้ยง,ประคองเคียง,กลั้นกลด,มียศถา,พร้อมด้วยเหล่า,สาวสรรค์,กัลยา,ลีลามา,ริมปราการ,ทวารวัง
ลงจากปรางค์,นางที่,พระพี่เลี้ยง,ประคองเคียง,กลั้นกลด,มียศถา,พร้อมด้วยเหล่า,สาวสรรค์,กัลยา,ลีลามา,ริมปราการ,ทวารวัง,เห็นพี่น้อง,สององค์,ล้วนทรงลักษณ์,ประไพพักตร์,ผิวฉวี,ดังสีสังข์,ค่อยมองเมียง,เพียงบาน,ทวารบัง,เห็นนุ่งหนัง,เสือเหลือง,ใส่เครื่องทรง
สุดสาคร,ค้อนเคือง,ชำเลืองพิศ,ระรื่นฤทธิ์,รสสุคนธ์,ต้องมนต์ขลัง,ให้เสียวซา,บปลาบปลื้ม,จนลืมชัง,เห็นเปล่งปลั่ง,พรั่งพร้อมละ,ม่อมละไม,ดำริรัก,สักครู่,ก็รู้สึก,อนาถนึก,วิปลาส,ให้หวาดไหว,มิเสียที,อีฝรั่ง,ช่างกระไร,มนต์มันใส่,ฉุนเฉียว,ให้เสียวรัก
ดำริรัก,สักครู่,ก็รู้สึก,อนาถนึก,วิปลาส,ให้หวาดไหว,มิเสียที,อีฝรั่ง,ช่างกระไร,มนต์มันใส่,ฉุนเฉียว,ให้เสียวรัก,นี่หรือชะ,พระบิดา,พระอาพี่,จึงเสียที,จำเป็น,เห็นประจักษ์,พลางนึกภา,วนาใน,พระไตรลักษณ์,พอกันรัก,รู้พระองค์,ไม่หลงเลย
นี่หรือชะ,พระบิดา,พระอาพี่,จึงเสียที,จำเป็น,เห็นประจักษ์,พลางนึกภา,วนาใน,พระไตรลักษณ์,พอกันรัก,รู้พระองค์,ไม่หลงเลย,แล้วชวนพระ,อนุชา,ลงม้าสิงห์,ไม่ดูหญิง,แกล้งเมิน,ทำเดินเฉย,ถามว่านาง,ทางไหน,ยังไม่เคย,จะหลงเลย,ไปเสียดอก,ช่วยบอกทาง
พระพี่น้อง,สองเดิน,ดำเนินหน้า,นางสุลา,ลีงาม,เดินตามหลัง,พวกห้ามแหน,แสนสาว,เหล่าชาววัง,มาคอยนั่ง,ดูหน้า,สุดสาคร,เห็นสององค์,ทรงโฉมประ,โลมสวาท,ยุรยาตร,เยื้องย่าง,อย่างไกรสร,ดูคมคาย,ส่ายสอด,ค่อยทอดกร,ชะอ้อนอ่อน,เอวองค์,ทรงสำอาง
เห็นสององค์,ทรงโฉมประ,โลมสวาท,ยุรยาตร,เยื้องย่าง,อย่างไกรสร,ดูคมคาย,ส่ายสอด,ค่อยทอดกร,ชะอ้อนอ่อน,เอวองค์,ทรงสำอาง,บ้างนึกรัก,อักอ่วน,รัญจวนจิต,ดัดจริต,เมียงเมิน,ทำเดินขวาง,บ้างตามหลัง,นั่งยิ้ม,อยู่ริมทาง,สาวสุ,รางค์รักใคร่,อาลัยแล
พระหน่อนาถ,ยาตรเยื้อง,ชำเลืองเหลียว,เขากวัก,เกี้ยวหยอกเอิน,แกล้งเดินเฉย,ใครเลียมล่อ,ตอแย,ไม่แลเลย,ด้วยคิดเคย,เข็ดขยาด,ไม่พาดพิง,พระหัสไชย,ให้สติ,ลัทธิว่า,ภาวนา,ไว้ให้มั่น,กันผู้หญิง,มันตามดู,พรูพรั่ง,น่าชังชิง,พระพี่นิ่ง,เดินมา,ชาลาลาน
พระหัสไชย,ให้สติ,ลัทธิว่า,ภาวนา,ไว้ให้มั่น,กันผู้หญิง,มันตามดู,พรูพรั่ง,น่าชังชิง,พระพี่นิ่ง,เดินมา,ชาลาลาน,พอถึงปรางค์,นางวัณฬา,ออกมารับ,พระคำนับ,น้อมองค์,น่าสงสาร,นางเชิญนั่ง,ตั้งที่พระ,ศรีประทาน,อยู่นอกม่าน,หมายจะดู,ให้รู้ที
พอถึงปรางค์,นางวัณฬา,ออกมารับ,พระคำนับ,น้อมองค์,น่าสงสาร,นางเชิญนั่ง,ตั้งที่พระ,ศรีประทาน,อยู่นอกม่าน,หมายจะดู,ให้รู้ที,เรียกธิดา,มาใกล้,ไหว้คำนับ,แล้วตรัสกับ,พี่น้อง,ทั้งสองศรี,พระโอรส,อุสาห์มา,ถึงธานี,แม่ยินดี,ได้เห็นหน้า,สุดสาคร
เรียกธิดา,มาใกล้,ไหว้คำนับ,แล้วตรัสกับ,พี่น้อง,ทั้งสองศรี,พระโอรส,อุสาห์มา,ถึงธานี,แม่ยินดี,ได้เห็นหน้า,สุดสาคร,ไฉนหนอ,พ่อจึงนุ่ง,หนังเสือเหลือง,มิทรงเครื่อง,อย่างกษัตริย์,ประภัสสร,ไม่หาคู่,สู่สม,สยมพร,จะรีบร้อน,ไปสวรรค์,หรือฉันใด
ไฉนหนอ,พ่อจึงนุ่ง,หนังเสือเหลือง,มิทรงเครื่อง,อย่างกษัตริย์,ประภัสสร,ไม่หาคู่,สู่สม,สยมพร,จะรีบร้อน,ไปสวรรค์,หรือฉันใด,พระบิตุ,รงค์โองการ,ให้ฉันแล้ว,เป็นลูกแก้ว,กลอยจิต,พิสมัย,อยู่เวียงวัง,ลังกา,เถิดอย่าไป,หรือพ่อไม่,ปลงจิต,จะบิดเบือน
ได้ทราบเหตุ,ว่าประชวร,จึงด่วนข้าม,มาฟังความ,เบาหนัก,ช่วยรักษา,พอโรคร้าย,หายสูญ,จะทูลลา,พระมารดา,บิตุรงค์,ไปดงดาน,แม้บ้านเมือง,เคืองขัด,จะจัดทัพ,มาช่วยรับ,รบศึก,ที่ฮึกหาญ,แล้วแกล้งถาม,ความว่า,พระอาการ,ร้อนรำคาญ,ขัดขวาง,เป็นอย่างไร
พลางตรัสถาม,ความสอง,พี่น้องน้อย,นางค่อยค่อย,ทูลกระซิบ,อุบอิบเสียง,หม่อมฉันรัก,จักใคร่,เอาไว้เลี้ยง,แต่เธอเลี่ยง,หลีกไป,ไม่ไยดี,พระโปรดด้วย,ช่วยกัก,ไว้สักหน่อย,อย่าเพ่อปล่อย,ไปให้พระ,มเหสี,ค่ำจึงให้,พระธิดา,สุลาลี,คุมไว้ที่,ในห้อง,ลองสักคราว
พระโปรดด้วย,ช่วยกัก,ไว้สักหน่อย,อย่าเพ่อปล่อย,ไปให้พระ,มเหสี,ค่ำจึงให้,พระธิดา,สุลาลี,คุมไว้ที่,ในห้อง,ลองสักคราว,เมื่อเป็นไรไป,ก็ตาม,ไม่ห้ามรัก,พอสมพักตร์,สมภูมิ,สมหนุ่มสาว,ได้สืบวงศ์,พงศ์พืช,ให้ยืดยาว,อย่างว่ากล่าว,พระจะเห็น,เป็นกระไร
พระคำนับ,รับสั่ง,ทั้งพี่น้อง,คลานเข้าช่อง,ฉากชั้น,ที่กั้นฝา,แลเห็นองค์,ทรงฤทธิ์,พระบิดา,ไม่โรยรา,โรคภัย,สิ่งใดมี,แต่พระรูป,ซูบซีด,ลงนิดหน่อย,พระพักตร์สร้อย,เศร้าหมอง,ด้วยต้องผี,เข้ากอดบาท,บิตุรงค์,ทรงโศกี,มิพอที่,ทูลกระหม่อม,มาตรอมตรม
แต่พระรูป,ซูบซีด,ลงนิดหน่อย,พระพักตร์สร้อย,เศร้าหมอง,ด้วยต้องผี,เข้ากอดบาท,บิตุรงค์,ทรงโศกี,มิพอที่,ทูลกระหม่อม,มาตรอมตรม,จนมารดา,มาตาม,ด้วยความทุกข์,ไม่มีสุข,สักเท่าซีก,กระผีกผม,เพราะพระถูก,หยูกยา,ต้องอาคม,ทุกข์ระทม,ทั่วไป,ทั้งไพร่นาย
จนมารดา,มาตาม,ด้วยความทุกข์,ไม่มีสุข,สักเท่าซีก,กระผีกผม,เพราะพระถูก,หยูกยา,ต้องอาคม,ทุกข์ระทม,ทั่วไป,ทั้งไพร่นาย,จึงโปรดให้,ไปหา,ลูกมาด้วย,จะได้ช่วย,แก้ไข,เสียให้หาย,แล้วกราบทูล,มูลความ,ตามอุบาย,อันผู้ชาย,ต้องเสน่ห์,ลมเพลมพัด
พระอภัย,ใจเหิมเคลิ้ม,เหมือนบ้า,เธอหมายว่า,เธอไม่ถูก,พระลูกหลง,สำรวลพลาง,ทางว่าเจ้า,เง่าโง่งง,เขายุยง,พลอยเห็น,ว่าเป็นจริง,นางสุวรรณ,มาลี,เธอขี้หึง,นั่นเขาจึง,ว่าบิดา,ต้องยาหญิง,พระลูกน้อย,พลอยแหนง,แคลงประวิง,คราวนี้นิ่ง,เสียหนา,อย่าพูดไป
นางสุวรรณ,มาลี,เธอขี้หึง,นั่นเขาจึง,ว่าบิดา,ต้องยาหญิง,พระลูกน้อย,พลอยแหนง,แคลงประวิง,คราวนี้นิ่ง,เสียหนา,อย่าพูดไป,อันโฉมยง,องค์ละเวง,วัณฬาราช,กษัตริย์ชาติ,เชื้อลังกา,ภาษาไสย,เขารักเจ้า,เท่ากับบุตร,สุดอาลัย,จนหล่อนให้,พระธิดา,สุลาลี
ถึงผัวทุกข์,ปลุกปลื้ม,ให้ลืมทุกข์,มีแต่สุข,สรวลเส,เสน่หา,ไม่คบเขา,ชาววัง,เมืองลังกา,ที่อื่นให้,ไปหา,เลือดตากระเด็น,เจ้าได้นาง,อย่างนี้,ดีนะลูก,จะช่วยปลูก,เสียต่อตา,บิดาเห็น,ให้หายห่วง,ทรวงร้อน,จะผ่อนเย็น,จงอยู่เป็น,เขยขวัญ,นางวัณฬา
จึงอุสาห์,ลาแม่,มาแต่น้อย,จะตายร้อย,พันครา,น้ำตาไหล,ครั้นว่าปะ,พระบิดา,ดังอาลัย,ก็ทุกข์ใจ,ให้สงสาร,พระมารดา,จะอยู่เดียว,เปลี่ยวเปล่า,ทุกเช้าค่ำ,เห็นแต่น้ำ,ในทะเล,กับเวหา,แม้เจ็บไข้,ใครเล่า,จะเอายา,มารักษา,ชนนี,ไม่มีเลย
จะอยู่เดียว,เปลี่ยวเปล่า,ทุกเช้าค่ำ,เห็นแต่น้ำ,ในทะเล,กับเวหา,แม้เจ็บไข้,ใครเล่า,จะเอายา,มารักษา,ชนนี,ไม่มีเลย,โอ้ใจลูก,ผูกพัน,จนฝันเห็น,มิได้เว้น,วายวิตก,เลยอกเอ๋ย,จึงถือบวช,กรวดน้ำ,ไปตามเคย,ไม่ละเลย,ลืมพระคุณ,กรุณา
เป็นอันขาด,ชาตินี้,ไม่มีคู่,จะไปอยู่,ปรนนิบัติ,แม่มัจฉา,แม้แม่ตาย,หมายจิต,เป็นสิทธา,เดี๋ยวนี้มา,เลื่อนลอย,พลอยรำคาญ,จะพึ่งบุญ,ทูลกระหม่อม,ให้พร้อมญาติ,ก็ตัดขาด,ญาติวงศ์,พงศ์สถาน,จะพึ่งบาท,มาตุรงค์,พระวงศ์วาน,ก็เกินการ,ดาลเดือด,ไม่เงือดงด
พระฟังคำ,รำลึก,รู้สึกบ้าง,คิดถึงนาง,มัจฉา,น่าสงสาร,สักประเดี๋ยว,เสียวมนต์,ดลบันดาล,รื้อสำราญ,สำรวล,ชวนโอรส,ขืนจะใคร่,ไปบวช,ชวดมีลูก,นุ่งหนังผูก,คากรอง,ทั้งต้องอด,อยู่ถิ่นฐาน,บ้านเมือง,มีเครื่องยศ,ลองชิมรส,ลูกฝรั่ง,มั่งเป็นไร
ขืนจะใคร่,ไปบวช,ชวดมีลูก,นุ่งหนังผูก,คากรอง,ทั้งต้องอด,อยู่ถิ่นฐาน,บ้านเมือง,มีเครื่องยศ,ลองชิมรส,ลูกฝรั่ง,มั่งเป็นไร,อร่อยจริง,ยิ่งกว่ากิน,ลูกลิ้นจี่,จะหานาง,อย่างนี้,หาที่ไหน,เขมรลาว,ชาวละคร,ทั้งมอญไทย,พ่อก็ได้,ลองแล้ว,นะแก้วตา
ถึงยามร้อน,ผ่อนสบาย,ให้หายร้อน,ยามหนาวนอน,แนบกาย,ให้หายหนาว,อันหญิงอื่น,หมื่นแสน,ในแดนดาว,ไม่สู้ชาว,ลังกา,สัจจาจริง,เจ้าไม่เคย,เลยพ่อ,นี้คอเก่า,จนแก่เฒ่า,ก็ไม่เรื้อ,เบื่อผู้หญิง,โอรสฟัง,นั่งง่วง,ไม่ท้วงติง,พระก็ยิ่ง,ใหลหลง,อยู่องค์เดียว
ฝ่ายองค์พระ,อภัย,พิไรสอน,สุดสาคร,บิดเบือนไม่,เหมือนหมาย,จนจวนค่ำ,ทำเล่ห์,เพทุบาย,กริ้วลูกชาย,ช่างไม่รู้,รักผู้ดี,มาพบเห็น,เป็นลูก,จะปลูกฝัง,ว่าไม่ฟัง,ปล่อยปละ,ก็จะหนี,พลางตรัสเรียก,ธิดา,สุลาลี,มาข้างที่,พระบัลลังก์,สั่งกำชับ
มาพบเห็น,เป็นลูก,จะปลูกฝัง,ว่าไม่ฟัง,ปล่อยปละ,ก็จะหนี,พลางตรัสเรียก,ธิดา,สุลาลี,มาข้างที่,พระบัลลังก์,สั่งกำชับ,ช่วยคุมเขา,เจ้าคนนี้,ไว้ทีหนึ่ง,เขาดื้อดึง,อยู่อย่าปล่อย,คอยกำกับ,หัสไชยไว้,ธุระ,พ่อจะรับ,อยู่นอนกับ,บิดา,ได้พาที
นางเห็นนิ่ง,ยิ่งล้อ,ยิ่งพ้อตัด,กอดพระหัตถ์,เจ่าจุกเป็น,ทุกข์ไฉน,เฝ้าบ่นงึม,พึมพำ,ร่ำพิไร,หรือตรึกไตร,ตรองคำ,ทำเพลงยาว,หรือแต่งสาร,สังวาส,นิราศเรื่อง,มาจากเมือง,มัวหมอง,ถึงน้องสาว,เสียดายนุช,สุดสวาท,ต้องขาดคราว,พระพี่หนาว,หนักหนา,ไม่มาตาม
หรือแต่งสาร,สังวาส,นิราศเรื่อง,มาจากเมือง,มัวหมอง,ถึงน้องสาว,เสียดายนุช,สุดสวาท,ต้องขาดคราว,พระพี่หนาว,หนักหนา,ไม่มาตาม,เสาวคนธ์,มณฑา,ยุพาพักตร์,มิงามนัก,แล้วหรือหนอ,น้องขอถาม,สุดสาคร,ร้อนใจ,ดังไฟลาม,มันออกนาม,กนิษฐา,ต้องพาที
พึ่งรุ่นราว,สาวแส้,กระแตวับ,ไม่นอนหลับ,เลียปาก,ให้อยากผัว,เฝ้าพูดจา,ว่าแต่เขา,ช่างเมามัว,เจ้ามันตัว,สันทัด,ได้หัดปรือ,จนดึกดื่น,ขืนเฝ้า,แต่เซ้าซี้,จะไม่มี,ผัวนี้,ไม่ดีหรือ,พระเคืองแค้น,ค่อนขอด,นั่งกอดมือ,นางไม่ถือ,คิดว่าผัว,เฝ้ายั่วเย้า
พระสะอื้น,ฟื้นองค์,ดำรงนั่ง,ดูหน้าหลัง,แลเปล่า,ไม้เท้าหาย,คู่ชีวา,อาวุธ,สุดเสียดาย,พระฟูมฟาย,ชลนัยน์,สงสัยความ,ลงจากเตียง,เลี่ยงออก,ไปนอกห้อง,เที่ยวหาของ,คู่ชีวิต,ไม่คิดขาม,เห็นสาวสาว,ชาววัง,ที่นั่งยาม,แวะเข้าถาม,ถึงไม้เท้า,ก็เปล่าไป
ลงจากเตียง,เลี่ยงออก,ไปนอกห้อง,เที่ยวหาของ,คู่ชีวิต,ไม่คิดขาม,เห็นสาวสาว,ชาววัง,ที่นั่งยาม,แวะเข้าถาม,ถึงไม้เท้า,ก็เปล่าไป,แล้วถามถึง,พระเจ้าอา,เชษฐานั้น,พระทรงธรรม์,ทั้งสอง,อยู่ห้องไหน,เขาทูลแจ้ง,อยู่ที่แสง,สว่างไฟ,เสด็จไป,แฝงฟัง,กำบังองค์
แล้วถามถึง,พระเจ้าอา,เชษฐานั้น,พระทรงธรรม์,ทั้งสอง,อยู่ห้องไหน,เขาทูลแจ้ง,อยู่ที่แสง,สว่างไฟ,เสด็จไป,แฝงฟัง,กำบังองค์,เห็นพี่เอก,เขนกแอบ,แนบผู้หญิง,เฝ้าอ้อยอิ่ง,โอบอุ้ม,ดูลุ่มหลง,อีฝรั่ง,นั่งเรียง,อยู่เคียงทรง,เข้าแอบองค์,เอียงแก้ม,ยิ้มแย้มพราย
ไม่แจ้งความ,ถามเหล่า,นางสาวใช้,ว่าอยู่ใน,ฉากชั้น,ที่กั้นฝา,มองเขม้น,เห็นพระองค์,ทรงสกา,นางรำภา,แพ้นับเบี้ย,ทับคะแนน,ถึงเจ็ดเบี้ย,เสียหาย,ถวายแก้ม,พระจูบแถม,เถียงท้วง,ทำหวงแหน,ต้องจูบคืน,ยืนดู,อดสูแทน,ทำหนุ่มแน่น,น่าเบื่อ,เหลือรำคาญ
กระแอมไอ,ให้เสียง,แล้วเมียงนั่ง,พระเหลียวหลัง,แลเขม้น,เห็นพระหลาน,เรียกให้ขึ้น,บนที่นั่ง,อลังการ,พ่อมาป่าน,นี้ไย,ไม่ไสยา,สุดสาคร,อ่อนเกล้า,เล่าถวาย,ไม้เท้าหาย,เสียทีเดียว,จึงเที่ยวหา,แล้วทูลความ,ตามสมเด็จ,พระบิดา,ให้สุลา,ลีขัง,ไว้วังใน
แล้วเป่ามนต์,สนจิต,ประสิทธิ์ประสาท,เสียวสวาท,ประดิพัทธ์,ไม่ขัดขืน,พลางทำเป็น,เห็นฟาง,ว่ากลางคืน,พระมายืน,อยู่ไย,ไม่ไสยา,ให้อยู่ห้อง,ต้องขัง,ไม่นั่งนิ่ง,ติดผู้หญิง,อยู่ที่ไหน,หรือไปหา,เที่ยวเชือนแช,แต่หัวค่ำ,ไม่อำลา,แล้วจูงมา,เข้าห้อง,อยู่สองคน
ให้อยู่ห้อง,ต้องขัง,ไม่นั่งนิ่ง,ติดผู้หญิง,อยู่ที่ไหน,หรือไปหา,เที่ยวเชือนแช,แต่หัวค่ำ,ไม่อำลา,แล้วจูงมา,เข้าห้อง,อยู่สองคน,หับทวาร,บานไว้,เสียให้แน่น,แล้วขึ้นแท่น,สังเกต,ดูเหตุผล,สุดสาคร,ร้อนจิต,ด้วยฤทธิ์มนต์,ทั้งผีดล,จิตชัก,ให้รักนาง
หับทวาร,บานไว้,เสียให้แน่น,แล้วขึ้นแท่น,สังเกต,ดูเหตุผล,สุดสาคร,ร้อนจิต,ด้วยฤทธิ์มนต์,ทั้งผีดล,จิตชัก,ให้รักนาง,นึกหอมกรุ่น,ฉุนเฉียว,เสียวแสยง,พระพักตร์แดง,ดูก่ำ,ดังน้ำฝาง,ลืมความรู้,ครูสอน,แต่ก่อนปาง,ให้รักนาง,บุตรี,ลาลีวัน
นึกหอมกรุ่น,ฉุนเฉียว,เสียวแสยง,พระพักตร์แดง,ดูก่ำ,ดังน้ำฝาง,ลืมความรู้,ครูสอน,แต่ก่อนปาง,ให้รักนาง,บุตรี,ลาลีวัน,พินิจชม,คมขำ,ล้ำมนุษย์,ดูงามสุด,สิ้นอย่าง,นางสวรรค์,ตะลึงหลง,ลงกระดูก,ให้ผูกพัน,จนสุดกลั้น,ผันผ่อน,พูดงอนง้อ
พินิจชม,คมขำ,ล้ำมนุษย์,ดูงามสุด,สิ้นอย่าง,นางสวรรค์,ตะลึงหลง,ลงกระดูก,ให้ผูกพัน,จนสุดกลั้น,ผันผ่อน,พูดงอนง้อ,ประหลาดจริง,ยิ่งดึก,ยิ่งนึกหนาว,เป็นลมว่าว,ข้าวเบา,หนอเจ้าหนอ,เมื่อพลบค่ำ,ย่ำระฆัง,เฝ้านั่งล้อ,ไยไม่พ้อ,อีกเล่า,หรือหาวนอน
สุดสาคร,ผ่อนแก้,นี่แน่น้อง,พี่แกล้งลอง,ใจดอก,จะบอกให้,ไม่ถือโทษ,โกรธตอบ,ขอบฤทัย,จะรักใคร่,ครองกัน,จนวันตาย,อันตัวเจ้า,เยาวมาลย์,ประทานพี่,ให้เป็นที่,รักสม,อารมณ์หมาย,อย่าควรคิด,ปลิดเปลื้อง,เคืองระคาย,ขอฝากกาย,แก้วตา,สุลาลี
อันตัวเจ้า,เยาวมาลย์,ประทานพี่,ให้เป็นที่,รักสม,อารมณ์หมาย,อย่าควรคิด,ปลิดเปลื้อง,เคืองระคาย,ขอฝากกาย,แก้วตา,สุลาลี,แล้วเอนแอบ,แนบน้อง,ประคองหัตถ์,นางป้องปัด,ผลักพลิก,แล้วหลีกหนี,อะไรเล่า,เฝ้ากวน,ทำยวนยี,น้อยหรือพี่,พูดเลี้ยว,มาเกี้ยวน้อง
พระแก้เกี้ยว,เลี้ยวประโลม,โฉมเฉลา,ทำไมเล่า,มิให้ชิด,กนิษฐา,เจ้าเป็นน้อง,ของพี่,เพียงชีวา,ควรหรือมา,ข้องขัด,คอยปัดมือ,ประเวณี,พี่น้อง,ก็ต้องลูบ,แล้วกอดจูบ,กันเป็นไร,ไม่ได้หรือ,ส่วนตัวพี่,นี้เจ้าฉุด,แย่งยุดมือ,ก็ไม่ถือ,โทษเห็น,ว่าเป็นน้อง
ประเวณี,พี่น้อง,ก็ต้องลูบ,แล้วกอดจูบ,กันเป็นไร,ไม่ได้หรือ,ส่วนตัวพี่,นี้เจ้าฉุด,แย่งยุดมือ,ก็ไม่ถือ,โทษเห็น,ว่าเป็นน้อง,ซึ่งว่าหยอก,ออกเจ็บ,จะเก็บโกรธ,พี่ขอโทษ,เถิดนะเจ้า,อย่าเศร้าหมอง,พลางลูบกาย,สายสมร,กรตระกอง,นอนเถิดน้อง,พี่จะกล่อม,ถนอมนวล
ซึ่งว่าหยอก,ออกเจ็บ,จะเก็บโกรธ,พี่ขอโทษ,เถิดนะเจ้า,อย่าเศร้าหมอง,พลางลูบกาย,สายสมร,กรตระกอง,นอนเถิดน้อง,พี่จะกล่อม,ถนอมนวล,ประคองอุ้ม,จุมพิต,เชยชิดโฉม,เลียมประโลม,ลูบต้อง,ของสงวน,นางผลักพลิก,หลีกเลื่อน,เบือนกระบวน,แกล้งหยิกข่วน,แก้เผ็ด,ให้เข็ดมือ
สุลาลี,มีแต่หยิก,แล้วพลิกผลัก,นี่หรือรัก,น้องหนัก,ทำหักโหม,ข่มเหงเล่น,เช่นชู้,ทำจู่โจม,แล้วเล้าโลม,ลูบคลำ,ให้ช้ำมือ,สาธุสะ,พระก็ถือ,เป็นฤๅษี,มายวนยี,ยุ่งหยาบ,ไม่บาปหรือ,แม้รักจริง,ทิ้งเมือง,ให้เลื่องลือ,เชิญมาถือ,เพศฝรั่ง,เมืองลังกา
