w1,w2,w3,w4
ลมก็เงียบเรียบคลื่นพื้นสมุทร,จะแล่นรุดรีบไปก็ไม่ไหว,ต้องรอราหน้าหาดประหลาดใจ,เหมือนคนฉุดยุดไว้ทั้งสามลำ
ต่างชวนกันแลเขม้นก็เห็นศาล,ที่สถานพร้อยพรายเป็นลายขำ,ที่ขาวช่วงดวงมณีสอดสีดำ,ที่แดงก่ำรุ้งร่วงเหมือนดวงดาว
แล้วแลเห็นเป็นรูปเทพารักษ์,ถือตรีจักรรัศมีเป็นสีขาว,ทั้งกาหลดนตรีเสียงตีกราว,พวกคนเหล่านั้นขึงตะลึงตะไล
แต่เสนีที่เป็นนายเรือกำปั่น,ดูเชิงชั้นมั่นคงไม่สงสัย,เห็นจะเป็นเทวาสุลาลัย,อยู่ที่ในเกาะขวางกลางนที
ฝ่ายเทวาอารักษ์ลักษมี,ออกจากที่แท่นจำลองแล้วร้องถาม,ว่าจะไปไหนจงแจ้งแสดงความ,ดั่งเราถามบอกไปเหมือนใจจง
เที่ยวติดตามถามไต่ไม่ได้ข่าว,ทุกอู่อ่าวมิได้แจ้งทุกแห่งหน,ขอเทพไทในมหาทะเลวน,แจ้งยุบลจะได้คิดไปติดตาม
ฝ่ายเทพาอารักษ์ลักษมี,ยกหัตถ์ชี้บอกให้ดั่งไต่ถาม,รีบไปทางทิศใต้จะได้ความ,ไปอีกสามวันจะพบประสบกัน
อย่ารอราช้าอยู่ในที่นี่,ภัยจะมีพวกยักษ์มักกะสัน,มันกินคนหลงมาเสียกว่าพัน,รีบผายผันไปให้พ้นตามหนทาง
แล้วอารักษ์ลักษมีกลับที่อยู่,พวกคนผู้เรือเคลื่อนพอเดือนสาง,ลมก็พัดริ้วริ้วเป็นทิวทาง,แล่นสล้างตามกันมาในสาคร
จะกล่าวข้างกำปั่นสุวรรณหงส์,ใช้ใบตรงออกชะวากจากสิงขร,พอรุ่งรางสว่างสีรวีวร,ก็รีบจรลมจัดสนัดใบ
ข้ามละเมาะเกาะแก่งทุกแห่งหน,ทั้งผู้คนยินดีจะมีไหน,ต่างแล่นล่องมาในท้องสมุทรไท,กำหนดได้เจ็ดวันดั่งสัญญา
พอพบลำกำปั่นมาทันเข้า,แถลงเล่าเรื่องความที่ตามหา,ได้ประสบพบเพราะเทวดา,ท่านชี้มาตามห้องท้องนที
ฝ่ายพระหน่อภัทวงศ์พงศ์กษัตริย์,โทมนัสมาในทางหว่างวิถี,พอโพล้เพล้เวลาในราตรี,พระภูมีสถิตนั่งบัลลังก์ทอง
เผยพระแกลแลดูจันทร์กระจ่าง,ช่วงสว่างแจ่มศรีไม่มีหมอง,คะนึงนุชสุดขืนอารมณ์ปอง,พระทัยหมองหมางซ้ำระกำตรม
ทำไฉนจึงจะได้ยุพาพักตร์,มาร่วมรักร่วมชิดสนิทสนม,ลงแนบนิ่งพิงหมอนอ่อนอารมณ์,ทรวงระบมบอบช้ำแต่คร่ำครวญ
พิศดูเดือนเหมือนวงนลาฏนุช,ยิ่งแสนสุดดิ้นโดยเฝ้าโหยหวน,เป็นลมว่าวหนาวในใจรัญจวน,คิดถึงนวลขนิษฐาสุมาลัย
เชิญเทวาอารักษ์ที่ศักดิ์สิทธิ์,ช่วยนำกิจไปแถลงแจ้งนุสนธิ์,ที่ทรวงฉันร้อนเริงดั่งเพลิงลน,เป็นสุดทนแสนทุกข์สุขไม่มี
ทั้งพระพายชายพัดระบัดโบก,ช่วยนำโศกไปบอกนางในปรางค์ศรี,ว่าทรวงเรียมเตรียมตรมระทมทวี,ทุกวันนี้เรือพามาแต่กาย
อันดวงจิตอยู่ที่มิตรสมรมิ่ง,เป็นความจริงโดยประสงค์จำนงหมาย,ขอเชิญช่วยชักนำคำภิปราย,ไปขยายมิ่งมิตรเหมือนจิตปอง
แม้นสมหวังจะสังเวยที่สิ่งหวาน,เครื่องสักการนานาบูชาฉลอง,สักเจ็ดวันเหมือนประสงค์จำนงปอง,แต่ตรองตรองจนแจ้งแสงอุทัย
เรือก็ล่องมาในท้องกระแสสินธุ์,ลมก็กินใบตรงทิวธงไสว,สิบห้าวันบรรลุถึงกรุงไกร,เข้าทอดในหน้าป้อมพรั่งพร้อมกัน
พอพวกเรือจะไปตามต่างถามทัก,แจ้งประจักษ์ปรีดิ์เปรมเกษมสันต์,นำเอาข่าวเข้าทูลพระทรงธรรม์,ว่าโอรสจอมขวัญถึงธานี
กระบวนหน้าตามเสด็จมาเตรียมพร้อม,ป่างพระจอมนครินทร์ปิ่นมหา,เสด็จทรงรถที่นั่งอลังการ์,ตำรวจหน้านำริ้วเป็นทิวไป
ถึงเมืองด่านธารท่าชลาสินธุ์,พระภูมินทร์เห็นเรือทอดจอดไสว,หยุดประทับตำหนักท่าชลาลัย,พลไพร่ล้อมรอบเป็นขอบคัน
ฝ่ายพระหน่อภัทวงศ์พงศ์กษัตริย์,โสมนัสคลายวิโยคที่โศกศัลย์,ขึ้นจากเรือที่นั่งบัลลังก์พลัน,มาอภิวันท์ทรงฤทธิ์พระบิดร
ให้ลงมดลงท้าวพวกเจ้าผี,บอกคดีว่าเรือแยกแตกสลาย,บิดาจัดแจงพหลพลนิกาย,ลงเรือรายลำไว้จะไปตาม
แต่โหรเฒ่าเขาว่าจะมาถึง,ก็สมซึ่งคำถวายทายข้อถาม,ถ้วนเจ็ดวันพลันเห็นนาวาตาม,เรือที่นั่งสง่างามข้ามสาคร
ใครจัดแจงแต่งมาให้หลายหลาก,มากกว่ามากธงชัยเรือไกรสร,หน่อกษัตริย์กราบก้มประนมกร,กษัตริย์สุดสาครกรุงลังกา
เกิดวิบัติเรือซัดไปถึงเกาะ,พอจำเพาะรุ่งสว่างกลางเวหา,รู้ว่าถึงนครังกรุงลังกา,แวะเข้าหาเครื่องเสบียงพอเลี้ยงพล
ทราบถึงองค์ทรงเดชเกศกษัตริย์,เธอให้จัดข้าวปลาผลาผล,ทั้งคาวหวานมาประทานเมื่อคราวจน,พระคุณล้นเหลือดีที่เมตตา
พอรุ่งเช้าขึ้นไปเฝ้าพระทรงฤทธิ์,เธอสนิทจงรักเป็นนักหนา,พาไปเที่ยวท้ายวังเมืองลังกา,เก็บเพชรนิลจินดามาประทาน
แล้วฝากมาถวายองค์พระทรงเดช,ของวิเศษมากมายหลายสถาน,ลูกขึ้นไปอยู่ห้าทิวาวาร,พระภูบาลพาเข้าไปจนในวัง
ให้เฝ้าสองมเหสีผู้มีศักดิ์,บำรุงรักชิดเชื้อเหมือนเนื้อหนัง,ครั้นลูกไปทูลลากลับมาวัง,พระตรัสสั่งให้จัดแจงแต่งเภตรา
ให้ขุนนางกรมท่ามาส่งด้วย,สั่งให้ช่วยกันศัตรูหมู่มิจฉา,พระจอมเจ้านคเรศเกศลังกา,รับสั่งมาถึงองค์พระทรงธรรม์
ว่าเหมือนญาติขาดเหลือจะเกื้อหนุน,จงเคยคุ้นกันไว้สองไอศวรรย์,แม้นข้าศึกฮึกโหมมาโรมรัน,จงช่วยกันดับเข็ญให้เย็นทรวง
พระฟังทูลพูนสวัสดิ์เหมือนฉัตรชั้น,มากางกั้นดีพระทัยเป็นใหญ่หลวง,เสด็จกลับกับพหลพลทั้งปวง,ครรไลล่วงกลับหลังทั้งกุมาร
รับขุนนางลังกาตามมาหมด,ไปขึ้นรถขึ้นม้ามาสถาน,ถึงเวียงวังสั่งพวกพนักงาน,ให้จัดการที่อยู่เลี้ยงดูกัน
นางตรัสถามความยากแต่พรากพลัด,หน่อกษัตริย์บังคมก้มเกศา,ทุกเรื่องหลังทั้งนั้นมาพรรณนา,ทูลมารดาบิตุรงค์ให้ทรงฟัง
ลูกหมายมาดพระบุตรีศรีสมร,ด้วยบังอรมุ่งมาดสวาทหวัง,ว่ามาถึงนคเรศนิเวศน์วัง,ให้ลูกบังคมทูลมูลิกา
ขอพระองค์จงแต่งพระราชสาร,ไปว่าขานสู่ขอต่อมหา,กษัตริย์เจ้าจอมวงศ์องค์บิดา,แม้นเนิ่นช้านางนั้นจะบรรลัย
พระทราบสิ้นยินดีเป็นที่สุด,จึ่งปลอบบุตรอย่าพะวงนึกสงสัย,บิดาจะไปขออรไท,เจ้ามาไปด้วยกันให้ทันที
อย่าพักให้เสนาไปว่ากล่าว,ฉวยรานร้าวเรื่องรักเสียศักดิ์ศรี,พ่อจะไปงอนง้อต่อภูมี,จึ่งจะงามตามที่เธอเมตตา
พระตรัสพลางทางสั่งให้จัดของ,เครื่องเงินทองหลายหลากมากนักหนา,ประทานพวกขุนนางเมืองลังกา,แต่บรรดาไพร่นายให้ทุกคน
แล้วแต่งสารลานทองใส่กล่องเพชร,จัดแจงเสร็จบทเบื้องเรื่องนุสนธิ์,มอบให้เสนาใหญ่เป็นนายพล,แจ้งยุบลปิ่นเกล้าเจ้าลังกา
แล้วให้แห่ราชสารใส่ยานุมาศ,สำรับราชธิบดินทร์ปิ่นนาถา,กับสิ่งของรองเรืองเครื่องบรรณา,กับแพรผ้ามีใบไม้เงินทอง
พวกขุนนางต่างทูลลาพระทรงเดช,จากนิเวศน์นครินทร์สิ้นทั้งผอง,เชิญราชสารไปลงเรือหงส์ทอง,ต่างแล่นล่องใช้ใบไปลังกา
สิบห้าวันบรรลุถึงนคเรศ,ขึ้นเฝ้าองค์ทรงเดชปิ่นมหา,ถวายเครื่องบรรณาการสารสารา,ธิบดินทร์ปิ่นประชาเจ้าสากล
ป่างพระสุดสาครบวรนาถ,ตรัสประภาษให้อ่านสารนุสนธิ์,ขุนอาลักษณ์กราบกรานอ่านยุบล,ในเบื้องต้นศุภลักษณ์อักขรา
ได้พึ่งพาบารมีเป็นที่ยิ่ง,ไปพักพิงพระช่วยชุบอุปถัมภ์,ได้พ้นทุกข์พ้นยากที่ตรากตรำ,พระคุณล้ำเลิศลบภพไกร
ขอสนองมุลิกาฝ่าพระบาท,ภูวนาถกรุงกษัตริย์จนตักษัย,สองนครจะสมัครรักกันไป,ตามที่ในแผ่นทองฉลองมา
ขุนอำมาตย์รับราชบรรหาร,มาจัดการปรางค์มาศปราสาทศรี,ให้ซ่อมแซมเขียนวาดสะอาดดี,ทั้งทาสีปิดทองละอองตา
ปลูกโรงยาวเก้าห้องสิบเอ็ดหลัง,ไว้รับทั้งไพร่นายซ้ายและขวา,ครั้นสำเร็จเสร็จสถานการพารา,ไว้คอยรับกษัตราต่างเวียงชัย
ฝ่ายพระนุชบุตรีศรีสวัสดิ์,ได้ทราบอรรถยินดีจะมีไหน,ดั่งได้ผ่านฟากฟ้าสุลาลัย,อิ่มฤทัยเปรมปราสถาวร
ทุกข์ร้อนอ่อนอารมณ์เห็นสมหมาย,ค่อยสบายที่ในทรวงดวงสมร,พระพักตร์เหมือนเดือนกระจ่างกลางอัมพร,สองพี่เลี้ยงบังอรค่อยวายตรม
เข้าเคียงอาสน์เนาวรัตน์ประภัสสร,พลางกล่าวกลอนกล่อมแต่ครั้งปางปฐม,โอ้จันทรจรมาอย่าปรารมภ์,คงได้ชมแสงสว่างกระจ่างตา
พระบุตรีฟังประเทียบเปรียบถวาย,นางโฉมฉายตรัสว่านิจจาเอ๋ย,อย่าเสียดสีคมคายภิปรายเปรย,แม้นมิเอยต้องค้างอยู่กลางคัน
พี่เลี้ยงปลอบตอบว่าอย่าปรารภ,คงประสบสมตามเนื้อความฝัน,คอยฟังข่าวดูเถิดหนาสิบห้าวัน,แม้นพระจันทร์ไม่ลอยมาถึงธานี
ก็ตามแต่ยุพยงจะลงโทษ,นางปราโมทย์ตกรางวัลผ้าส่านสี,ต่างอิ่มเอมเปรมปราทุกราตรี,กับสองพี่เลี้ยงนางในปรางค์ทอง
จะกลับกล่าวเจ้าพาราวายุภักษ์,กษัตริย์ศักดิ์เร่งรัดจัดข้าวของ,ให้เอากำปั่นใหญ่ใส่เครื่องทอง,ทั้งสิ่งของจัดใส่ในเภตรา
พร้อมกระบวนทวนธงเครื่องยงยุทธ์,ทั้งอาวุธเรียงรายทั้งซ้ายขวา,จัดสำเร็จเสร็จประสงค์ลงนาวา,ชวนบุตราลงที่นั่งบัลลังก์ทรง
พอฤกษ์ดีตีฆ้องก้องสนั่น,ยิงปืนลั่นแล่นเป็นคู่ดูระหง,ลมก็เรื่อยเฉื่อยฉ่ำออกลำทรง,ให้แล่นตรงไปทรงกลางทะเล
ต้นหนตั้งเข็มท้ายไปทักษิณ,ประเทศถิ่นคัดหางเสือให้เรือเห,ออกแล่นหลามตามกันไปในทะเล,หมายคะเนฟากฝั่งเกาะลังกา
เรื่องชมสัตว์มัจฉาในสาคเรศ,ถิ่นประเทศมากมายหลายภาษา,ก็กล่าวไว้แต่หลังทุกครั้งครา,จะพรรณนาเรื่องราวจะยาวนาน
ขอตัดบทลดหย่อนลงเสียมั่ง,ถึงกระทั่งลังกามหาสถาน,เจ้านิเวศน์เกศกษัตริย์ให้จัดการ,ทั้งทวยหาญรถรัตน์อัสดร
เชิญเข้าในพระโรงให้ร่วมแท่น,ต่างก็แสนปรีดิ์เปรมเกษมสันต์,ถามถึงถิ่นนคเรศขอบเขตคัน,สองทรงธรรม์ให้สัตย์ปฏิญาณ
ฝ่ายไทท้าวเจ้าพาราวายุภักษ์,ทูลขอองค์นงลักษณ์วิไลฉวี,สุมาลัยนงนุชพระบุตรี,ไปเป็นศรีสุณิสาให้ถาวร
แล้วเชิญให้กษัตริย์เมืองวายุภักษ์,ไปสำนักปรางค์มาศปราสาทขวา,จะคิดอ่านจัดงานการวิวาห์,กษัตราสองนิเวศน์เกศบุรินทร์
ฝ่ายพระสุดสาครบวรนาถ,เสด็จลีลาศกับกษัตริย์ราชหงส์,ทั้งพระหน่อศรีสวัสดิ์ภัทวงศ์,ไปเฝ้าองค์พระนักสิทธ์ผู้บิดร
ทั้งพระบาทมาตุรงค์ผู้ทรงศีล,ในแถวถิ่นรุกขาหน้าสิงขร,ที่เขาเขินเนินมหิงส์สิงคุตร,หยุดนิกรรถาหน้ากุฎี
สองกษัตริย์กับพระหน่อวรนาถ,ก็ลีลาศไปตามทางกลางวิถี,ถึงประทับศาลาหน้ากุฎี,ที่ฤๅษีขบฉันพรรณผลา
ฝ่ายพระองค์ทรงศีลมุนินทร์นาถ,ตื่นไสยาสน์ออกโรงฉันด้วยหรรษา,สถิตแท่นแผ่นเผินเนินศิลา,เห็นกษัตริย์สองรามาบังคม
พระตรัสทักกวักหัตถ์มาให้ใกล้,แล้วปราศรัยเหมือนกับอย่างปางปฐม,นั่นกษัตริย์ไหนเจ้าพามาบังคม,ถึงพนมแนวป่าพนาวัน
กษัตริย์สุดสาครบวรนาถ,อภิวาททูลไปเจ้าไอศวรรย์,เธออยู่เมืองวายุภักษ์ร่วมรักกัน,ขอเป็นวงศ์พงศ์พันธุ์โดยสัญญา
พระอภัยมุนินทร์ปิ่นฤๅษี,ตรัสว่าดีแล้วหนาพาลูกหลาน,คิดปลูกฝังดั่งประสงค์สืบวงศ์วาน,จงแต่งการให้ปันเห็นทันตา
อันตัวเราเล่าชราก็มาถึง,อายุกึ่งเกือบพันแล้วท่านขา,คิดก็เป็นอนิจจังสังขารา,จะเร็วช้าดับขันธ์ไปวันไร
ตัวข้าเจ้าเล่าจะได้เป็นปู่ชวด,ช่างเร็วรวดจริงเจียวน่าเสียวไส้,แต่งเสียทันตาเห็นได้เย็นใจ,งานเมื่อไรจะไปช่วยอำนวยพร
ฝ่ายพระปิ่นนคราวายุภักษ์,กษัตริย์ศักดิ์ภิญโญสโมสร,เธอชื่นชมเปรมปรีดิ์ชุลีกร,ทูลลาจรจากบรรณศาลา
กษัตริย์สุดสาครบวรนาถ,พาลีลาศมาประนมก้มเกศา,เฝ้าสองดาบสินีต่างปรีดา,นางโอภาไต่ถามตามทำนอง
สุดสาครทูลแจ้งแถลงเรื่อง,ให้ทราบเบื้องบาทมูลทูลสนอง,ดาบสินีแจ้งความตามทำนอง,กษัตริย์สองทูลลากลับมาวัง
แล้วสั่งงานการที่จะอภิเษก,อติเรกฤกษ์พาวันหน้าหลัง,ตั้งมณฑลบนปราสาทราชวัง,เหมือนแต่ครั้งก่อนเก่าเข้าพิธี
จะกล่าวฝ่ายทุกพาราคณาญาติ,ได้ทราบบาทบงกชบทศรี,ก็ต่างองค์ต่างมาทุกธานี,ถึงบุรีลังกาสถาพร
รับเข้าวังพรั่งพร้อมล้วนจอมกษัตริย์,ขึ้นปรางค์รัตน์แท่นสุวรรณบรรจถรณ์,พระนักสิทธ์เสด็จมาแต่ป่าดอน,พร้อมนิกรมุนีตามลีลา
สวดมนต์ครบสามวันฉันสำเร็จ,เลี้ยงดูเสร็จตามประสงค์พวกวงศา,เหมือนเหมือนกันแต่หลังทุกครั้งครา,การวิวาห์เสร็จสมอารมณ์ปอง
ฝ่ายนางนาฏเสาวคนธ์วิมลพักตร์,กับนงลักษณ์มารดาของมารศรี,จึ่งจัดแจงแต่งตัวให้บุตรี,แล้วจรลีพาไปในปรางค์ปรา
ภัทวงศ์ลดองค์จากแท่นรัตน์,ประนมหัตถ์อภิวันท์ด้วยหรรษา,เชิญให้สองนงคราญผู้มารดา,สถิตแท่นรจนาอันอำไพ
ทั้งสองนางพลางฝากนางนงลักษณ์,พ่อจงรักแผ่เผื่อเหมือนเนื้อไข,แม้นผิดพลั้งสั่งสอนอย่าร้อนใจ,แม่มอบให้เป็นอันขาดเหมือนญาติกัน
ภัทวงศ์ทรงสดับตอบรับสั่ง,พระคุณดั่งดินฟ้าสุธาสวรรค์,จะรักใคร่ในนุชเหมือนร่วมครรภ์,ไม่เดียดฉันท์ขนิษฐายุพาพาล
นางฟังคำรำพันแล้วกลั้นยิ้ม,เห็นหงิมหงิมพูดจาน่าสงสาร,จึ่งอวยชัยอย่าให้มีราคีพาน,ตามบุราณกล่าวมาจงถาวร
จึ่งว่าแม่ก็จะลาจงผาสุก,อย่ามีทุกข์ภิญโญสโมสร,ทั้งสองนางทางลุกบทจร,สายสมรสุมาลัยจะไปตาม
ภัทวงศ์ทรงกุมข้อพระหัตถ์,นางสะบัดเมียงเมินด้วยเขินขาม,พระรับขวัญกัลยาพะงางาม,จะด่วนตามเสด็จไปทำไมมี
นางตอบรสพจนาประสาซื่อ,วางข้อมืออย่าจับต้องน้องไม่หนี,พลางแกะหัตถ์ผลักพลิกทั้งหยิกตี,นี่หรือพี่น้องกันไม่ทันไร
มาจับถือยื้อยุดแล้วฉุดคร่า,เรื่องมารยาของสตรีเป็นนิสัย,ถึงสาวแก่ไว้ตัวชั่วเมื่อไร,มันเป็นไปตามแผลข้างแสงอน
พระจุมพิตชิดเชยเฉลยตอบ,แม่ว่าชอบอยู่ทุกสิ่งมิ่งสมร,แต่ความรักหนักใจอาลัยวอน,มิผันผ่อนพี่ต้องลายุพาพิน
ไปบวชตัวเสียให้ขาดในชาตินี้,ไม่ขอมีคู่ครองมาปองถวิล,พลางอุ้มขวัญกัลยายุพาพิน,สถิตถิ่นแท่นในที่ไสยา
พระต้องเต้าเต็มหัตถ์นางปัดป้อง,ตามทำนองศรีสวัสดิ์ผลักหัตถา,แล้วตอบคำหน่อกษัตริย์ภัสดา,จะบรรพชาแล้วเป็นไรไปหรือยัง
พระปลอบพลางทางว่าช้าไว้ก่อน,มิผันผ่อนก็ต้องไปเหมือนใจหวัง,นางเยื้อนยิ้มพริ้มพรายฉันไม่ฟัง,วางเสียมั่งเถิดอย่ากวนเฝ้ายวนยี
พระอิงแอบแนบเคล้าเยาวมิตร,นางยิ่งบิดพระยิ่งเบียดเข้าเสียดสี,ต้องโอนอ่อนหย่อนตามประเพณี,สุมาลีบานแบ่งรับแสงทอง
พยุพยับอับฟ้าเวหาหน,ร้องคำรนเปรี้ยงเปรี้ยงเสียงสยอง,พิรุณโรยโปรยปรายกระจายฟอง,เป็นน้ำนองมืดมัวทั่วอำพน
ทุกเถื่อนถ้ำลำเนาภูเขาเขิน,บนแนวเนินมืดชะอ่ำเป็นน้ำขัง,ทะเลลมยมนาสาครัง,ทั้งกุ้งกั้งเต่ากระว่ายปะปน
นาคราชผาดแผลงแสดงฤทธิ์,ขึ้นพ่นพิษโปรยปรอยดั่งฝอยฝน,เมรุไกรไหวหวั่นถึงชั้นบน,ปลาอนนต์พลิกครีบทวีปเอียง
วิหคหงส์ลงเล่นชลาสินธุ์,ภุมรินแซ่ซ้องกึกก้องเสียง,โกกิลากาแกแซ่สำเนียง,ร้องจำเรียงบินกลาดดาษดา
สองภิรมย์สมสนิทพิศวาส,ไม่ห่างบาทบทเรศพระเชษฐา,ต่างภิรมย์สมสวาทไม่คลาดคลา,ดั่งสุริยาเคียงกันกับจันทร
อโณทัยไขแสงแจ้งกระจ่าง,พื้นนภางค์เรืองรองท้องเวหา,กาดุเหว่าเร้าเร่งพระสุริยา,สกุณาโผผินบินทะยาน
ไก่กระชั้นขันเอกวิเวกแว่ว,จะเจื้อยแจ้วจำเรียงเสียงประสาน,พระสุริยาเปล่งสีรวีวาร,พระผู้ผ่านนคเรศนิเวศน์วัง
แต่รั้งรอพอให้ถึงเดือนยี่,เป็นเดือนดีฤกษ์ใหญ่อันไพศาล,จะได้ราชาภิเษกพระกุมาร,ให้ขึ้นผ่านภพไกรในนคร
