w1,w2,w3,w4
ไม่เป็นอันทำกินสิ้นสติ,พ่อตรองตริอนุกูลเถิดทูนหัว,อันข้าศึกมักกะสันยังพันพัว,มันพวกวัวเสือทับคงรับมือ
คิดกำจัดสัตว์บาปที่หยาบช้า,ให้อัปราชัยไปไม่ได้หรือ,พ่อจัดคนปล้นค่ายไล่กระพือ,ที่ฝีมือกล้าหาญชาญณรงค์
ฝ่ายโฉมยงองค์พระปิ่นนรินทร์รัตน์,มาปรัศว์ที่พักตำหนักขวา,กับพระน้องสององค์ทรงศักดา,เชิญท่านอาจารย์เฒ่ามาเล่าความ
อย่าให้ต้องรบสู้เป็นคู่เคี่ยว,เวลาเดียวเอาให้ยับวิ่งสับสน,แต่จะต้องมั่วสุมประชุมพล,ให้ขึ้นบนหอรบถือคบเพลิง
จะเรียกไฟให้เกิดขึ้นกลางหน,แล้วไล่พลดีให้เปิดเตลิดเหลิง,ต้อนพวกเราเผาค่อยใส่ให้เปิง,มันเสียเชิงจับกุมตะลุมบอน
ไปทูลท้าวเจ้าบุรินทร์ให้สิ้นทุกข์,ขอดับยุคให้ภิญโญสโมสร,สองกษัตริย์ยินดีชุลีกร,แต่นิ่งนอนสนทนากับอาจารย์
จนเดือนเที่ยงเสียงนกวิหคร้อง,ประสานซ้องครื้นเครงวังเวงหวาน,ต่างระงับหลับนอนผ่อนสำราญ,ฝ่ายอาจารย์ตรึกตรองของสำคัญ
พอรุ่งแจ้งแสงทองส่องอากาศ,ภาณุมาศเรื่อแรงส่งแสงฉัน,ฬระจอมวังออกยังพระโรงครัน,ขึ้นสุวรรณแท่นทองจำลองลาย
ประโคมแตรแซ่เสียงสำเนียงแจ้ว,ทั้งปี่แก้วครื้นโครมประโคมถวาย,พร้อมเสนาเฝ้าเคียงกันเรียงราย,กราบถวายบังคมตามกันสามที
สองพระหน่อนฤบาลชาญสนาม,พาท่านพราหมณ์ไปประณตบทศรี,พระปราศรัยไปพลันด้วยทันที,โดยคดีสงครามตามทำนอง
ฝ่ายพระจอมธิบดินทร์นรินทร์รัตน์,ประนมหัตถ์แล้วประมูลทูลฉลอง,ทานอาจารย์ขออาสาฝ่าละออง,มิให้ต้องวุ่นวายกับไพร่พล
ขอให้ปลูกหอรบจงครบเครื่อง,ที่นอกเมืองชายป่าพนาสณฑ์,กับธงแพรต่างสีใส่ที่บน,หม้อน้ำมนต์ของหวานการบูชา
กับเพดานม่านกั้นทั้งสี่ทิศ,ครอบสำริดสำหรับศาลอ่านคาถา,พระทรงฟังยินดีทั้งปรีดา,จึงชงคาสั่งเสนีทั้งสี่นาย
อาจารย์เฒ่าท่านจะเอาสิ่งใดบ้าง,อย่าขัดขวางหาให้สมอารมณ์หมาย,รีบไปทำตามสั่งทั้งสี่นาย,เร่งจับจ่ายของข้าวขนเอาไป
พระสั่งเสร็จแล้วเสด็จยุรยาตร,ขุนอำมารย์เร่งกันเสียงหวั่นไหว,สองกษัตริย์บังคมลาพากันไป,เสนาใหญ่พร้อมพรั่งทั้งอาจารย์
ปลูกหอรบครบเครื่องพิชัยยุทธ์,ปักอาวุธสารวัตรจัดทหาร,ถือธงเทียวเขียวดำประจำการ,เครื่องสักการบัดพลีพลีกรรม
คาดเพดานศาลตั้งทั้งแปดทิศ,ผูกม่านปิดรจนาเลขาขำ,ทั้งหอรบครบถ้วนกระบวนทำ,ตั้งหม้อน้ำเครื่องบวงสรวงเทวา
การสำเร็จเสร็จสรรพกลับมาเฝ้า,ต่างก้มเกล้าทูลพลันด้วยหรรษา,พระทราบสิ้นยินดีทั้งปรีดา,ว่าเวลาพรุ่งนี้เช้าเราจะไป
ดูท่านครูผู้จะปราบกำราบศึก,ขอสมนึกดับเข็ญให้เย็นใส,พระจึ่งสั่งมาตยาเสนาใน,ทั้งนายไพร่เตรียมอาวุธยุทธนา
ครั้นสั่งเสร็จแล้วเสด็จยุรยาตร,ขุนอำมาตย์เตรียมพหลพลอาสา,ทั้งรถรัตน์จัตุรงค์อลงการ์,เครื่องสาตราทวนธงอลงกรณ์
บ้างจัดแจงแต่งพลับพลาที่หนาป้อม,ทหารพร้อมดั้งดาบกำซาบศร,ปืนน้อยใหญ่เสโล่แลโตมร,ผูกกุญชรพระที่นั่งทั้งดั้งกัน
มาเตรียมคอยท่านท้าวแต่เช้าตรู่,พร้อมทุกหมู่เสร็จสรรพกองทัพขัน,พอรุ่งรางสร่างสีรวีวรรณ,พระทรงธรรม์พลิกฟื้นตื่นบรรทม
พระสระสรงทรงเครื่องพิชัยยุทธ์,เหน็บอาวุธเนาวรัตน์จำรัสไข,ทรงพระมาลาเบี่ยงคู่เวียงชัย,เสด็จไปพระโรงรัตน์ชัชวาล
พร้อมเสนาข้าทูลละอองบาท,พระยุรยาตรตรงมายังหน้าฉาน,ทรงพระยาม้าที่นั่งอลังการ,ขุนทหารโห่เร้าจะเอาชัย
พอฤกษ์ดีตีฆ้องกลองสนั่น,ประโคมลั่นสังข์แตรแซ่ไสว,มโหระทึกกึกก้องแซ่ซ้องไป,พลไกรเดินกระบวนถือทวนธง
ออกประตูบูรพาระดาดาษ,ล่วงลีลาศชายป่าพนาระหง,ถึงสำนักพักพวกจัตุรงค์,เสด็จตรงขึ้นประทับบนพลับพลา
สองกษัตริย์นฤบาลชาญสมร,บทจรมาประนมก้มเกศา,กับท่านครูผู้ประสิทธิ์วิทยา,พร้อมเสนากราบก้มบังคมคัล
แตกไปทั้งสามค่ายมิให้เหลือ,ให้เหมือนเสือล้างป่าพากันหนี,แล้วค่อยเร่งรุมจับทับทวี,ระดมตีตัดทางไปกลางไพร
แกทูลเสร็จรีบมาหน้าหอรบ,ตรวจเครื่องครบพร้อมเสร็จข้างเพทไสย,ตั้งบัดพลีบำบวงสรวงพระไพร,ทั้งเทพไทแปดทิศวิสสุกรรม
ทั้งอิศวรภูวไนยเจ้าไกรลาส,ขอโอกาสมาช่วยชุบอุปถัมภ์,แล้วเสกน้ำแปดหม้อบริกรรม,พวกประจำยกธงอลงกรณ์
พอบ่ายแสงสุริยาฟ้าสลัว,เป็นหมอกมัวเกิดพระพายชายสิงขร,ให้ข้าศึกง่วงเหงาทั้งหาวนอน,พลนิกรเป็นทั่วทุกตัวคน
พวกข้างนี้มีน้ำที่ทำไว้,เอาลูบไล้ถ้วนทั่วตัวพหล,ต่างหายหนาวถ้วนทั่วทุกตัวคน,กินน้ำมนต์ล้างหน้าพาสบาย
พอสุริยงลงลับพยับฟ้า,พระจันทราแจ่มกระจ่างสว่างฉาย,ท่านนิกรพรหมเข้านั่งกำบังกาย,จุดเทียนรายบริกรรมตามตำรา
เอาจิตตั้งทางกสิณแผ่นดินไหว,บังเกิดไฟแจ่มกระจ่างกลางเวหา,เป็นควันพลุ่งรุ่งโรจน์โชตินา,พื้นสุธาร้อนแรงแสงอัคคี
พวกสามค่ายเห็นไฟผิดประหลาด,ในอากาศเล่าก็แดงเป็นแสงสี,ไหม้พฤกษาป่าดงในพงพี,พวกโยธีหาน้ำไว้สำรอง
บ้างตักน้ำโลดโผนเอาโคลนสาด,ด้วยอำนาจเพลิงตำหรับดับไม่ไหว,ถึงจะขนน้ำท่ามาเท่าไร,ไม่ล้างไฟธาตุกสิณอภิญญาณ
ยิ่งถูกน้ำก็ยิ่งซ้ำประเทืองแสง,ลุกเรืองแรงลามไปไหม้ประหาร,เว้นแต่อาโปกสิณอภิญญาณ,จึงล้างผลาญกันได้ดั่งใจจง
ทั้งสามทัพดับไฟมิได้หยุด,อุตลุดแตกกระจุยเป็นผุยผง,ทั้งสามท้าวถอยล่าเข้าป่าดง,เพลิงก็ตรงตามไหม้ไล่กระพือ
ต่างก็ขนมิ่งม้าอาชาชาติ,กลัวอำนาจไฟจริงต้องวิ่งตื๋อ,สองหน่อไทให้คนดีมีฝีมือ,แต่ล้วนถืออาวุธยุทธนา
กองละพันกลั่นกล้าอาสาศึก,เวลาดึกแยกไปทั้งซ้ายขวา,ถือเสน่าหลาวโล่โตมรา,เข้าในป่าดงชัฏสกัดทาง
ที่พวกทัพแตกพ่ายไปทางนั้น,พลฉกรรจ์รีบรัดสกัดขวาง,โห่สนั่นครั่นครื้นยิงปืนพลาง,สองข้างทางหลังหน้าดาประดัง
ทั้งสามทัพขับทหารออกด้านหน้า,ชาวเมืองฆ่ามิได้เหลือดั่งเสือขัง,ที่ไม่สู้งอนง้อขอชีวัง,พวกทัพหลังจับกุมตะลุมบอน
ทั้งสามท้าวเสียทีตีสมทบ,ไม่สู้รบลอดไปทางหว่างสิงขร,ลงจากม้าวิ่งวงตามดงดอน,พลนิกรติดมาสิบห้าคน
ค่อยดั้นดัดลัดทางมากลางป่า,พวกเสนานายทัพวิ่งสับสน,ถูกอาวุธล้มตายทั้งไพร่พล,ที่วิ่งวนจับได้ก็หลายพัน
ที่เข้าหาโดยดีก็มีมาก,ที่ลำบากป่วยไข้ในไพรสัณฑ์,จนจวนรุ่งรังสีรวีวรรณ,เที่ยวบุกบั่นหานายไม่ได้ตัว
จนเดือนดับลับเงาภูเขาขุน,เกือบอรุณสุริยาฟ้าสลัว,พระสั่งว่าพลไพร่ที่ได้ตัว,ทั้งครอบครัวจำส่งรีบลงไป
แต่ตัวเราพี่น้องทั้งสองนี้,จะตามตีจับส่งให้จงได้,พระสั่งพลางทางชักมโมมัย,รีบตามไปในป่าพนาวัน
ฝ่ายท่านครูผู้ชำนาญการกสิณ,แกแจ้งสิ้นลุกออกมานอกศาล,เจริญอาโปกสิณอภิญญาณ,ให้บันดาลวลาหกตกกระจาย
เปรี้ยงเปรี้ยงเสียงสุนีสนั่นก้อง,ฟ้าก็ร้องแสงปลาบวะวาบสาย,เป็นฝนฟุ้งหยาดอุทกตกกระจาย,พระพายชายเฉื่อยชื่นระรื่นเย็น
แล้วลงจากหอรบพบกษัตริย์,เจ้าจังหวัดถามเรื่องที่เคืองเข็ญ,จะอย่างไรในสงครามเมื่อยามเย็น,ท่านได้เห็นเป็นไฉนจงไขความ
ฝ่ายนิกรมพรหมประมูลทูลฉลอง,ข้าขอรองบาทบงสุ์ที่ทรงถาม,สองกษัตริย์สุริย์วงศ์ทรงพระนาม,เสด็จตามตีต้อนในดอนดง
แต่ข้าศึกแตกพ่ายกระจายหนี,ในยามนี้ว่าอยู่ในไพรระหง,ข้าพระบาททูลความไปตามตรง,แล้วแต่ทรงเห็นอย่างไรคงได้การ
ท้าวกัมพลดีพระทัยให้ผูกม้า,ขุนเสนาเรียกพหลพลทหาร,นำกระบวนทวนธงเข้าดงดาน,พระภูบาลขึ้นพระยาอาชาไนย
เดินพหลพลทัพไม่ยับยั้ง,เข้าดงรังแรมป่าพฤกษาไสว,จนแจ่มแจ้งแสงสุริโยทัย,เห็นสามค่ายไฟเผาเถ้าเป็นกอง
สมกับท่านผู้วิเศษชี้เหตุผล,แจ้งยุบลบอกกล่าวเล่าสนอง,พระชื่นชมสมประสงค์จำนงปอง,พอปะกองทัพกลับมาฉับพลัน
คุมพหลพลเชลยมานับแสน,จวนเข้าแดนกรุงไกรไอศวรรย์,พระตรัสสั่งม้าใช้ให้ไปพลัน,ว่าทัพขันของใครที่ไหนมา
เสนีรับขับม้าออกมาถาม,ครั้นแจ้งความว่าพวกกันต่างหรรษา,เอาเนื้อความมาประมูลทูลกิจจา,เจ้าพาราดีพระทัยใครจะปาน
แล้วสั่งว่ารีบไปอย่าได้ช้า,ขุนเสนากับพหลพลทหาร,ไปมอบให้ท่านครูผู้อาจารย์,เธอสั่งการแล้วก็ตรงเข้าดงดอน
เร่งพหลพลไพร่มิได้หยุด,ให้รีบรุดลัดเดินเนินสิงขร,โห่สนั่นลั่นป่าพนาดอน,พลนิกรแสนยาดาประดัง
จัตุบททวิบาทประลาตหนี,กลัวโยธีวิ่งเตลิดระเสิดระสัง,เที่ยวแอบเร้นพุ่มพฤกษาในป่ารัง,พลสะพรั่งเดินดั้นอรัญวา
ไปจนทันสองพระหน่อวรนาถ,จึ่งประกาศไพร่นายทั้งซ้ายขวา,ให้หยุดยั้งทั้งพหลพลโยธา,หน่อนรารีบมาเฝ้าเล่าคดี
จะกล่าวถึงสามท้าวแต่เช้าตรู่,หนีไปอยู่ปากทางหว่างวิถี,ริมหาดทรายชายทะเลกับเสนี,ปล่อยพาชีเสียไปนั่งริมฝั่งชล
แล้วยกหัตถ์มัสการเทพารักษ์,เจ้าสำนักเกาะแก่งทุกแห่งหน,ให้มีเรือแล่นมาในสาชล,ขอบวงบนเทพไทได้เอ็นดู
ทั้งสามท้าวเจ่าจุกนั่งทุกข์ร้อน,ทั้งอดนอนอดกินสิ้นสงสัย,พอลมเรื่อยเฉื่อยชายชลาลัย,เห็นเรือใบแล่นมาในสาคร
พวกพาณิชเห็นสำคัญก็มั่นหมาย,มันดีร้ายพวกเรือแตกแปลกภาษา,จำจะแล่นเข้าไปชายคงคา,สั่งล้าต้าต้นหนคนสำคัญ
ให้บ่ายเรือเข้าไปที่ชายตลิ่ง,เห็นคนวิ่งเร็วรี่ขมีขมัน,ขอเดินสารท่านด้วยช่วยชีวัน,นายกำปั่นถึงท่าให้ซาใบ
ทอดสมอรอราเอาเรือบด,ช่วยกันลดลงมหาชลาไหล,สั่งให้พวกกะลาสีตีเข้าไป,แต่พอใกล้ให้ล่ามไปถามพลัน
พวกเสนาว่าข้าเจ้าสำเภาซัด,ปะสลัดพวกยักษ์มักกะสัน,มันเก็บเอาเภตราแล้วฆ่าฟัน,คนทั้งนั้นตายยับอยู่กับเรือ
แต่พวกข้าโดดหนีลงเรือน้อย,คลื่นก็พลอยซัดเข้าฝั่งที่ยังเหลือ,ทั้งอดข้าวกินแต่หวานพอจานเจือ,ของในเรือเล่าก็จมล่มทลาย
ท่านเอ็นดูชูช่วยขอเดินสาร,พอถึงบ้านเมืองได้ดั่งใจหมาย,แม้นมิช่วยชีวงก็คงตาย,จริงหนานายโปรดเกล้าเอาแต่บุญ
พวกนายรองพาณิชคิดสังเวช,ถึงประเทศขาดเหลือจะเกื้อหนุน,ก็รับลงเรือมาด้วยการุญ,อย่าว้าวุ่นไปเลยหนาจะพาจร
ทั้งสามท้าวบ่าวไพร่ลงเรือบด,พูดโป้ปดเอาตัวรอดพอทอดถอน,แปลงเป็นไพร่ชายชนพเนจร,เหมือนราษฎรนายเรือเป็นเชื้อพราหมณ์
พอถึงกำปั่นใหญ่มิได้ช้า,นายเภตรารับขึ้นไปพลางไต่ถาม,ถึงเรือเสียป่นแหลกกับแขกยาม,เรามีความสงสารท่านทั้งปวง
จึ่งจัดแจงแบ่งห้องให้อยู่ท้าย,พอสบายเถิดหนาเจ้าเราไม่หวง,ถึงเวลาหาให้กินสิ้นทั้งปวง,ตามกระทรวงจัดให้ทั้งไพร่นาย
เรือก็แล่นมาในทางกลางสมุทร,มิได้หยุดตามวารินกระสินธุ์สาย,ที่ล้าเลื่อยเหนื่อยอ่อนค่อยผ่อนคลาย,ทั้งบ่าวนายก็เป็นสุขทุกเวลา
ทั้งสามท้าวเศร้าใจอาลัยถวิล,ไม่รู้สิ้นมุ่งมาดปรารถนา,ให้ร้อนรุ่มกลุ้มกลัดอัดอุรา,จึงปรึกษากันเบาเบาเมื่อเข้านอน
เราไปถึงบ้านเมืองค่อยเปลื้องทุกข์,เกษมสุขภิญโญสโมสร,ใครจะคิดรบเร้าเอานคร,หรือจะนอนให้สบายเช่นควายโซ
เล่นแต่หญ้าปากคอกบอกกันมั่ง,แกะข้าวตังก้นครัวมั่วโทโส,หรือจะคิดการอย่างไรให้ใหญ่โต,หรือเป็นโคเสือทับไม่กลับมา
ทั้งสามท้าวกล่าวเรื่องต่างเคืองแค้น,ในทรวงแน่นหนักอยู่เท่าภูผา,หวนมานะอัดอั้นตันอุรา,ต่างก็ว่าตายเสียแล้วก็แล้วไป
แม้นชีวิตยังอยู่เหมือนงูพิษ,คงจะคิดผันแปรคิดแก้ไข,กลับมาตั้งต่อตีให้มีชัย,เราก็ใช่ชาติผู้หญิงจริงหนาเกลอ
ถึงยากเย็นเป็นตายจะไว้ชื่อ,ให้เล่าลือทุกกรุงไกรไอศวรรย์,เราสามคนยากเย็นได้เห็นกัน,คิดผ่อนผันตามอย่างทางบุราณ
แม้นตีได้ไอศวรรย์เหมราช,สมที่มาดพยายามสามสถาน,เอาผ่าแล่งแบ่งเป็นส่วนให้ควรการ,คือนงคราญส่วนหนึ่งอย่าพึงแคลง
ส่วนที่สองของข้าวกับเมืองบ้าน,สองสถานเหมือนอย่างว่าอย่าได้แหนง,ส่วนที่สามเงินทองของที่แพง,เอาจัดแจงออกเป็นสามตามที่ควร
แล้วเขียนเป็นอักษรซ้อนผนิด,ให้มิดชิดตามระบอบแล้วสอบสวน,เราทั้งสามอธิษฐานการที่ควร,แล้วจึงชวนกันจับเหมือนปรับปรุง
ตามกุศลของใครเหมือนได้ทรัพย์,ไม่ต้องนับต้องลำบากลากเอาถุง,ต่างเห็นจริงอย่างตำหรับเหมือนปรับปรุง,ต่างก็มุ่งอยู่ในใจจะได้นาง
เรือก็แล่นเลยมาในสาคเรศ,พ้นประเทศเหมราพอฟ้าสาง,ทั้งสามท้าวโหยหวนครวญถึงนาง,เล่าเอากางปีกเปล่าเศร้าหัวใจ
ออกชะวากปากป่าถึงท่าน้ำ,ทะเลล้ำหาดทรายชายกระสินธุ์,ไม่พบปะศัตรูหมู่ไพริน,ก็สุดสิ้นที่จะคิดไปติดตาม
จึงปรึกษาหน่อนเรศเกศกษัตริย์,พ้นจังหวัดเขตแคว้นแดนสยาม,ครั้นจะจัดเรือใบให้ไปตาม,ไม่แจ้งความเหนือใต้อย่างไรเลย
จงกลับหลังยังกรุงบำรุงถิ่น,กันไพรินดูถูกนะลูกเอ๋ย,แต่ก่อนไรไพรีไม่มีเลย,จึ่งเพิกเฉยอยู่สบายไม่กังวล
พระตรัสพลางทางสั่งพยุหทัพ,เราจะกลับเวียงวังสั่งพหล,จัตุรงคเสนาพลาพล,ภูวดลทรงพระยาอาชาไนย
สองกษัตริย์จัดพลพหลเสร็จ,ตามเสด็จปิ่นภพสบสมัย,กระบวนหน้าม้าริ้วเป็นทิวไป,พลไพร่เดินเท้ากุมเกาทัณฑ์
ถือปืนตับคาบศิลาพาทหาร,เดินขนานแออัดล้วนจัดสรร,คชไกรพลายพังทั้งดั้งกัน,โห่สนั่นกลับตรงเข้าดงดอน
อันเรื่องนกเรื่องไม้ที่ในป่า,ก็ว่ามาแต่ข้างหลังปางประถม,ขอตัดบทงดเสียบ้างทางจะชม,ยังอยู่ถมไปข้างหน้าอย่าอาวรณ์
จัตุบททวิบาทก็มีมาก,ไม่สู้ยากดอกจะใส่ในอักษร,กระบวนทัพกลับถึงเขตนคร,ราษฎรอิ่มเอมเกษมใจ
