w1,w2,w3,w4
พอจบธรรมกรรมฐานการสิกขา,พระยถาสำรวมจิตกิจฤๅษี,พวกเผ่าพงศ์วงศาบรรดามี,อัญชลีกราบก้มประนมกร
แล้วทูลลากลับหลังยังนิเวศน์,ออกจากเขตเขาเขินเนินสิงขร,ชมวิหคเหมหงส์ในดงดอน,ถึงนครเวลาพอสายัณห์
เสด็จเข้าวังลังกาอาณาจักร,อยู่พร้อมพรักกันที่ในไอศวรรย์,วลายุดาวายุพัฒน์หัสกัน,มาพร้อมกันทูลลาไปธานี
ฝ่ายพระศรีสุวรรณวงศ์พงศ์กษัตริย์,สั่งให้จัดแจงเหล่านางสาวศรี,ที่แรกรุ่นชันษาสิบห้าปี,ลูกผู้ดีมิใช่คนพลเมือง
ทั้งเครื่องอานพานพระศรีสำหรับยศ,กระบี่กรดฝักทองละอองเหลือง,ประดับเพชรเม็ดงามอร่ามเรือง,กับทั้งเครื่องสร้อยสุวรรณพรรณราย
มงกุฎเก็จเพชรประดับสลับสี,แกมมณีเนาวรัตน์จำรัสฉาย,ฉลององค์ตาดปักจำหลักลาย,ประทานสายสุดาสวาทราชนัดดา
สินสมุทรสุดสาครบวรนาถ,ก็พระราชทานของโอรสา,ทั้งเครื่องทรงมงกุฎบุษรา,ทั้งอนุชาที่จะไปก็ให้ปัน
ทั้งสามองค์น้อมคำนับอัภิวาท,แม้นมีราชการร้อนจงผ่อนผัน,จะมาเฝ้าบาทบงสุ์พระทรงธรรม์,ให้พร้อมกันทั้งสามตามสัญญา
แล้วไปเฝ้าชนนีที่ปราสาท,ทั้งสามนาฏรับขวัญด้วยหรรษา,แล้วสอนสั่งเจ้าจงฟังคำมารดา,จงรักษาญาติวงศ์พงศ์ประยูร
อย่าทำให้ขัดเคืองในเบื้องบาท,ชนกนาถที่เป็นปิ่นบดินทร์สูร,ศรีสวัสดิ์พัฒนาอย่าอาดูร,จงเพิ่มพูนภิญโญเดโชชัย
สามกษัตริย์ขัตติยานราราช,ฟังพระมาตุรงค์ว่าน้ำตาไหล,ลูกจะขอทูลลามารดาไป,เพราะว่าได้มีคู่อยู่ด้วยกัน
แล้วก็ได้พาราราชาภิเษก,ในเศวกระฉัตรชัยไอศวรรย์,ลูกจะขอเชิญให้ไปด้วยกัน,จะได้วันทารองฉลองคุณ
ทั้งสามนางต่างว่ามารดานี้,ดาบสินีขาดเหลือได้เกื้อหนุน,แล้วก็มีท้องไส้ไม่เป็นคุณ,จะไปวุ่นวายอยู่ดูไม่ดี
พ่อไปเถิดให้เป็นสุขอย่าทุกข์ร้อน,ถึงมารดรเลยจงมุ่งไปกรุงศรี,นางจัดเครื่องสำอางที่อย่างดี,ฝากให้ศรีสะใภ้ด้วยแม่อวยพร
สามกษัตริย์ทูลลามารดาแล้ว,ค่อยผ่องแผ้วภิญโญสโมสร,เสร็จมาลงเรือที่นั่งลำมังกร,สามนครแยกย้ายรายกันไป
แต่กษัตริย์หัสกันนั้นปั่นป่วน,ให้เรรวนร้อนจิตพิสมัย,ออกกำปั่นแล่นล่องตีฆ้องชัย,ให้ใช้ใบเลยมาในสาคร
พระนั่งแนบแอบวันชายาน้อง,ค่อยประคองโฉมฉายสายสมร,นางอิงแอบแนบเคล้าเฝ้าวิงวอน,บนบรรจถรณ์ท้ายบาหลีพระปรีดิ์เปรม
แต่ยังเยาว์เคยเคล้าคลึงพระพี่,เข้าเซ้าซี้ปล้ำปลุกสุขเกษม,สนิทสนมชมพี่ยิ่งปรีดิ์เปรม,นางอิ่มเอมซื่อตรงเหมือนวงศ์วาน
แต่องค์พระหัสกันจิตรันทด,เหลือจะอดออมรักสมัครสมาน,ค่อยอิงแอบแนบโฉมประโลมลาน,ให้เสียวซ่านอยู่ในจิตแต่คิดอาย
พระสุริยงเย็นพยับลงลับฟ้า,พระจันทราแจ่มกระจ่างสว่างฉาย,เผยพระแกลแลชมดาราราย,พระพายชายเฉื่อยฉ่ำในอัมพร
พระปลอบนางทางอุ้มขึ้นใส่ตัก,จุมพิตพักตร์ค่อยประโลมโฉมสมร,นางพาซื่อถือว่าพี่ชุลีกร,พลางทูลวอนกล่อมฉันให้บรรทม
พระว่าแน่แม่วันชายาน้อง,จะให้ต้องกล่อมอย่างป่างประถม,นี่ก็จนเป็นสาวคราวประทม,จะให้ชมเชยถนอมทั้งกล่อมไกว
จะมิต้องผูกเปลขึ้นเห่ช้า,ในเภตราจนจิตผิดวิสัย,มาเถิดมาแม่มาจะพาไป,บรรทมในแท่นรัตน์ชัชวาล
พลางจูงกรกัลยาพาไปห้อง,ขึ้นแท่นทองรจนามุกดาหาร,มียี่ภู่ปูลาดดาดเพดาน,พระชวนมิ่งเยาวมาลย์ให้นิทรา
เผยพระแกลแขส่องมาต้องพักตร์,กำเริบรักรวนเรเสน่หา,พระอิงแอบแนบขวัญวันชายา,ค่อยต้องเต้าเต่งอุราสุดาดวง
พึ่งครัดเคร่งเต่งตั้งกำลังรุ่น,เพราะว่าคุ้นเคยตามไม่ห้ามหวง,พระสวมสอดกอดประทับไว้กับทรวง,จนเลยล่วงม่อยหลับระงับไป
ฝ่ายโฉมยงองค์หัสกันพี่,ร้อนฤดีพลิกกลับไม่หลับใหล,พิศดูขวัญวันชายายิ่งอาลัย,คิดจะใคร่ปลอบประโลมนางโฉมยง
แต่นางนั้นสัตย์ซื่อถือว่าพี่,ก็เป็นที่จนจิตพิศวง,ให้รุ่มร้อนถอนจิตคิดพะวง,พิศดูทรงแล้วสะท้อนถอนฤทัย
นึกจะปลุกกัลยาสุดาโฉม,ค่อยประโลมปลอบน้องให้ผ่องใส,ฉวยนางร้องวุ่นวายก็อายใจ,ทำกระไรแสนวิตกโอ้อกรา
แล้วหุนหวนป่วนปั่นกระสันเสียว,ชำเลืองเหลียวอกใจดั่งไฟเผา,แล้วหักจิตคิดความตามลำเนา,ผิดก็เข้าปล้ำกันเท่านั้นเอง
พลางหวนฮึกนึกคิดจิตขยับ,ฉวยตื่นกลับท้าคารมว่าข่มเหง,คิดยักย้ายหลายความไปตามเพลง,ชาตินักเลงเจ้าชู้รู้กระบวน
ค่อยปลอบปลุกลุกเถิดสมรมิ่ง,ประหลาดจริงหนาวอารมณ์เป็นลมหวน,เจียนจะเจ็บจับไข้ให้รัญจวน,ขอเชิญนวลนุชเจ้าลำเพาพาล
ฝ่ายโฉมวันชายาผวาตื่น,นางพลิกฟื้นวิงวอนด้วยอ่อนหวาน,พระประชวรเป็นไฉนให้รำคาญ,เยาวมาลย์ทูลถามตามธรรมเนียม
พระปลอบพลางทางชวนสมัครสมาน,เยาวมาลย์รู้อุบายนึกอายเหนียม,พระก็ค่อยสอดประคองทำลองเลียม,นางฟุบเฟี้ยมเอียงอายภิปรายเปรย
แกล้งทูลพระหัสกันว่าฉันนี้,ดูพระพี่ชิงชังนิ่งนั่งเฉย,หรือขัดเคืองเรื่องอะไรพระไม่เคย,ทำเฉยเมยมิใคร่ตรัสน่าอัศจรรย์
พระอุ้มนางวางเพลาว่าเจ้าพี่,อย่าพาทีขึ้งเคียดคิดเดียดฉันท์,พี่รักเจ้าเท่าเทียมกับชีวัน,ขอเชิญขวัญนัยนาจงปรานี
พระจุมพิตกนิษฐายุพาพักตร์,ขอฝากรักแม่อย่าอางขนางหนี,พลางอิงแอบแนบทรวงดูท่วงที,ประเวณีไม่ต้องสอนเหมือนกลอนเพลง
แต่พอมาตาหูรู้ว่ารัก,ไม่ต้องชักชิดชมต้องข่มเหง,ถึงปากปิดมิดเม้นก็เป็นเอง,กระบวนเพลงบทนี้ไม่มีครู
พระสวมสอดกอดมิ่งนางนิ่งเฉย,ตระกองเกยวิงวอนแทบอ่อนหู,เหมือนอุบลเมื่อยังตูมกระพุ่มพู,อันเรณูยังไม่เผยระเหยนวล
แมงภู่ผึ้งคลึงเคล้าจะเอากลิ่น,เที่ยวโบกบินเวียนชมเมื่อลมหวน,เข้าเฟ้นฟอนในเกสรเรณูนวล,ยังไม่ควรที่จะแย้มแกมผกา
เหมือนเรือน้อยถอยค้ำเมื่อน้ำแห้ง,พลิกคะแคงเสือกกระทั่งเกยฝั่งฝา,พิรุณโรยโปรยปรายกระจายมา,ในธารท่าห้วยเหวเป็นเปลวไฟ
สุนีบาตฟาดเปรี้ยงเสียงสนั่น,พิลึกลั่นโกลาสุธาไหว,ทะเลลมยมนาคงคาลัย,เป็นคลื่นใหญ่ครื้นเครงละเวงวน
อากาศกลุ้มคลุ้มมัวทั่ววิถี,ในถิ่นที่ท้องฟ้าเวหาหน,ไม่เห็นดวงจันทราดารากล,เป็นแต่ฝนตกพร่ำเป็นน้ำพราว
ฟ้าก็แลบแปลบปลาบวาบสว่าง,พื้นนภางค์แดงจ้าเวหาหาว,เป็นหมอกมัวทั่ววิถีไม่มีดาว,บังเกิดหนาวเย็นฉ่ำทั้งลำเรือ
พวกนายท้ายไต้ก๋งหลงประเทศ,ไม่แจ้งเหตุว่าจะไปข้างใต้เหนือ,ชลธีท่วมนองในท้องเรือ,ลงจานเจือชื่นชุ่มทุกพุ่มพวง
สองสนิทพิศวาสบนอาสน์อ่อน,จนเกสรบานทั่วกลีบบัวหลวง,ชื่นอารมณ์สมรักประจักษ์ทรวง,เปรียบดั่งดวงสุริยันกับจันทร
ไม่ห่างคู่อยู่ในท้ายบาหลี,กับพระพี่หัสกันบนบรรจถรณ์,ปรนนิบัติกษัตราไม่อาวรณ์,ยิ่งกว่าก่อนหลายเท่าทั้งเคล้าคลึง
เมื่อแรกเริ่มเดิมยังไม่เดียงสา,ครั้นวัฒนาหาเปรียบไม่เทียบถึง,เพราะความรักผูกจิตดั่งกริชตรึง,เปรียบเหมือนหนึ่งน้ำตาลที่หวานมัน
ได้เชยชิมลิ้มลองที่ของสด,โอชารสซาบเนื้อเหลือขยัน,ไม่ห่างองค์พงศ์กษัตริย์หัสกัน,อยู่บนบรรรถรณ์สบายท้ายเภตรา
จะกล่าวถึงวลายุดากับวายุพัฒน์,ออกแล่นลัดเร็วพลันด้วยหรรษา,แต่ออกจากฟากฝั่งเมืองลังกา,นับทิวาเดือนครึ่งถึงบุรี
เมืองของใครเล่าก็ไปอยู่เป็นสุข,ไม่มีทุกข์ปรีดิ์เปรมเกษมศรี,พระหัสกันวันชายากุมารี,มาถึงที่บ้านเมืองเนื่องกันไป
