w1,w2,w3,w4
โขมพัตถ์ผลัดเสร็จสำเร็จกิจ,ขึ้นสถิตบนบัลลังก์ที่นั่งสรง,ไขปทุมโปรยปรอยเป็นฝอยลง,ต้องพระองค์เย็นซาบอาบอุรา
พราหมณ์ถวายน้ำสังข์ยังพระหัตถ์,หน่อกษัตริย์ทรงเสวยเสยเกศา,พรหมณ์ก็อ่านมนต์พราหมณ์ตามตำรา,พวกโหราตั้งพระเต้าเสาวคนธ์
ครั้นเสร็จสรงทรงผลัดพระภูษา,พวกโหราคั่งคับสลับสลอน,ถวายสุคนธ์ปนปรุงฟุ้งขจร,กลิ่นเกสรจับสีฉวีวรรณ
พระเสร็จจากแท่นสรงแล้วทรงเครื่อง,อร่ามเรืองสารพัดล้วนจัดสรร,ทรงยกแย่งพื้นม่วงดวงสุวรรณ,เข็มขัดมั่นฝังจินดาค่าบุรินทร์
สนับเพลาเชิงงอนอ่อนระยับ,พลอยสลับเพราเพริศดูเฉิดฉิน,เจียระบาดคาดทับประดับนิล,ชายแครงจินดารายลายสุวรรณ
ฉลององค์ดาดแดงแสงระยับ,ตาบทิศทับสะอิ้งพรายสายกระสัน,สังวาลพราหมณ์สามสายดูพรายพรรณ,เฟื่องกุดั่นใสสุกฝังมุกดา
ทับทรวงเม็ดเพชรรัตน์จำรัสศรี,น้ำมณีราวกับดาววาวเวหา,ธำมรงค์เรือนมณีศรีโสภา,ทรงมหามงกุฎบุษย์น้ำทอง
ฝ่ายพระนางชนนีนารีราช,เรียกนุชนาฏแต่งองค์สรงสนาน,ให้ทรงเครื่องเนาวรัตน์ชัชวาล,ตามบุราณนางกษัตริย์จัดประจง
ให้ประทับยับยั้งอยู่ในม่าน,โหราจารย์มาประณตบทศรี,เชิญเสด็จกัลยากุมารี,ว่าฤกษ์ดีสมควรจวนเวลา
ฝ่ายองค์พระชนนีนางกษัตริย์,พลางจูงหัตถ์ลูกน้อยเสน่หา,ออกจากม่านพาเดินดำเนินมา,ขึ้นมหาแท่นรัตน์กับหัสกัน
ให้นั่งเหนือกองแก้วมณีโชติ,นางปราโมทย์ปรีดิ์เปรมเกษมสันต์,ให้สององค์ลูกน้อยเกี่ยวก้อยกัน,บนสุวรรณเรืองรองทองอุไร
ประโรหิตจุดเทียนแล้วเวียนแว่น,พลูคะแนนนับที่คัมภีร์ไสย,มโหระทึกกึกก้องลั่นฆ้องชัย,ปี่ไฉนเป่าดังก้องกังวาน
ตั้งแตรสังข์พิณพาทย์ระนาดฆ้อง,ประสานซ้องสำเนียงส่งเสียงหวาน,พวกขับไม้มโหรีที่ชำนาญ,บรรเลงลานซอสีปี่ชวา
ครั้นเวียนครบสรรพเสร็จได้เจ็ดรอบ,ตามระบอบเวียนซ้ายแล้วย้ายขวา,ใบพลูดับเทียนพลันโบกควันมา,ตามตำราไสยเวทข้างเพศพราหมณ์
จึ่งตักน้ำมะพร้าวอ่อนป้อนถวาย,แล้วบรรยายอ่านเวทวิเศษขยัน,ให้สององค์เธอทรงเสวยพลัน,โหรานั้นอวยชัยถวายพร
จงสุขังมังคลานิราทุกข์,เกษมสุขภิญโญสโมสร,ทั้งสององค์จงสำราญผ่านนคร,จงถาวรยาวยืนได้หมื่นปี
จะกล่าวฝ่ายราษฎรพวกมอญแขก,ต่างตื่นแตกพากันไปดั่งใจหวัง,เที่ยวดูเล่นงานใหญ่ที่ในวัง,บ้างยืนนั่งกันเป็นหมู่ดูละคร
พวกเจ้าชู้เดินสอกรอผู้หญิง,เฝ้าอ้อยอิ่งเล้าโลมโฉมสมร,ทั้งพูดจาปราศรัยพิไรวอน,อีนางมอญร้องหุยว่าอุ๊ยยาย
ชายเจ้าชู้ดูตาทำหน้าเซ่อ,พูดไหลเล่อแล้วก็เดินทำเมินเฉย,เต็มกระดากที่ในใจไม่เสบย,ต้องละเลยหลีกไปไกลอีมอญ
พวกมอญรำทำท่าดูน่าเกลียด,เข้าเบียดเสียดเคียงคู่ดูมันขัน,เจ้าพวกเจ๊กยืนก๋านัยน์ตาชัน,แล้วยิงฟันหัวร่อว่าฮ้อจริง
แล้วหนีนางเมรีศรีสมร,ขึ้นอัสดรเหาะไปในเวหา,นางก็ตามมากระทั่งฝั่งคงคา,เฝ้าโศกาตามผัวจนตัวตาย
ให้เตียวหุยฮ่องต่งไปกักด่าน,แล้วประจานหยาบคายอายพหล,จิวยี่โกรธเต็มประดาเข้าตาจน,ทุบอกตนรากโลหิตชีวิตวาย
พวกคนดูยัดเยียดเบียดกันวุ่น,ชุลมุนล้มคว่ำคะมำหงาย,แต่การเล่นหลายหลากยังมากมาย,จะบรรยายยกขึ้นว่าจะช้าที
ไปมนเทียรแล้วก็ตั้งแต่สั่งสอน,อย่าแง่งอนขัดข้องให้หมองหมาง,ผัวจะว่าสิ่งไรจงไว้วาง,อย่าระคางเคืองใจนั้นไม่ดี
การหึงหวงจ้วงจาบทำหยาบหยาม,อย่าก่อความขึ้งเคียดพูดเสียดสี,แก่ห้ามแหนแสนสุรางค์นางนารี,จะเป็นที่เคืองขัดอัธยา
คำของแม่แต่เท่านี้นะลูกรัก,ประเสริฐนักแม่จงจำเอาคำสอน,จะคุ้มกันอันตราย์สถาวร,เมื่อยามนอนกราบบาทอย่าขาดวัน
พลางลีลาพาบุตรสุดสวาท,ขึ้นปราสาทหน่อไทพอไก่ขัน,เข้าหยุดยั้งนั่งที่แท่นสุวรรณ,ทางรำพันวอนว่าด้วยอาลัย
แม่ขอฝากวันชายาธิดาด้วย,พ่อจงช่วยปกครองให้ผ่องใส,จงรักกันโอบอ้อมถนอมใจ,ทั้งเวียงชัยพ่อจงผ่านสวรรยา
แม่ขอฝากเวชายันนั้นยังอ่อน,ช่วยสั่งสอนกล่อมเกลี้ยงเลี้ยงรักษา,อันตัวแม่เล่าก็แก่โรคชรา,หมั่นเข้ามาเยี่ยมเยียนเบียนทุกวัน
นางพระยาอวยพรถาวรสวัสดิ์,จากปรางค์รัตน์คืนหลังยังสถาน,สองกษัตริย์เริงรื่นชื่นสำราญ,ในสถานมนเทียรวิเชียรพราย
ธรรมดาหนุ่มสาวเมื่อเข้าห้อง,ก็จำต้องแต่คดีตีขยาย,ครั้นจะลัดตัดไปไม่ภิปราย,ขอบรรยายแต่สักหน่อยพอกลอยใจ
ถนอมแนบแอบอุ้มพลางจุมพิต,นางเบือนบิดเหหันแล้วผันผิน,เพราะเรื่องการมารยายุพาพิน,ไม่สุดสิ้นพลิกแพลงเพราะแสนงอน
เพราะรู้เท่าเยาวลักษณ์ประจักษ์จิต,ว่านางบิดเคยได้ลวงดวงสมร,พระนิ่งเฉยมิได้เผยสุนทรวอน,ทำเป็นนอนถอนใจไม่ไสยา
นางตกใจหมายว่าเธอกริ้วโกรธ,ประทานโทษพงศ์กษัตริย์รับหัตถา,พระคลึงเคล้นเฟ้นพุ่มปทุมา,เต็มหัตถาครัดเคร่งเต่งพระทรวง
แมลงผึ้งคลึงเคล้นเฟ้นเกสร,กลิ่นขจรเกลือกกลั้วดอกบัวหลวง,สุมาลีคลี่คลายขยายดวง,จนโรยร่วงเรณูฟูกระจาย
พายุพยับอับฟ้าเวหาห้อง,สุนีก้องแสงสว่างกระจ่างฉาย,พิรุณโรยโปรยปรอยเป็นฝอยปราย,สาดกระจายในนภางค์กลางอัมพร
เขาพระเมรุยอดโยกโบกสะบัด,พระพายพัดไม่ค่อยหยุดเพียงหลุดถอน,ทั้งขุนเขาเนมินอิสินธร,ยอดก็อ่อนเอนเอียงเพียงทำลาย
มัติมิงคล์กลิ้งท้องชลาสินธุ์,กระโดดดิ้นในวนชลสาย,เมขลาล่อแก้วดูแพรวพราย,อสูรกรายกรประหารขว้างขวานดัง
