w1,w2,w3,w4
พวกคนใช้รีบเข้าไปยังสถาน,ทูลพระผ่านธิบดินทร์ปิ่นมหา,กษัตริย์เจ้าจอมวังกรุงลังกา,ให้ทราบฝ่าบาทบงสุ์ผู้ทรงชัย
กษัตริย์สุดสาครบวรนาถ,ตรัสประภาษแก่เจ้าท่าชลาไหล,มันเป็นคนเจ้าสำนวนพูดกวนใจ,ครั้นจะให้มันเข้ามาในธานี
ก็จะพูดยั่วยวนกวนโทโส,ทำโกโรอวดรู้พูดสูสี,พระจึงสั่งกรมท่าอย่าช้าที,ไปรับที่เมืองด่านชานนคร
เขาจะมาว่าขานสถานไหน,รีบลงไปฟังกระทู้ผู้มาสอน,หรือจะมาว่าขานการนคร,อันบทกลอนเขามันเปรื่องที่เรื่องการ
แล้วจัดแจงแต่งที่ตึกทำใหม่,ตั้งโต๊ะใหญ่เก้าอี้ดีขยัน,ตั้งคนโทถ้วยน้ำของสำคัญ,ให้จัดสรรรับรองล้วนของดี
แล้วแต่งเรือเอกชัยฝีพายพร้อม,เรือแห่ห้อมคู่หน้าดาดผ้าสี,รีบไปถึงกำปั่นด้วยทันที,ขุนเสนีก็ขึ้นไปในเภตรา
บาทหลวงว่ามานั่งบนเก้าอี้,สูบบุหรี่ให้สบายก่อนนายขา,แล้วจะได้ขึ้นไปสนทนา,กับมหาอำมาตย์ข้าราชการ
แล้วเรียกพวกคนใช้ในกำปั่น,มาพร้อมกันสี่คนเหมือนพลทหาร,สำหรับตามขึ้นไปได้ใช้การ,ลุกลนลานรีบตรงมาลงเรือ
กับบาทหลวงพร้อมกันมิทันช้า,ขุนเสนาเร่งให้พายไปฝ่ายเหนือ,ถึงเมืองด่านชานสมุทรให้หยุดเรือ,เชิญขึ้นเหนือรถารีบคลาไคล
เข้าประตูเมืองด่านชานสมุทร,แล้วยั้งหยุดรถเรียงเคียงไสว,เสนาพาดาวิดขึ้นบันได,เข้าตึกใหญ่ท่านเสนีผู้ปรีชา
มาคำนับจับมือเชิญไปนั่ง,ที่โต๊ะตั้งเก้าอี้ที่ปรึกษา,ราชการบ้านเมืองเรื่องนานา,ตั้งน้ำชากล้วยขนมทั้งนมเนย
แล้วเชิญให้กินอยู่ดูจริต,มันจะคิดอย่างไรมั่งฟังเฉลย,บาทหลวงพูดชักทำเนียบมาเปรียบเปรย,ว่าเราเคยอยู่ลังกามาช้านาน
เมื่อเสียเมืองเรื่องหลังเรายังเด็ก,เดินสารเจ๊กเขาไปไกลสถาน,ครั้นโตใหญ่ไปเที่ยวหาพระอาจารย์,ท่านโองการบวชให้มาหลายปี
เป็นบาทหลวงล่วงรู้ในศาสนา,จึงเที่ยวมาสอนสั่งทางวิถี,ในประเทศเขตแคว้นแดนบุรี,การชั่วดีให้ระงับเร่งกลับใจ
คนทุกวันชั้นนี้มีแต่โลภ,หลงละโมบทุจริตผิดวิสัย,คิดรวบรุมคุมเหงไม่เกรงใจ,ให้เที่ยวไปทุกประเทศเขตนคร
จนเริศร้างห่างไปไกลสถาน,เสียวงศ์วานเสียชาติศาสนา,ท่านเร่งไปบอกกล่าวเจ้าพารา,อย่าอยู่ช้านานไปภัยจะมี
เร่งจัดแจงป้อมค่ายไว้ให้มั่น,ได้เล่นกันวุ่นวายหนานายหนา,จะดึงดื้ออยู่ในวังกรุงลังกา,ทั้งเจ้าข้าจะต้องวิ่งเป็นสิงคลี
เสนาใหญ่ได้ฟังนั่งหัวเราะ,ลังกาเกาะก่อนก็ลือว่าถือผี,แต่เดี๋ยวนี้เป็นของไทยมิได้มี,ท่านพาทีน่ากลัวหนังหัวพอง
ผีอ้ายเฒ่าเจ้ากรรมมันทำวุ่น,จนเกิดขุ่นเจ้านายพึ่งวายหมอง,ประเดี๋ยวนี้ผีจะมาหาไม้พลอง,ต้องรับรองไกล่เกลี่ยเสียกบาล
เราจะไปทูลท้าวเจ้านิเวศน์,ให้ทราบเหตุเรื่องราวท่านกล่าวขาน,จะได้จัดแจงไปพ้นภัยพาล,หาถิ่นฐานอยู่ใหม่ดั่งใจปอง
เจ้าบาทหลวงดาวิดเรียกศิษย์หา,คำนับลาขุนนางพลางสนอง,ถ้าแม้นท่านจะสงสัยในทำนอง,ขอเชิญลองลงไปในเภตรา
ขุนเสนีรับคำต่างคำนับ,บาทหลวงกลับไปกำปั่นหวั่นนักหนา,ฟังเขาพูดมิได้พรั่นตันอุรา,ตัวเรามาตั้งกระทู้ดูทำนอง
เขากลับว่าอาจารย์เป็นผีสาง,ต้องเริศร้างไปแต่ตัวจนมัวหมอง,ใช้มาหลอกเขาก็รู้ดูทำนอง,เหลือจะตรองไม่เห็นท่าจะราวี
ด้วยปึกแผ่นแน่นหนาถึงมารบ,ที่หลีกหลบเขาก็ใหญ่ทางไล่หนี,เขาตั้งมั่นกันศัตรูหมู่ไพรี,จะมาตีเห็นไม่ได้ดังใจจง
ฝ่ายเสนีที่มารับกับบาทหลวง,ตามกระทรวงเช่นกับผู้มาสู่หา,ด้วยมิได้ไปเฝ้าเจ้าพารา,ต่างพูดจาข้อคำนำยุบล
ก็กลับไปทูลองค์พระทรงภพ,ตั้งแต่ต้นจนจบอนุสนธิ์,ป่างพระปิ่นนคเรศเกศสกล,ภูวดลดำรัสตรัสภิปราย
ให้มันมาห้าแสนทั้งแดนแขก,ตีให้แตกกลับไปดั่งใจหมาย,แต่อ้ายเฒ่าเจ้าเล่ห์เพทุบาย,มารบหลายหนยับกลับไปเอง
ไม่สิ้นมาดปรารถนาลังกาเกาะ,อ้ายเจ้าเคราะห์คนหลงนี้โฉงเฉง,รู้วิชามากมายมีหลายเพลง,เที่ยวข่มเหงบุกรุกไปทุกแดน
เมื่อแต่ครั้งมังคลาเป็นสานุศิษย์,มันก็คิดให้ลำบากได้ยากแสน,ต้องพลัดพรากจากนิเวศน์เสียเขตแดน,ทั้งแตกแตนพ่อแม่ไปแต่ตัว
เพราะหลงลมอ้ายเฒ่าอ้ายเจ้าเล่ห์,มันถ่ายเทแทบจะแยกแตกเมียผัว,จนมังคลาหนีปลอดได้รอดตัว,เล่นเอาขรัวอ่อนฤทธิ์เที่ยวติดตาม
วิสัยชาติบาทหลวงแล้วยั่วศึก,ยังหาญฮึกยักลำคนซ้ำสาม,เข้าที่ไหนพาให้เขาเกิดความ,จนลุกลามไม่รู้สิ้นเพราะดิ้นรน
พระตรัสพลางทางว่าอย่าปรารภ,คิดสมทบเล่นเจ้าครูดูอีกหน,นี่มันใช้สายมาดูก็รู้กล,อันแยบยลเสือเฒ่าพอเข้าใจ
พระสั่งเสร็จแล้วเสด็จขึ้นจากอาสน์,ขุนอำมาตย์บังคมก้มเกศี,ไปสั่งพวกเมืองด่านชานบุรี,คอยฟังข่าวเอาคดีแล้วรีบมา
ฝ่ายดาวิดคิดเห็นไม่เป็นผล,ดูเล่ห์กลปึกแผ่นยังแน่นหนา,อันเราเปรียบเหมือนทูตมาพูดจา,ไม่เห็นท่าทางไหนจะได้เมือง
จำจะต้องกลับไปในวันนี้,จะเซ้าซี้เขาก็รู้เบื่อหูเหือง,ซึ่งจะมารบราญตีบ้านเมือง,ก็เห็นเรื่องที่จะยับอัปรา
แล้วลุกออกจากห้องมาร้องสั่ง,พวกสะพรั่งไพร่นายทั้งซ้ายขวา,ให้ถอนสมอช่อใบใช้เภตรา,ในเวลานี้จะกลับเร่งจับการ
ต้นหนให้ถอนสมออย่ารอรั้ง,พร้อมสะพรั่งถ้วนทั่วตัวทหาร,ออกแล่นเรื่อยเฉื่อยฉ่ำไปสำราญ,จากเมืองด่านสิงหลพ้นสันดอน
อันพาราวายุภักษ์เคยหักหาญ,มีอาจารย์ทำได้ในวิถี,ให้เรือติดมาไม่ได้ในนที,เพราะวารีแข็งกระด้างอย่างศิลา
ขอพระองค์อย่าวิตกยกธุระ,ไว้ข้าจะต่อสู้หมู่ทหาร,จะลาไปนคราพาอาจารย์,มาคิดการเป่าปัดกำจัดภัย
ฝ่ายพระสุดสาครถาวรสวัสดิ์,ฟังกษัตริย์เกี่ยวดองค่อยผ่องใส,จึ่งตรัสว่าถ้ากระนั้นจงรีบไป,อย่านอนใจแก่ศัตรูหมู่อรินทร์
กษัตราทูลลาพระทรงเดช,กลับนิเวศน์โดยหวังดั่งถวิล,ให้ภัทวงศ์อยู่กับองค์พระภูมินทร์,ในนครินทร์เวียงวังเกาะลังกา
ฝ่ายดาวิดศิษย์พระสังฆราช,ล่วงลีลาศมาทางหว่างสิงขร,บรรลุถึงโรมพัฒน์ตัดสันดอน,เข้านครทอดท่าหน้าบูรินทร์
อีตาเฒ่าได้ฟังยิ่งคั่งแค้น,ชะแง้แหงนอยู่เป็นครู่ดูเวหา,พระเยซูอยู่ที่ไหนจึงไม่มา,ช่วยศิษย์หากำจัดพวกศัตรู
แกโกรธเกรี้ยวเคี้ยวเหงือกดังออดออด,เหมือนหอกสอดเข้ามาแยงแทงรูหู,นัยน์ตาโตเท่ากำปั้นหันมาดู,ตะคอกขู่ดาวิดคิดอย่างไร
ที่สอนสั่งหวังว่าแทนตาหู,ไยมิขู่ให้มันกลัวหัวไถล,ถึงพลาดท่ามันจะมาทำไมใคร,นิสัยไพร่เช่นอ้ายนี่ดีแต่กิน
มิใช่ชาติทองคำอ้ายซ้ำเสือก,แกขบเหงือกด่าไปดั่งใจถวิล,ใช้ให้ไปหลอกลวงทวงแผ่นดิน,เห็นจะสิ้นปัญญาทำตาปรอย
แต่ฝูงสัตว์เกเรเดรัจฉาน,ยังเที่ยวคลานหาที่อยู่เช่นปูหอย,นี่มนุษย์เจียวหนาหวาทำตาปรอย,เห็นใช้สอยกันไม่ได้ใช่ไก่ชน
แกบ่นพลางทางไปหาไทท้าว,เจ้าแดนด้าวนคเรศแจ้งเหตุผล,เชิญท่านช่วยด้วยสักครั้งที่กังวล,ตีสิงหลให้วินาศดาษดา
ด้วยแรกเริ่มเดิมทีมีแต่ครั้ง,พระเยซูผู้ตั้งศาสนา,บังคับให้จอมกษัตริย์ขัตติยา,เจ้าลังกามาแต่ครั้งตั้งนคร
เดี๋ยวนี้ไทยมาริบเอาเป็นเจ้าของ,ฝรั่งต้องซุกซนเที่ยวด้นหนี,ข้าขอบุญเจ้าจังหวัดปัถพี,ช่วยต่อตีให้มันยับอัปรา
จะได้ลือชื่อไปทั้งแปดทิศ,ประจามิตรก็จะกลัวทั่วทิศา,ทั้งจะได้กุศลผลผลา,เป็นที่ตั้งศาสนาเหมือนมาเดิม
เจ้าพาราถูกยอหัวร่อร่า,ฟังอีตาเฒ่ามันพูดสุดจะเหิม,แกเห็นเชื่อถ้อยคำทั้งซ้ำเติม,คอยส่งเสริมที่ให้ไปลังกา
ฝ่ายท่านท้าวเจ้าพาราจึ่งว่าขาน,ขอรับภารธุระดั่งที่กังขา,เสียแรงท่านได้มาอยู่เป็นครูบา,จะไปตีลังกาฉลองคุณ
คำนับลาเจ้านิเวศน์เขตจังหวัด,กลับไปวัดชื่นชมด้วยสมหมาย,เรียกดาวิดมาช่วยคิดการอุบาย,สมที่หมายท่านท้าวเจ้าบุรินทร์
รับธุระจะไปตีบุรีให้,สบายใจดั่งนิยมสมถวิล,กูเข้าไปสนทนาในธานินทร์,ด้วยเล่ห์ลิ้นไม่สู้ยากลำบากใจ
แม้นตัวกูไปเองแล้วที่ไหน,คงสมใจมุ่งมาดปรารถนา,จะปลิ้นปลอกหลอกลวงทวงพารา,ด้วยมารยาต่างต่างทางสำนวน
ไม่ต้องยากแก่พหลพลไพร่,เอาบาทใหญ่ขู่ให้กลมดั่งลมหวน,นี่ปากมึงมันเป็นไพร่ไม่ใคร่ครวญ,พูดด้วนด้วนเขาจะกลัวตัวมึงไย
ธรรมดาพระฝรั่งตั้งอำนาจ,ให้เปรื่องปราชญ์ชี้แจงแถลงไข,ให้มันเห็นทันตาอย่าว่าใคร,พูดใกล้ไกลเวียนวนริมขนตา
จะขู่เข็ญให้มันเห็นอย่างปืนใหญ่,ยิงออกไปถูกดิ้นสิ้นสังขาร์,แม้นเองพูดให้มันเห็นเช่นวาจา,อ้ายเสนาก็คงกลัวหนังหัวพอง
แกพรรณนาว่าไปตามใจคิด,เจ้าดาวิดนบนอบไม่ตอบสนอง,แม้นจะเถียงก็จะด่าทำตาพอง,แกพูดคล่องข้างจะได้นิสัยคน
นึกในใจไปรบก็คงยับ,ถึงยกทัพไปก็เห็นไม่เป็นผล,จะไปลองถ่ายเทด้วยเล่ห์กล,เขาก็คนมิใช่เต่าเอาแต่ใจ
แต่ต้องทนให้แกด่าเหมือนข้าครอก,แม้นดาบหอกนั่นแลจนทนไม่ไหว,เป็นแต่ลมพัดบ้างช่างเป็นไร,ถึงไหนไหนก็เป็นครูทำหูตึง
แก่พ่นพร่ำร่ำไปมิใคร่หลับ,จนเดือนดับเพราะโกโรโมโหหึง,ด้วยจิตเป็นอันธพาลสันดานดึง,คิดรำพึงแต่จะทำการย่ำยี
ฝ่ายไทท้าวเจ้าบุรินทร์โรมพัฒน์,สั่งให้จัดกำปั่นรบทั้งหลบหนี,เกณฑ์หัวเมืองแขกชวาทุกธานี,จะไปตีลังกาให้อาจารย์
กำปั่นไฟใหญ่น้อยห้าร้อยเศษ,คนในเขตโรมพัฒน์จัดทหาร,สิบห้าหมื่นพื้นฉกรรจ์อันชำนาญ,ถือหอกขวานเหน็บกริชฤทธิรณ
พร้อมปืนผาหน้าไม้ทั้งดั้งดาบ,ศรกำซาบกะเลหวังตั้งพหล,เรือกระเชียงเรียงรายทั้งไพร่พล,สั่งให้ขนลูกดินสิ้นทุกลำ
เครื่องเสบียงข้าวปลากระยาหาร,ทั้งคาวหวานบรรทุกที่คนมี่สำ,ทั้งไก่แกะแพะเอาไปใส่ทุกลำ,คนประจำทุกหมวดเร่งตรวจตรา
กำปั่นใหญ่จัดให้พระสังฆราช,กับพวกบาทหลวงดาวิดพวกศิษย์หา,ท่านท้าวไทไปด้วยกันตามสัญญา,แต่งเภตราแล้วเสร็จสำเร็จการ
ฝ่ายตาเฒ่าสังฆราชพระบาทหลวง,แกอิ่มทรวงปรีดิ์เปรมเกษมศานต์,ตื่นจากที่ดีใจใครจะปาน,รีบลนลานลงกำปั่นด้วยทันที
แดดพยับอับฟ้าเวหาหน,พื้นอำพนเรื่อแดงส่องแสงสาง,แกให้ยิงปืนใหญ่ชักใบกาง,แล่นสล้างตามกันจากสันดอน
โห่กระหึมครึ้มครวญแต่ล้วนแขก,เอาฤกษ์แรกออกชะวากปากสิงขร,พ้นนิเวศน์เขตแคว้นแดนนคร,ชโลธรไหลเรื่อยแล่นเฉื่อยไป
จะกลับกล่าวเจ้าพาราวายุภักษ์,กษัตริย์ศักดิ์จอมนิเวศน์ข้างเพทไสย,ให้หาครูรู้วิชาพาเอาไป,ยังกรุงไกรลังกาสี่ห้าคน
แต่ล้วนถือวิทยาวิชาขลัง,ลงที่นั่งใช้ใบไปสิงหล,ได้ลมคล่องล่องมาในสาชล,ถึงสิงหลตั้งแต่มาสิบห้าวัน
กษัตริย์สุดสาครถาวรสวัสดิ์,โสมนัสวายวิโยคที่โศกศัลย์,ได้ครูเมืองเกี่ยวดองมาป้องกัน,พระทรงธรรม์ทักถามตามสงกา
จะสู้รบไพรีมีโอกาส,ด้วยอำนาจอย่างไรไฉนหนา,ทั้งสี่พราหมณ์ทูลตามความสงกา,ถึงศึกมาขับเคี่ยวที่เรี่ยวแรง
จะทำให้วารินกระสินธุ์สมุทร,แข็งประดุจดั่งแก้วพรายแพร้วแสง,ถึงจะเดินก็ไม่ได้เป็นไฟแดง,ทั้งร้อนแรงเท้าลอกถึงปอกพัง
ถึงเป็นนกบินมาในอากาศ,ให้เกลื่อนกลาดตรงเข้ามาแล้วอย่าหวัง,ว่าชีวิตจะตลอดรอดไปรัง,เหมือนหนึ่งดั่งทูลองค์พระทรงธรรม์
อันเมืองข้าร้อยปีไม่มีศึก,มาหาญฮึกรบสู้เป็นคู่ขัน,ด้วยความรู้ครูผู้ใหญ่ท่านให้ปัน,สำหรับกันนคราให้ถาวร
จะกล่าวข้างสังฆราชพระบาทหลวง,แกอิ่มทรวงสมปองที่หมองหมาง,ยกทัพใหญ่มาในวิถีทาง,พร้อมขุนนางเจ้าพาราปรึกษากัน
ที่บนท้ายบาหลีเก้าอี้ตั้ง,ชวนกันนั่งปรีดิ์เปรมเกษมสันต์,เจ้าดาวิดเคียงข้างไม่ห่างกัน,ดูขอบขัณฑ์เขตแคว้นทุกแดนเมือง
สุริยงลงลับพยับฟ้า,ดวงดาราแจ่มกระจ่างสว่างเหลือง,พลางจุดโคมดาษแดงแสงประเทือง,เรือก็เนื่องแล่นตามกันหลามมา
เรือตระเวนเมืองลังกาอาณาเขต,คอยฟังเหตุแล่นไปจากไอศูรย์,เห็นกำปั่นหลายหลากมามากมูล,ผิดตระกูลกะลาสีมิใช่ไทย
มารอราอยู่หน้าเกาะสุหรัด,ริมจังหวัดกรุงไกรไอศวรรย์,วิถีทางจะมาถึงอีกกึ่งวัน,ขุนด่านนั้นให้เสมียนเขียนถ้อยคำ
แล้วพับใส่ในผนึกจารึกนอก,เป็นใบบอกอักขราเลขาขำ,ประทับตราดวงใหญ่ไว้ประจำ,ใช้คนนำเข้าไปในนคร
ครั้นถึงตรงส่งให้เสนารับ,ฉีกฉบับออกอ่านสารอักษร,พอพระจอมนคเรศเกศนคร,เสด็จจรออกที่นั่งบัลลังก์พราย
ขุนนางนำคำอักษรเมืองปากน้ำ,คำนับนำอ่านประมูลทูลถวาย,พระทราบสิ้นแล้วเฉลยเปรยภิปราย,เห็นดีร้ายพระฝรั่งพวกจังฑาล
พระตรัสพลางทางสั่งพราหมณ์ทั้งสี่,กับเสนีพลไกรไพร่ทหาร,รีบลงไปเร็วพลันให้ทันการ,ที่เมืองด่านปากน้ำดั่งคำนึง
พรุ่งนี้เช้าเราจึงจะกรีทัพ,ไปตั้งรับเร่งไปจงให้ถึง,พระสั่งเสร็จตรองตรึกนึกคะนึง,แล้วรำพึงเหตุผลแต่ต้นปลาย
พวกเสนาพาพราหมณ์ผู้วิเศษ,จากนิเวศน์พร้อมกันรีบผันผาย,กับผู้คนตามกันไปทั้งไพร่นาย,ลงเรือพายถึงปากน้ำที่สำคัญ
จึ่งบอกกับเสวกาพวกข้าเฝ้า,ท่านเกณฑ์เหล่าพลขันธ์ให้สานแผง,แล้ววงไว้ตามทางที่กลางแปลง,เอาผ้าแดงทำธงปักลงกลาง
กับไม้ลำทำเป็นแพพอพวกข้า,ทั้งหญ้าคาร้อยยอดเอาทอดขวาง,เครื่องบวงสรวงเทพไทใส่ในกลาง,เชือกระยางแพไว้ในนที
ขุนนางรับกลับมาหาไปเสร็จ,พร้อมสำเร็จขนไปทั้งบายศรี,กับของข้าวสารพัดเครื่องบัดพลี,ลงไปที่ตามสั่งแล้วตั้งการ
ผู้วิเศษทั้งสี่พลีสรวง,แล้วบนบวงเทพไทในสถาน,แล้วลงแพพร้อมกันมิทันนาน,อ่านโองการโบกธงอัดคงคา
สาดข้าวสารหว่านไปในสมุทร,แล้วก็จุดเทียนธูปเครื่องบุปผา,ประนมมือพร้อมกันวันทนา,เสียงคงคาลั่นดังก้องกังวาน
สะเทือนท้องสาคโรชโลสินธุ์,สายวารินคลื่นซัดเสียงฉัดฉาน,ฝูงกระโห้โลมากุมภาพาล,จากสถานถอยไปตามสายชล
น้ำก็แข็งเป็นแผ่นทั้งแน่นหนา,ถึงช้างม้าเดินได้ไม่ขัดสน,แต่ร้อนเหมือนเปลวไฟในสายชล,รอบสิงหลสิบโยชน์เป็นโขดคัน
ทั้งสี่พราหมณ์กลับมาขึ้นอาศัย,บนป้อมใหญ่ปรีดิ์เปรมเกษมสันต์,พวกเมืองด่านแต่งสำรับไว้ฉับพลัน,เลี้ยงดูท่านพราหมณ์พิธีทั้งสี่คน
ฝ่ายพระจอมธิบดินทร์ปิ่นกษัตริย์,แจ่มจำรัสรุ่งสางกลางเวหน,สองกษัตริย์อ่าองค์แล้วสรงชล,ทรงเครื่องต้นสำหรับออกทัพชัย
กับพระหน่อภัทวงศ์องค์ลูกเขย,มาคอยท้าวอยู่ที่เกยอันผ่องใส,ตามเสด็จสองพระองค์ผู้ทรงชัย,เสนาในตรวจพหลรณรงค์
ฝ่ายกษัตริย์สองพระองค์ขึ้นทรงรถ,พร้อมกันหมดหน่อนาถราชหงส์,ยกกองทัพขับพหลรณรงค์,ก็รีบตรงไปปากน้ำที่สำคัญ
ถึงพลับพลาหน้าเชิงเทินบนเนินป้อม,ทหารพร้อมทุกหมู่ล้วนคู่ขัน,ทั้งสี่พราหมณ์เฝ้าเรียงอยู่เคียงกัน,พระทรงธรรม์ตรัสถามตามอาวรณ์
พราหมณ์ประนมก้มกราบสองกษัตริย์,ข้าไปจัดแจงกระทั่งฝั่งสิงขร,ขอเชิญเสด็จเสร็จไปในสันดอน,ประทับร้อนทอดพระเนตรตามเขตแดน
สองพระองค์ลงจากพลับพลาสี,พวกมนตรีเซ็งแซ่รีบแห่แหน,ถึงปากอ่าวเจ้านิเวศน์เห็นเขตแดน,เสด็จบนแท่นศิลาที่หน้าเนิน
เห็นวารีที่แข็งแดงไปรอบ,ตามเขตขอบคล้ายลำเนาภูเขาเขิน,จึงตรัสถามพราหมณ์พฤฒาว่าจะเดิน,ไปตามเนินน้ำเห็นเป็นอย่างไร
พราหมณ์ประมูลทูลฉลองสองกษัตริย์,ด้วยร้อนจัดเหลือล้นทนไม่ไหว,แล้วมีพิษเรี่ยวแรงกว่าแสงไฟ,ไปไม่ได้ดอกพระองค์อย่าสงกา
พระยินดีปรีดาว่าเช่นนี้,ถึงไพรีหมื่นแสนมาแน่นหนา,เว้นแต่เหาะเหินได้ในนภา,ถึงจะมาก็เห็นยากลำบากกาย
ทั้งสี่พราหมณ์ทูลว่าถึงจะเหาะ,จะจงเจาะเห็นไม่ได้ดั่งใจหมาย,คงจะทำเวทมนตร์กลอุบาย,คิดยักย้ายมิให้มาถึงธานินทร์
จะกลับกล่าวราวเรื่องพระบาทหลวง,แต่แล่นล่วงมาในทางกลางมหา,ข้ามละเมาะเกาะแก่งตำแหน่งมา,จวนจะถึงลังกาเวลาเย็น
พร้อมกระบวนถ้วนทุกลำเรือกำปั่น,สลาตันตั้งมาฟ้าเหมือนเสน,ตีกำปั่นหันไปหัวท้ายเบน,ต้นหนเจนจัดตำราให้ซาใบ
พอเย็นย่ำคล้ำฟ้าบนอากาศ,น้ำค้างสาดเยือกเย็นกระเซ็นใส,เดือนก็ขึ้นรางรางเห็นทางไป,แล่นมาใกล้นคเรศเขตลังกา
ทอดสมอรอราตามหน้าเกาะ,บ้างตีเกราะครึกครื้นยิงปืนผา,พอรุ่งเช้าจึ่งจะเข้าตีพารา,ต่างตรวจตราเรือรบสมทบพล
พอแลไปหน้าอ่าวเห็นขาวช่วง,เป็นรุ้งร่วงแดงวับจับเวหน,แล้วเรียกกันให้มาดูทุกผู้คน,ออกเกลื่อนกล่นเต็มไปในเภตรา
ฝ่ายบาทหลวงอยู่ในห้องจึ่งร้องถาม,เขาบอกความให้ฟังนึกกังขา,เอ๊ะชะรอยคนดีจะมีมา,ทำวิชาเป็นแท้แน่แก่ใจ
ลุกจากห้องร้องว่าภาษาแขก,กูนึกแหลกประหลาดจิตคิดสงสัย,ของเช่นนี้แต่ก่อนร่อนชะไร,ก็ยังไม่เคยเห็นเหมือนเช่นนี้
แกจึ่งว่าเช้าตรู่ดูให้แน่,จะคิดแก้เวทมนตร์คนหรือผี,แล้วเรียกศิษย์มาพลันในทันที,ตำรามีต่างต่างข้างที่นอน
หยิบมาดูกูจะบอกให้ไปแก้,นั่งดูแลตามตำราครูบาสอน,กับดาวิดศิษย์ผู้ใหญ่มิได้นอน,จนทินกรส่องสีรวีวรรณ
ลุกออกมาจากห้องมองเขม้น,พอแลเห็นน้ำแดงดูแข็งขัน,แกหยิบเอาหยูกยาสารพัน,ทั้งน้ำกลั่นต่างต่างอย่างที่เคย
ให้ดาวิดศิษย์ลงกำปั่นน้อย,แล้วล่องลอยไปดูตามครูเฉลย,เห็นน้ำแดงแข็งเช่นนี้ยังมิเคย,แล้วก็เลยไปข้างหน้าเอายาปราย
น้ำที่แข็งก็ยิ่งแดงเหมือนเพลิงลุก,ยิ่งแล่นรุกเข้าไปร้อนใจหาย,แต่บรรดายาเอาไปทั้งไพร่นาย,ช่วยกันปรายโปรยลงในคงคา
บาทหลวงว่าถ้ากระนั้นเอาปืนใหญ่,ยิงเข้าไปตามลำที่น้ำขัง,แต่เขาเขินเนินแยกยังแตกพัง,แกจึ่งสั่งสารวัตรให้ยัดปืน
ยิงไปดูตามร่องสักสองโหล,ลูกโตโตดินที่แรงแม้นแข็งขืน,ต้องล่าทัพกลับไปในกลางคืน,ถ้าแม้นฟื้นเหลวได้ครรไลจร
พวกปืนใหญ่ใส่ดินประจุเสร็จ,แล้วสำเร็จยืนเรียงเคียงสลอน,กรอดดินหูซูซุดจุดไฟฟอน,เสียงสะท้อนสะท้านดังเสียงตังตึง
