wak,syllables,flag,guess,a,b,c
อยู่กรุงรัตนพารามหาสถาน,11,11 syllables — likely shatter/miscount,อยู่กรุงรัตนพารามหาสถาน,,,
ให้สุรางค์นางกำนัลไปอัญชลี,10,10 syllables — likely shatter/miscount,ให้สุรางค์นางกำนัลไปอัญชลี,,,
สินสมุทรสุดรักพระอัคเรศ,10,10 syllables — likely shatter/miscount,สินสมุทรสุดรักพระอัคเรศ,,,
กับลูกรักอัคเรศสังเกตแน่,10,10 syllables — likely shatter/miscount,กับลูกรักอัคเรศสังเกตแน่,,,
พระชลนัยน์ไหลหลั่งลงคั่งคลอ,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงคั่งคลอ,,,
ไล่ทุ่มทิ้งทุบพัลวันไป,8,word straddles a beat boundary,ไล่ทุ่มทิ้ง | ทุบพัลวัน | ไป,,,
อันเสนีรี้พลพหลทหาร,9,word straddles a beat boundary,อันเสนี | รี้พลพหล | ทหาร,,,
ไม่ผิดพักตร์ภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,ไม่ผิดพักตร์ภูวเรศพระเชษฐา,,,
ได้เป็นเอกโอรสมียศศักดิ์,10,10 syllables — likely shatter/miscount,ได้เป็นเอกโอรสมียศศักดิ์,,,
จะไล่ผีมิให้อยู่ที่ภูวไนย,10,10 syllables — likely shatter/miscount,จะไล่ผีมิให้อยู่ที่ภูวไนย,,,
เครื่องหยูกยาหาบ้างหรืออย่างไร,9,word straddles a beat boundary,เครื่องหยูกยา | หาบ้าง | หรืออย่างไร,,,
ให้ไปคอยลักกระดาษดังปรารถนา,10,10 syllables — likely shatter/miscount,ให้ไปคอยลักกระดาษดังปรารถนา,,,
คงจะปลดเปลื้องวิบัติปัถไหม,8,word straddles a beat boundary,คงจะปลด | เปลื้องวิบัติ | ปัถไหม,,,
เห็นลูกรักอัคเรศร่วมอารมณ์,10,10 syllables — likely shatter/miscount,เห็นลูกรักอัคเรศร่วมอารมณ์,,,
พระชนนีแนะความให้ตามมา,9,word straddles a beat boundary,พระชนนี | แนะความ | ให้ตามมา,,,
จึงได้มาอภิวาทบาทยุคล,10,10 syllables — likely shatter/miscount,จึงได้มาอภิวาทบาทยุคล,,,
ลูกอยู่เคยหักหาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลูกอยู่เคย | หักหา | ผลาผล,,,
แล้วสั่งมาว่าแม้นพบพระภูวนาถ,10,10 syllables — likely shatter/miscount,แล้วสั่งมาว่าแม้นพบพระภูวนาถ,,,
นางเสาวคนธ์บ่นว่าน่ารำคาญ,9,word straddles a beat boundary,นางเสาวคนธ์ | บ่นว่า | น่ารำคาญ,,,
ชวนน้องรักอัคเรศโอรสราช,10,10 syllables — likely shatter/miscount,ชวนน้องรักอัคเรศโอรสราช,,,
ให้เป็นปัญจเสนาสง่างาม,9,word straddles a beat boundary,ให้เป็นปัญจ | เสนา | สง่างาม,,,
เป็นกองหลังตั้งตามพยุหทัพ,9,word straddles a beat boundary,เป็นกองหลัง | ตั้งตามพยุห | ทัพ,,,
เสียงฆ้องกลองก้องสะท้านสะเทื้อนสุธา,10,10 syllables — likely shatter/miscount,เสียงฆ้องกลองก้องสะท้านสะเทื้อนสุธา,,,
พระทรงราชรถทองกึกก้องเสียง,9,word straddles a beat boundary,พระทรงราชรถ | ทอง | กึกก้องเสียง,,,
ที่อยู่เก่าเจ้าลยาชวาฉวี,10,10 syllables — likely shatter/miscount,ที่อยู่เก่าเจ้าลยาชวาฉวี,,,
ซึ่งจะชนะจะแพ้เพราะแม่ทัพ,9,word straddles a beat boundary,ซึ่งจะชนะ | จะแพ้ | เพราะแม่ทัพ,,,
ใครผลาญเราเจ้าบูรินทร์สิ้นชีวัน,10,10 syllables — likely shatter/miscount,ใครผลาญเราเจ้าบูรินทร์สิ้นชีวัน,,,
ฝ่ายองค์ท้าวเจ้าละเมดวิเศษสุด,10,10 syllables — likely shatter/miscount,ฝ่ายองค์ท้าวเจ้าละเมดวิเศษสุด,,,
มรณาเนื้อเผือดเลือดไม่มี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มรณาเนื้อ | เผือดเลือด | ไม่มี,,,
ฤทธิรุทรรบกันเสียงหวั่นไหว,10,10 syllables — likely shatter/miscount,ฤทธิรุทรรบกันเสียงหวั่นไหว,,,
เข้ารณรงค์รบท้าวเจ้าจีนตั๋ง,9,word straddles a beat boundary,เข้ารณรงค์ | รบท้าว | เจ้าจีนตั๋ง,,,
แล้วปวดตามาในค่ายไม่สมประดี,10,10 syllables — likely shatter/miscount,แล้วปวดตามาในค่ายไม่สมประดี,,,
สงสารพระอภัยฤทัยระทด,9,word straddles a beat boundary,สงสารพระ | อภัยฤทัย | ระทด,,,
เคยกลับเป็นก็ไม่เห็นเหมือนเช่นเคย,10,10 syllables — likely shatter/miscount,เคยกลับเป็นก็ไม่เห็นเหมือนเช่นเคย,,,
พระชลนัยน์ไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงพรั่งพราย,,,
อย่าอาจหาญการณรงค์จงรอรั้ง,10,10 syllables — likely shatter/miscount,อย่าอาจหาญการณรงค์จงรอรั้ง,,,
