wak,syllables,flag,guess,a,b,c
ฝ่ายพระจอมเวียงวังมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายพระจอม | เวียงวัง | มังคลา,,,
เสด็จออกมาขึ้นพระแท่นแสนสำราญ,10,10 syllables — likely shatter/miscount,เสด็จออกมาขึ้นพระแท่นแสนสำราญ,,,
ศุภสารรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ศุภสาร | รมจักร | นัครา,,,
วลายุดาวายุพัฒน์จัดมนตรี,10,10 syllables — likely shatter/miscount,วลายุดาวายุพัฒน์จัดมนตรี,,,
พระมังคลาวลายุดาวายุพัฒน์,10,10 syllables — likely shatter/miscount,พระมังคลาวลายุดาวายุพัฒน์,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
ดูเรียบร้อยตามประยูรสกูลหงส์,10,10 syllables — likely shatter/miscount,ดูเรียบร้อยตามประยูรสกูลหงส์,,,
ฝ่ายพระจอมลังกาวราพงศ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายพระจอม | ลังกาว | ราพงศ์,,,
เลี้ยงประยูรญาติวงศ์ในพงศ์พันธุ์,9,4-syllable word not at วรรค edge,เลี้ยงประยูรญาติวงศ์ในพงศ์พันธุ์,,,
สั่งให้หาพวกประยูรสกูลวงศ์,10,10 syllables — likely shatter/miscount,สั่งให้หาพวกประยูรสกูลวงศ์,,,
ใครประสงค์จะได้ทูลมูลคดี,10,10 syllables — likely shatter/miscount,ใครประสงค์จะได้ทูลมูลคดี,,,
โองการตรัสถามวลายุดาไฉน,10,10 syllables — likely shatter/miscount,โองการตรัสถามวลายุดาไฉน,,,
แทนพระอัยกาเจ้าเหมือนเก่าเดิม,9,word straddles a beat boundary,แทนพระอัยกา | เจ้า | เหมือนเก่าเดิม,,,
ถามวายุพัฒน์ว่ากระไรไปไหมหลาน,10,10 syllables — likely shatter/miscount,ถามวายุพัฒน์ว่ากระไรไปไหมหลาน,,,
ป่างพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ป่างพระองค์ | ผู้ดำรง | รมจักร,,,
ผินพระพักตร์ถามหัสกันหลาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ผินพระพักตร์ | ถามหัส | กันหลาน,,,
พร้อมกันเสร็จแล้วเสด็จจรจรัล,10,10 syllables — likely shatter/miscount,พร้อมกันเสร็จแล้วเสด็จจรจรัล,,,
เห็นพระญาติมาบังคมประนมสนอง,11,11 syllables — likely shatter/miscount,เห็นพระญาติมาบังคมประนมสนอง,,,
พระทรงฟังสังรเสริญว่าถูกแล้ว,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญว่าถูกแล้ว,,,
พร้อมพระญาติวงศาอัชฌาสัย,9,word straddles a beat boundary,พร้อมพระญาติ | วงศา | อัชฌาสัย,,,
จัดเรือกัลปังหาประภาศร,9,4-syllable word not at วรรค edge,จัดเรือกัลปังหาประภาศร,,,
ทั้งน้ำท่าหามาตั้งให้นั่งเสวย,10,10 syllables — likely shatter/miscount,ทั้งน้ำท่าหามาตั้งให้นั่งเสวย,,,
ขนุนขนันพรรณผลาโอชารส,9,word straddles a beat boundary,ขนุนขนัน | พรรณผลา | โอชารส,,,
มะปริงปรางทรางสะท้อนเงาะล่อนดี,10,10 syllables — likely shatter/miscount,มะปริงปรางทรางสะท้อนเงาะล่อนดี,,,
ขจรจบแต่บรรดาภาษาสยาม,10,10 syllables — likely shatter/miscount,ขจรจบแต่บรรดาภาษาสยาม,,,
ในเดือนยี่การภิเษกเอกนักหนา,10,10 syllables — likely shatter/miscount,ในเดือนยี่การภิเษกเอกนักหนา,,,
