wak,syllables,flag,guess,a,b,c
ว่าพ่อไปรบรับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่าพ่อไป | รบรับ | อัปรา,,,
อย่างกษัตริย์สูงชาติราชหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่างกษัตริย์ | สูงชาติ | ราชหงส์,,,
เกษรสดรดรื่นค่อยฟื้นองค์,9,4-syllable word not at วรรค edge,เกษรสดรดรื่นค่อยฟื้นองค์,,,
ไม่รั้งรอเลยหนอกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,ไม่รั้งรอเลยหนอกรรมจะทำไฉน,,,
ละลูกรักอัคเรศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,ละลูกรักอัคเรศนิเวศน์วัง,,,
นางครวญคร่ำร่ำสะอึกสะอื้นไห้,9,4-syllable word not at วรรค edge,นางครวญคร่ำร่ำสะอึกสะอื้นไห้,,,
นิมนต์พระไปประเทศนิเวศน์สถาน,10,10 syllables — likely shatter/miscount,นิมนต์พระไปประเทศนิเวศน์สถาน,,,
เคยพร้อมเหล่าสาวสุรางค์ในปรางค์มาศ,10,10 syllables — likely shatter/miscount,เคยพร้อมเหล่าสาวสุรางค์ในปรางค์มาศ,,,
ต่างแก้ไขค่อยสว่างสร่างวิญญาณ์,10,10 syllables — likely shatter/miscount,ต่างแก้ไขค่อยสว่างสร่างวิญญาณ์,,,
มยุราฉัตรพัชนีวี,8,word straddles a beat boundary,มยุรา | ฉัตรพัชนี | วี,,,
พระลูกรักอัคเรศอยู่รถหลัง,10,10 syllables — likely shatter/miscount,พระลูกรักอัคเรศอยู่รถหลัง,,,
คอยนะบีมีบุญกรุณัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คอยนะบี | มีบุญ | กรุณัง,,,
แล้วเชิญองค์พระอัคนีศรีสวัสดิ์,9,reading chosen by meter: อัคนี 3->2,แล้วเชิญองค์ | พระอัคนี | ศรีสวัสดิ์,,,
อันแว่นแคว้นแดนทมิฬถิ่นประเทศ,10,10 syllables — likely shatter/miscount,อันแว่นแคว้นแดนทมิฬถิ่นประเทศ,,,
