wak,syllables,flag,guess,a,b,c
ซึ่งสำนักอยู่ในเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,ซึ่งสำนักอยู่ในเขตประเทศสถาน,,,
จงหยุดยั้งทั้งนิลอาชา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จงหยุดยั้ง | ทั้งนิล | อาชา,,,
ไปพ้นนี่ช่วยไม่ได้เหมือนใจถวิล,10,10 syllables — likely shatter/miscount,ไปพ้นนี่ช่วยไม่ได้เหมือนใจถวิล,,,
อันผลาผลไม้ในจังหวัด,8,word straddles a beat boundary,อันผลาผลไม้ | ใน | จังหวัด,,,
กับกัณฐัศว์อยู่ที่ผาหน้าสิงขร,10,10 syllables — likely shatter/miscount,กับกัณฐัศว์อยู่ที่ผาหน้าสิงขร,,,
จึ่งหยิบเอาจินดาวราพร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จึ่งหยิบเอา | จินดาว | ราพร,,,
เรียกอัสดรออกมาหน้าคิรินทร์,10,10 syllables — likely shatter/miscount,เรียกอัสดรออกมาหน้าคิรินทร์,,,
หอมเหมือนกลิ่นเกสรขจรขจาย,9,word straddles a beat boundary,หอมเหมือนกลิ่น | เกสรขจร | ขจาย,,,
อันสาชลวนวงที่ตรงนี้,9,word straddles a beat boundary,อันสาชล | วนวง | ที่ตรงนี้,,,
พอเย็นย่ำสนธยาในราตรี,9,4-syllable word not at วรรค edge,พอเย็นย่ำสนธยาในราตรี,,,
ข้าพิศดูรูปร่างสำอางพักตร์,9,word straddles a beat boundary,ข้าพิศดู | รูปร่าง | สำอางพักตร์,,,
ปรากฏนามสมญาภาษาไร,9,4-syllable word not at วรรค edge,ปรากฏนามสมญาภาษาไร,,,
ฝ่ายพระจอมลังกามหาสถาน,9,word straddles a beat boundary,ฝ่ายพระจอม | ลังกามหา | สถาน,,,
พอสุริย์ฉันแจ่มกระจ่างกลางอัมพร,10,10 syllables — likely shatter/miscount,พอสุริย์ฉันแจ่มกระจ่างกลางอัมพร,,,
แล้วถามว่าเองไปอยู่ในบูรินทร์,10,10 syllables — likely shatter/miscount,แล้วถามว่าเองไปอยู่ในบูรินทร์,,,
พอเป็นที่อภิวาทบาทยุคล,10,10 syllables — likely shatter/miscount,พอเป็นที่อภิวาทบาทยุคล,,,
มันก็ปรนนิบัติมั่นถือขันตี,9,word straddles a beat boundary,มันก็ปรนนิบัติ | มั่น | ถือขันตี,,,
สุดสาครรีบลงไปชายวาริน,10,10 syllables — likely shatter/miscount,สุดสาครรีบลงไปชายวาริน,,,
นางมารดรจึ่งถามตามสงกา,9,word straddles a beat boundary,นางมารดร | จึ่งถาม | ตามสงกา,,,
แม้นสุขเกษมแล้วไม่ไปไกลมารดร,11,11 syllables — likely shatter/miscount,แม้นสุขเกษมแล้วไม่ไปไกลมารดร,,,
ไม่บริสุทธิ์เหมือนกับคนไม่ขวนขวาย,10,10 syllables — likely shatter/miscount,ไม่บริสุทธิ์เหมือนกับคนไม่ขวนขวาย,,,
อยู่ที่นี่ก็เป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,อยู่ที่นี่ก็เป็นสุขสนุกสบาย,,,
การเวทมนตร์สนธยายอย่าได้ขาด,10,10 syllables — likely shatter/miscount,การเวทมนตร์สนธยายอย่าได้ขาด,,,
กลายเป็นดาบฤทธิแรงแข็งขยัน,10,10 syllables — likely shatter/miscount,กลายเป็นดาบฤทธิแรงแข็งขยัน,,,
แกหยิบยื่นส่งให้เอาไว้กัน,9,word straddles a beat boundary,แกหยิบยื่น | ส่งให้ | เอาไว้กัน,,,
จำเริญสุขอย่าวิตกระหกระเหิน,10,10 syllables — likely shatter/miscount,จำเริญสุขอย่าวิตกระหกระเหิน,,,
ควบกัณฐัศว์ลับเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,ควบกัณฐัศว์ลับเขตประเทศสถาน,,,
พระอมแก้วสุริยกานต์วราพร,10,10 syllables — likely shatter/miscount,พระอมแก้วสุริยกานต์วราพร,,,
