wak,syllables,flag,guess,a,b,c
รีบตรงไปเฝ้าพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",รีบตรงไป | เฝ้าพระ | มังคลา,,,
ฝ่ายพระอนุชนัดดาพาทหาร,9,word straddles a beat boundary,ฝ่ายพระอนุช | นัดดา | พาทหาร,,,
ฝ่ายโฉมยงองค์วัณฬารำภาสะหรี,11,11 syllables — likely shatter/miscount,ฝ่ายโฉมยงองค์วัณฬารำภาสะหรี,,,
สืบเรื่องราวข่าวฝรั่งระวังระไว,10,10 syllables — likely shatter/miscount,สืบเรื่องราวข่าวฝรั่งระวังระไว,,,
ให้ระวังลังกามหาสวรรค์,9,word straddles a beat boundary,ให้ระวัง | ลังกามหา | สวรรค์,,,
มาเตรียมกรีธาพลสกลไกร,8,word straddles a beat boundary,มาเตรียมกรีธาพล | สกล | ไกร,,,
พระอนุชาว่าภิเษกเอกโอรส,11,11 syllables — likely shatter/miscount,พระอนุชาว่าภิเษกเอกโอรส,,,
เขาวุ่นวายฝ่ายกษัตริย์หัสไชย,8,word straddles a beat boundary,เขาวุ่นวาย | ฝ่ายกษัตริย์ | หัสไชย,,,
ทูลลาสามกษัตริย์สองพระน้องนาง,9,word straddles a beat boundary,ทูลลาสามกษัตริย์ | สอง | พระน้องนาง,,,
กับทั้งสามกษัตริย์ปลอบหัสไชย,8,word straddles a beat boundary,กับทั้งสามกษัตริย์ | ปลอบ | หัสไชย,,,
วลายุดาวายุพัฒน์จัดทหาร,10,10 syllables — likely shatter/miscount,วลายุดาวายุพัฒน์จัดทหาร,,,
วลายุดาวายุพัฒน์หลบลัดแลง,10,10 syllables — likely shatter/miscount,วลายุดาวายุพัฒน์หลบลัดแลง,,,
