wak,syllables,flag,guess,a,b,c
ค่าฤชาค่าเชิงเดินเผชิญพยาน,10,10 syllables — likely shatter/miscount,ค่าฤชาค่าเชิงเดินเผชิญพยาน,,,
ที่รุ่นราวรูประหงจะส่งถวาย,10,10 syllables — likely shatter/miscount,ที่รุ่นราวรูประหงจะส่งถวาย,,,
เหมือนชานหมากขากคายสลายไสล,9,word straddles a beat boundary,เหมือนชานหมาก | ขากคายสลาย | ไสล,,,
ทั้งถีบถองร้องอึงอึกทึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งถีบถอง | ร้องอึง | อึกทึก,,,
กล่าวทูลความตามโจทก์กล่าวโทษนาย,9,word straddles a beat boundary,กล่าวทูลความ | ตามโจทก์กล่าวโทษ | นาย,,,
พวกจัตุสดมภ์กรมวังทั้งตำรวจ,11,11 syllables — likely shatter/miscount,พวกจัตุสดมภ์กรมวังทั้งตำรวจ,,,
ฝ่ายเจนธนูรู้เหตุว่าเศรษฐี,9,word straddles a beat boundary,ฝ่ายเจนธนู | รู้เหตุ | ว่าเศรษฐี,,,
ทั้งนายสำเภาเจ้าภาษีเศรษฐีด้วย,10,10 syllables — likely shatter/miscount,ทั้งนายสำเภาเจ้าภาษีเศรษฐีด้วย,,,
ฝ่ายเจนธนูรู้มนต์ล่องหนขลัง,9,word straddles a beat boundary,ฝ่ายเจนธนู | รู้มนต์ | ล่องหนขลัง,,,
อย่าคิดอ่านอย่าอพยพหนี,8,word straddles a beat boundary,อย่าคิดอ่าน | อย่าอพยพ | หนี,,,
อันสมบัติพัสถานประการใด,9,4-syllable word not at วรรค edge,อันสมบัติพัสถานประการใด,,,
เป็นคนซื่อถือธรรมชาติมิตร,8,word straddles a beat boundary,เป็นคนซื่อ | ถือธรรมชาติ | มิตร,,,
ข้างเจนธนูครูก็มาหาเศรษฐี,10,10 syllables — likely shatter/miscount,ข้างเจนธนูครูก็มาหาเศรษฐี,,,
อยู่วังในได้อภิเษกเป็นเอกองค์,10,10 syllables — likely shatter/miscount,อยู่วังในได้อภิเษกเป็นเอกองค์,,,
สถลมารคราชวัติทั้งฉัตรธง,11,11 syllables — likely shatter/miscount,สถลมารคราชวัติทั้งฉัตรธง,,,
ผ้าขาวดาดราชวัติริมรัถยา,10,10 syllables — likely shatter/miscount,ผ้าขาวดาดราชวัติริมรัถยา,,,
กับเจนธนูอยู่ที่บ้านท่านเศรษฐี,10,10 syllables — likely shatter/miscount,กับเจนธนูอยู่ที่บ้านท่านเศรษฐี,,,
ลูบสุคนธ์ปนกุหลาบซาบมังสา,10,10 syllables — likely shatter/miscount,ลูบสุคนธ์ปนกุหลาบซาบมังสา,,,
ดูพระวลาหลงชะแง้ลืมแลนาง,10,10 syllables — likely shatter/miscount,ดูพระวลาหลงชะแง้ลืมแลนาง,,,
เชิญพระองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,เชิญพระองค์ | นงลักษณ์อัค | เรศ,,,
ตั้งเครื่องอานพานพระศรีพัดวีถวาย,10,10 syllables — likely shatter/miscount,ตั้งเครื่องอานพานพระศรีพัดวีถวาย,,,
แต่กรีกุนบุญจารีศรีสวัสดิ์,9,reading chosen by meter: กรี 2->1,แต่กรีกุน | บุญจารี | ศรีสวัสดิ์,,,
เป็นอุปราชนิเวศน์เรียกเชษฐา,9,word straddles a beat boundary,เป็นอุปราช | นิเวศน์ | เรียกเชษฐา,,,
หรือแกล้งแปลงมาเป็นหญิงมาชิงผัว,10,10 syllables — likely shatter/miscount,หรือแกล้งแปลงมาเป็นหญิงมาชิงผัว,,,
ชื่อกรีกุนทุลเบาเบาพูดเท่านั้น,11,11 syllables — likely shatter/miscount,ชื่อกรีกุนทุลเบาเบาพูดเท่านั้น,,,
ทำนองนางช่างผดุงบำรุงบำเรอ,10,10 syllables — likely shatter/miscount,ทำนองนางช่างผดุงบำรุงบำเรอ,,,
ไม่เหมือนอย่างนางเธอเสมอสมาน,9,word straddles a beat boundary,ไม่เหมือนอย่าง | นางเธอเสมอ | สมาน,,,
เสมอสมรอ่อนอุ่นละมุนละไม,10,10 syllables — likely shatter/miscount,เสมอสมรอ่อนอุ่นละมุนละไม,,,
เรียกสาวศรีที่สนิทมาคิดอ่าน,10,10 syllables — likely shatter/miscount,เรียกสาวศรีที่สนิทมาคิดอ่าน,,,
ออกจากปรัศว์ไปกับเหล่านางสาวศรี,11,11 syllables — likely shatter/miscount,ออกจากปรัศว์ไปกับเหล่านางสาวศรี,,,
กระทบกระเทียบเปรียบประชดช่างลดเลี้ยว,11,11 syllables — likely shatter/miscount,กระทบกระเทียบเปรียบประชดช่างลดเลี้ยว,,,
นางกรีกุนก็ตะกายเอาหลายที,9,reading chosen by meter: กรี 2->1,นางกรีกุน | ก็ตะกาย | เอาหลายที,,,
ไม่มีเหล่าสาวสุรางค์เป็นอย่างไร,10,10 syllables — likely shatter/miscount,ไม่มีเหล่าสาวสุรางค์เป็นอย่างไร,,,
มีธุระจะไปเฝ้าพระเสาวนีย์,10,10 syllables — likely shatter/miscount,มีธุระจะไปเฝ้าพระเสาวนีย์,,,
นางบุญจารีกรีกุนง่วงงุนเหงา,9,reading chosen by meter: กรี 2->1,นางบุญจา | รีกรีกุน | ง่วงงุนเหงา,,,
หม่อมแม่ช่วยวอนคุณพ่อให้ขอโทษ,10,10 syllables — likely shatter/miscount,หม่อมแม่ช่วยวอนคุณพ่อให้ขอโทษ,,,
แล้วให้เสมียนเขียนคำตามน้ำใจ,9,word straddles a beat boundary,แล้วให้เสมียน | เขียนคำ | ตามน้ำใจ,,,
ฝ่ายนางกรีกุนกราบว่าหลาบจำ,9,word straddles a beat boundary,ฝ่ายนางกรี | กุนกราบ | ว่าหลาบจำ,,,
เรื่องราวพระชิณกาวันทาถวาย,10,10 syllables — likely shatter/miscount,เรื่องราวพระชิณกาวันทาถวาย,,,
ด้วยพาราผาสุกสนุกสบาย,9,word straddles a beat boundary,ด้วยพารา | ผาสุกสนุก | สบาย,,,
เสมอเหมือนเดือนตะวันอันสว่าง,10,10 syllables — likely shatter/miscount,เสมอเหมือนเดือนตะวันอันสว่าง,,,
ก็รู้รับสารภาพที่หยาบหยาม,9,4-syllable word not at วรรค edge,ก็รู้รับสารภาพที่หยาบหยาม,,,
นางกรีกุนบุญจารีร่วมชีวัน,9,reading chosen by meter: กรี 2->1,นางกรีกุน | บุญจารี | ร่วมชีวัน,,,
ฝ่ายกรีกุนบุญจารีดีกันแล้ว,9,reading chosen by meter: กรี 2->1,ฝ่ายกรีกุน | บุญจารี | ดีกันแล้ว,,,
พลอยรักใคร่ได้เป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,พลอยรักใคร่ได้เป็นสุขสนุกสบาย,,,
กับเจนธนูคู่ชีวิตคิดอุบาย,10,10 syllables — likely shatter/miscount,กับเจนธนูคู่ชีวิตคิดอุบาย,,,
