wak,syllables,flag,guess,a,b,c
แล้วว่าที่ศีขรินทร์นั้นถิ่นฐาน,10,10 syllables — likely shatter/miscount,แล้วว่าที่ศีขรินทร์นั้นถิ่นฐาน,,,
สำหรับกษัตริย์ขัตติย์วงศ์ออกทรงพรต,10,10 syllables — likely shatter/miscount,สำหรับกษัตริย์ขัตติย์วงศ์ออกทรงพรต,,,
ทำบาญชีฉีกผ้าขาวให้สาวใช้,10,10 syllables — likely shatter/miscount,ทำบาญชีฉีกผ้าขาวให้สาวใช้,,,
บ้างเก็บพุทธรักษาหามะกล่ำ,9,4-syllable word not at วรรค edge,บ้างเก็บพุทธรักษาหามะกล่ำ,,,
แล้วจะกรวดน้ำถวายให้หายไข้,10,10 syllables — likely shatter/miscount,แล้วจะกรวดน้ำถวายให้หายไข้,,,
สระประทุมดาษดาพฤกษาสินธุ์,9,reading chosen by meter: สระ 2->1,สระประทุม | ดาษดา | พฤกษาสินธุ์,,,
บรรดาเหล่าสาวสุรางค์อยู่ข้างหลัง,10,10 syllables — likely shatter/miscount,บรรดาเหล่าสาวสุรางค์อยู่ข้างหลัง,,,
คอยว่าตามสามกษัตริย์นมัสการ,10,10 syllables — likely shatter/miscount,คอยว่าตามสามกษัตริย์นมัสการ,,,
แล้วพาเหล่าสาวสุรางค์ล้วนนางชี,10,10 syllables — likely shatter/miscount,แล้วพาเหล่าสาวสุรางค์ล้วนนางชี,,,
สองกษัตริย์ตรัสโมทนาสนอง,9,word straddles a beat boundary,สองกษัตริย์ | ตรัสโมทนา | สนอง,,,
แล้วว่าขอปวารณาสถาวร,10,10 syllables — likely shatter/miscount,แล้วว่าขอปวารณาสถาวร,,,
ถวายพระพรตามจริตกิจฤๅษี,10,10 syllables — likely shatter/miscount,ถวายพระพรตามจริตกิจฤๅษี,,,
ตามแต่บุญวาสนาบารมี,9,4-syllable word not at วรรค edge,ตามแต่บุญวาสนาบารมี,,,
อุศเรนเห็นจะกลับมาทำศึก,10,10 syllables — likely shatter/miscount,อุศเรนเห็นจะกลับมาทำศึก,,,
ฝ่ายฝูงคนชนบททุกบ้านช่อง,9,4-syllable word not at วรรค edge,ฝ่ายฝูงคนชนบททุกบ้านช่อง,,,
เป็นมรดกตกต่อต่อกันมา,9,word straddles a beat boundary,เป็นมรดก | ตกต่อ | ต่อกันมา,,,
ลงอาบน้ำซ้ำเอาผ้าเมล็ดงาถู,10,10 syllables — likely shatter/miscount,ลงอาบน้ำซ้ำเอาผ้าเมล็ดงาถู,,,
ไม่พิศดูรูปร่างหรืออย่างไร,9,word straddles a beat boundary,ไม่พิศดู | รูปร่าง | หรืออย่างไร,,,
คงสมความปรารถนาอย่าสงสัย,9,4-syllable word not at วรรค edge,คงสมความปรารถนาอย่าสงสัย,,,
แลดูดังตะไคร่น้ำดำหมิดหมี,10,10 syllables — likely shatter/miscount,แลดูดังตะไคร่น้ำดำหมิดหมี,,,
แต่กิริยามารยาทประหลาดดี,9,4-syllable word not at วรรค edge,แต่กิริยามารยาทประหลาดดี,,,
จะรอนราญการณรงค์คงกระพัน,10,10 syllables — likely shatter/miscount,จะรอนราญการณรงค์คงกระพัน,,,
แต่ยศศักดิ์จักประทานประการใด,10,10 syllables — likely shatter/miscount,แต่ยศศักดิ์จักประทานประการใด,,,
จะเป็นที่อัคเรศเกศสุรางค์,10,10 syllables — likely shatter/miscount,จะเป็นที่อัคเรศเกศสุรางค์,,,
เป็นเอกอัครสนมนายอยู่ฝ่ายใน,10,10 syllables — likely shatter/miscount,เป็นเอกอัครสนมนายอยู่ฝ่ายใน,,,
