wak,syllables,flag,guess,a,b,c
ประเดี๋ยวใจเป็นพายุระบุระบัด,10,10 syllables — likely shatter/miscount,ประเดี๋ยวใจเป็นพายุระบุระบัด,,,
ถึงนครแล้วจะทำดั่งรำพัน,10,10 syllables — likely shatter/miscount,ถึงนครแล้วจะทำดั่งรำพัน,,,
จึ่งบังคับแก่อาณาปรีชาเฉลิม,10,10 syllables — likely shatter/miscount,จึ่งบังคับแก่อาณาปรีชาเฉลิม,,,
ที่ตรงอ่าวลังกามหาสวรรค์,9,word straddles a beat boundary,ที่ตรงอ่าว | ลังกามหา | สวรรค์,,,
อภิวาทแล้วกลับมายังฝั่งมหา,10,10 syllables — likely shatter/miscount,อภิวาทแล้วกลับมายังฝั่งมหา,,,
ได้สิบวันเกิดพายุระบุระบัด,10,10 syllables — likely shatter/miscount,ได้สิบวันเกิดพายุระบุระบัด,,,
ไม่เห็นหนในนทีศีขรินทร์,10,10 syllables — likely shatter/miscount,ไม่เห็นหนในนทีศีขรินทร์,,,
ฝ่ายพระจอมอิศรามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมอิศรามหากษัตริย์,,,
ให้กราบทูลภูวไนยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,ให้กราบทูลภูวไนยเจ้าไอศวรรย์,,,
พระตรัสพลางทางสั่งกรมท่า,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระตรัสพลาง | ทางสั่ง | กรมท่า,,,
แล้วทูลไขข้อคดีต่างปริดิ์เปรม,10,10 syllables — likely shatter/miscount,แล้วทูลไขข้อคดีต่างปริดิ์เปรม,,,
จี่งปราศรัยเสนีด้วยปรีดิ์เปรม,9,word straddles a beat boundary,จี่งปราศรัย | เสนี | ด้วยปรีดิ์เปรม,,,
ท่านกวาบทูลแต่พระองค์ผู้ทรงธรรม์,10,10 syllables — likely shatter/miscount,ท่านกวาบทูลแต่พระองค์ผู้ทรงธรรม์,,,
พระปิ่นปักภูวนาถราชหงส์,8,word straddles a beat boundary,พระปิ่นปัก | ภูวนาถ | ราชหงส์,,,
ขอบารมีทูลกระหม่อมพระจอมวงศ์,10,10 syllables — likely shatter/miscount,ขอบารมีทูลกระหม่อมพระจอมวงศ์,,,
บรรยายทูลท้าวเล่าแผ่นดิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บรรยายทูล | ท้าวเล่า | แผ่นดิน,,,
เครื่องพิณพาทย์กาหลแลดนตรี,9,word straddles a beat boundary,เครื่องพิณพาทย์ | กาหล | แลดนตรี,,,
ก็บทจรสมจิตที่คิดหวัง,9,word straddles a beat boundary,ก็บทจร | สมจิต | ที่คิดหวัง,,,
ฝ่ายเสนาผู้กำกับไปรับเสด็จ,10,10 syllables — likely shatter/miscount,ฝ่ายเสนาผู้กำกับไปรับเสด็จ,,,
เครื่องพิณพาทย์ครื้นเครงวังเวงดัง,9,word straddles a beat boundary,เครื่องพิณพาทย์ | ครื้นเครง | วังเวงดัง,,,
ป่างพระองค์ผู้ดำรงมไหสวรรย์,10,10 syllables — likely shatter/miscount,ป่างพระองค์ผู้ดำรงมไหสวรรย์,,,
จรจรัลออกที่นั่งดั่งถวิล,10,10 syllables — likely shatter/miscount,จรจรัลออกที่นั่งดั่งถวิล,,,
ทั้งมารยาทสมสกูลประยูรหงส์,11,11 syllables — likely shatter/miscount,ทั้งมารยาทสมสกูลประยูรหงส์,,,
แล้วจัดหานางมากำกับสำรับเชิญ,10,10 syllables — likely shatter/miscount,แล้วจัดหานางมากำกับสำรับเชิญ,,,
ฝ่ายพระจอมนครามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมนครามหากษัตริย์,,,
องค์เจริญหน่อกษัตริย์ภัทวงศ์,8,word straddles a beat boundary,องค์เจริญ | หน่อกษัตริย์ | ภัทวงศ์,,,
พระโอภาปราศรัยพลางให้พร,9,4-syllable word not at วรรค edge,พระโอภาปราศรัยพลางให้พร,,,
ในสถานบ้านพราหมณ์รามราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ในสถาน | บ้านพราหมณ์ | รามราช,,,
ฝ่ายเสาวคนธ์มณฑาสุลาลี,9,word straddles a beat boundary,ฝ่ายเสาวคนธ์ | มณฑา | สุลาลี,,,
จะยุรยาตรไปที่ธารละหานหิน,10,10 syllables — likely shatter/miscount,จะยุรยาตรไปที่ธารละหานหิน,,,
ให้เอาราชรถรัตน์ประภัสสร,9,word straddles a beat boundary,ให้เอาราชรถ | รัตน์ | ประภัสสร,,,
กับบุตรีนางลาลีวันอันบวร,10,10 syllables — likely shatter/miscount,กับบุตรีนางลาลีวันอันบวร,,,
พลไกรหยุดยั้งนั่งล้อมวง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไกรหยุด | ยั้งนั่ง | ล้อมวง,,,
ดำเนินนาดจรจรัลรีบผันผาย,10,10 syllables — likely shatter/miscount,ดำเนินนาดจรจรัลรีบผันผาย,,,
ชุลีหัตถ์บังคมก้มเกศ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ชุลีหัตถ์ | บังคม | ก้มเกศ,,,
ถ้ากลับวังแล้วจะตั้งทูลบิดา,10,10 syllables — likely shatter/miscount,ถ้ากลับวังแล้วจะตั้งทูลบิดา,,,
ให้อางขนางนึกพรั่นต่างผันผาย,9,word straddles a beat boundary,ให้อางขนาง | นึกพรั่น | ต่างผันผาย,,,
ทับทิมแซมแนมแก้วมรกต,8,word straddles a beat boundary,ทับทิมแซม | แนมแก้วมรกต | ,,,
ฝ่ายพระองค์ผู้ดำรงมไหสวรรย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระองค์ผู้ดำรงมไหสวรรย์,,,
มะลิวันกรรณิการ์จำปาจำปี,10,10 syllables — likely shatter/miscount,มะลิวันกรรณิการ์จำปาจำปี,,,
แย้มผกาเกสรขจรขจาย,9,word straddles a beat boundary,แย้มผกา | เกสรขจร | ขจาย,,,
ที่ไม้ผลต้นมะทรางมะปรางม่วง,10,10 syllables — likely shatter/miscount,ที่ไม้ผลต้นมะทรางมะปรางม่วง,,,
กระลุมพูหมู่กระตั้วกระเต็นเต้น,10,10 syllables — likely shatter/miscount,กระลุมพูหมู่กระตั้วกระเต็นเต้น,,,
มยุรยูงฟ้อนหางอย่างกังหัน,10,10 syllables — likely shatter/miscount,มยุรยูงฟ้อนหางอย่างกังหัน,,,
ฝูงอิลุ้มกระลุมพูหมู่ตะขาบ,10,10 syllables — likely shatter/miscount,ฝูงอิลุ้มกระลุมพูหมู่ตะขาบ,,,
กระจิบกระจาบซังแซวจะแจ้วเสียง,10,10 syllables — likely shatter/miscount,กระจิบกระจาบซังแซวจะแจ้วเสียง,,,
นรสิงห์สิงหนัดอัสดร,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",นรสิงห์สิงห | นัดอัสดร | ,,,
กระจงจามรีสิงห์วิ่งริมเนิน,9,word straddles a beat boundary,กระจงจามรี | สิงห์ | วิ่งริมเนิน,,,
ละมั่งเดินปนละมั่งทั้งกวางทราย,10,10 syllables — likely shatter/miscount,ละมั่งเดินปนละมั่งทั้งกวางทราย,,,
คิดประหวัดหวนให้ฤทัยถวิล,9,word straddles a beat boundary,คิดประหวัด | หวนให้ฤทัย | ถวิล,,,
แทบจะดิ้นแดโดยโหยรัญจวน,9,word straddles a beat boundary,แทบจะดิ้น | แดโดยโหย | รัญจวน,,,
ได้ยลพักตร์เยาวลักษณ์วิไลสมร,10,10 syllables — likely shatter/miscount,ได้ยลพักตร์เยาวลักษณ์วิไลสมร,,,
อรไทองค์เอกอภิเษกศรี,8,word straddles a beat boundary,อรไทองค์ | เอกอภิ | เษกศรี,,,
กลับมาขอคงได้ชมสมสมร,10,10 syllables — likely shatter/miscount,กลับมาขอคงได้ชมสมสมร,,,
แล้วฝันว่านาคาวราฤทธิ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วฝันว่า | นาคาว | ราฤทธิ์,,,
พี่เห็นแน่เหมือนประสงค์จำนงสนอง,10,10 syllables — likely shatter/miscount,พี่เห็นแน่เหมือนประสงค์จำนงสนอง,,,
ไม่ลืมคุณพี่จนตายวายชีวาตม์,10,10 syllables — likely shatter/miscount,ไม่ลืมคุณพี่จนตายวายชีวาตม์,,,
ถอดธำมรงค์เพชรมณีสีประสาน,10,10 syllables — likely shatter/miscount,ถอดธำมรงค์เพชรมณีสีประสาน,,,
นางยิ่งแสนชื่นในฤทัยสมร,9,word straddles a beat boundary,นางยิ่งแสน | ชื่นในฤทัย | สมร,,,
พระปิ่นเกล้าจอมสกูลประยูรหงส์,10,10 syllables — likely shatter/miscount,พระปิ่นเกล้าจอมสกูลประยูรหงส์,,,
พระปราศรัยหน่อกษัตริย์ภัทวงศ์,8,word straddles a beat boundary,พระปราศรัย | หน่อกษัตริย์ | ภัทวงศ์,,,
เอาเรือกำปั่นสุวรรณหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอาเรือกำ | ปั่นสุ | วรรณหงส์,,,
พรุ่งนี้เช้าเขาจะได้ระไวระวัง,10,10 syllables — likely shatter/miscount,พรุ่งนี้เช้าเขาจะได้ระไวระวัง,,,
เป็นเกียรติยศตามสกูลประยูรหงส์,11,11 syllables — likely shatter/miscount,เป็นเกียรติยศตามสกูลประยูรหงส์,,,
แล้วจะจรกลับมาปองฉลองคุณ,11,11 syllables — likely shatter/miscount,แล้วจะจรกลับมาปองฉลองคุณ,,,
ไปถึงวังแล้วจงทูลพระบิตุเรศ,10,10 syllables — likely shatter/miscount,ไปถึงวังแล้วจงทูลพระบิตุเรศ,,,
ว่านัดดาเขาจะลาไปนคเรศ,10,10 syllables — likely shatter/miscount,ว่านัดดาเขาจะลาไปนคเรศ,,,
แม้นมิห่วงบิตุรงค์องค์มารดร,10,10 syllables — likely shatter/miscount,แม้นมิห่วงบิตุรงค์องค์มารดร,,,
ฉลองบาทภูวไนยเหมือนใจประสงค์,10,10 syllables — likely shatter/miscount,ฉลองบาทภูวไนยเหมือนใจประสงค์,,,
พระทรงเดชเสด็จไปส่งเหมือนวงศา,10,10 syllables — likely shatter/miscount,พระทรงเดชเสด็จไปส่งเหมือนวงศา,,,
