wak,syllables,flag,guess,a,b,c
เสียแรงพี่นี้ชำนาญในการยุทธ,10,10 syllables — likely shatter/miscount,เสียแรงพี่นี้ชำนาญในการยุทธ,,,
แม่แจ้งจริงเจ้าจงห้ามเถิดทรามสงวน,10,10 syllables — likely shatter/miscount,แม่แจ้งจริงเจ้าจงห้ามเถิดทรามสงวน,,,
ใช่จะนึกเสนหารำภาสะหรี,10,10 syllables — likely shatter/miscount,ใช่จะนึกเสนหารำภาสะหรี,,,
แต่ยังหอมอยู่ไม่หายเลยสายสมร,10,10 syllables — likely shatter/miscount,แต่ยังหอมอยู่ไม่หายเลยสายสมร,,,
นุชนาฏถนอมจิตสนิทสนอง,9,word straddles a beat boundary,นุชนาฏถนอม | จิตสนิท | สนอง,,,
ช่อใบไม้ไหวกระดิกริกริกริ้ว,10,10 syllables — likely shatter/miscount,ช่อใบไม้ไหวกระดิกริกริกริ้ว,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
เห็นทีพระจะไปขอต่อบิตุเรศ,10,10 syllables — likely shatter/miscount,เห็นทีพระจะไปขอต่อบิตุเรศ,,,
จนลูกเต้าเล่าก็มีกับอีฝรั่ง,10,10 syllables — likely shatter/miscount,จนลูกเต้าเล่าก็มีกับอีฝรั่ง,,,
ให้กระสับกระส่ายจิตกนิษฐา,9,4-syllable word not at วรรค edge,ให้กระสับกระส่ายจิตกนิษฐา,,,
ทั้งโฉมยงองค์อรุณขุ่นวิญญาณ์,10,10 syllables — likely shatter/miscount,ทั้งโฉมยงองค์อรุณขุ่นวิญญาณ์,,,
แว่วสำเนียงเสียงเสาวคนธ์สะอื้น,9,word straddles a beat boundary,แว่วสำเนียง | เสียงเสาวคนธ์ | สะอื้น,,,
แม่เป็นไรให้สะท้อนถอนวิญญาณ์,10,10 syllables — likely shatter/miscount,แม่เป็นไรให้สะท้อนถอนวิญญาณ์,,,
นางวัณฬาพาสิบห้ากษัตริย์เสด็จ,10,10 syllables — likely shatter/miscount,นางวัณฬาพาสิบห้ากษัตริย์เสด็จ,,,
มะเดื่อดูกลูกเหลืองมะเฟืองมะไฟ,10,10 syllables — likely shatter/miscount,มะเดื่อดูกลูกเหลืองมะเฟืองมะไฟ,,,
ท้าวทศวงศ์องค์อรุณอัคเรศ,10,10 syllables — likely shatter/miscount,ท้าวทศวงศ์องค์อรุณอัคเรศ,,,
ทั้งแก้วเกษราสุรางค์นางสนม,10,10 syllables — likely shatter/miscount,ทั้งแก้วเกษราสุรางค์นางสนม,,,
ให้นงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ให้นงเยาว์เสาวคนธ์วิมลสมร,,,
น่าหัวร่อหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,น่าหัวร่อ | หน่อกษัตริย์ | หัสไชย,,,
ทรงฉลองพระบาทเดินขึ้นเนินหิน,9,4-syllable word not at วรรค edge,ทรงฉลองพระบาทเดินขึ้นเนินหิน,,,
ชำเลืองเลียบเหยียบเตร็จชมเพชรนิล,8,word straddles a beat boundary,ชำเลืองเลียบ | เหยียบเตร็จชม | เพชรนิล,,,
นั่นก็บุษราคัมดูน้ำใส,9,4-syllable word not at วรรค edge,นั่นก็บุษราคัมดูน้ำใส,,,
ที่แดงก่ำปัทมราชดังชาดเสน,10,10 syllables — likely shatter/miscount,ที่แดงก่ำปัทมราชดังชาดเสน,,,
แก้วการีสีอินทนิลคล้ำ,8,word straddles a beat boundary,แก้วการี | สีอินทนิล | คล้ำ,,,
นางเสาวคนธ์ค้นเพชรพบเตร็จงอก,9,word straddles a beat boundary,นางเสาวคนธ์ | ค้นเพชร | พบเตร็จงอก,,,
ทั้งไตรจักรจะเป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,ทั้งไตรจักรจะเป็นสุขสนุกสบาย,,,
ทั้งห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,ทั้งห้ามแหน | แสนสนม | กรมใน,,,
เสวยมัจฉะมังสาผลาผล,8,word straddles a beat boundary,เสวยมัจฉะ | มัง | สาผลาผล,,,
สร้อยสุวรรณจันทร์สุดารับมาเสวย,10,10 syllables — likely shatter/miscount,สร้อยสุวรรณจันทร์สุดารับมาเสวย,,,
ต่างองค์โทษโกรธกษัตริย์หัสไชย,8,word straddles a beat boundary,ต่างองค์โทษ | โกรธกษัตริย์ | หัสไชย,,,
พงศ์กษัตริย์ขัตติยาบรรดาเสวย,10,10 syllables — likely shatter/miscount,พงศ์กษัตริย์ขัตติยาบรรดาเสวย,,,
ฝ่ายยุพาผการำภาสะหรี,10,10 syllables — likely shatter/miscount,ฝ่ายยุพาผการำภาสะหรี,,,
จะเป็นที่เสน่ห์สนุกสุขเกษม,10,10 syllables — likely shatter/miscount,จะเป็นที่เสน่ห์สนุกสุขเกษม,,,
ด้วยเสียวซาบโสตเสนาะเฉลาะเฉลย,11,11 syllables — likely shatter/miscount,ด้วยเสียวซาบโสตเสนาะเฉลาะเฉลย,,,
พระบิตุราชมาตุรงค์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พงศ์กษัตริย์,,,
พระชนนีบิดาจะอาวรณ์,9,word straddles a beat boundary,พระชนนี | บิดา | จะอาวรณ์,,,
ด้วยความรักเสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ด้วยความรักเสาวคนธ์วิมลสมร,,,
ว่าบิตุเรศฝากรักไว้หนักหนา,10,10 syllables — likely shatter/miscount,ว่าบิตุเรศฝากรักไว้หนักหนา,,,
จะรั้งรอพอกำหราบปราบประชา,11,11 syllables — likely shatter/miscount,จะรั้งรอพอกำหราบปราบประชา,,,
แสนอาลัยทรามสงวนนวลหง,8,word straddles a beat boundary,แสนอาลัย | ทรามสงวน | นวลหง,,,
ทั้งนงเยาว์เสาวคนธ์หล่อชลเนตร,10,10 syllables — likely shatter/miscount,ทั้งนงเยาว์เสาวคนธ์หล่อชลเนตร,,,
เป็นทุกข์แท้แต่กษัตริย์หัสไชย,8,word straddles a beat boundary,เป็นทุกข์แท้ | แต่กษัตริย์ | หัสไชย,,,
เห็นเสาวคนธ์มณฑาทูลลาไป,9,word straddles a beat boundary,เห็นเสาวคนธ์ | มณฑา | ทูลลาไป,,,
นางเสาวคนธ์ตรงมาพลับพลาค่าย,9,word straddles a beat boundary,นางเสาวคนธ์ | ตรงมา | พลับพลาค่าย,,,
คอยท่าน้องหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,คอยท่าน้อง | หน่อกษัตริย์ | หัสไชย,,,
นี่เวทนาอาลัยลูกในท้อง,9,word straddles a beat boundary,นี่เวทนา | อาลัย | ลูกในท้อง,,,
จึงจะต้องอยู่เป็นคนทนทรมาน,10,10 syllables — likely shatter/miscount,จึงจะต้องอยู่เป็นคนทนทรมาน,,,
พลรบรู้แนวแถววิถี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบรู้ | แนวแถว | วิถี,,,
ลาทั้งสองน้องนุชนางยุดไว้,9,word straddles a beat boundary,ลาทั้งสอง | น้องนุชนาง | ยุดไว้,,,
เห็นยากสุดที่จะสมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,เห็นยากสุดที่จะสมอารมณ์ประสงค์,,,
เรไรหริ่งเรื่อยริมหิมวา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เรไรหริ่ง | เรื่อยริม | หิมวา,,,
ตามประสามิตรจิตมิตรใจ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตามประสา | มิตรจิต | มิตรใจ,,,
ฝ่ายพระสังฆราชเล่าก็เข้าใจ,9,4-syllable word not at วรรค edge,ฝ่ายพระสังฆราชเล่าก็เข้าใจ,,,
เมื่อเสาวคนธ์ขอเพชรก้อนเตร็จหิน,9,word straddles a beat boundary,เมื่อเสาวคนธ์ | ขอเพชร | ก้อนเตร็จหิน,,,
พระสังฆราชตวาดก้องร้องขู่คุ,10,10 syllables — likely shatter/miscount,พระสังฆราชตวาดก้องร้องขู่คุ,,,
นางรำภานารีชลีฉลอง,9,word straddles a beat boundary,นางรำภา | นารีชลี | ฉลอง,,,
ไปถึงที่เขาอังกาศเพียงขาดใจ,10,10 syllables — likely shatter/miscount,ไปถึงที่เขาอังกาศเพียงขาดใจ,,,
ต่างโอภาปราศรัยด้วยใจซื่อ,9,4-syllable word not at วรรค edge,ต่างโอภาปราศรัยด้วยใจซื่อ,,,
