wak,syllables,flag,guess,a,b,c
เป็นดวงแดงวงกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,เป็นดวงแดงวงกระจ่างสว่างไสว,,,
พอบรรจบรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พอบรรจบ | รมจักร | นัครา,,,
นางเสาวคนธ์ขึ้นประทับอยู่พลับพลา,10,10 syllables — likely shatter/miscount,นางเสาวคนธ์ขึ้นประทับอยู่พลับพลา,,,
องค์เอกอัครธิดาอัชฌาสัย,9,word straddles a beat boundary,องค์เอกอัคร | ธิดา | อัชฌาสัย,,,
สมเด็จท้าวเจ้าเมืองรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สมเด็จท้าว | เจ้าเมือง | รมจักร,,,
เห็นนงลักษณ์เลิศล้วนนวลหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นนงลักษณ์ | เลิศล้วน | นวลหง,,,
ฝ่ายนงลักษณ์อัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ฝ่ายนงลักษณ์อัคเรศเกษรา,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
สมทบเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,สมทบเหล่าสาวสุรางค์นางกำนัล,,,
ท้าวทศวงศ์ทรงรถกับอัคเรศ,10,10 syllables — likely shatter/miscount,ท้าวทศวงศ์ทรงรถกับอัคเรศ,,,
นั่งพับเพียบพิงพนักเยี่ยมพักตร์สลอน,10,10 syllables — likely shatter/miscount,นั่งพับเพียบพิงพนักเยี่ยมพักตร์สลอน,,,
งอนแปรกเพลาพนักแตกหักโผง,9,word straddles a beat boundary,งอนแปรกเพลา | พนัก | แตกหักโผง,,,
พอเข้าป่าสาลวันจักจั่นแจ้,10,10 syllables — likely shatter/miscount,พอเข้าป่าสาลวันจักจั่นแจ้,,,
นางห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,นางห้ามแหน | แสนสนม | กรมใน,,,
ประทานให้โฉลมเฉลาเสาวคนธ์,10,10 syllables — likely shatter/miscount,ประทานให้โฉลมเฉลาเสาวคนธ์,,,
นางเสาวคนธ์ร้อยจอนซ้อนดอกจันทน์,9,word straddles a beat boundary,นางเสาวคนธ์ | ร้อยจอน | ซ้อนดอกจันทน์,,,
ทั้งอัคเรศเกษรามาบนรถ,11,11 syllables — likely shatter/miscount,ทั้งอัคเรศเกษรามาบนรถ,,,
