wak,syllables,flag,guess,a,b,c
สละสลัดตัดบ่วงที่ห่วงใย,9,word straddles a beat boundary,สละสลัด | ตัดบ่วง | ที่ห่วงใย,,,
เทพไทไหว้ว่าสาธุสะ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทไหว้ | ว่าสา | ธุสะ,,,
เหมือนมณฑลต้นกัลปังหา,8,word straddles a beat boundary,เหมือนมณฑล | ต้นกัลปังหา | ,,,
ตรีพลำกำลังดั่งสิงหะ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตรีพลำกำ | ลังดั่ง | สิงหะ,,,
ชมโตรกเตริ่นตรวยโตรกชะโงกชะง้ำ,10,10 syllables — likely shatter/miscount,ชมโตรกเตริ่นตรวยโตรกชะโงกชะง้ำ,,,
ครั้นฝักแก่กระแตกระรอกก็ออกสิ้น,10,10 syllables — likely shatter/miscount,ครั้นฝักแก่กระแตกระรอกก็ออกสิ้น,,,
ครั้นเย็นพยับกลับมาหน้าสิงขร,10,10 syllables — likely shatter/miscount,ครั้นเย็นพยับกลับมาหน้าสิงขร,,,
มีท่อนกัลปังหาที่ท่าน้ำ,9,4-syllable word not at วรรค edge,มีท่อนกัลปังหาที่ท่าน้ำ,,,
เจ้าตรีพลำว่าจะทำกำปั่นถวาย,10,10 syllables — likely shatter/miscount,เจ้าตรีพลำว่าจะทำกำปั่นถวาย,,,
ลากกิ่งกัลปังหานั้นมาทำ,9,4-syllable word not at วรรค edge,ลากกิ่งกัลปังหานั้นมาทำ,,,
ล้วนแต่กัลปังหามีฝาบัง,9,4-syllable word not at วรรค edge,ล้วนแต่กัลปังหามีฝาบัง,,,
ถึงเกาะคังคาวโขดเขาสำเภาทลาย,10,10 syllables — likely shatter/miscount,ถึงเกาะคังคาวโขดเขาสำเภาทลาย,,,
ไกลเขตคนเขานั้นอยู่ข้างบูรพา,10,10 syllables — likely shatter/miscount,ไกลเขตคนเขานั้นอยู่ข้างบูรพา,,,
กลับกลัวกัลปังหาสง่ามี,9,4-syllable word not at วรรค edge,กลับกลัวกัลปังหาสง่ามี,,,
ดูเกลื่อนกลางเวหาถลาไถล,9,word straddles a beat boundary,ดูเกลื่อนกลาง | เวหาถลา | ไถล,,,
ให้ใช้สอยสุจริตสนิทสนม,10,10 syllables — likely shatter/miscount,ให้ใช้สอยสุจริตสนิทสนม,,,
กราบทูลทั้งรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กราบทูลทั้ง | รมจักร | นัครา,,,
ทั้งเสาวคนธ์หม่นหมองทั้งสองศรี,9,word straddles a beat boundary,ทั้งเสาวคนธ์ | หม่นหมอง | ทั้งสองศรี,,,
แขกฝรั่งอังกฤษมุหงิดพราหมณ์,9,word straddles a beat boundary,แขกฝรั่ง | อังกฤษมุหงิด | พราหมณ์,,,
อรอบหรุ่มรุมวิสัยไซร้สุหรัด,10,10 syllables — likely shatter/miscount,อรอบหรุ่มรุมวิสัยไซร้สุหรัด,,,
โรมพัฒน์กาหลังมังกะหล่า,7,"7 syllables — ambiguous, [3,2,2] is only a guess",โรมพัฒน์กา | หลังมัง | กะหล่า,,,
ทั้งพวกผลึกกรูมาจับฟ้าฝืน,9,word straddles a beat boundary,ทั้งพวกผลึก | กรูมา | จับฟ้าฝืน,,,
สามนักสิทธ์พิจารณาศพ,8,word straddles a beat boundary,สามนักสิทธ์ | พิจารณา | ศพ,,,
ปลงอนิจจังบังสุกุลตามมุนี,10,10 syllables — likely shatter/miscount,ปลงอนิจจังบังสุกุลตามมุนี,,,
โหมดตาดต่วนล้วนแต่ดีมีราคา,10,10 syllables — likely shatter/miscount,โหมดตาดต่วนล้วนแต่ดีมีราคา,,,
ลงเรือราชสีห์ทรงปักธงเหลือง,9,word straddles a beat boundary,ลงเรือราชสีห์ | ทรง | ปักธงเหลือง,,,
กับสร้อยสุวรรณจันทร์สุดาดวงสมร,10,10 syllables — likely shatter/miscount,กับสร้อยสุวรรณจันทร์สุดาดวงสมร,,,
ตรีพลำนวลเนื้อเหลือหวนหอม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตรีพลำนวล | เนื้อเหลือ | หวนหอม,,,
พระการุญคุณลบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระการุญ | คุณลบ | ภพไตร,,,
ฝ่ายพระกฤษณานุชารุ่น,8,word straddles a beat boundary,ฝ่ายพระกฤษณา | นุ | ชารุ่น,,,
ให้หวิดหวิดไหวไหวฤทัยถวิล,9,word straddles a beat boundary,ให้หวิดหวิด | ไหวไหวฤทัย | ถวิล,,,
