wak,syllables,flag,guess,a,b,c
เสียงถากฟันครั่นครึกจนดึกดื่น,9,word straddles a beat boundary,เสียงถากฟัน | ครั่นครึกจน | ดึกดื่น,,,
สายระโยงระยางเลือกเชือกน้ำมัน,9,4-syllable word not at วรรค edge,สายระโยงระยางเลือกเชือกน้ำมัน,,,
ไปถวายนางพระยามณฑาสวรรค์,10,10 syllables — likely shatter/miscount,ไปถวายนางพระยามณฑาสวรรค์,,,
ให้จัดสรรสาวสนมกรมใน,8,word straddles a beat boundary,ให้จัดสรร | สาวสนม | กรมใน,,,
เร่งให้เจ้าพนักงานเตรียมการไว้,9,4-syllable word not at วรรค edge,เร่งให้เจ้าพนักงานเตรียมการไว้,,,
หรือว่าพระจะภิเษกนางวาลี,10,10 syllables — likely shatter/miscount,หรือว่าพระจะภิเษกนางวาลี,,,
พระชนนีตีอกตกพระทัย,9,word straddles a beat boundary,พระชนนี | ตีอก | ตกพระทัย,,,
ภิเษกสองครองสมบัติขัตติยา,10,10 syllables — likely shatter/miscount,ภิเษกสองครองสมบัติขัตติยา,,,
สำเนียงฆ้องกลองสมโภชอุโฆษครึก,10,10 syllables — likely shatter/miscount,สำเนียงฆ้องกลองสมโภชอุโฆษครึก,,,
กับองค์เอกอัคเรศเกศสนม,10,10 syllables — likely shatter/miscount,กับองค์เอกอัคเรศเกศสนม,,,
เสวยสมบัติสบายมาหลายเดือน,9,word straddles a beat boundary,เสวยสมบัติ | สบาย | มาหลายเดือน,,,
เมื่อวันนั้นบรรทมบรรจถรณ์แท่น,9,word straddles a beat boundary,เมื่อวันนั้น | บรรทมบรรจถรณ์ | แท่น,,,
เยี่ยมกรุงไกรกราบทูลมูลความ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เยี่ยมกรุงไกร | กราบทูล | มูลความ,,,
ถึงพาราแล้วจะไปเสียไกลกัน,10,10 syllables — likely shatter/miscount,ถึงพาราแล้วจะไปเสียไกลกัน,,,
ช่วยทูลฉลองสองชนกชนนี,10,10 syllables — likely shatter/miscount,ช่วยทูลฉลองสองชนกชนนี,,,
พระชลนาไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนา | ไหลหลั่ง | ลงพรั่งพราย,,,
อุตส่าห์ฝืนพักตร์ชวนนวลหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อุตส่าห์ฝืน | พักตร์ชวน | นวลหง,,,
ตรงดาวศีรษะจระเข้ในเวหา,10,10 syllables — likely shatter/miscount,ตรงดาวศีรษะจระเข้ในเวหา,,,
ไปเดือนหนึ่งถึงจังหวัดกรุงรัตนา,10,10 syllables — likely shatter/miscount,ไปเดือนหนึ่งถึงจังหวัดกรุงรัตนา,,,
ตลอดลืออื้ออึงอึกทึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตลอดลือ | อื้ออึง | อึกทึก,,,
ทิ้งเหย้าเรือนรีบอพยพหนี,8,word straddles a beat boundary,ทิ้งเหย้าเรือน | รีบอพยพ | หนี,,,
พระชนนีดีใจจะใคร่ฟัง,9,word straddles a beat boundary,พระชนนี | ดีใจ | จะใคร่ฟัง,,,
นี่อรุณรัศมีบุตรีหม่อมฉัน,10,10 syllables — likely shatter/miscount,นี่อรุณรัศมีบุตรีหม่อมฉัน,,,
พระอัยกาอัยกียินดีครัน,10,10 syllables — likely shatter/miscount,พระอัยกาอัยกียินดีครัน,,,
ด้วยนัดดาโอรสยศยง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ด้วยนัดดา | โอรส | ยศยง,,,
