wak,syllables,flag,guess,a,b,c
จะซื่อสัตย์สุจริตไม่บิดผัน,9,4-syllable word not at วรรค edge,จะซื่อสัตย์สุจริตไม่บิดผัน,,,
เหมือนแมลงภู่อยู่ที่พุ่มปทุมา,10,10 syllables — likely shatter/miscount,เหมือนแมลงภู่อยู่ที่พุ่มปทุมา,,,
อย่าล้ำเหลือล่อเล่ห์เสนหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่าล้ำเหลือ | ล่อเล่ห์ | เสนหา,,,
แรมนิราศห่างเหเสนหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แรมนิราศ | ห่างเห | เสนหา,,,
เข้าในห้องเห็นหน้ารำภาสะหรี,10,10 syllables — likely shatter/miscount,เข้าในห้องเห็นหน้ารำภาสะหรี,,,
พลางแอบอุ้มจุมพิตสนิทถนอม,9,word straddles a beat boundary,พลางแอบอุ้ม | จุมพิตสนิท | ถนอม,,,
จึงได้กลับมาหารำภาสะหรี,10,10 syllables — likely shatter/miscount,จึงได้กลับมาหารำภาสะหรี,,,
จริงนะพระจะคิดสนิทถนอม,9,word straddles a beat boundary,จริงนะพระ | จะคิดสนิท | ถนอม,,,
ว่าทิ้งขว้างห่างเหเสนหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่าทิ้งขว้าง | ห่างเห | เสนหา,,,
ไม่ยอมดีพี่ไม่ละดอกนะน้อง,10,10 syllables — likely shatter/miscount,ไม่ยอมดีพี่ไม่ละดอกนะน้อง,,,
พระอวตารแผลงถูกเล่มลูกศร,9,word straddles a beat boundary,พระอวตาร | แผลงถูก | เล่มลูกศร,,,
รำภาสะหรีศรีสุวรรณนั้นได้ชื่น,11,11 syllables — likely shatter/miscount,รำภาสะหรีศรีสุวรรณนั้นได้ชื่น,,,
มาทางไกลไร้ทั้งเหล่าสาวสุรางค์,10,10 syllables — likely shatter/miscount,มาทางไกลไร้ทั้งเหล่าสาวสุรางค์,,,
หม่อมฉันธุระจะทูลลาช้าไม่ได้,10,10 syllables — likely shatter/miscount,หม่อมฉันธุระจะทูลลาช้าไม่ได้,,,
