wak,syllables,flag,guess,a,b,c
รู้มนต์เวทปลุกเสกเมฆฉาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",รู้มนต์เวท | ปลุกเสก | เมฆฉาย,,,
หนึ่งผู้รู้ดูลักษณะแน่,8,word straddles a beat boundary,หนึ่งผู้รู้ | ดูลักษ | ณะแน่,,,
แม้รู้รอบหลายประการชำนาญไฉน,10,10 syllables — likely shatter/miscount,แม้รู้รอบหลายประการชำนาญไฉน,,,
ไปทุกทิศทุกประเทศทุกทุกเขตขัณฑ์,10,10 syllables — likely shatter/miscount,ไปทุกทิศทุกประเทศทุกทุกเขตขัณฑ์,,,
หอรบรายเรียงรับสลับสลอน,9,word straddles a beat boundary,หอรบราย | เรียงรับสลับ | สลอน,,,
แล้วย้ายตั้งดังพระยาเหราคะนอง,10,10 syllables — likely shatter/miscount,แล้วย้ายตั้งดังพระยาเหราคะนอง,,,
แต่งเรือใช้ไปไม่ขาดสืบราชการ,10,10 syllables — likely shatter/miscount,แต่งเรือใช้ไปไม่ขาดสืบราชการ,,,
เมืองสุตันเมืองชลามะดาวิล,10,10 syllables — likely shatter/miscount,เมืองสุตันเมืองชลามะดาวิล,,,
ไอคุปโตโกสัมพีระดีระดิ่น,10,10 syllables — likely shatter/miscount,ไอคุปโตโกสัมพีระดีระดิ่น,,,
เมืองกบิลพัสดุ์เมืองมัดชนะ,8,word straddles a beat boundary,เมืองกบิลพัสดุ์ | เมือง | มัดชนะ,,,
เมืองมะหุดกุสสราตวิลาศละหม่าน,12,12 syllables — likely shatter/miscount,เมืองมะหุดกุสสราตวิลาศละหม่าน,,,
กริบสว่านเหมือนสังกัสหัสสละ,10,10 syllables — likely shatter/miscount,กริบสว่านเหมือนสังกัสหัสสละ,,,
เมืองกุเหร่ามะเกามะกะเมืองละวน,11,11 syllables — likely shatter/miscount,เมืองกุเหร่ามะเกามะกะเมืองละวน,,,
ให้ยศศักดิ์พร้อมสิ้นทั้งถิ่นฐาน,9,word straddles a beat boundary,ให้ยศศักดิ์ | พร้อมสิ้น | ทั้งถิ่นฐาน,,,
ตระเวนสมุทรกลับมาแจ้งแถลงไข,11,11 syllables — likely shatter/miscount,ตระเวนสมุทรกลับมาแจ้งแถลงไข,,,
ทั้งได้ข่าวเจ้าผลึกรมจักร,8,word straddles a beat boundary,ทั้งได้ข่าว | เจ้าผลึก | รมจักร,,,
เกริ่นกระหนกกระหนาบเตร็จเพชรประดับ,10,10 syllables — likely shatter/miscount,เกริ่นกระหนกกระหนาบเตร็จเพชรประดับ,,,
ใส่สามงอนอ่อนแอกแปรกรับ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ใส่สามงอน | อ่อนแอก | แปรกรับ,,,
แป้งปรัดผัดนวลล้วนแฉล้ม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แป้งปรัดผัด | นวลล้วน | แฉล้ม,,,
ทองปลายแขนแหวนสำหรับประดับประดา,10,10 syllables — likely shatter/miscount,ทองปลายแขนแหวนสำหรับประดับประดา,,,
น้ำกุหลาบซาบสกนธ์สุคนธาร,10,10 syllables — likely shatter/miscount,น้ำกุหลาบซาบสกนธ์สุคนธาร,,,
สอดสวมกังเกงประพาสคาดเข็มขัด,10,10 syllables — likely shatter/miscount,สอดสวมกังเกงประพาสคาดเข็มขัด,,,
ตื่นกระเจิงกระจัดกระจายพลัดพรายหนี,10,10 syllables — likely shatter/miscount,ตื่นกระเจิงกระจัดกระจายพลัดพรายหนี,,,
พฤกษาสล้างแลชอุ่มชื้นชุ่มสด,10,10 syllables — likely shatter/miscount,พฤกษาสล้างแลชอุ่มชื้นชุ่มสด,,,
วิเวกโหวยโหยเสียงแอบเมียงมอง,10,10 syllables — likely shatter/miscount,วิเวกโหวยโหยเสียงแอบเมียงมอง,,,
พระขึ้นพลับพลาสำราญชานสิงขร,11,11 syllables — likely shatter/miscount,พระขึ้นพลับพลาสำราญชานสิงขร,,,
ได้ฟังขับคำเสนาะฉอเลาะเฉลย,10,10 syllables — likely shatter/miscount,ได้ฟังขับคำเสนาะฉอเลาะเฉลย,,,
พระฟังคำอำมาตย์ฉลาดฉลอง,9,word straddles a beat boundary,พระฟังคำ | อำมาตย์ฉลาด | ฉลอง,,,
เมื่อตั้งครรภ์ฝันว่ากลืนดาวจระเข้,10,10 syllables — likely shatter/miscount,เมื่อตั้งครรภ์ฝันว่ากลืนดาวจระเข้,,,
พระเป็นเทวดามาให้ปรากฏ,9,word straddles a beat boundary,พระเป็นเทวดา | มา | ให้ปรากฏ,,,
พระมาตุรงค์ทรงสวัสดิ์มธุรส,10,10 syllables — likely shatter/miscount,พระมาตุรงค์ทรงสวัสดิ์มธุรส,,,
พระชนนีให้ชื่อพระมังคลา,9,word straddles a beat boundary,พระชนนี | ให้ชื่อ | พระมังคลา,,,
เจ้าออกนามความประสงค์จำนงไฉน,10,10 syllables — likely shatter/miscount,เจ้าออกนามความประสงค์จำนงไฉน,,,
ได้พูดเล่นเจรจาประสาสบาย,10,10 syllables — likely shatter/miscount,ได้พูดเล่นเจรจาประสาสบาย,,,
นางฟังรสพจนารทประภาษตรัส,10,10 syllables — likely shatter/miscount,นางฟังรสพจนารทประภาษตรัส,,,
เครื่องนากทองของสำหรับประดับประดา,10,10 syllables — likely shatter/miscount,เครื่องนากทองของสำหรับประดับประดา,,,
พระอนุชาพาทหารกับหลานชาย,10,10 syllables — likely shatter/miscount,พระอนุชาพาทหารกับหลานชาย,,,
