wak,syllables,flag,guess,a,b,c
ผ่ายพระจอมนครินทร์ปิ่นรัตนา,10,10 syllables — likely shatter/miscount,ผ่ายพระจอมนครินทร์ปิ่นรัตนา,,,
พระราเมศสุริย์วงศ์ทรงสดับ,10,10 syllables — likely shatter/miscount,พระราเมศสุริย์วงศ์ทรงสดับ,,,
กับเครื่องราชกกุธภัณฑ์อันบรรจง,10,10 syllables — likely shatter/miscount,กับเครื่องราชกกุธภัณฑ์อันบรรจง,,,
ฝ่ายราเมศสุริย์วงศ์ทรงสวัสดิ์,10,10 syllables — likely shatter/miscount,ฝ่ายราเมศสุริย์วงศ์ทรงสวัสดิ์,,,
ข้ามสิงขรแหลมสุหรัตจังหวัดตรง,10,10 syllables — likely shatter/miscount,ข้ามสิงขรแหลมสุหรัตจังหวัดตรง,,,
ฝ่ายพระจอมนรินทร์รัตน์กับราเมศ,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมนรินทร์รัตน์กับราเมศ,,,
เสด็จดำรงไพร่ฟ้าประชาชี,9,word straddles a beat boundary,เสด็จดำรง | ไพร่ฟ้า | ประชาชี,,,
เอานงลักษณ์มาถ่ายเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,เอานงลักษณ์มาถ่ายเขตประเทศสถาน,,,
เหวยเสนาเกณฑ์พหลพลไกร,9,word straddles a beat boundary,เหวยเส | นาเกณฑ์พหล | พลไกร,,,
พลรบครบสรรพทุกทัพชัย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบครบ | สรรพทุก | ทัพชัย,,,
เข้ารบรับทีละเหล่าอย่างกล่าวถวิล,10,10 syllables — likely shatter/miscount,เข้ารบรับทีละเหล่าอย่างกล่าวถวิล,,,
พลง้าวต่อง้าวก้าวถลัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลง้าวต่อ | ง้าวก้าว | ถลัน,,,
พลทวนต่อทวนเอาทวนตี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลทวนต่อ | ทวนเอา | ทวนตี,,,
เหวยเสนีที่มารบจงนบนอบ,10,10 syllables — likely shatter/miscount,เหวยเสนีที่มารบจงนบนอบ,,,
ว่าพลางทางขับอาชาชาติ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่าพลางทาง | ขับอา | ชาชาติ,,,
ท้าวจักรวรรดิตีต้อนอ่อนระอา,9,word straddles a beat boundary,ท้าวจักรวรรดิ | ตีต้อน | อ่อนระอา,,,
พรุ่งนี้เช้าจึ่งค่อยกลับมารับรอง,10,10 syllables — likely shatter/miscount,พรุ่งนี้เช้าจึ่งค่อยกลับมารับรอง,,,
ให้เทวดาคุ้มครองช่วยป้องกัน,9,word straddles a beat boundary,ให้เทวดา | คุ้มครอง | ช่วยป้องกัน,,,
ไปทูลท้าวเจ้าอยู่หัวอย่ากลัวเกรง,10,10 syllables — likely shatter/miscount,ไปทูลท้าวเจ้าอยู่หัวอย่ากลัวเกรง,,,
ทั่วทั้งไพชยนต์เขตนิเวศน์เวียง,9,word straddles a beat boundary,ทั่วทั้งไพช | ยนต์เขต | นิเวศน์เวียง,,,
โหราเฒ่าเอาประนินทินออกสอบ,10,10 syllables — likely shatter/miscount,โหราเฒ่าเอาประนินทินออกสอบ,,,
อาทิตย์จรถึงพฤหัสสวัสดี,10,10 syllables — likely shatter/miscount,อาทิตย์จรถึงพฤหัสสวัสดี,,,
