wak,syllables,flag,guess,a,b,c
พระบอกองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,พระบอกองค์ | นงลักษณ์อัค | เรศ,,,
ถ้าเสร็จสรรพแล้วจะแทนพระคุณเขา,10,10 syllables — likely shatter/miscount,ถ้าเสร็จสรรพแล้วจะแทนพระคุณเขา,,,
รดน้ำมนต์มุรธากระยาสนาน,11,11 syllables — likely shatter/miscount,รดน้ำมนต์มุรธากระยาสนาน,,,
ให้เยาวมาลย์เข้ามณฑลพิธี,9,word straddles a beat boundary,ให้เยาวมาลย์ | เข้ามณ | ฑลพิธี,,,
เมื่อรูปทรงองค์เอวจะเด็ดขาด,9,word straddles a beat boundary,เมื่อรูปทรง | องค์เอวจะ | เด็ดขาด,,,
มาถึงนี่พี่จะว่าให้สารพัน,10,10 syllables — likely shatter/miscount,มาถึงนี่พี่จะว่าให้สารพัน,,,
เป็นพราหมณ์พรหมจารีทั้งสี่คน,9,4-syllable word not at วรรค edge,เป็นพราหมณ์พรหมจารีทั้งสี่คน,,,
ให้แคล้วคลาดโรคาสถาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้แคล้วคลาด | โรคาส | ถาผล,,,
หน่อกษัตริย์ทัศนานุชน้อง,8,word straddles a beat boundary,หน่อกษัตริย์ | ทัศนา | นุชน้อง,,,
นุชนาฏนงเยาว์ช่วยเผาศพ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นุชนาฏนง | เยาว์ช่วย | เผาศพ,,,
พี่คิดถึงจึงอุตสาห์มาให้พบ,10,10 syllables — likely shatter/miscount,พี่คิดถึงจึงอุตสาห์มาให้พบ,,,
กระซิบกระซาบสั่งมิตรพิสมัย,10,10 syllables — likely shatter/miscount,กระซิบกระซาบสั่งมิตรพิสมัย,,,
พระชนนีบิตุรงค์จะสงกา,10,10 syllables — likely shatter/miscount,พระชนนีบิตุรงค์จะสงกา,,,
ช่วยปกปิดไว้แต่ในน้ำใจสมร,10,10 syllables — likely shatter/miscount,ช่วยปกปิดไว้แต่ในน้ำใจสมร,,,
ขอฝากความเสน่หาสาพิภักดิ์,9,4-syllable word not at วรรค edge,ขอฝากความเสน่หาสาพิภักดิ์,,,
บรรดาเหล่าสาวสุรางค์ทั้งปรางค์รัตน์,10,10 syllables — likely shatter/miscount,บรรดาเหล่าสาวสุรางค์ทั้งปรางค์รัตน์,,,
แม่โฉมงามทรามสงวนนวลหง,8,word straddles a beat boundary,แม่โฉมงาม | ทรามสงวน | นวลหง,,,
ต่างชำระสระสนานสำราญกาย,9,reading chosen by meter: สระ 2->1,ต่างชำระ | สระสนาน | สำราญกาย,,,
พระทรงเครื่องเคยประดับสำหรับกษัตริย์,10,10 syllables — likely shatter/miscount,พระทรงเครื่องเคยประดับสำหรับกษัตริย์,,,
เพชรรัตน์ไพฑูรย์จำรูญศรี,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์ไพ | ฑูรย์จำรูญ | ศรี,,,
ตรัสกำชับสาวสุรางค์ไม่วางใจ,10,10 syllables — likely shatter/miscount,ตรัสกำชับสาวสุรางค์ไม่วางใจ,,,
แล้วนำหน้าพาสนมกรมใน,8,word straddles a beat boundary,แล้วนำหน้า | พาสนม | กรมใน,,,
พระทรงราชยานเดินดำเนินหน้า,9,word straddles a beat boundary,พระทรงราชยาน | เดิน | ดำเนินหน้า,,,
นางกษัตริย์สาวสวรรค์อยู่ชั้นเฉลียง,10,10 syllables — likely shatter/miscount,นางกษัตริย์สาวสวรรค์อยู่ชั้นเฉลียง,,,
เจ้าพราหมณ์พร้อมน้อมประณตบทเรศ,8,word straddles a beat boundary,เจ้าพราหมณ์พร้อม | น้อมประณต | บทเรศ,,,
ให้มีความเสน่หาทุกนารี,9,4-syllable word not at วรรค edge,ให้มีความเสน่หาทุกนารี,,,
ให้หยุดยั้งตั้งที่สีหนาม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้หยุดยั้ง | ตั้งที่ | สีหนาม,,,
ฝ่ายฝรั่งปังกลิมาวิชาเยนทร์,10,10 syllables — likely shatter/miscount,ฝ่ายฝรั่งปังกลิมาวิชาเยนทร์,,,
นายทั้งสี่มีสัปทนกั้น,8,word straddles a beat boundary,นายทั้งสี่ | มีสัปทน | กั้น,,,
สุรเหนเกณฑ์ชวาล้วนกล้ารบ,10,10 syllables — likely shatter/miscount,สุรเหนเกณฑ์ชวาล้วนกล้ารบ,,,
สมทบกับกองฝรั่งบั้งกล่า,8,word straddles a beat boundary,สมทบกับ | กองฝรั่ง | บั้งกล่า,,,
เอิกเกริกโกลาสุธาไหว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกโก | ลาสุ | ธาไหว,,,
พลไกรเกรียงกรูเป็นหมู่มา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไกรเกรียง | กรูเป็น | หมู่มา,,,
ทรงกัณฐัศว์องอาจไม่หวาดไหว,9,word straddles a beat boundary,ทรงกัณฐัศว์ | องอาจ | ไม่หวาดไหว,,,
ฝ่ายกองทัพปังกลิมาวิชาเยนทร์,10,10 syllables — likely shatter/miscount,ฝ่ายกองทัพปังกลิมาวิชาเยนทร์,,,
ควบเข้ารบกับฝรั่งปังกลิมา,10,10 syllables — likely shatter/miscount,ควบเข้ารบกับฝรั่งปังกลิมา,,,
พราหมณ์วิเชียรชิงสู้มูรตาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พราหมณ์วิเชียร | ชิงสู้ | มูรตาน,,,
เจ้าสานนนั้นสู้สุรเหน,9,word straddles a beat boundary,เจ้าสานน | นั้นสู้สุร | เหน,,,
เข้าตีต้องปังกลิมาชีวาวาย,10,10 syllables — likely shatter/miscount,เข้าตีต้องปังกลิมาชีวาวาย,,,
ตัดศีรษะสุรเหนกระเดนหาย,10,10 syllables — likely shatter/miscount,ตัดศีรษะสุรเหนกระเดนหาย,,,
วิเชียรนั้นฟันมูรตานตาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วิเชียรนั้น | ฟันมูร | ตานตาย,,,
พวกฝรั่งอังกฤษมุรหงิดแขก,10,10 syllables — likely shatter/miscount,พวกฝรั่งอังกฤษมุรหงิดแขก,,,
ลงกัณฐัศว์เยื้องย่างมากลางสนาม,10,10 syllables — likely shatter/miscount,ลงกัณฐัศว์เยื้องย่างมากลางสนาม,,,
แล้วพระองค์ทรงราชยานรัตน์,8,word straddles a beat boundary,แล้วพระองค์ | ทรงราชยาน | รัตน์,,,
ครั้นถึงวังสั่งให้จัดมนเทียรสถาน,10,10 syllables — likely shatter/miscount,ครั้นถึงวังสั่งให้จัดมนเทียรสถาน,,,
ทอดยี่ภู่ปูปัดสลัดละออง,9,word straddles a beat boundary,ทอดยี่ภู่ | ปูปัดสลัด | ละออง,,,
