wak,syllables,flag,guess,a,b,c
ฝ่ายลูกสาวเจ้าลังกาเวลาอรุณ,10,10 syllables — likely shatter/miscount,ฝ่ายลูกสาวเจ้าลังกาเวลาอรุณ,,,
แล้วเชิญองค์ทรงยศบทบาท,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วเชิญองค์ | ทรงยศ | บทบาท,,,
ศรีสุวรรณเคียงหน้ารำภาสะหรี,10,10 syllables — likely shatter/miscount,ศรีสุวรรณเคียงหน้ารำภาสะหรี,,,
อีลาลีอีผการำภาสะหรี,11,11 syllables — likely shatter/miscount,อีลาลีอีผการำภาสะหรี,,,
อีลูกเสือลูกจระเข้เนรคุณ,10,10 syllables — likely shatter/miscount,อีลูกเสือลูกจระเข้เนรคุณ,,,
ไม่ทิ้งพระศาสนาหามิได้,9,4-syllable word not at วรรค edge,ไม่ทิ้งพระศาสนาหามิได้,,,
รีบหลบพักตร์ท่านผู้เฒ่าเดินเหย่าเหยาะ,10,10 syllables — likely shatter/miscount,รีบหลบพักตร์ท่านผู้เฒ่าเดินเหย่าเหยาะ,,,
ยังมีหน้ามาทะเลาะล้วนเหมาะเหมง,10,10 syllables — likely shatter/miscount,ยังมีหน้ามาทะเลาะล้วนเหมาะเหมง,,,
ท้าวทรงยศขึ้นพลับพลาหลังคาสี,11,11 syllables — likely shatter/miscount,ท้าวทรงยศขึ้นพลับพลาหลังคาสี,,,
พาบุตรีกับกษัตริย์หัสไชย,8,word straddles a beat boundary,พาบุตรี | กับกษัตริย์ | หัสไชย,,,
มาถึงคงจะออกมาเฝ้าฝ่าธุลี,10,10 syllables — likely shatter/miscount,มาถึงคงจะออกมาเฝ้าฝ่าธุลี,,,
มีตำรารู้จบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มีตำรา | รู้จบ | ภพไตร,,,
ทำทดแทนจึงจะถูกสิลูกรัก,10,10 syllables — likely shatter/miscount,ทำทดแทนจึงจะถูกสิลูกรัก,,,
จึงว่าราชพิธีบัตรพลีศาล,10,10 syllables — likely shatter/miscount,จึงว่าราชพิธีบัตรพลีศาล,,,
อย่ารอรั้งพามานี่ขมีขมัน,10,10 syllables — likely shatter/miscount,อย่ารอรั้งพามานี่ขมีขมัน,,,
พระมาตุรงค์ทรงมหาอานุภาพ,10,10 syllables — likely shatter/miscount,พระมาตุรงค์ทรงมหาอานุภาพ,,,
จะเปิดเองก็ขยาดพระอาชญา,9,reading chosen by meter: อาชญา 3->2,จะเปิดเอง | ก็ขยาด | พระอาชญา,,,
เหมือนวาจาหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,เหมือนวาจา | หน่อกษัตริย์ | หัสไชย,,,
หยิบบุปผามาพินิจพิศดูดอก,10,10 syllables — likely shatter/miscount,หยิบบุปผามาพินิจพิศดูดอก,,,
เข้าในห้องบิตุรงค์ยื่นธงถวาย,10,10 syllables — likely shatter/miscount,เข้าในห้องบิตุรงค์ยื่นธงถวาย,,,
ทะลวงทะลึ่งตึงตังมาพรั่งพรู,9,4-syllable word not at วรรค edge,ทะลวงทะลึ่งตึงตังมาพรั่งพรู,,,
พระชนนีตีอกตกประหม่า,9,word straddles a beat boundary,พระชนนี | ตีอก | ตกประหม่า,,,
พร้อมพระญาติวงศาอัชฌาสัย,9,word straddles a beat boundary,พร้อมพระญาติ | วงศา | อัชฌาสัย,,,
นางเกษราว่าสงสารพระผ่านเกล้า,10,10 syllables — likely shatter/miscount,นางเกษราว่าสงสารพระผ่านเกล้า,,,
แต่สินสมุทรสุดสาครหล่อนมาได้,10,10 syllables — likely shatter/miscount,แต่สินสมุทรสุดสาครหล่อนมาได้,,,
ได้ยศศักดิ์สมคะเนมเหสี,10,10 syllables — likely shatter/miscount,ได้ยศศักดิ์สมคะเนมเหสี,,,
พระบิตุราชมาตุรงค์ทรงโศกี,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ทรงโศกี,,,
พระร่ำพลางทางระทดระทวยองค์,9,4-syllable word not at วรรค edge,พระร่ำพลางทางระทดระทวยองค์,,,
พระญาติวงศ์ทรงพระสรวลไม่ควรโกรธ,10,10 syllables — likely shatter/miscount,พระญาติวงศ์ทรงพระสรวลไม่ควรโกรธ,,,
สินสมุทรพูดกลับไม่อัประมาน,10,10 syllables — likely shatter/miscount,สินสมุทรพูดกลับไม่อัประมาน,,,
