wak,syllables,flag,guess,a,b,c
ด้วยรู้แท้ว่าประยูรสกูลวงศ์,10,10 syllables — likely shatter/miscount,ด้วยรู้แท้ว่าประยูรสกูลวงศ์,,,
ให้พวกไพรียับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้พวกไพ | รียับ | อัปรา,,,
ท่านพรหเมศยกเมฆตามลัทธิ,10,10 syllables — likely shatter/miscount,ท่านพรหเมศยกเมฆตามลัทธิ,,,
พลางจัดแจงแต่งพหลพลรบ,8,word straddles a beat boundary,พลางจัดแจง | แต่งพหล | พลรบ,,,
หน่อกษัตริย์ฤทธิไกรไสหัตถี,10,10 syllables — likely shatter/miscount,หน่อกษัตริย์ฤทธิไกรไสหัตถี,,,
พลไพร่แตกยับวิ่งสับสน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่แตก | ยับวิ่ง | สับสน,,,
พราหมณ์พรหเมศไปมนเทียรวิเชียรฉาย,11,11 syllables — likely shatter/miscount,พราหมณ์พรหเมศไปมนเทียรวิเชียรฉาย,,,
ทั้งเจ็บป่วยแจกให้สมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,ทั้งเจ็บป่วยแจกให้สมอารมณ์ถวิล,,,
ฝ่ายนิกรพรหเมศแกเห็นชอบ,10,10 syllables — likely shatter/miscount,ฝ่ายนิกรพรหเมศแกเห็นชอบ,,,
พลางจัดแจงแต่งพหลพลไกร,8,word straddles a beat boundary,พลางจัดแจง | แต่งพหล | พลไกร,,,
ใส่เสื้อกันเกราะกันสาตราเคยราวี,10,10 syllables — likely shatter/miscount,ใส่เสื้อกันเกราะกันสาตราเคยราวี,,,
ผูกคชสารพระที่นั่งอลังกรณ์,10,10 syllables — likely shatter/miscount,ผูกคชสารพระที่นั่งอลังกรณ์,,,
วิ่งพ่านเพ่นไปแต่ตัวยังมัวนอน,10,10 syllables — likely shatter/miscount,วิ่งพ่านเพ่นไปแต่ตัวยังมัวนอน,,,
รับพระแสงแกว่งต้อนพลไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",รับพระแสง | แกว่งต้อน | พลไกร,,,
ฝ่ายท่านท้าวจักรวรรดิขึ้นอัศวราช,11,11 syllables — likely shatter/miscount,ฝ่ายท่านท้าวจักรวรรดิขึ้นอัศวราช,,,
ล้วนโคลนตมเหลือเป็นทุกข์บุกไม่ไหว,10,10 syllables — likely shatter/miscount,ล้วนโคลนตมเหลือเป็นทุกข์บุกไม่ไหว,,,
ระดมตีออกให้ได้ดั่งใจถวิล,10,10 syllables — likely shatter/miscount,ระดมตีออกให้ได้ดั่งใจถวิล,,,
ท้าวจักรวรรดิเห็นความตามทำนอง,9,word straddles a beat boundary,ท้าวจักรวรรดิ | เห็นความ | ตามทำนอง,,,
สถิตแท่นแว่นฟ้าทิพอาสน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สถิตแท่น | แว่นฟ้า | ทิพอาสน์,,,
พร้อมพระญาติมเหสีบุตรีสนอง,11,11 syllables — likely shatter/miscount,พร้อมพระญาติมเหสีบุตรีสนอง,,,
