wak,syllables,flag,guess,a,b,c
อังกฤษฝรั่งทั้งแขกแตกวงศ์วาน,9,word straddles a beat boundary,อังกฤษฝรั่ง | ทั้งแขก | แตกวงศ์วาน,,,
อันพระองค์ทรงนามรามเดช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อันพระองค์ | ทรงนาม | รามเดช,,,
อัคเรศร่วมจิตชื่อกฤษณา,10,10 syllables — likely shatter/miscount,อัคเรศร่วมจิตชื่อกฤษณา,,,
ฝ่ายองค์พระสังฆราชผู้บาทหลวง,9,4-syllable word not at วรรค edge,ฝ่ายองค์พระสังฆราชผู้บาทหลวง,,,
เห็นดาวอร่ามรายเร่ขึ้นเมฆิน,9,word straddles a beat boundary,เห็นดาวอร่าม | รายเร่ | ขึ้นเมฆิน,,,
เป็นอย่างยอดอยู่เพียงรักสมัครสมาน,10,10 syllables — likely shatter/miscount,เป็นอย่างยอดอยู่เพียงรักสมัครสมาน,,,
ได้แก้หน้าปรากฏยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ได้แก้หน้า | ปรากฏ | ยศไกร,,,
เรียกแม่แม่แต่ที่ลับกลับเป็นเมีย,10,10 syllables — likely shatter/miscount,เรียกแม่แม่แต่ที่ลับกลับเป็นเมีย,,,
ด้วยเคยสนิทศิษย์หากับอาจารย์,9,word straddles a beat boundary,ด้วยเคยสนิท | ศิษย์หา | กับอาจารย์,,,
พอลุกยืนขึ้นก็ล้มสิ้นสมประดี,10,10 syllables — likely shatter/miscount,พอลุกยืนขึ้นก็ล้มสิ้นสมประดี,,,
ฝ่ายโฉมยงนงลักษณ์อัคเรศ,9,word straddles a beat boundary,ฝ่ายโฉมยง | นงลักษณ์อัค | เรศ,,,
นางตรัสถามความอาณาประชาราษฎร์,11,11 syllables — likely shatter/miscount,นางตรัสถามความอาณาประชาราษฎร์,,,
ซึ่งเป็นเจ้าสิงหลภาษา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ซึ่งเป็นเจ้า | สิงหล | ภาษา,,,
นางฟังความหวามไหวฤทัยถวิล,9,word straddles a beat boundary,นางฟังความ | หวามไหวฤทัย | ถวิล,,,
ได้บ้านเมืองเรืองฤทธิ์อิศโร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ได้บ้านเมือง | เรืองฤทธิ์ | อิศโร,,,
เป็นนวลเนื้อเชื้อชาติราชหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นนวลเนื้อ | เชื้อชาติ | ราชหงส์,,,
มะตูมมะตาดผลไม้มาให้เสวย,11,11 syllables — likely shatter/miscount,มะตูมมะตาดผลไม้มาให้เสวย,,,
จะเกี้ยวชู้ก็อุตสาห์ไปหาหญิง,10,10 syllables — likely shatter/miscount,จะเกี้ยวชู้ก็อุตสาห์ไปหาหญิง,,,
จนยามดึกนึกคะนึงตะลึงตะไล,10,10 syllables — likely shatter/miscount,จนยามดึกนึกคะนึงตะลึงตะไล,,,
จะได้สนองพระคุณคิดอุ่นใจ,9,word straddles a beat boundary,จะได้สนอง | พระคุณ | คิดอุ่นใจ,,,
ครั้นเพลาราตรีศรีไสยาสน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ครั้นเพลารา | ตรีศรี | ไสยาสน์,,,
มาบรรทมเถิดพ่อคุณพ่อทูนหัว,10,10 syllables — likely shatter/miscount,มาบรรทมเถิดพ่อคุณพ่อทูนหัว,,,
พระรู้กลปรนนิบัติถึงอัศจรรย์,10,10 syllables — likely shatter/miscount,พระรู้กลปรนนิบัติถึงอัศจรรย์,,,
เสียงฮูมแปร๋นแปร้นแปร๋แม่ปะแหรก,10,10 syllables — likely shatter/miscount,เสียงฮูมแปร๋นแปร้นแปร๋แม่ปะแหรก,,,
ไม้ไล่แหลกลุยตะโกรงผึงโผงผาง,10,10 syllables — likely shatter/miscount,ไม้ไล่แหลกลุยตะโกรงผึงโผงผาง,,,
กระต่ายตกผงกผงะไม่ละวาง,10,10 syllables — likely shatter/miscount,กระต่ายตกผงกผงะไม่ละวาง,,,
