wak,syllables,flag,guess,a,b,c
นายเภตราชื่อวะหลำดำทมิฬ,10,10 syllables — likely shatter/miscount,นายเภตราชื่อวะหลำดำทมิฬ,,,
เสด็จลีลาศตามสิงขรชะง่อนหิน,10,10 syllables — likely shatter/miscount,เสด็จลีลาศตามสิงขรชะง่อนหิน,,,
อมเรศสาบซ้ำระกำโกย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อมเรศสาบ | ซ้ำระ | กำโกย,,,
จับให้ได้เอาไปกรากไว้ปากกำปั่น,10,10 syllables — likely shatter/miscount,จับให้ได้เอาไปกรากไว้ปากกำปั่น,,,
ฝ่ายพระปิ่นนครามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระปิ่นนครามหากษัตริย์,,,
คงจะสมปรารถนาไม่ช้าที,10,10 syllables — likely shatter/miscount,คงจะสมปรารถนาไม่ช้าที,,,
ฝ่ายพระจอมลังกามหาสวรรค์,9,word straddles a beat boundary,ฝ่ายพระจอม | ลังกามหา | สวรรค์,,,
ทำหันหุนให้วิตกระหกระเหิน,10,10 syllables — likely shatter/miscount,ทำหันหุนให้วิตกระหกระเหิน,,,
สมปรารถนากรุ่มกริ่มพลางยิ้มหัว,10,10 syllables — likely shatter/miscount,สมปรารถนากรุ่มกริ่มพลางยิ้มหัว,,,
รีบลงมาชายวารินกระสินธุ์ใส,10,10 syllables — likely shatter/miscount,รีบลงมาชายวารินกระสินธุ์ใส,,,
สัตว์อะไรหนอมันเฉิดระเหิดระหง,10,10 syllables — likely shatter/miscount,สัตว์อะไรหนอมันเฉิดระเหิดระหง,,,
พระชื่นบานจรจรัลด้วยหรรษา,10,10 syllables — likely shatter/miscount,พระชื่นบานจรจรัลด้วยหรรษา,,,
ฝ่ายพระจอมขัตติยามหาสวรรค์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมขัตติยามหาสวรรค์,,,
ภูวนาถจรจรัลเสร็จผันผาย,10,10 syllables — likely shatter/miscount,ภูวนาถจรจรัลเสร็จผันผาย,,,
บรรเทาทุกข์เหมือนได้ผ่านวิมานสวรรค์,10,10 syllables — likely shatter/miscount,บรรเทาทุกข์เหมือนได้ผ่านวิมานสวรรค์,,,
นางสุดาเสนอนาถบาทยุคล,10,10 syllables — likely shatter/miscount,นางสุดาเสนอนาถบาทยุคล,,,
พระอิงแอบแนบชิดสนิทสนอม,9,word straddles a beat boundary,พระอิงแอบ | แนบชิดสนิท | สนอม,,,
เมขลาโยนแก้วอยู่แววไว,8,word straddles a beat boundary,เมขลาโยนแก้ว | อยู่ | แววไว,,,
นทีนองท้องมหาสมุทรไท,9,4-syllable word not at วรรค edge,นทีนองท้องมหาสมุทรไท,,,
เพชรรัตน์แก้วเก้าวาวเวหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์แก้ว | เก้าวาว | เวหา,,,
เสด็จออกหน้าพระโรงคัลด้วยทันที,10,10 syllables — likely shatter/miscount,เสด็จออกหน้าพระโรงคัลด้วยทันที,,,
เถลิงอาสน์เศวตฉัตรประภัสสร,10,10 syllables — likely shatter/miscount,เถลิงอาสน์เศวตฉัตรประภัสสร,,,
เทียมกัณฐัศว์ตัวประเสริฐระเหิดระหง,10,10 syllables — likely shatter/miscount,เทียมกัณฐัศว์ตัวประเสริฐระเหิดระหง,,,
คณานกร่อนร้องก้องกังวาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คณานกร่อน | ร้องก้อง | กังวาน,,,
ทรมาสัตว์หลงให้วงเวียน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทรมาสัตว์ | หลงให้ | วงเวียน,,,
สลัดสละราคาอันพาเหียร,9,word straddles a beat boundary,สลัดสละ | ราคา | อันพาเหียร,,,
คือตัวสังสารวัฏตัดไม่ขาด,9,4-syllable word not at วรรค edge,คือตัวสังสารวัฏตัดไม่ขาด,,,
พวกศิษย์พากันไปหลับนอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พวกศิษย์พา | กันไป | หลับนอน,,,
กากะเหว่าเร้าเร่งพระสุริยง,10,10 syllables — likely shatter/miscount,กากะเหว่าเร้าเร่งพระสุริยง,,,
แล้วทูลความตามชนนีนาถ,8,word straddles a beat boundary,แล้วทูลความ | ตามชนนี | นาถ,,,
ไม่บริสุทธ์สารพัดจะบัดสี,10,10 syllables — likely shatter/miscount,ไม่บริสุทธ์สารพัดจะบัดสี,,,
จงเรืองสิทธ์ฤทธิไกรขจายขจร,11,11 syllables — likely shatter/miscount,จงเรืองสิทธ์ฤทธิไกรขจายขจร,,,
ทั้งเสียงพลเสียงรถอัศวราช,9,word straddles a beat boundary,ทั้งเสียงพล | เสียงรถอัศว | ราช,,,
