wak,syllables,flag,guess,a,b,c
เข้าดงรังแรมป่าพฤกษาไสว,9,word straddles a beat boundary,เข้าดงรัง | แรมป่าพฤกษา | ไสว,,,
จนแจ่มแจ้งแสงสุริโยทัย,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",จนแจ่มแจ้ง | แสงสุริโยทัย | ,,,
พอปะกองทัพกลับมาฉับพลัน,9,word straddles a beat boundary,พอปะกอง | ทัพกลับมา | ฉับพลัน,,,
ไม่วายวอดแล้วจะไหว้ถวายหมู,10,10 syllables — likely shatter/miscount,ไม่วายวอดแล้วจะไหว้ถวายหมู,,,
จะมีละครเจ้าบุญยังเหมือนดังว่า,10,10 syllables — likely shatter/miscount,จะมีละครเจ้าบุญยังเหมือนดังว่า,,,
เป็นการร้อนแกว่งไกวอยู่ไปมา,10,10 syllables — likely shatter/miscount,เป็นการร้อนแกว่งไกวอยู่ไปมา,,,
แปลงเป็นไพร่ชายชนพเนจร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แปลงเป็นไพร่ | ชายชน | พเนจร,,,
เหมือนราษฎรนายเรือเป็นเชื้อพราหมณ์,9,word straddles a beat boundary,เหมือนราษฎร | นายเรือ | เป็นเชื้อพราหมณ์,,,
ไม่กระดากทิ่มตำกันหยำเหยอ,10,10 syllables — likely shatter/miscount,ไม่กระดากทิ่มตำกันหยำเหยอ,,,
ทั้งราเมศสุริย์วงศ์ผู้ทรงชัย,10,10 syllables — likely shatter/miscount,ทั้งราเมศสุริย์วงศ์ผู้ทรงชัย,,,
พระตรัสพลางทางสั่งพยุหทัพ,9,word straddles a beat boundary,พระตรัสพลาง | ทางสั่งพยุห | ทัพ,,,
จัตุรงคเสนาพลาพล,9,word straddles a beat boundary,จัตุรงค | เสนา | พลาพล,,,
พลไพร่เดินเท้ากุมเกาทัณฑ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่เดิน | เท้ากุม | เกาทัณฑ์,,,
เสียงก้องกึกเป็นลำดับสลับสลอน,10,10 syllables — likely shatter/miscount,เสียงก้องกึกเป็นลำดับสลับสลอน,,,
