wak,syllables,flag,guess,a,b,c
หวังจะดับศึกพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หวังจะดับ | ศึกพระ | มังคลา,,,
จึงสั่งอัครมหาเสนาใน,9,word straddles a beat boundary,จึงสั่งอัคร | มหา | เสนาใน,,,
ไปเมืองผลึกทูลแจ้งแถลงไข,9,word straddles a beat boundary,ไปเมืองผลึก | ทูลแจ้ง | แถลงไข,,,
แล้วเกณฑ์ฝรั่งทั้งหลายนายทหาร,9,word straddles a beat boundary,แล้วเกณฑ์ฝรั่ง | ทั้งหลาย | นายทหาร,,,
พระดาบสมิได้ว่าบัญชาไฉน,10,10 syllables — likely shatter/miscount,พระดาบสมิได้ว่าบัญชาไฉน,,,
แต่องค์พระกฤษณาพะว้าพะวัง,10,10 syllables — likely shatter/miscount,แต่องค์พระกฤษณาพะว้าพะวัง,,,
พระพูดพลอดกอดตรีพลำน้อย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระพูดพลอด | กอดตรี | พลำน้อย,,,
เอาชายสไบเช็ดพระชลนา,9,word straddles a beat boundary,เอาชายสไบ | เช็ดพระ | ชลนา,,,
พระกฤษณาอาลัยเสียใจจริง,9,word straddles a beat boundary,พระกฤษณา | อาลัย | เสียใจจริง,,,
แต่งหนังสือชื่อหน่อวรนาถ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แต่งหนังสือ | ชื่อหน่อ | วรนาถ,,,
คงทนทานพราะว่ามือถือเหล็กเป็น,10,10 syllables — likely shatter/miscount,คงทนทานพราว่ามือถือเหล็กเป็น,,,
ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,10,10 syllables — likely shatter/miscount,ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,,,
