wak,syllables,flag,guess,a,b,c
พระอัยกาอัยกีก็ดีใจ,10,10 syllables — likely shatter/miscount,พระอัยกาอัยกีก็ดีใจ,,,
จะเป็นข้าเขารอมร่อแล้วพ่อคุณ,10,10 syllables — likely shatter/miscount,จะเป็นข้าเขารอมร่อแล้วพ่อคุณ,,,
เจ้ากลับมาธานีค่อยมีสุข,9,word straddles a beat boundary,เจ้ากลับมา | ธานี | ค่อยมีสุข,,,
อันนางนี้พี่สะใภ้ได้อภิเษก,10,10 syllables — likely shatter/miscount,อันนางนี้พี่สะใภ้ได้อภิเษก,,,
เป็นองค์เอกอัคเรศของเชษฐา,10,10 syllables — likely shatter/miscount,เป็นองค์เอกอัคเรศของเชษฐา,,,
ทั้งสองท้าวสาวสุรางค์ต่างสงสาร,11,11 syllables — likely shatter/miscount,ทั้งสองท้าวสาวสุรางค์ต่างสงสาร,,,
พระพบหลานอัคเรศของเชษฐา,10,10 syllables — likely shatter/miscount,พระพบหลานอัคเรศของเชษฐา,,,
ให้อภิวาทพระเจ้าอาอัชฌาสัย,10,10 syllables — likely shatter/miscount,ให้อภิวาทพระเจ้าอาอัชฌาสัย,,,
ไม่กลัวเกรงพระบิดาช่างน่าตี,10,10 syllables — likely shatter/miscount,ไม่กลัวเกรงพระบิดาช่างน่าตี,,,
พระบิตุราชมาตุรงค์ทรงพระสรวล,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ทรงพระสรวล,,,
แล้วกุมกรพระธิดาเข้ามาใกล้,10,10 syllables — likely shatter/miscount,แล้วกุมกรพระธิดาเข้ามาใกล้,,,
ให้กราบไหว้ลงที่เพลาพระเจ้าหลาน,9,reading chosen by meter: เพลา 2->1,ให้กราบไหว้ | ลงที่เพลา | พระเจ้าหลาน,,,
พระอยู่นี่เถิดอย่าไปข้างไหนหนะ,10,10 syllables — likely shatter/miscount,พระอยู่นี่เถิดอย่าไปข้างไหนหนะ,,,
จึงตรัสปราศรัยนางทางไมตรี,8,word straddles a beat boundary,จึงตรัสปราศรัย | นาง | ทางไมตรี,,,
เบญจเพสจึงต้องตกระหกระเหิน,10,10 syllables — likely shatter/miscount,เบญจเพสจึงต้องตกระหกระเหิน,,,
เทพไทให้คุณแล้วบุญมี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทให้ | คุณแล้ว | บุญมี,,,
ท้าวทศวงศ์ทรงฟังสรรเสริญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ท้าวทศวงศ์ | ทรงฟัง | สรรเสริญ,,,
อย่าให้พี่เคืองขัดอัธยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่าให้พี่ | เคืองขัด | อัธยา,,,
ทั้งแกล้วกล้าการณรงค์คงกระพัน,10,10 syllables — likely shatter/miscount,ทั้งแกล้วกล้าการณรงค์คงกระพัน,,,
จะกลับมาอยู่ด้วยน้องสักสองปี,10,10 syllables — likely shatter/miscount,จะกลับมาอยู่ด้วยน้องสักสองปี,,,
เห็นสมควรคู่ครองกันสองศรี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นสมควรคู่ | ครองกัน | สองศรี,,,
พระอัยกีอัยกาก็ลาไป,10,10 syllables — likely shatter/miscount,พระอัยกีอัยกาก็ลาไป,,,
แล้วจัดเหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,แล้วจัดเหล่าสาวสุรางค์นางน้อยน้อย,,,
ความรักพี่สุจริตสนิทสนม,10,10 syllables — likely shatter/miscount,ความรักพี่สุจริตสนิทสนม,,,
เที่ยวตามติดบิตุลาในสาคเรศ,10,10 syllables — likely shatter/miscount,เที่ยวตามติดบิตุลาในสาคเรศ,,,
ถึงทุ่งกว้างทางร่วมรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถึงทุ่งกว้าง | ทางร่วม | รมจักร,,,
กว่าจะพบภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,กว่าจะพบภูวเรศพระเชษฐา,,,
จึงตรัสสั่งอัคเรศเกษรา,10,10 syllables — likely shatter/miscount,จึงตรัสสั่งอัคเรศเกษรา,,,
ไปติดตามภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,ไปติดตามภูวเรศพระเชษฐา,,,
สงสารองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,สงสารองค์ | นงลักษณ์อัค | เรศ,,,
จะว่ารักอัคเรศกว่าเชษฐา,10,10 syllables — likely shatter/miscount,จะว่ารักอัคเรศกว่าเชษฐา,,,
ให้เหมือนแม้นสาวสุรางค์นางสนม,10,10 syllables — likely shatter/miscount,ให้เหมือนแม้นสาวสุรางค์นางสนม,,,
รำพันพลางนางสะอึกสะอื้นไห้,9,4-syllable word not at วรรค edge,รำพันพลางนางสะอึกสะอื้นไห้,,,
น้อมคำนับอภิวาทบาทยุคล,10,10 syllables — likely shatter/miscount,น้อมคำนับอภิวาทบาทยุคล,,,
เหมือนกงเกวียนกำเกวียนเวียนระไว,10,10 syllables — likely shatter/miscount,เหมือนกงเกวียนกำเกวียนเวียนระไว,,,
จัดแต่เหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,จัดแต่เหล่าสาวสุรางค์นางน้อยน้อย,,,
พลรบห้าหมื่นทั้งปืนผา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบห้า | หมื่นทั้ง | ปืนผา,,,
ให้สอดทรงเครื่องสำหรับประดับประดา,10,10 syllables — likely shatter/miscount,ให้สอดทรงเครื่องสำหรับประดับประดา,,,
แล้วทูลพระอัยกาละล้าละลัง,10,10 syllables — likely shatter/miscount,แล้วทูลพระอัยกาละล้าละลัง,,,
พระอัยกาว่าแม่ไปไม่ได้ดอก,10,10 syllables — likely shatter/miscount,พระอัยกาว่าแม่ไปไม่ได้ดอก,,,
พระอัยกียุดตัวกลัวจะไป,9,word straddles a beat boundary,พระอัยกี | ยุดตัว | กลัวจะไป,,,
จะกรากกรำลำบากไปจากกรุง,9,word straddles a beat boundary,จะกรากกรำ | ลำบาก | ไปจากกรุง,,,
พระอัยกาว่านี่แน่แม่อรุณ,10,10 syllables — likely shatter/miscount,พระอัยกาว่านี่แน่แม่อรุณ,,,
จึงถวายบังคมลาทั้งมารศรี,10,10 syllables — likely shatter/miscount,จึงถวายบังคมลาทั้งมารศรี,,,
ก็ลงเรือพระที่นั่งทั้งเสนา,9,4-syllable word not at วรรค edge,ก็ลงเรือพระที่นั่งทั้งเสนา,,,
เห็นเสากระโดงดังหนึ่งแขมแซมไสว,10,10 syllables — likely shatter/miscount,เห็นเสากระโดงดังหนึ่งแขมแซมไสว,,,
ทั้งหน้าหลังคั่งคับสลับสลอน,9,word straddles a beat boundary,ทั้งหน้าหลัง | คั่งคับสลับ | สลอน,,,
ดูครื้นครึกโสภาพฤกษาไสว,9,word straddles a beat boundary,ดูครื้นครึก | โสภาพฤกษา | ไสว,,,
ช่างปลูกไว้สารพัดเหมือนปัถพี,10,10 syllables — likely shatter/miscount,ช่างปลูกไว้สารพัดเหมือนปัถพี,,,
แล้วโฉมยงองค์สุวรรรณมาลี,10,10 syllables — likely shatter/miscount,แล้วโฉมยงองค์สุวรรรณมาลี,,,
ที่ไม่มีกิริยานั่งท่าลม,9,4-syllable word not at วรรค edge,ที่ไม่มีกิริยานั่งท่าลม,,,
สัญญาออกรัวระฆังดังหง่างเหง่ง,10,10 syllables — likely shatter/miscount,สัญญาออกรัวระฆังดังหง่างเหง่ง,,,
หวนอาลัยไอศวรรย์กระสันสวาท,10,10 syllables — likely shatter/miscount,หวนอาลัยไอศวรรย์กระสันสวาท,,,
