wak,syllables,flag,guess,a,b,c
พอพลบค่ำย่ำระฆังเสียงหง่างเหง่ง,10,10 syllables — likely shatter/miscount,พอพลบค่ำย่ำระฆังเสียงหง่างเหง่ง,,,
ได้เอนองค์สรงน้ำสว่ำเสวย,9,word straddles a beat boundary,ได้เอนองค์ | สรงน้ำสว่ำ | เสวย,,,
เห็นประตูเปิดกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,เห็นประตูเปิดกระจ่างสว่างไสว,,,
แล้วกลบเกลื่อนไกล่เกลี่ยมิเสียแรง,9,word straddles a beat boundary,แล้วกลบเกลื่อน | ไกล่เกลี่ย | มิเสียแรง,,,
กินด้วยกันกระนั้นกระนี้ได้ชี้แจง,10,10 syllables — likely shatter/miscount,กินด้วยกันกระนั้นกระนี้ได้ชี้แจง,,,
นางรำภาว่าไม่ควรชวนร่วมเสวย,10,10 syllables — likely shatter/miscount,นางรำภาว่าไม่ควรชวนร่วมเสวย,,,
พระว่าพี่นี้ไม่เคยกินเลยนะน้อง,10,10 syllables — likely shatter/miscount,พระว่าพี่นี้ไม่เคยกินเลยนะน้อง,,,
ฝ่ายสินสมุทรเวลาค่ำก็จำเสวย,11,11 syllables — likely shatter/miscount,ฝ่ายสินสมุทรเวลาค่ำก็จำเสวย,,,
ทำเช่นนั้นนี้ก็ได้ไปทูลฉลอง,10,10 syllables — likely shatter/miscount,ทำเช่นนั้นนี้ก็ได้ไปทูลฉลอง,,,
ค่อยพลิกแพลงเพลิงกระจ่างสว่างนวล,10,10 syllables — likely shatter/miscount,ค่อยพลิกแพลงเพลิงกระจ่างสว่างนวล,,,
สบถสะบัดเสียประเดี๋ยวเจียววิสัย,10,10 syllables — likely shatter/miscount,สบถสะบัดเสียประเดี๋ยวเจียววิสัย,,,
เหมือนลมหวนปรวนเปรประเวประวิง,10,10 syllables — likely shatter/miscount,เหมือนลมหวนปรวนเปรประเวประวิง,,,
เข้าเกลียวกลมกอดรัดกระหวัดกร,9,word straddles a beat boundary,เข้าเกลียวกลม | กอดรัด | กระหวัดกร,,,
อโหสิสู้เมินด้วยเกินการ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อโหสิสู้ | เมินด้วย | เกินการ,,,
พระกอดเกี้ยวเกลียวกลมประทมประทับ,10,10 syllables — likely shatter/miscount,พระกอดเกี้ยวเกลียวกลมประทมประทับ,,,
ระเห็จระเหิดงางวงทะลวงถลัน,10,10 syllables — likely shatter/miscount,ระเห็จระเหิดงางวงทะลวงถลัน,,,
เมื่อแรกรักปลักปลื้มลืมตะลึง,9,word straddles a beat boundary,เมื่อแรกรัก | ปลักปลื้ม | ลืมตะลึง,,,
เห็นดาวดึงส์ลิบลิบเหมือนทิพรส,9,word straddles a beat boundary,เห็นดาวดึงส์ | ลิบลิบ | เหมือนทิพรส,,,
เกิดอัศจรรย์ครั้นว่าดังทุกครั้งคราว,10,10 syllables — likely shatter/miscount,เกิดอัศจรรย์ครั้นว่าดังทุกครั้งคราว,,,
สารวอนแนบข้างไม่ห่างเหิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สารวอนแนบ | ข้างไม่ | ห่างเหิน,,,
พึ่งจะจากมาเมื่อจวนปัจจุสมัย,10,10 syllables — likely shatter/miscount,พึ่งจะจากมาเมื่อจวนปัจจุสมัย,,,
หม่อมฉันกลับมาอยู่ห้องจึงต้องเถียง,10,10 syllables — likely shatter/miscount,หม่อมฉันกลับมาอยู่ห้องจึงต้องเถียง,,,
อย่ากล่าวเกลี้ยงเลี่ยงเลี้ยวพูดเกี้ยวพาน,9,word straddles a beat boundary,อย่ากล่าวเกลี้ยง | เลี่ยงเลี้ยว | พูดเกี้ยวพาน,,,
อกจะแตกกรรมเอ๋ยกรรมจะทำไฉน,11,11 syllables — likely shatter/miscount,อกจะแตกกรรมเอ๋ยกรรมจะทำไฉน,,,
สุดจะหักห้ามหายนะสายสมร,10,10 syllables — likely shatter/miscount,สุดจะหักห้ามหายนะสายสมร,,,
พระสุริยันนั้นสว่างกลางอัมพร,10,10 syllables — likely shatter/miscount,พระสุริยันนั้นสว่างกลางอัมพร,,,
อายผีสางเทวดาหนักหนานัก,9,4-syllable word not at วรรค edge,อายผีสางเทวดาหนักหนานัก,,,
พลอยถึงมิคสัญญีกลียุค,9,4-syllable word not at วรรค edge,พลอยถึงมิคสัญญีกลียุค,,,
ช่วยว่าที่แทนหม่อมห้ามเถิดทรามสงวน,10,10 syllables — likely shatter/miscount,ช่วยว่าที่แทนหม่อมห้ามเถิดทรามสงวน,,,
