wak,syllables,flag,guess,a,b,c
สู่อาศรมหน้าบรรณศาลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สู่อาศรม | หน้าบรรณ | ศาลา,,,
มาอัญชุลีอัยยิกามาอยู่วัง,10,10 syllables — likely shatter/miscount,มาอัญชุลีอัยยิกามาอยู่วัง,,,
เจ้าจังหวัดจรจรัลรีบผันผาย,10,10 syllables — likely shatter/miscount,เจ้าจังหวัดจรจรัลรีบผันผาย,,,
ไม่จากจรผุดพัลวันไป,8,word straddles a beat boundary,ไม่จากจร | ผุดพัลวัน | ไป,,,
เหล่าปลาวาฬวาฬวนขึ้นพ่นไพร,9,word straddles a beat boundary,เหล่าปลาวาฬ | วาฬวน | ขึ้นพ่นไพร,,,
จะพรรณนาในฉแวกระแสชล,10,10 syllables — likely shatter/miscount,จะพรรณนาในฉแวกระแสชล,,,
กษัตริย์ศักดิ์แสนโสมนัสา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กษัตริย์ศักดิ์ | แสนโส | มนัส,,,
พระทรงภุชสุดสาครถาวรสวัสดิ์,10,10 syllables — likely shatter/miscount,พระทรงภุชสุดสาครถาวรสวัสดิ์,,,
นางโอภาปราศรัยด้วยไทท้าว,9,4-syllable word not at วรรค edge,นางโอภาปราศรัยด้วยไทท้าว,,,
จอมกษัตริย์สนองอรรถแล้วอภิวันท์,10,10 syllables — likely shatter/miscount,จอมกษัตริย์สนองอรรถแล้วอภิวันท์,,,
ขึ้นสี่ค่ำนามวันพฤหัสบดี,10,10 syllables — likely shatter/miscount,ขึ้นสี่ค่ำนามวันพฤหัสบดี,,,
ขึ้นไพชยนต์ปราสาททองอันผ่องใส,10,10 syllables — likely shatter/miscount,ขึ้นไพชยนต์ปราสาททองอันผ่องใส,,,
มาสั่งการโดยกิจสนิทสนอง,9,word straddles a beat boundary,มาสั่งการ | โดยกิจสนิท | สนอง,,,
พร้อมบนไพชยนต์รัตน์ชัชวาล,9,word straddles a beat boundary,พร้อมบนไพช | ยนต์รัตน์ | ชัชวาล,,,
ฝ่ายกษัตริย์สุดสาครถาวรสวัสดิ์,10,10 syllables — likely shatter/miscount,ฝ่ายกษัตริย์สุดสาครถาวรสวัสดิ์,,,
ไปโดยกิจให้เขาสมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,ไปโดยกิจให้เขาสมอารมณ์ประสงค์,,,
กับรถทรงองค์ดาบสินี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กับรถทรง | องค์ดาบ | สินี,,,
เสพย์ผลไม้เผือกมันด้วยกันสิ้น,9,word straddles a beat boundary,เสพย์ผลไม้ | เผือกมัน | ด้วยกันสิ้น,,,
สำเร็จกิจจากบรรณศาลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สำเร็จกิจ | จากบรรณ | ศาลา,,,
ชะโงกชะง่อนเนินผาศิลาไศล,10,10 syllables — likely shatter/miscount,ชะโงกชะง่อนเนินผาศิลาไศล,,,
จะว่าข้างลังกามหาสถาน,9,word straddles a beat boundary,จะว่าข้าง | ลังกามหา | สถาน,,,
