wak,syllables,flag,guess,a,b,c
อันเมืองนี้ใกล้ลังกามหาสถาน,10,10 syllables — likely shatter/miscount,อันเมืองนี้ใกล้ลังกามหาสถาน,,,
จงเตรียมเรือเหนิอใต้ไว้ให้พร้อม,10,10 syllables — likely shatter/miscount,จงเตรียมเรือเหนิอใต้ไว้ให้พร้อม,,,
พลโล่โตมรศรกำซาบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลโล่โต | มรศร | กำซาบ,,,
พลไพร่กองหน้าเข้าราวี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่กอง | หน้าเข้า | ราวี,,,
ขึ้นพลับพลาหน้าหอรบลงซบเซา,11,11 syllables — likely shatter/miscount,ขึ้นพลับพลาหน้าหอรบลงซบเซา,,,
แต่อ้ายยักษ์มักกะสันมันไม่แพ้,9,4-syllable word not at วรรค edge,แต่อ้ายยักษ์มักกะสันมันไม่แพ้,,,
ถือกระบองเดินไขว่อยู่ไปมา,10,10 syllables — likely shatter/miscount,ถือกระบองเดินไขว่อยู่ไปมา,,,
เอาขวานฟันหันหกผงกผงะ,9,word straddles a beat boundary,เอาขวานฟัน | หันหกผงก | ผงะ,,,
ป่างพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ป่างพระองค์ | ผู้ดำรง | รมจักร,,,
จะแปงปันขอบเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,จะแปงปันขอบเขตประเทศสถาน,,,
เชิญท่านดูสินสมุทรภุชพงศ์,8,word straddles a beat boundary,เชิญท่านดู | สินสมุทร | ภุชพงศ์,,,
บุราณว่าหูผีจมูกมด,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",บุราณว่า | หูผีจมูกมด | ,,,
เสียงฮือฮือเป็นพยุระบุระบัด,10,10 syllables — likely shatter/miscount,เสียงฮือฮือเป็นพยุระบุระบัด,,,
แล้วนางปีศาจบอกชาติยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วนางปี | ศาจบอก | ชาติยา,,,
คือตัวขัณฑสกรนั้นถอนพิษ,9,4-syllable word not at วรรค edge,คือตัวขัณฑสกรนั้นถอนพิษ,,,
ไปเอาขัณฑสกรมาถอนยา,9,4-syllable word not at วรรค edge,ไปเอาขัณฑสกรมาถอนยา,,,
ทั้งวายุพัฒน์โฉมเฉลาบรรเทาคลาย,10,10 syllables — likely shatter/miscount,ทั้งวายุพัฒน์โฉมเฉลาบรรเทาคลาย,,,
ที่เมามายในอารมณ์ได้สมประดี,10,10 syllables — likely shatter/miscount,ที่เมามายในอารมณ์ได้สมประดี,,,
ทั้งนี้เพราะบุญญาบารมี,8,word straddles a beat boundary,ทั้งนี้เพราะ | บุญญาบารมี | ,,,
แม้นพระอามิได้มาอนุกูล,10,10 syllables — likely shatter/miscount,แม้นพระอามิได้มาอนุกูล,,,
ฝ่ายพระจอมรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายพระจอม | รมจักร | นัครา,,,
ในวารีวังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ในวารี | วังวน | ชลสาย,,,
พระทรงฟังสังรเสริญนางปีศาจ,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญนางปีศาจ,,,
เรียกเอาขุนสารวัตรคิดบาญชี,10,10 syllables — likely shatter/miscount,เรียกเอาขุนสารวัตรคิดบาญชี,,,
ชิงบุรีเอาให้ได้ดั่งใจถวิล,10,10 syllables — likely shatter/miscount,ชิงบุรีเอาให้ได้ดั่งใจถวิล,,,
ข้าพเจ้าได้ไปสมปรารถนา,10,10 syllables — likely shatter/miscount,ข้าพเจ้าได้ไปสมปรารถนา,,,
ขุนนางฝาหรั่งนั่งคำนับ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ขุนนางฝา | หรั่งนั่ง | คำนับ,,,
ถึงขอบเขตนคราภาษาสยาม,10,10 syllables — likely shatter/miscount,ถึงขอบเขตนคราภาษาสยาม,,,
กับราชบุตรทูลแจ้งแถลงไข,9,word straddles a beat boundary,กับราชบุตร | ทูลแจ้ง | แถลงไข,,,
ไม่กินอาบน้ำในท่ามหาสมุทร,10,10 syllables — likely shatter/miscount,ไม่กินอาบน้ำในท่ามหาสมุทร,,,
บาทหลวงวุ่นเพราะไม่สมปรารถนา,10,10 syllables — likely shatter/miscount,บาทหลวงวุ่นเพราะไม่สมปรารถนา,,,
พลางทุกข์ร้อนถอนใจใหญ่อยู่ไปมา,11,11 syllables — likely shatter/miscount,พลางทุกข์ร้อนถอนใจใหญ่อยู่ไปมา,,,
กูเหมือนแสงพระอาทิตย์ฤทธิรงค์,10,10 syllables — likely shatter/miscount,กูเหมือนแสงพระอาทิตย์ฤทธิรงค์,,,
คิดจะกลับไปหาเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,คิดจะกลับไปหาเขตประเทศสถาน,,,
แล้วหวนฮึกนึกมานะเหมือนสระใหญ่,9,reading chosen by meter: สระ 2->1,แล้วหวนฮึก | นึกมานะ | เหมือนสระใหญ่,,,
จะตีตนก่อนไข้ไยมิตรอง,9,4-syllable word not at วรรค edge,จะตีตนก่อนไข้ไยมิตรอง,,,
