wak,syllables,flag,guess,a,b,c
อย่าเพ่อนึกฮึกฮักมิยักง้อ,10,10 syllables — likely shatter/miscount,อย่าเพ่อนึกฮึกฮักมิยักง้อ,,,
ฉันมิชวดอยู่หรือกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,ฉันมิชวดอยู่หรือกรรมจะทำไฉน,,,
ให้เป็นที่อัคเรศเกศกำนัล,10,10 syllables — likely shatter/miscount,ให้เป็นที่อัคเรศเกศกำนัล,,,
เป็นอุปราชราชวังนรังสรรค์,9,word straddles a beat boundary,เป็นอุปราช | ราชวัง | นรังสรรค์,,,
ตรีเมฆนั้นเป็นมหาเสนาบดี,10,10 syllables — likely shatter/miscount,ตรีเมฆนั้นเป็นมหาเสนาบดี,,,
มีโทษกรณ์ผ่อนผันกรุณา,9,word straddles a beat boundary,มีโทษกรณ์ | ผ่อนผัน | กรุณา,,,
ให้ยศศักดิ์สมควรอย่าชวนชัง,9,word straddles a beat boundary,ให้ยศศักดิ์ | สมควร | อย่าชวนชัง,,,
พระรับคำอำลากลับมาห้อง,9,word straddles a beat boundary,พระรับคำ | อำลากลับมา | ห้อง,,,
ด้วยเยาวมาลย์มารยาไม่ลาพรต,9,word straddles a beat boundary,ด้วยเยาวมาลย์ | มารยา | ไม่ลาพรต,,,
นี่แน่ะคะพระบรมสมภาร,8,word straddles a beat boundary,นี่แน่ะคะ | พระบรม | สมภาร,,,
จะบวชไปให้เป็นขรัวใช่ตัวเปล่า,10,10 syllables — likely shatter/miscount,จะบวชไปให้เป็นขรัวใช่ตัวเปล่า,,,
พระบิตุราชมาตุรงค์ก็ปลงให้,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ก็ปลงให้,,,
ขืนหน่วงหนักชักช้าทารกรรม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ขืนหน่วงหนัก | ชักช้า | ทารกรรม,,,
นางเสแสร้งแกล้งว่าพระเป็นคฤหัสถ์,10,10 syllables — likely shatter/miscount,นางเสแสร้งแกล้งว่าพระเป็นคฤหัสถ์,,,
นี่บาปกรรมจำห้ามขืนลามลวน,9,word straddles a beat boundary,นี่บาปกรรม | จำห้าม | ขืนลามลวน,,,
จะเซ้าซี้สักเท่าไรไม่เจรจา,10,10 syllables — likely shatter/miscount,จะเซ้าซี้สักเท่าไรไม่เจรจา,,,
กินน้ำตาต่างข้าวทุกเช้าเย็น,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",กินน้ำตาต่างข้าว | ทุก | เช้าเย็น,,,
พระบิตุราชมาตุรงค์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พงศ์กษัตริย์,,,
แม้มีอันตรายมาถึงธานี,9,word straddles a beat boundary,แม้มีอันตราย | มา | ถึงธานี,,,
อันเรื่องราวเสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,อันเรื่องราวเสาวคนธ์วิมลสมร,,,
