wak,syllables,flag,guess,a,b,c
ฉนากฉลามตามกันเที่ยวสัญจร,9,word straddles a beat boundary,ฉนากฉลาม | ตามกัน | เที่ยวสัญจร,,,
ไปรับเสด็จธิบดินทร์ปิ่นเวียงชัย,10,10 syllables — likely shatter/miscount,ไปรับเสด็จธิบดินทร์ปิ่นเวียงชัย,,,
พระอัยกาอาลุงกรุงกษัตริย์,9,word straddles a beat boundary,พระอัยกา | อาลุง | กรุงกษัตริย์,,,
สมน้ำเนื้อในสกูลประยูรหงส์,10,10 syllables — likely shatter/miscount,สมน้ำเนื้อในสกูลประยูรหงส์,,,
เป็นมหาสัมพันธมิตรดั่งจิตปอง,10,10 syllables — likely shatter/miscount,เป็นมหาสัมพันธมิตรดั่งจิตปอง,,,
ทั้งนายบ่าวเรียกกันมาเสียงหวาโหวย,10,10 syllables — likely shatter/miscount,ทั้งนายบ่าวเรียกกันมาเสียงหวาโหวย,,,
ปลาโหมงโกรยทอดน้ำมันใส่จานเชิง,10,10 syllables — likely shatter/miscount,ปลาโหมงโกรยทอดน้ำมันใส่จานเชิง,,,
คอยรับเสด็จจักรพงศ์ผู้ทรงนาม,9,word straddles a beat boundary,คอยรับเสด็จ | จักรพงศ์ | ผู้ทรงนาม,,,
พอยานุมาศถึงประทับกับเกยพลัน,10,10 syllables — likely shatter/miscount,พอยานุมาศถึงประทับกับเกยพลัน,,,
พระอัยกาสองพระองค์ทรงจูงหัตถ์,10,10 syllables — likely shatter/miscount,พระอัยกาสองพระองค์ทรงจูงหัตถ์,,,
พระบิตุเรศสองพระองค์ทั้งวงศ์วาน,10,10 syllables — likely shatter/miscount,พระบิตุเรศสองพระองค์ทั้งวงศ์วาน,,,
คาคเข็มขัดลายกุดั่นประจำยาม,10,10 syllables — likely shatter/miscount,คาคเข็มขัดลายกุดั่นประจำยาม,,,
แต่บรรดาอยู่ที่บนมนเทียรสถาน,10,10 syllables — likely shatter/miscount,แต่บรรดาอยู่ที่บนมนเทียรสถาน,,,
จงหมอบกรานอย่าไปนั่งฟังมารดร,10,10 syllables — likely shatter/miscount,จงหมอบกรานอย่าไปนั่งฟังมารดร,,,
ถึงบรรจถรณ์ปรางค์มาศปราสาทชัย,9,word straddles a beat boundary,ถึงบรรจถรณ์ | ปรางค์มาศ | ปราสาทชัย,,,
พวกพระญาติรับเวียนเทียนพระขวัญ,9,word straddles a beat boundary,พวกพระญาติ | รับเวียน | เทียนพระขวัญ,,,
เป็นลำดับแล้วก็ส่งไปให้เสนา,10,10 syllables — likely shatter/miscount,เป็นลำดับแล้วก็ส่งไปให้เสนา,,,
พระบิตุลาบิตุรงค์พวกพงศา,10,10 syllables — likely shatter/miscount,พระบิตุลาบิตุรงค์พวกพงศา,,,
ทั้งสององค์ทรงสดับแล้วอภิวาท,10,10 syllables — likely shatter/miscount,ทั้งสององค์ทรงสดับแล้วอภิวาท,,,
ขึ้นพระแท่นแว่นฟ้ากระยาสนาน,10,10 syllables — likely shatter/miscount,ขึ้นพระแท่นแว่นฟ้ากระยาสนาน,,,
พระอัยกาอาลุงทั้งบิตุเรศ,10,10 syllables — likely shatter/miscount,พระอัยกาอาลุงทั้งบิตุเรศ,,,
พระชนนีเกิดเกศทั้งสองศรี,9,word straddles a beat boundary,พระชนนี | เกิดเกศ | ทั้งสองศรี,,,
เจริญศรีสวัสดิชัยให้ทุกองค์,10,10 syllables — likely shatter/miscount,เจริญศรีสวัสดิชัยให้ทุกองค์,,,
ครั้นแล้วเสด็จพระเสด็จยุรยาตร,10,10 syllables — likely shatter/miscount,ครั้นแล้วเสด็จพระเสด็จยุรยาตร,,,
ฝ่ายข้างในอัยกีรมจักร,8,word straddles a beat boundary,ฝ่ายข้างใน | อัยกี | รมจักร,,,
ประโรหิตถวายพรถาวรสวัสดิ์,10,10 syllables — likely shatter/miscount,ประโรหิตถวายพรถาวรสวัสดิ์,,,
ฝ่ายกษัตริย์ทุกพารามาอภิเษก,10,10 syllables — likely shatter/miscount,ฝ่ายกษัตริย์ทุกพารามาอภิเษก,,,
ให้จัดหีบไหว้ใส่ภูษา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้จัดหีบ | ไหว้ใส่ | ภูษา,,,
ให้อิจฉิตังปัฏฐิตังยังอุทิศ,10,10 syllables — likely shatter/miscount,ให้อิจฉิตังปัฏฐิตังยังอุทิศ,,,
เจริญศรีสุขังมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจริญศรี | สุขัง | มังคลา,,,
ถึงวันดีที่จะส่งอนงค์สมร,10,10 syllables — likely shatter/miscount,ถึงวันดีที่จะส่งอนงค์สมร,,,
พระมารดรเสด็จมาแล้วปราศรัย,10,10 syllables — likely shatter/miscount,พระมารดรเสด็จมาแล้วปราศรัย,,,
พลางสั่งสอนพระบุตรีพิรี้พิไร,10,10 syllables — likely shatter/miscount,พลางสั่งสอนพระบุตรีพิรี้พิไร,,,
พระรับรสพจนารถฉลาดฉลอง,10,10 syllables — likely shatter/miscount,พระรับรสพจนารถฉลาดฉลอง,,,
นางทรงฟังสังรเสริญแสนฉลาด,11,11 syllables — likely shatter/miscount,นางทรงฟังสังรเสริญแสนฉลาด,,,
ภิปรายปราศรัยนุชพระบุตรี,8,word straddles a beat boundary,ภิปรายปราศรัย | นุช | พระบุตรี,,,
พระมารดรบิตุรงค์ปลงพระทัย,10,10 syllables — likely shatter/miscount,พระมารดรบิตุรงค์ปลงพระทัย,,,
กระทั่งกระแทกศีขรินอิสินธร,10,10 syllables — likely shatter/miscount,กระทั่งกระแทกศีขรินอิสินธร,,,
เมขลาโยนแก้วแววสว่าง,8,word straddles a beat boundary,เมขลาโยนแก้ว | แวว | สว่าง,,,
ประเสริฐศักดิ์สมสกูลประยูรหงส์,10,10 syllables — likely shatter/miscount,ประเสริฐศักดิ์สมสกูลประยูรหงส์,,,
มิเสียทีที่ภิเษกเป็นเอกองค์,10,10 syllables — likely shatter/miscount,มิเสียทีที่ภิเษกเป็นเอกองค์,,,
นุชนาฏกราบบาทพระภูธร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นุชนาฏกราบ | บาทพระ | ภูธร,,,
กากระเหว่าเร้าเร่งอโณทัย,9,word straddles a beat boundary,กากระเหว่า | เร้าเร่ง | อโณทัย,,,
