wak,syllables,flag,guess,a,b,c
แกพรรณนาว่าไปตามใจคิด,9,word straddles a beat boundary,แกพรรณนา | ว่าไป | ตามใจคิด,,,
เรือแวดล้อมล้วนบรรดาชวาฉวี,10,10 syllables — likely shatter/miscount,เรือแวดล้อมล้วนบรรดาชวาฉวี,,,
พระทรงฟังสังรเสริญครูทั้งสี่,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญครูทั้งสี่,,,
ได้เดือนครึ่งถึงหน้าพาราสุหรัด,10,10 syllables — likely shatter/miscount,ได้เดือนครึ่งถึงหน้าพาราสุหรัด,,,
กับนายมุลขุนสมุทรวุฒิไกร,10,10 syllables — likely shatter/miscount,กับนายมุลขุนสมุทรวุฒิไกร,,,
ฝ่ายท่านพราหมณ์ผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านพราหมณ์ผู้ประสิทธิ์ฤทธิเวท,,,
พร้อมกันหมดหน่อนาถราชหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พร้อมกันหมด | หน่อนาถ | ราชหงส์,,,
ขอเชิญเสด็จเสร็จไปในสันดอน,9,word straddles a beat boundary,ขอเชิญเสด็จ | เสร็จไป | ในสันดอน,,,
พระทรงฟังสังรเสริญพราหมณ์ทั้งสี่,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญพราหมณ์ทั้งสี่,,,
จนทินกรส่องสีรวีวรรณ,9,word straddles a beat boundary,จนทินกร | ส่องสี | รวีวรรณ,,,
สิ้นหยูกยาที่เอาไปแก้ไม่ฟัง,10,10 syllables — likely shatter/miscount,สิ้นหยูกยาที่เอาไปแก้ไม่ฟัง,,,
ทรงกัณฐัศว์เสด็จมาหน้าสิงขร,10,10 syllables — likely shatter/miscount,ทรงกัณฐัศว์เสด็จมาหน้าสิงขร,,,
พระปิ่นปักอิศรามหาสถาน,10,10 syllables — likely shatter/miscount,พระปิ่นปักอิศรามหาสถาน,,,
เสด็จสำนักปราสาททองอันผ่องใส,10,10 syllables — likely shatter/miscount,เสด็จสำนักปราสาททองอันผ่องใส,,,
พร้อมบรรดาของข้าวจะเอาไป,9,word straddles a beat boundary,พร้อมบรรดา | ของข้าวจะ | เอาไป,,,
ประเสริฐศักดิ์ในประยูรสกูลหงส์,10,10 syllables — likely shatter/miscount,ประเสริฐศักดิ์ในประยูรสกูลหงส์,,,
พระมารดรอย่าเป็นห่วงถึงดวงใจ,10,10 syllables — likely shatter/miscount,พระมารดรอย่าเป็นห่วงถึงดวงใจ,,,
จงวัฒนาอิ่มเอมเกษมศานต์,9,word straddles a beat boundary,จงวัฒนา | อิ่มเอม | เกษมศานต์,,,
จรจรัลออกที่นั่งสั่งให้หา,10,10 syllables — likely shatter/miscount,จรจรัลออกที่นั่งสั่งให้หา,,,
กับพระราชยานทองอันผ่องศรี,9,word straddles a beat boundary,กับพระราชยาน | ทอง | อันผ่องศรี,,,
มาพร้อมพรักคอยบพิตรสนิทสนอง,10,10 syllables — likely shatter/miscount,มาพร้อมพรักคอยบพิตรสนิทสนอง,,,
ภัทวงศ์ทรงรถกับนุชนาฏ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ภัทวงศ์ทรง | รถกับ | นุชนาฏ,,,
จงวัฒนาในตระกูลประยูรวงศ์,10,10 syllables — likely shatter/miscount,จงวัฒนาในตระกูลประยูรวงศ์,,,
ฝ่ายพระจอมอิศรามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมอิศรามหากษัตริย์,,,
เป็นอุปราชฝ่ายหน้าให้ว่าขาน,9,word straddles a beat boundary,เป็นอุปราช | ฝ่ายหน้า | ให้ว่าขาน,,,
เป็นเอกอัครเขยท้าวเจ้าสิงหล,9,word straddles a beat boundary,เป็นเอกอัคร | เขยท้าว | เจ้าสิงหล,,,
เหมือนแต่หลังตั้งอุปราชา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหมือนแต่หลัง | ตั้งอุป | ราชา,,,
