wak,syllables,flag,guess,a,b,c
อันสองกษัตริย์ขัตติยาเสนาใน,10,10 syllables — likely shatter/miscount,อันสองกษัตริย์ขัตติยาเสนาใน,,,
พ่อเคยเป็นเพื่อนชีวิตสนิทสนม,10,10 syllables — likely shatter/miscount,พ่อเคยเป็นเพื่อนชีวิตสนิทสนม,,,
แม่เสาวคนธ์มณฑานิจจาเอ๋ย,9,word straddles a beat boundary,แม่เสาวคนธ์ | มณฑา | นิจจาเอ๋ย,,,
พระฟังตรัสมธุรสประณตสนอง,10,10 syllables — likely shatter/miscount,พระฟังตรัสมธุรสประณตสนอง,,,
เหมือนชนนีที่กำเนิดเกิดเกศา,10,10 syllables — likely shatter/miscount,เหมือนชนนีที่กำเนิดเกิดเกศา,,,
นางฟังหน่อวรนาถฉลาดฉลอง,9,word straddles a beat boundary,นางฟังหน่อ | วรนาถฉลาด | ฉลอง,,,
ชวนสองสายสวาทเสวยเหมือนเคยกัน,10,10 syllables — likely shatter/miscount,ชวนสองสายสวาทเสวยเหมือนเคยกัน,,,
มาชวนเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,มาชวนเหล่าสาวสุรางค์นางกำนัล,,,
เข้าเคียงบรรจถรณ์ที่พระพี่ยา,9,word straddles a beat boundary,เข้าเคียงบรรจถรณ์ | ที่ | พระพี่ยา,,,
อย่าอดเสวยเลยถ้าแม้นแค้นเต็มที,10,10 syllables — likely shatter/miscount,อย่าอดเสวยเลยถ้าแม้นแค้นเต็มที,,,
น้องก็นึกอยู่ทุกสิ่งจริงจริงหนะ,10,10 syllables — likely shatter/miscount,น้องก็นึกอยู่ทุกสิ่งจริงจริงหนะ,,,
ฆ่าก็ตายขายก็ขาดตามอาชญา,9,reading chosen by meter: อาชญา 3->2,ฆ่าก็ตาย | ขายก็ขาด | ตามอาชญา,,,
แม่สร้อยสุวรรณจันทร์สุดาหนักหนานัก,10,10 syllables — likely shatter/miscount,แม่สร้อยสุวรรณจันทร์สุดาหนักหนานัก,,,
ขึ้นไสยาสน์อาสน์อ่อนบรรจถรณ์แท่น,9,word straddles a beat boundary,ขึ้นไสยาสน์ | อาสน์อ่อนบรรจถรณ์ | แท่น,,,
กระบิดกระบวนรวนเรประเวประวิง,10,10 syllables — likely shatter/miscount,กระบิดกระบวนรวนเรประเวประวิง,,,
ดอกไม้สดสารพันใส่บรรจถรณ์,10,10 syllables — likely shatter/miscount,ดอกไม้สดสารพันใส่บรรจถรณ์,,,
เป็นอุปราชราชการผ่านกรุงศรี,10,10 syllables — likely shatter/miscount,เป็นอุปราชราชการผ่านกรุงศรี,,,
มาทรงราชยานทองอันผ่องใส,9,word straddles a beat boundary,มาทรงราชยาน | ทอง | อันผ่องใส,,,
มาพร้อมหน้าทั้งกษัตริย์หัสไชย,8,word straddles a beat boundary,มาพร้อมหน้า | ทั้งกษัตริย์ | หัสไชย,,,
เพราะเทวีเสาวคนธ์เวทมนตร์ขยัน,10,10 syllables — likely shatter/miscount,เพราะเทวีเสาวคนธ์เวทมนตร์ขยัน,,,
ทั้งด้าวแดนแม้นประสงค์จำนงไฉน,10,10 syllables — likely shatter/miscount,ทั้งด้าวแดนแม้นประสงค์จำนงไฉน,,,
จะสร้างพรตอตส่าห์บวชเรียนสวดมนต์,10,10 syllables — likely shatter/miscount,จะสร้างพรตอตส่าห์บวชเรียนสวดมนต์,,,
จะกลับกล่าวท้าวสุทัศน์ขัตติเยศ,10,10 syllables — likely shatter/miscount,จะกลับกล่าวท้าวสุทัศน์ขัตติเยศ,,,
มงกุฎเกศรัตนามหาสถาน,10,10 syllables — likely shatter/miscount,มงกุฎเกศรัตนามหาสถาน,,,
พระชนม์ปลดเปลื้องสวรรคครรไล,8,word straddles a beat boundary,พระชนม์ปลด | เปลื้องสวรรค | ครรไล,,,
เป็นช่องชั้นซ้อนสลับประดับประดา,10,10 syllables — likely shatter/miscount,เป็นช่องชั้นซ้อนสลับประดับประดา,,,
ขึ้นหาอัครเสนาพาผายผัน,9,word straddles a beat boundary,ขึ้นหาอัคร | เสนา | พาผายผัน,,,
สองภูธรเธอสวรรคครรไล,8,word straddles a beat boundary,สองภูธร | เธอสวรรค | ครรไล,,,
แล้วสั่งให้ไปทูลมูลเหตุ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วสั่งให้ | ไปทูล | มูลเหตุ,,,
จะถวายบังคมลาล่วงหน้าไป,9,4-syllable word not at วรรค edge,จะถวายบังคมลาล่วงหน้าไป,,,
ทั้งอัคเรศร่วมชีวันจะผันผาย,11,11 syllables — likely shatter/miscount,ทั้งอัคเรศร่วมชีวันจะผันผาย,,,
ชวนนงลักษณ์อัคเรศร่วมชีวี,10,10 syllables — likely shatter/miscount,ชวนนงลักษณ์อัคเรศร่วมชีวี,,,
พร้อมเสนีนักสนมกรมใน,8,word straddles a beat boundary,พร้อมเสนี | นักสนม | กรมใน,,,
ถึงจังหวัดรัตนามหาสถาน,10,10 syllables — likely shatter/miscount,ถึงจังหวัดรัตนามหาสถาน,,,
ขึ้นไพชยนต์แก้วกุดั่นพรรณราย,10,10 syllables — likely shatter/miscount,ขึ้นไพชยนต์แก้วกุดั่นพรรณราย,,,
ครั้งนี้พระสวรรคครรไล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ครั้งนี้พระ | สวรรค | ครรไล,,,
ทั้งนงลักษณ์อัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ทั้งนงลักษณ์อัคเรศเกษรา,,,
สองภูธรท้าวสวรรคครรไล,8,word straddles a beat boundary,สองภูธร | ท้าวสวรรค | ครรไล,,,
นึกอนาถพิงพนักพระพักตร์สลด,10,10 syllables — likely shatter/miscount,นึกอนาถพิงพนักพระพักตร์สลด,,,
พระน้องรักรู้หนังสือแล้วหรือไฉน,10,10 syllables — likely shatter/miscount,พระน้องรักรู้หนังสือแล้วหรือไฉน,,,
จะไปกรุงรัตนามหาสถาน,10,10 syllables — likely shatter/miscount,จะไปกรุงรัตนามหาสถาน,,,
บอกนงลักษณ์อัคเรศร่วมฤทัย,10,10 syllables — likely shatter/miscount,บอกนงลักษณ์อัคเรศร่วมฤทัย,,,
ส่งสการภูวเรศเหมือนเกษรา,11,11 syllables — likely shatter/miscount,ส่งสการภูวเรศเหมือนเกษรา,,,
พระชนนีชรานักอยู่รักษา,10,10 syllables — likely shatter/miscount,พระชนนีชรานักอยู่รักษา,,,
แต่ซึ่งข้อหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,แต่ซึ่งข้อ | หน่อกษัตริย์ | หัสไชย,,,
หวังภิเษกหน่อไทเป็นไขเขย,9,word straddles a beat boundary,หวังภิเษก | หน่อไท | เป็นไขเขย,,,
มอบสมบัติอติเรกภิเษกศรี,10,10 syllables — likely shatter/miscount,มอบสมบัติอติเรกภิเษกศรี,,,
เหล่าล้าต้าต้นหนพลรบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหล่าล้าต้า | ต้นหน | พลรบ,,,
พระอนุชาพาพระวงศ์ลงมารับ,10,10 syllables — likely shatter/miscount,พระอนุชาพาพระวงศ์ลงมารับ,,,
ทั้งองค์พระอภัยฤทัยระทด,9,word straddles a beat boundary,ทั้งองค์พระ | อภัยฤทัย | ระทด,,,
ทั้งเสนาพฤฒามาตย์พระญาติวงศ์,10,10 syllables — likely shatter/miscount,ทั้งเสนาพฤฒามาตย์พระญาติวงศ์,,,
อึกทึกครึกครื้นทุกคืนวัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกครึก | ครื้นทุก | คืนวัน,,,
