wak,syllables,flag,guess,a,b,c
ฝ่ายท่านท้าวเจ้าพ่อตากับวายุพัฒน์,10,10 syllables — likely shatter/miscount,ฝ่ายท่านท้าวเจ้าพ่อตากับวายุพัฒน์,,,
ขึ้นบรรจถรณ์ที่สถิตอิศรา,10,10 syllables — likely shatter/miscount,ขึ้นบรรจถรณ์ที่สถิตอิศรา,,,
กับพระปิ่นรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กับพระปิ่น | รมจักร | นัครา,,,
ที่โปร่งปล่องช่องชั้นฉงั่นชะโงก,9,word straddles a beat boundary,ที่โปร่งปล่อง | ช่องชั้นฉงั่น | ชะโงก,,,
บ้างแตกหน่อหนุนขึ้นรุ่นเรียว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บ้างแตกหน่อ | หนุนขึ้น | รุ่นเรียว,,,
ละมั่งละมาดผาดเผ่นเลียงผาผยอง,10,10 syllables — likely shatter/miscount,ละมั่งละมาดผาดเผ่นเลียงผาผยอง,,,
กระจงจามรีสิงหนัศ,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",กระจงจามรี | สิงห | นัศ,,,
กระทึงกระทุ่มดุมกาเพกากระถิน,10,10 syllables — likely shatter/miscount,กระทึงกระทุ่มดุมกาเพกากระถิน,,,
เสลาสล้างลางลิงมะปริงปรง,9,word straddles a beat boundary,เสลาสล้าง | ลางลิง | มะปริงปรง,,,
มะกล่ำมะเกลือกะโดนดินทั้งฝิ่นฝาง,10,10 syllables — likely shatter/miscount,มะกล่ำมะเกลือกะโดนดินทั้งฝิ่นฝาง,,,
หกกษัตริย์ขึ้นพลับพลาเสนานาย,11,11 syllables — likely shatter/miscount,หกกษัตริย์ขึ้นพลับพลาเสนานาย,,,
ฟังเทศนาที่พระองค์ทรงแสดง,10,10 syllables — likely shatter/miscount,ฟังเทศนาที่พระองค์ทรงแสดง,,,
พวกปรนนิบัติพัดน้ำชาสุธารส,11,11 syllables — likely shatter/miscount,พวกปรนนิบัติพัดน้ำชาสุธารส,,,
ตรงมาที่พระบรรณศาลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตรงมาที่ | พระบรรณ | ศาลา,,,
ให้ทรงฤทธิ์ทราบแต่ต้นจนอวสาน,10,10 syllables — likely shatter/miscount,ให้ทรงฤทธิ์ทราบแต่ต้นจนอวสาน,,,
อันนักสิทธ์ฤทธิไกรให้จินดา,10,10 syllables — likely shatter/miscount,อันนักสิทธ์ฤทธิไกรให้จินดา,,,
จะได้สืบเชื้อประยูรสกูลวงศ์,10,10 syllables — likely shatter/miscount,จะได้สืบเชื้อประยูรสกูลวงศ์,,,
เหมือนพระองค์ทรงธรรม์บรรยาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหมือนพระองค์ | ทรงธรรม์ | บรรยาย,,,
เสด็จไปที่กุฎีทองอันผ่องใส,10,10 syllables — likely shatter/miscount,เสด็จไปที่กุฎีทองอันผ่องใส,,,
ก็เข้าเขตสิงคุตรสิงขรไศล,10,10 syllables — likely shatter/miscount,ก็เข้าเขตสิงคุตรสิงขรไศล,,,
เลียบสิงขรเสด็จเข้าไปในกุฎี,10,10 syllables — likely shatter/miscount,เลียบสิงขรเสด็จเข้าไปในกุฎี,,,
เห็นพระญาติมาประณตบทศรี,10,10 syllables — likely shatter/miscount,เห็นพระญาติมาประณตบทศรี,,,
จึ่งจรจรัลจากพระคันธกุฎี,11,11 syllables — likely shatter/miscount,จึ่งจรจรัลจากพระคันธกุฎี,,,
พระปราศรัยในตระกูลประยูรญาติ,10,10 syllables — likely shatter/miscount,พระปราศรัยในตระกูลประยูรญาติ,,,
แล้วจึ่งปราศรัยพระองค์ที่ทรงแคลง,9,word straddles a beat boundary,แล้วจึ่งปราศรัย | พระองค์ | ที่ทรงแคลง,,,
แม้นมิตรงตามสัตย์ปัฏิญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แม้นมิตรง | ตามสัตย์ | ปัฏิญาณ,,,
เหมือนอย่างคำให้สัตย์ปัฏิญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหมือนอย่างคำ | ให้สัตย์ | ปัฏิญาณ,,,
ให้ครอบครองสวรรยาราชาภิเษก,10,10 syllables — likely shatter/miscount,ให้ครอบครองสวรรยาราชาภิเษก,,,
อย่าหลงนักพาวิตกระหกระเหิน,10,10 syllables — likely shatter/miscount,อย่าหลงนักพาวิตกระหกระเหิน,,,
ดาบสินิชีละเวงวัณฬาสมร,10,10 syllables — likely shatter/miscount,ดาบสินิชีละเวงวัณฬาสมร,,,
ถวายชัยพวกประยูรสกูลวงศ์,10,10 syllables — likely shatter/miscount,ถวายชัยพวกประยูรสกูลวงศ์,,,
