wak,syllables,flag,guess,a,b,c
ขึ้นบรรจถรณ์ที่ในเก๋งเคร่งใจหาย,10,10 syllables — likely shatter/miscount,ขึ้นบรรจถรณ์ที่ในเก๋งเคร่งใจหาย,,,
ท่านเทศนาชี้แจงแห่งบาลี,9,word straddles a beat boundary,ท่านเทศนา | ชี้แจง | แห่งบาลี,,,
ฝ่ายเสาวคนธ์มณฑาพะงางอน,9,word straddles a beat boundary,ฝ่ายเสาวคนธ์ | มณฑา | พะงางอน,,,
พลางจัดแจงแต่งเครี่องสุพรรณภาชน์,10,10 syllables — likely shatter/miscount,พลางจัดแจงแต่งเครี่องสุพรรณภาชน์,,,
ทั้งสามองค์ทรงราชรถา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งสามองค์ | ทรงรา | ชรถา,,,
ขุนอำมาตย์คั่งคับสลับสลอน,9,word straddles a beat boundary,ขุนอำมาตย์ | คั่งคับสลับ | สลอน,,,
พวกขอบขัณฑเสมาประชากร,9,word straddles a beat boundary,พวกขอบขัณฑ | เสมา | ประชากร,,,
พระทรงฟังราษฎรสุนทรเฉลย,10,10 syllables — likely shatter/miscount,พระทรงฟังราษฎรสุนทรเฉลย,,,
แก่ภูวดลรมจักรนัครา,8,word straddles a beat boundary,แก่ภูวดล | รม | จักรนัครา,,,
พร้อมพระญาติสุริย์วงศ์ทรงไอศูรย์,10,10 syllables — likely shatter/miscount,พร้อมพระญาติสุริย์วงศ์ทรงไอศูรย์,,,
ภิปรายปราศรัยพระวงศ์พงศ์ประยูร,9,word straddles a beat boundary,ภิปรายปราศรัย | พระวงศ์ | พงศ์ประยูร,,,
หรีอมทุกข์บ้างหรือพระฤๅษี,10,10 syllables — likely shatter/miscount,หรีอมทุกข์บ้างหรือพระฤๅษี,,,
หรีอไม่มีที่ในกายสบายบาน,11,11 syllables — likely shatter/miscount,หรีอไม่มีที่ในกายสบายบาน,,,
เจริญเรียนไตรลักษณ์มรรคญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจริญเรียน | ไตรลักษณ์ | มรรคญาณ,,,
อยู่ในป่าหาผลไม้ฉัน,8,word straddles a beat boundary,อยู่ในป่า | หาผลไม้ | ฉัน,,,
ก็บาปกรรมใครเขารู้ดูไม่ดี,10,10 syllables — likely shatter/miscount,ก็บาปกรรมใครเขารู้ดูไม่ดี,,,
จะเชิญน้องไปสิงคุตรอยู่กุฎี,10,10 syllables — likely shatter/miscount,จะเชิญน้องไปสิงคุตรอยู่กุฎี,,,
