wak,syllables,flag,guess,a,b,c
เวลานี้พี่จะลาสุดากนิษฐ์,10,10 syllables — likely shatter/miscount,เวลานี้พี่จะลาสุดากนิษฐ์,,,
พระสุริยาภาณุมาศลีลาศเลื่อน,10,10 syllables — likely shatter/miscount,พระสุริยาภาณุมาศลีลาศเลื่อน,,,
เคยปรนนิบัติตามกิจศิษย์ฤๅษี,9,word straddles a beat boundary,เคยปรนนิบัติ | ตามกิจ | ศิษย์ฤๅษี,,,
จึ่งกลับมาหาอำมาตย์แจ้งราชกิจ,10,10 syllables — likely shatter/miscount,จึ่งกลับมาหาอำมาตย์แจ้งราชกิจ,,,
พลางขับอัศวราให้คลาไคล,9,word straddles a beat boundary,พลางขับอัศว | รา | ให้คลาไคล,,,
แก้วโกมินพาหุรัดจรัสเรือง,10,10 syllables — likely shatter/miscount,แก้วโกมินพาหุรัดจรัสเรือง,,,
ออกไพชยนต์เนาวรัตน์จำรัสฉาย,10,10 syllables — likely shatter/miscount,ออกไพชยนต์เนาวรัตน์จำรัสฉาย,,,
ตรัสว่าราชการในไอศวรรย์,9,4-syllable word not at วรรค edge,ตรัสว่าราชการในไอศวรรย์,,,
กับเสนาอำมาตย์พระญาติวงศ์,9,word straddles a beat boundary,กับเสนา | อำมาตย์พระญาติ | วงศ์,,,
แจ้งคดีเสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,แจ้งคดีเสาวคนธ์วิมลสมร,,,
นางเสาวคนธ์นิ่งอึ้งตะลึงคิด,9,word straddles a beat boundary,นางเสาวคนธ์ | นิ่งอึ้ง | ตะลึงคิด,,,
จากพระคันธกุฎีที่ทำนอง,9,4-syllable word not at วรรค edge,จากพระคันธกุฎีที่ทำนอง,,,
ทั้งเสาวคนธ์โฉมงามทรามสงวน,9,word straddles a beat boundary,ทั้งเสาวคนธ์ | โฉมงาม | ทรามสงวน,,,
เสร็จทรงเครื่องรบครบกระบวน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสร็จทรงเครื่อง | รบครบ | กระบวน,,,
แล้วตรัสชวนสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,แล้วตรัสชวนสาวสุรางค์นางกำนัล,,,
พลช้างไสช้างให้ย่างเดิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลช้างไส | ช้างให้ | ย่างเดิน,,,
สลับสลอนดั้งดาบปราบปัจจา,9,word straddles a beat boundary,สลับสลอน | ดั้งดาบ | ปราบปัจจา,,,
รีบเดินทัพขับพยุหยาตรา,9,word straddles a beat boundary,รีบเดินทัพ | ขับพยุห | ยาตรา,,,
พฤหัสเล็งลัคนาว่าวิเศษ,10,10 syllables — likely shatter/miscount,พฤหัสเล็งลัคนาว่าวิเศษ,,,
ถึงติดตามข้ามมหามหรณพ,10,10 syllables — likely shatter/miscount,ถึงติดตามข้ามมหามหรณพ,,,
เห็นไม่พบภูวนาถเหมือนปรารถนา,10,10 syllables — likely shatter/miscount,เห็นไม่พบภูวนาถเหมือนปรารถนา,,,
พอรุ่งรางสว่างแสงพระสุริยง,10,10 syllables — likely shatter/miscount,พอรุ่งรางสว่างแสงพระสุริยง,,,
สุมาลีชีละเวงวัณฬาพะงา,10,10 syllables — likely shatter/miscount,สุมาลีชีละเวงวัณฬาพะงา,,,
ถวายบุญพูนสวัสดิ์พระภัสดา,10,10 syllables — likely shatter/miscount,ถวายบุญพูนสวัสดิ์พระภัสดา,,,
จงปรารถนาเถิดอนงค์คงจะสม,10,10 syllables — likely shatter/miscount,จงปรารถนาเถิดอนงค์คงจะสม,,,
ขอทูลลาพระสามิศดังจิตปอง,10,10 syllables — likely shatter/miscount,ขอทูลลาพระสามิศดังจิตปอง,,,
ฝ่ายองค์พระภูวไนยอภัยมณี,10,10 syllables — likely shatter/miscount,ฝ่ายองค์พระภูวไนยอภัยมณี,,,
ขอลาบาทเจ้าประคุณการุญสนอง,10,10 syllables — likely shatter/miscount,ขอลาบาทเจ้าประคุณการุญสนอง,,,
จนเที่ยงคืนไก่ขันสนั่นเสนาะ,9,word straddles a beat boundary,จนเที่ยงคืน | ไก่ขันสนั่น | เสนาะ,,,
สรรเสริญคุณครูผู้อาจารย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สรรเสริญคุณ | ครูผู้ | อาจารย์,,,
ก็จรดลจากที่ศรีไสยา,9,word straddles a beat boundary,ก็จรดล | จากที่ | ศรีไสยา,,,
ก็ยุรยาตรจากอาสน์ก้อนเมฆา,9,word straddles a beat boundary,ก็ยุรยาตร | จากอาสน์ | ก้อนเมฆา,,,
พร้อมพระญาติกลับหลังยังสิงหล,9,word straddles a beat boundary,พร้อมพระญาติ | กลับหลัง | ยังสิงหล,,,
