wak,syllables,flag,guess,a,b,c
น้องจะยอมเป็นข้ารำภาสะหรี,10,10 syllables — likely shatter/miscount,น้องจะยอมเป็นข้ารำภาสะหรี,,,
ศรีสุวรรณฟั่นเฟือนเขยื้อนขยับ,9,word straddles a beat boundary,ศรีสุวรรณ | ฟั่นเฟือนเขยื้อน | ขยับ,,,
นางเสาวคนธ์ด้นดั้นจะฟันฆ่า,9,word straddles a beat boundary,นางเสาวคนธ์ | ด้นดั้น | จะฟันฆ่า,,,
ไม่รู้จักอัคเรศพระเนตรเฝื่อน,10,10 syllables — likely shatter/miscount,ไม่รู้จักอัคเรศพระเนตรเฝื่อน,,,
ครั้นจำได้ในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ครั้นจำได้ในอารมณ์ไม่สมประดี,,,
พระภูวไนยไม่สงสารพระมารดา,10,10 syllables — likely shatter/miscount,พระภูวไนยไม่สงสารพระมารดา,,,
เดชะสายกายสิทธิ์ฤทธิแรง,10,10 syllables — likely shatter/miscount,เดชะสายกายสิทธิ์ฤทธิแรง,,,
ถูกรถทรงกงแตกแปรกหัก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถูกรถทรง | กงแตก | แปรกหัก,,,
ลาลีรบเสาวคนธ์ขับพลขันธ์,10,10 syllables — likely shatter/miscount,ลาลีรบเสาวคนธ์ขับพลขันธ์,,,
นางเสาวคนธ์วนไล่พวกไพร่หนี,9,word straddles a beat boundary,นางเสาวคนธ์ | วนไล่ | พวกไพร่หนี,,,
ประเดี๋ยวดังหงั่งเหง่งเสียงเครงครึก,11,11 syllables — likely shatter/miscount,ประเดี๋ยวดังหงั่งเหง่งเสียงเครงครึก,,,
ดูมืดสิ้นดินสวรรค์เป็นควันโขมง,10,10 syllables — likely shatter/miscount,ดูมืดสิ้นดินสวรรค์เป็นควันโขมง,,,
มาเยียดยัดอยู่กับเหล่านางสาวศรี,10,10 syllables — likely shatter/miscount,มาเยียดยัดอยู่กับเหล่านางสาวศรี,,,
ฝ่ายพวกพระอภัยมณีศรีสุวรรณ,10,10 syllables — likely shatter/miscount,ฝ่ายพวกพระอภัยมณีศรีสุวรรณ,,,
ไม่กริบเกรียบเงียบสงัดทั้งปัถพี,10,10 syllables — likely shatter/miscount,ไม่กริบเกรียบเงียบสงัดทั้งปัถพี,,,
หวังนิพพานพ้นทุกข์สนุกสบาย,9,word straddles a beat boundary,หวังนิพพาน | พ้นทุกข์สนุก | สบาย,,,
จะตกอบายภูมิขุมนรก,8,word straddles a beat boundary,จะตกอบาย | ภูมิ | ขุมนรก,,,
จงฟังคำจำศิลจนสิ้นชาติ,9,word straddles a beat boundary,จงฟังคำ | จำศิลจน | สิ้นชาติ,,,
ไม่แคล้วคลาดจะไปผ่านพิมานสวรรค์,10,10 syllables — likely shatter/miscount,ไม่แคล้วคลาดจะไปผ่านพิมานสวรรค์,,,
ฝ่ายกษัตริย์ขัตติยาสิบห้ากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายกษัตริย์ขัตติยาสิบห้ากษัตริย์,,,
ขอเชิญองค์ทรงศักดิ์อัคเรศ,9,word straddles a beat boundary,ขอเชิญองค์ | ทรงศักดิ์อัค | เรศ,,,
พระผู้ผ่านรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระผู้ผ่าน | รมจักร | นัครา,,,
แม่เสาวคนธ์มณฑายุพาพักตร์,9,word straddles a beat boundary,แม่เสาวคนธ์ | มณฑา | ยุพาพักตร์,,,
นางยุพาลาลีวันมาอัญชลี,10,10 syllables — likely shatter/miscount,นางยุพาลาลีวันมาอัญชลี,,,
ฝ่ายอัคเรศเกษราพระยาหญิง,11,11 syllables — likely shatter/miscount,ฝ่ายอัคเรศเกษราพระยาหญิง,,,
จบพระคุณพระมุนีเหนือศิโรตม์,10,10 syllables — likely shatter/miscount,จบพระคุณพระมุนีเหนือศิโรตม์,,,
เจ้าว่ามีความสุขสนุกสบาย,9,word straddles a beat boundary,เจ้าว่ามี | ความสุขสนุก | สบาย,,,
อึกทึกทุ่มเถียงจนเที่ยงสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกทุ่ม | เถียงจน | เที่ยงสาย,,,
เสียงเซงแซ่ไปทั้งวังเมืองลังกา,10,10 syllables — likely shatter/miscount,เสียงเซงแซ่ไปทั้งวังเมืองลังกา,,,
นางเสาวคนธ์กับอรุณรัศมี,10,10 syllables — likely shatter/miscount,นางเสาวคนธ์กับอรุณรัศมี,,,
ทั้งข้าเฝ้าสาวสุรางค์นางต่างกรม,10,10 syllables — likely shatter/miscount,ทั้งข้าเฝ้าสาวสุรางค์นางต่างกรม,,,
ทั้งองค์อัครชายามารศรี,9,4-syllable word not at วรรค edge,ทั้งองค์อัครชายามารศรี,,,
ไปเที่ยวชมเนินสวนฉนวนสนาน,9,word straddles a beat boundary,ไปเที่ยวชม | เนินสวนฉนวน | สนาน,,,
