w1,w2,w3,w4
แล้วย่างเหยียบเลียบโจนจากกิ่งกร่าง,พอถึงนางเหมือนจะตกทำหกหัน,นางผวาคว้ารับขุนทองพลัน,แล้วรับขวัญจูบกอดเจ้าสาลิกา
เอาจานทองมารองข้าวกับไข่คลุก,กล้วยน้ำสุกปอกส่งให้ปักษา,ลูกฝรั่งมังคุดอันโอชา,สาลิกากินพลอดเฉาะฉอดไป
เออนี่แน่แม่จะถามเนื้อความหน่อย,เขาเลี้ยงปล่อยหรืออยู่ป่าพนาสัณฑ์,มาท่องเที่ยวอดอยากลำบากครัน,อยู่ด้วยกันเถิดเป็นไรอย่าไปเลย
สาลิกาแสนกลเห็นคนว่าง,ได้ท่าทางก็ตอบสารเฉลย,ไม่ทุกข์ร้อนก็จะนอนให้แม่เชย,นี่ใครเลยจะแจ้งที่ใจจง
แม้นแม่รู้ความหลังจะสังเวช,ซึ่งทุเรศมรรคาในป่าระหง,ด้วยเจ้าพ่อพี่น้องทั้งสององค์,เป็นเชื้อวงศ์จักรพรรดิสวัสดี
ว่าทรงโฉมงามประโลมวิไลโลก,เธอแสนโศกมาเสาะแสวงหา,แต่พี่น้องสององค์กับสาลิกา,ถึงพาราเจ้าแม่ได้สามวัน
มาพบเหยี่ยวเฉี่ยวโฉบลูกบินหนี,มันตามตีสาลิกาแทบอาสัญ,ครั้นพ้นเหยี่ยวเที่ยวหาไม่พบกัน,จึงโศกศัลย์ตกยากลำบากมา
ได้กินข้าวคลุกไข่ของเจ้าแม่,สงสารแต่เจ้าพ่อของปักษา,พระพักตร์งามยามโศกจะโรยรา,ทำมารยายืนเหงาไม่จิกกิน
นางฟังคำนกสาลิกาเล่า,โอ้แม่เจ้าช่างจำได้เสร็จสิ้น,ให้ปั่นป่วนครวญคิดถึงภูมินทร์,แต่ได้ยินกล่าวโฉมให้ชื่นครัน
นางเสแสร้งแกล้งซักเจ้าปักษา,สาลิกาปดดอกกระมังนั่น,ถ้าคุณพ่อเป็นเจ้าเหมือนเล่ากัน,จะด้นดั้นหาคู่ไม่ควรเลย
จริงจริงหรือชื่อไรเล่าเจ้าพ่อ,มิรูปหล่อหรือเจ้าสาลิกาเอ๋ย,นกขุนทองต้องใจกระไรเลย,จะชมเชยชวนคบเฝ้ารบไป
ตามแต่เยาะเถิดเป็นเคราะห์ของลูกร้าย,พระโฉมฉายเธอไม่มาก็ว่าได้,ถึงมิหล่อก็แต่พอประโลมใจ,บุรุษในธรณีไม่มีปาน
นางฟังนกยกยอชะลอโฉม,ยิ่งประโลมลานจิตคิดกระสัน,ฟังปักษาว่าประหลาดพูดพาดพัน,หรือทรงธรรม์ใช้สาลิกามา
เมื่อแรกคิดว่าเจ้ามาแต่ป่า,ไม่แจ้งว่าคุณพ่อเจ้ารักใคร่,ได้จับผิดนิดหน่อยก็แล้วไป,รำคาญใจเขาจะว่าดูน่าชัง
นกขุนทองรู้ทำนองว่านางแกล้ง,ทำเสแสร้งตอบไปเหมือนใจหวัง,แม่ให้ทานข้าวกับไข่มิใช่ชัง,ถึงมิสั่งลูกจะบอกทำไมมี
เป็นการด่วนจวนจะจรไปหาคู่,เจ้าแม่อยู่จะมาบ้างในปรางค์ศรี,ฉันจะลาเจ้าแม่อยู่จงดี,แล้วทำทีจะบินออกนอกบัญชร
นางขยับจับสาลิกากอด,ระทวยทอดฤทัยสะท้อนถอน,กลัวปักษาจะมิทูลพระภูธร,เธอจะจรไปเสียจากพารา
จะสั่งไปให้บอกก็อายจิต,แต่นึกคิดป่วนปั่นกระสันหา,เล้าโลมลูบจูบกอดสกุณา,สาลิกาเอ๋ยแม่เชยไม่สิ้นรัก
แม้นเจ้าพ่อพบสาลิกาเข้า,จะพาเจ้าจรไปจากไตรจักร,พ่อหนีมาให้แม่ชมพอสมรัก,อย่าเพ่อหักหวนไปเสียไกลตา
รำพันพลางทางหยิบสุคนธ์รื่น,อันหอมชื่นมาชโลมเจ้าปักษา,ให้รู้ถึงทรงธรรม์ด้วยปัญญา,สาลิกาแจ้งความก็ตามใจ
ขุนทองเคารพจบปีกขึ้นเหนือเกล้า,จะลาเจ้าแม่แล้วอย่าโหยไห้,พอพบพ่อลูกจะมาอย่าอาลัย,สำราญใจโผผินบินทะยาน
ฝ่ายขุนทองบินถลามาถึงสวน,พลางสำรวลพูดจ้อคุณพ่อจ๋า,จูบขุนทองลองรสสุคนธา,สาลิกาเจ้าก็เต้นขึ้นเพลาพลัน
พระโคบุตรสุดสวาทด้วยนกพลอด,พระกรกอดสาลิกาแล้วรับขวัญ,หอมระรื่นชื่นใจกระแจะจันทน์,เกษมสันต์แจ้งความว่าทรามเชย
ขุนทองฟังเจ้าพ่อหัวร่อร่า,ลูกอาสาพระองค์ก็คงได้,แล้วเล่าเรื่องกล่าวโฉมประโลมใจ,งามวิไลล้ำนางสำอางตา
ถึงนางในไกรลาสว่างามล้ำ,ไม่งามขำเหมือนเจ้าแม่ของปักษา,จะเปรียบกรอ่อนดังงวงไอยรา,จะดูสองนัยนาดังนิลแนม
เปรียบขนงเหมือนหนึ่งวงธนูน้าว,ทั้งสองเต้าตั้งเต่งเปล่งแฉล้ม,ดังสัตตบุษย์ผุดปริ่มคงคาแวม,ทั้งสองแก้มเปรียบอย่างมะปรางทอง
เหมือนเจ้าพ่อพอสมเป็นคู่ชื่น,อันชายอื่นแล้วไม่มีเสมอสอง,ทั้งสมบัติพัสถานก็เนืองนอง,ดุจทองแกมแก้วประกอบกัน
พระฟังนกยกโฉมให้ปั่นป่วน,ทรงพระสรวลสาลิกาแล้วรับขวัญ,พระฟังพลอดเพลิดเพลินเจริญครัน,ถ้าแม่นมั่นเหมือนเล่าเจ้าขุนทอง
เอานกแอบแนบชมอารมณ์ชื่น,หอมระรื่นพระยิ่งให้อาลัยหมอง,เย็นพยับอับฟ้าน้ำตานอง,พระตรึกตรองถึงแก้วตายิ่งอาวรณ์
ชวนอรุณขุนทองขึ้นแท่นรัตน์,สองกระษัตริย์บรรทมเหนือบรรจถรณ์,พระโคบุตรสุริยาพะงางอน,อนาถนอนนิ่งนึกถึงเทวี
โอ้อำพันขวัญใจวิไลลักษณ์,จะประจักษ์หรือว่าเรียมอยู่สวนศรี,นกมาเล่าเหมือนหนึ่งเจ้าจะปรานี,รุ่งพรุ่งนี้จะให้อ่านสารแสดง
ให้ขวัญเมืองรู้เรื่องว่าเรียมรัก,แจ้งประจักษ์ตื้นลึกไม่นึกแหนง,ยิ่งกลัดกลุ้มรุ่มร้อนดังเพลิงแรง,แต่พลิกแพลงปลาบปลื้มไม่ลืมคิด
จะใกล้หลับคลับคล้ายเหมือนสายสวาท,มาร่วมอาสน์อิงแอบแนบสนิท,พระหัตถ์สอดกอดน้องประคองคิด,แล้วจุมพิตเชยปรางทางสุนทร
นิจจาเจ้าเยาวลักษณ์วิไลโฉม,งามประโลมล้ำเทพอักษร,อรุณฟื้นตื่นปลุกพระภูธร,ละเมอนอนเล้าโลมประหลาดครัน
พระรู้สึกนึกเขินเมินหน้านิ่ง,ยิ่งคิดยิ่งสร้อยเศร้าถึงสาวสวรรค์,ไม่หลับใหลด้วยพระทัยนั้นผูกพัน,จนไก่ขันจวนรุ่งน้ำค้างโปรย
หอมจำปาดอกลำดวนในสวนหลวง,เรณูร่วงหอมหวนรัญจวนโหย,รื่นรื่นชื่นอารมณ์เมื่อลมโชย,พระพายโรยพัดเฉื่อยระเรื่อยมา
สุริยงทรงราชรถเร่ง,ขึ้นปลั่งเปล่งหมดเมฆในเวหา,พระตื่นขึ้นสรงพักตร์แลกายา,แล้วจารึกสาราเป็นความใน
ด้วยยอดตองรองเขียนประดิษฐ์คิด,ตามจริตแรกเริ่มจะรักใคร่,สลักหลังสั่งซ้ำประจำไป,พระมอบให้สาลิกาแล้วพาที
พระสั่งนอกบอกว่าโศกานัก,แล้วลูกรักอยู่บรรทมกับโฉมศรี,อย่าปิดแกลนิทราเมื่อราตรี,พอเขาตีฆ้องยามจะตามไป
ขุนทองกราบคาบตองจำลองสาร,บินทะยานจากสวนพฤกษาไสว,ลงจับกร่างข้างแกลปราสาทไชย,หนังสือพิงกิ่งไม้ไว้ดิบดี
แล้วขุนทองร้องเรียกคุณแม่จ๋า,เจ้าแม่มามารับเจ้าปักษี,นางฟังแจ้วแว่วเสียงสกุณี,นางเทวีวิ่งผวามาหน้าแกล
ลูกประสบพบสองเจ้าพ่อแล้ว,เธอจูบแก้วสาลิกาเป็นไหนไหน,ว่าหอมกลิ่นบุปผาสุมาลัย,ถามว่าใครให้แป้งมาแต่งทา
ฉันไม่บอกออกความว่าเจ้าแม่,ลูกปดแก้ว่าไปเกลือกกลีบบุปผา,ทั้งสององค์หลงเชื่อลูกเจรจา,เฝ้าจูบกอดสาลิกาไม่อิ่มใจ
นางฟังเล่าเศร้าจิตคิดถวิล,กลัวภูมินทร์จะไม่แจ้งเหมือนใจหวัง,ทำแกล้งโกรธสาลิกาด้วยวาจัง,ข้าเบื่อฟังแล้วเจ้าลิ้นทะเลวน
เขาทาแป้งแต่งตัวให้หอมกรุ่น,เอาบุญคุณนั้นไปล้างเสียกลางหน,ขี้ปดพ่อว่าไปเกลือกกลีบอุบล,ราวกับคนไม่เคยพบกระแจะจันทน์
อันคุณพ่อเจ้าหรือกระสือแป้ง,ไม่เคยแต่งอยู่แต่ป่าพนาสัณฑ์,นี่หรือรูปจะมิงามอร่ามครัน,เห็นไรฟันเสียสิ้นทุกสิ่งไป
นกขุนทองพูดแก้ว่าแม่สั่ง,ไปลับหลังว่าอย่าแจ้งแถลงไข,หรือเจ้าแม่อยากให้บอกจะออกไป,ลูกดีใจอยากจะอยู่ในพารา
นางฟังคำทำโกรธเป็นทีหยอก,ไยมิบอกจะทำอะไรข้า,ขุนทองตอบไปให้ชอบด้วยปรีชา,พระบิดาเธอจะทำอะไรมี
ลูกคิดดูเธอยิ่งรู้ก็ยิ่งรัก,ไม่รู้จักก็ได้จูบแต่ปักษี,แล้วหัวร่อขอโทษนางเทวี,เมื่อวานนี้ลูกทูลพระบิดา
ว่าแม่เจ้ามีคุณการุญด้วย,จึ่งให้กล้วยกินอิ่มสโมสร,เหมือนเจ้าแม่มีคุณกับบิดร,ไม่ม้วยมรณ์ก็ไม่ลืมปลื้มอาลัย
แต่แสนยากจากเมืองได้เคืองยิ่ง,ไม่มีสิ่งจะแทนพระคุณให้,จะมาเฝ้าเจ้าแม่ในปรางค์ไชย,ก็เกรงใจสองกระษัตริย์จะขัดเคือง
แต่แรกบอกว่าออกไปหลอกพ่อ,ประดิษฐ์ต่อข้อกลอนมาย้อนว่า,พ่อร้อยลิ้นกินหวานน้ำตาลทา,กินข้าวปลาเสียเถิดเจ้าข้าเข้าใจ
พูดพลางทางบินไปต้นไทรใหญ่,จับกิ่งไทรไพรศรีไม่มีสอง,ก็สมใจไม่วิตกนกขุนทอง,มาคาบตองไปถวายนางเทวี
เจ้างามพริ้มยิ้มหยิบใบตองอ่อน,เห็นอักษรเรื่องราชสารศรี,เป็นความขำตามคำสกุณี,พระหัตถ์คลี่นิ่งอ่านสำราญใจ
ในสารว่าอิศเรศเกศมงกุฎ,พระโคบุตรเลิศล้ำในต่ำใต้,นิราศร้างแรมวังตั้งพระทัย,มาอยู่ในสวนขวัญอันบรรจง
พี่มุ่งหมายมาถวายชีวาวาตม์,พระจอมนาฏกัลยาเมืองกาหลง,ใบตองแทนแผ่นสุวรรณอันบรรจง,จิตจำนงต่างเครื่องบรรณาการ
ด้วยไกลวังครั้งนี้จนเหลือแสน,ขุนทองแทนอุปทูตที่ถือสาร,มาถึงองค์พระธิดายุพาพาล,ให้แจ้งการเรื่องรักประจักษ์ใจ
แม้นมิพบสบสมสวาทนุช,จนสิ้นสุดชนมชีพให้ตักษัย,เป็นกุศลดลจิตสาลิกาไป,เรียมจึงได้ชมกลิ่นสุคนธา
ค่ำวันนี้พี่จะมาสู่หาน้อง,ขอชมห้องพระตำหนักขนิษฐา,พอจบสารพจมานที่มีมา,พระธิดาปั่นป่วนรัญจวนครัน
สกุณีรู้ทีไม่ทุกข์ร้อน,พูดอ้อนวอนไปให้ชอบอัชฌาสัย,นี่ยอดตองฟ้องลูกประการใด,ไม่ถามไถ่บ้างเลยแม่ให้แน่ความ
โอ้ตายจริงแล้วเจ้าสาลิกาเอ๋ย,ไม่รู้เลยเป็นอย่างไรไฉนนี่,จะฟ้องร้องให้ลูกต้องถูกตี,มิปรานีแล้วกรรมของสาลิกา
พลางชะอ้อนวอนทูลว่าร้อยชั่ง,ขอโทษครั้งหนึ่งเถิดเจ้าแม่จ๋า,นางแกล้งเมินเดินไปที่ไสยา,สาลิกาเต้นตามนางทรามวัย
พลอดประโลมโฉมฉายให้คลายจิต,แสงอาทิตย์ล่วงดับลับไศล,โฉมอำพันปั่นป่วนรัญจวนใจ,ตั้งพระทัยคอยดูพระภูมินทร์
