w1,w2,w3,w4
โอ้พระร่มโพธิ์ทองของน้องแก้ว,เมียผิดแล้วประทานโทษโปรดเกศา,ด้วยเปลี่ยวใจไกลญาติอนาถมา,พระผ่านฟ้าห่างเหินสะเทิ้นไป
ซึ่งทำผิดคิดกับอีทาสา,ให้เถรทำผ่านฟ้าจนหลงใหล,ได้เมามัวชั่วแล้วพระภูวไนย,จงโปรดไว้ชีวังแต่ครั้งเดียว
พระทรงฟังดังอัคนีรุทร,มาจี้จุดปุยนุ่นให้ฉุนเฉียว,เจ้ามารยากาลีอย่างนี้เจียว,ยังลดเลี้ยวลิ้นลมคารมดี
เมื่อแรกรักคิดว่าศักดิ์กระษัตริย์สูง,มาเป็นฝูงสัตว์ร้ายระบายสี,คิดว่าหงส์หลงพลัดเป็นกากี,มาย้อมสีลวงชายด้วยลายกร
พระกริ้วตรัสตัดพ้อนางโฉมศรี,เสียแรงที่ได้ร่วมสโมสร,สิ้นรักแล้วอย่าพักมาวิงวอน,แต่เลือดตกในนครก็อัประมง
จะทำลายเสียให้วายชีวาวาตม์,ทั้งวงศ์ญาติที่อยู่เมืองกาหลง,มิให้เหลือเชื้อชาติญาติวงศ์,แล้วเอื้อนโองการสั่งสี่กุมภัณฑ์
ท่านรีบไปพาราเมืองกาหลง,ไปถึงตรงเข้าในไอศวรรย์,สุริยวงศ์พงศาอีอำพัน,แก่ฉกรรจ์พูดไม่ชัดมัดเอามา
ใส่แพตะรางขังไว้กลางสมุทร,เอาไฟจุดคลอกเสียทั้งวงศา,ทั้งอำมาตย์ทาสีเถรชรา,กุมภัณฑ์พากันไปจับมาฉับพลัน
อสุรินทร์ยินกริ้วให้พรั่นจิต,ระวังผิดช่วยรอนทูลผ่อนผัน,แข็งอารมณ์บังคมพระทรงธรรม์,ท้าวกุมภัณฑ์พูดเปรียบประเทียบทูล
ซึ่งพระองค์จะประสงค์วงศ์กระษัตริย์,ใช่จะขัดพระบัญชานราสูร,อันรบรุกนัคราไม่อาดูร,ขอกราบทูลพระภูบาลนิทานมี
ยังมีพราหมณ์พรหมจรรย์อันวิเศษ,เที่ยวประเวศตามป่าพนาศรี,เข้าหยุดร่มพฤกษาพอนาคี,ขบนิ้วชี้หนีไปใต้สุธา
พราหมณ์กำจัดตัดนิ้วกระเด็นเด็ด,ก็หายเสร็จสิ้นพิษไม่สังขาร์,นี่ทำชั่วก็ตัวนางกัลยา,พระวงศาใหญ่น้อยจะพลอยตาย
อันนิ้วพราหมณ์นั้นเหมือนภุชงค์กัด,ครั้นกำจัดตัดนิ้วพิษปลิดปลิวหาย,พระฟังยักษ์ชักทำเนียบเปรียบภิปราย,จึ่งเผยผายเทวราชประภาษพลัน
พราหมณ์กำจัดตัดนิ้วก็เจ็บเนื้อ,อันชาติเชื้อนาคาไม่อาสัญ,อันภุชงค์เหมือนวงศ์อีอำพัน,ไม่อาสัญจะเป็นเสี้ยนในธานี
ฝ่ายกุมภัณฑ์คนนั้นก็จนจิต,สุดจะคิดที่จะทูลพระโฉมศรี,กุมภัณฑ์หนึ่งจึ่งกราบลงสามที,อัญชลีทูลประเทียบเปรียบนิทาน
แต่ปางหลังยังมีกรุงกระษัตริย์,ผ่านสมบัติสาวัตถีบูรีสถาน,ประชวรพระยอดในกายแทบวายปราณ,พิษฝีซ่านทั่วตนสกนธ์กาย
แพทย์ประสิทธิ์คิดประกอบโอสถแก้,ที่เจ็บแผลมิอาจจะขาดหาย,ยังรุมรึงตรึงฤทัยไม่สบาย,พอพบชายหมอฝีอันปรีชา
เอาคมมีดกรีดเจาะเฉพาะหวะ,ถอนศีรษะฝีออกนอกมังสา,ก็เหือดหายคลายโรคกระษัตรา,ขอผ่านฟ้าจงรั้งยั้งพระทัย
พระฟังเล่าขุนมารนิทานแถลง,ไม่จะแจ้งแคลงจิตคิดสงสัย,หมอเดิมนั้นเหมือนท่านไม่ชาญชัย,ตัวเราไซร้เหมือนหมอรู้เลิศผู้ชาย
ต่างนิ่งจนขัดสนทั้งสองยักษ์,กุมภัณฑ์หนึ่งจึ่งชักนิทานถวาย,ขอพระทูลกระหม่อมจอมนารายณ์,ยังนิยายโบราณนิทานมี
ในเรื่องราวว่าดาบสอยู่ไพรสณฑ์,เที่ยวสอยผลไม้ในไพรศรี,พบกระท้อนอ่อนแก่บรรดามี,พระฤาษีฟาดหล่นระคนกัน
วานรป่ามาเห็นก็หัวเราะ,กล่าวเย้ยเยาะว่าโลภละโมบฉัน,สอยกระท้อนอ่อนกินจนสิ้นพันธุ์,ทีหลังฉันอะไรนะพระอาจารย์
ฤาษีสิทธิ์ได้คิดเสียดายนัก,มิได้ภักษ์เสียผลผลาหาร,ขอพระองค์ทรงดำริเรื่องโบราณ,ขอประทานโทษญาตินางกัลยา
อันสุกแล้วจึ่งสอยอย่าพลอยอ่อน,พวกวานรทรลักษณ์จักครหา,พระฟังอรรถตรัสเอื้อนโองการมา,อ้ายลิงป่ามันหวงกระท้อนไพร
จึ่งจาบจ้วงล่วงว่าพระฤาษี,นิทานนี้เป็นทำเนียบพอเปรียบได้,ที่ทูลความสามคนก็จนใจ,ภูวไนยไม่ฟังสุนทรทูล
พรั่นอารมณ์ก้มเศียรลงหมอบราบ,กุมภัณฑ์หนึ่งจึ่งกราบบดินทร์สูร,ขอพระองค์ทรงพระอนุกูล,จะกราบทูลตามนิทานบูราณมา
ว่ายังมีวาสุกรีหนึ่งกำแหง,ไม่เกรงแรงครุฑราชปักษา,ให้พวกนาคปากอมก้อนศิลา,ขึ้นลอยเล่นยมนาชโลทร
สุบรรณโลภโฉบฉวยข้างเศียรนาค,เล็บกระชากปากขยิกจิกเอาหงอน,จะพาบินหินถ่วงลงสาคร,ก็ม้วยมรณ์ชีวาด้วยนาคิน
ครั้นนานมาชีเปลือยมันกล่าวแจ้ง,ภุชงค์แรงเพราะโอษฐ์นั้นอมหิน,ครุฑประจักษ์หัทยาในนาคิน,ครั้นจะกินบินฉวยหางภุชงค์
สำรอกหินสิ้นแรงเจ้ากรุงนาค,ครุฑกระชากฉวยได้โดยประสงค์,บรรดาฝูงนาคราชพระญาติวงศ์,เห็นภุชงค์ฤทธิ์หย่อนเหมือนก่อนมา
แม้นมิโปรดโทษนางที่ผิดพลั้ง,จะเหมือนดังครุฑราชปักษา,สุริยวงศ์พงศ์พันธุ์นางกัลยา,คงเอามาตามประสงค์ทรงระแวง
พระฟังสารในนิทานประเทียบเรื่อง,ให้ขัดเคืองจึ่งตอบสุนทรแถลง,มิเสียทีสี่นายช่างจัดแจง,จะขอแรงเมื่อมิรับก็แล้วไป
พระตรัสสั่งเสนาให้เตรียมทัพ,ไปโจมจับชาวกาหลงให้จงได้,เจ้าอรุณเห็นจะวุ่นให้หวาดใจ,บังคมไหว้สวมกอดพระบาทา
ไม่ต้องการจะไปผลาญวงศ์กระษัตริย์,จงประหยัดยกโทษโปรดโทษา,คนทั้งหลายชายหญิงในโลกา,ธรรมดาบิตุรงค์องค์มารดร
เป็นบุตรแล้วนั้นใครจะให้ชั่ว,แต่ฝ่ายตัวเหลือกำลังจะสั่งสอน,พี่อำพันมาลาพะงางอน,จากนครมาพึ่งพักพระจักรี
ธรรมดานารีที่ร่วมผัว,ก็มีทั่วดินฟ้าทุกราศี,ซึ่งโฉมยงหลงเป็นไปเช่นนี้,อีทาสีทุจริตนั้นคิดการ
พระทรงศักดิ์เหมือนหนึ่งหลักจอมพิภพ,ขจรจบสรรเสริญเจริญสถาน,พระทรงยศทศทิศจะคิดการ,ไปล้างผลาญญาติอำพันกัลยา
ใครจะหาญทานฤทธิ์คิดรบรับ,ก็สำหรับชีวังจะสังขาร์,เหมือนสุเมรุเอนพับทับสุธา,จะบ่ายหน้าพึ่งใครนั้นไม่มี
นางผิดพลั้งครั้งเดียวไม่ควรฆ่า,ด้วยวงศานั้นอยู่ห่างต่างกรุงศรี,เหมือนได้โปรดน้องรักที่ภักดี,ขอประทานชีวีนางกัลยา
พระฟังอรุณทูลเรื่องบรรยาย,ค่อยเสื่อมหายคลายกริ้วพระวงศา,จึ่งเอื้อนอรรถตรัสตอบอนุชา,คำเจ้าว่านี้ก็ควรประเพณี
แต่อำพันนั้นไว้มันไม่ได้,มันทำให้อายชาวบูรีศรี,จนหลงโกรธลงโทษนางมณี,เจ้ากับพี่แทบจะขาดสิ้นญาติกัน
พระตรัสพลางทางสั่งกับอำมาตย์,จงพิฆาตเข่นฆ่าให้อาสัญ,แล้วเสียบไว้ให้คนเห็นเป็นสำคัญ,ทั้งอำพันเถรเฒ่าอีชาวใน
พระสั่งเสร็จเสด็จย่างขึ้นปรางค์มาศ,เพชฌฆาตเกณฑ์กันอยู่หวั่นไหว,โฉมอำพันขวัญหนีไม่มีใจ,นางกราบไหว้วิงวอนพระอนุชา
พี่ชั่วแล้วแก้วพี่อย่าผูกผิด,ด้วยชั่วจิตมัวเมาเขลาหนักหนา,พ่อช่วยด้วยอย่าให้ม้วยมรณา,เหมือนเมตตาทารกอยู่ในครรภ์
ประจวบจวนถ้วนทศมาสคลอด,พี่ม้วยมอดก็จะพากันอาสัญ,พ่อขอไว้อย่าให้เขาฆ่าฟัน,นางรำพันโศกาลัยอยู่ไปมา
เจ้าอรุณทรงฟังให้สังเวช,ชลเนตรพรั่งพรายทั้งซ้ายขวา,น้องตั้งจิตคิดไว้แต่ไรมา,เหมือนพี่ยาร่วมท้องทั้งสองนาง
มาหลงเชื่อคนชั่วจนมัวหมอง,อย่างนั้นน้องก็ไม่คิดระคางหมาง,ด้วยสัจจาตั้งใจอยู่ฝ่ายกลาง,พระพี่นางเบาใจจึ่งได้อาย
แทบจะวุ่นขุ่นเคืองถึงเมืองโน้น,ฉันปลอบโยนให้ทุเลาบรรเทาหาย,จะขอดูตามบุญอย่าวุ่นวาย,แล้วห้ามนายเพชฌฆาตไปทันที
จงหยุดยั้งรั้งรอพอสร่างโกรธ,จะขอโทษตามบุญของโฉมศรี,แล้วนบนอบปลอบพลางนางเทวี,จรลีมายังที่พระพี่นาง
ทูลเนื้อความตามจับตาเถรเฒ่า,นำขุดเอารูปรอยได้ต่างต่าง,รับเป็นสัตย์ซัดถึงอำพันนาง,สั่งให้ล้างเสียด้วยกันทั้งสามรา
ฉันสงสารแม่อำพันด้วยครรภ์แก่,จะผันแปรทูลขอต่อเชษฐา,นางทรงฟังคั่งแค้นแน่นอุรา,ด้วยโกรธารึงรุมกลุ้มพระทัย
เขาทำพี่นี่หากไม่ม้วยมิด,ยังจะคิดผันแปรเข้าแก้ไข,รู้กระนั้นไปจับจำเขาทำไม,ถึงบรรลัยก็ตัวข้าชีวาวาย
อรุณฟังตอบองค์อนงค์นาฏ,พยาบาทนี่กระไรมิใคร่หาย,จะมาโกรธกริ้วแค้นกับคนตาย,ถึงเจ็บอายก็แจ้งอยู่เต็มใจ
แต่เพียงนั้นเขาก็เห็นว่าเป็นผิด,เอาชีวิตไปทำอะไรได้,หรือรักให้เป็นกรรมติดตามไป,ดูพระทัยนั้นไม่คิดอนิจจัง
ใครเกิดมาถ้าจิตนั้นติดปราชญ์,ย่อมหมายมาดขันตีเป็นที่ตั้ง,เหมือนเขาสุเมรุมาศไม่พลาดพลั้ง,ใครชิงชังเหมือนหนึ่งว่าพายุพาน
ถึงแสนลมที่จะหมายทำลายโลก,ไม่คลอนโยกหนักแน่นเป็นแก่นสาร,ใครเกิดจิตอิจฉาเป็นสามานย์,สันดานพาลผู้ใดทำกรรมอนันต์
แม้นนางอยู่ฟูเฟื่องจะเลื่องชื่อ,ตลอดลือแหล่งหล้าสุธาสวรรค์,แม้นมิเชื่อถ้อยคำที่รำพัน,จะเจ็บแค้นแทนกันทำไมมี
นางฟังน้องตรองตรึกค่อยนึกได้,เข้ากอดจูบลูบไล้พระโฉมศรี,พี่พูดตามโกรธาอย่าราคี,พ่อเห็นดีแล้วไม่ห้ามตามอารมณ์
จึ่งพูดจาโดยดีกันพี่น้อง,ทั้งพวกพ้องข้าสาวเหล่าสนม,จะกล่าวถึงขุนทองเที่ยวล่องลม,ไปเที่ยวชมพฤกษาสารสำราญใจ
ตะวันชายบ่ายพักตร์เข้านัคเรศ,ปีนข้ามเขตเขาเขินเนินไศล,เห็นลำดวนหวนหอมตลบไพร,คิดถึงสองทรามวัยให้เสียดาย
ทั้งหม่อมพ่อพระองค์น้องอยู่ปรางค์มาศ,หอมประหลาดดอกไม้ได้ถวาย,ลงจิกพวงดวงดอกลำดวนราย,แล้วผันผายบินพามาวังใน
เข้าสู่ปรางค์นางมณีเห็นพี่น้อง,นกขุนทองปีกประนมบังคมไหว้,แบ่งลำดวนส่วนถวายนางทรามวัย,คาบมาให้พ่ออรุณแล้วทูลพลัน
ลูกเที่ยวเล่นเห็นลำดวนก็หวนนึก,คิดรำลึกถึงหม่อมพ่อแล้วผายผัน,เก็บดอกไม้พอได้มาแบ่งปัน,เหลืออยู่นั้นจะถวายหม่อมแม่น้อย
ดอกลำดวนดกกระไรในไพรสณฑ์,ไม่มีคนผู้ใดจะไปสอย,อรุณรับขุนทองประคองค่อย,ช่างชดช้อยน่าจะกลืนชูชื่นใจ
แม่อำพันของขุนทองนั้นต้องโทษ,เจ้าพ่อโกรธสั่งให้ฆ่าไม่ปราศรัย,เดี๋ยวนี้พ่อให้เขารอเอานางไว้,ขุนทองไปทูลขอพ่อสักพัก
มาที่นี่พ่อดีใจจงไปก่อน,ช่วยอ้อนวอนขอองค์พระทรงศักดิ์,ถ้ามิได้จงกลับมาอย่าช้านัก,ให้ประจักษ์จะได้ทูลทันเวลา
ขุนทองฟังตกตะลึงคะนึงนิ่ง,ว่าจริงจริงหรือปดหม่อมพ่อจ๋า,อรุณลูบจูบเล่าเจ้าสาลิกา,พ่อจะว่าปดเจ้าเอาอะไร
เจ้าไปดูเถิดยังอยู่พระโรงนอก,แต่อย่าออกไปนานนั้นไม่ได้,จงด่วนไปทูลพระองค์ทรงชัย,ถึงมิได้กลับมาอย่าช้าที
สาลิกาทูลลาอรุณน้อย,ถลาลอยมาพระโรงอันเรืองศรี,เห็นอำพันกันแสงไม่สมประดี,สกุณีโผลงริมองค์นาง
นางแลเห็นสาลิกาน้ำตาตก,ประคองนกกอดแอบไว้แนบข้าง,นางสะอื้นบอกสาลิกาพลาง,สั่งให้ล้างแม่เสียแล้วพ่อแก้วตา
พ่ออรุณนั้นสั่งให้ยั้งไว้,ถ้าหาไม่ไหนจะเห็นเจ้าปักษา,เออไฉนใครบอกจึ่งออกมา,เป็นเวราของแม่ต้องแน่ใจ
เจ้าช่วยแม่แก้ไขไปทูลขอ,บอกหม่อมพ่อยกโทษช่วยโปรดให้,เหมือนช่วยชีวิตน้องขุนทองไว้,ไม่เห็นใครที่จะช่วยแม่ด้วยรา
ขุนทองฟังนางว่าน้ำตาไหล,ก็ร้องไห้ตามเพศของปักษา,แต่เช้าตรู่ลูกสู่อรัญวา,ไม่รู้ว่าภัยพาลประการใด
เก็บดอกไม้มาถวายสองสามดอก,อรุณบอกว่าเจ้าแม่จะตักษัย,ได้ยินข่าวลูกอนาถเพียงขาดใจ,กรรมอะไรมาเป็นถึงเช่นนี้
แม้นหม่อมแม่ม้วยมอดไม่รอดแล้ว,ก็เหมือนสาลิกาแก้วนี้เป็นผี,เคยร่วมร้อนจรพรากจากบูรี,พระชนนีนี้ไซร้บรรลัยลาญ
จะไปเฝ้าเจ้าพ่อทูลขอโทษ,เผื่อจะโปรดลูกรักไม่หักหาญ,แล้วปักษาลาองค์นางนงคราญ,บินทะยานมาปราสาทพระภูธร
พอถึงห้องทำร้องอยู่กรีดกราด,เผ่นผงาดโลดขึ้นปัจถรณ์,พระโคบุตรสุริยาสถาวร,ประคองกรรับสาลิกาพลัน
นกขุนทองร้องไห้พิไรว่า,เจ้าพ่อจ๋าทำไมฆ่าหม่อมแม่ฉัน,แม่ทำชั่วตัวผิดสิ้นชีวัน,น้องในครรภ์ของขุนทองจะมรณา
จะพลอยตายเปล่าเปล่าไม่เข้าข้อ,ฉันทูลขอโทษเถิดหนอคุณพ่อจ๋า,จะได้เล่นเลี้ยงน้องเป็นสองรา,สาลิกาอยู่เดียวก็เปลี่ยวกาย
พระลูบเศียรขุนทองสนองสาร,ไม่ต้องการจะเอาไว้เป็นเชื้อสาย,มันชั่วแล้วก็ล้างให้วางวาย,จะเสียดายมันทำไมอีกาลี
ถึงลูกเกิดอยู่ในกลางหว่างเสน่ห์,มันเจ้าเล่ห์เหมือนมารดาน่าบัดสี,คอยเลี้ยงลูกที่ในท้องแม่มณี,อีกาลีสาลิกาอย่าอาลัย
ขุนทองฟังเห็นยังกำลังโกรธ,ไม่ยกโทษกัลยาน้ำตาไหล,เอาความหลังครั้งก่อนวอนพิไร,ลูกคิดไปก็สงสารนางเทวี
อุตส่าห์ตั้งพยายามมาตามติด,สิ้นชีวิตพ่อแม่ไม่เห็นผี,เห็นแต่องค์ผ่านฟ้าก็ฆ่าตี,ก็ไม่มีเห็นใครที่ไหนแล้ว
ทั้งเจ้าแม่อำพันก็ครรภ์แก่,สงสารแต่น้องสาลิกาแก้ว,แม้นเจ้าแม่ม้วยมอดไม่รอดแล้ว,น้องของแก้วสาลิกามาพลอยตาย
พระฟังนกยกเรื่องแต่เบื้องหลัง,ที่แค้นคั่งแทบจะดับระงับหาย,แล้วปั่นป่วนหวนคิดถึงเรื่องร้าย,กลับระคายเคืองแค้นแน่นพระทัย
จึ่งเอื้อนอรรถตรัสห้ามเจ้าปักษี,อย่าเซ้าซี้ไปเลยเลี้ยงมันไม่ได้,ควรตายก็ให้ตายเสียดายไย,ภูวไนยแกล้งบรรทมไม่พาที
สาลิกาอุตส่าห์ประโลมพลอด,เอาเศียรสอดเข้าในอกพระโฉมศรี,เห็นกับนางเมียรักพระจักรี,ถึงครั้งนี้ก็เพราะรักพระภูธร
มิใช่นางนอกจิตคิดกบฏ,จงเงือดงดหยุดยั้งสักครั้งก่อน,พระทำกริ้วมิให้สาลิกาวอน,ข้าจะนอนแล้วอย่ามาวุ่นวาย
จะบอกเจ้าให้รู้อย่าจู้จี้,โมโหแล้วก็จะตีเอาง่ายง่าย,แล้วทำเชือนเบือนพักตร์ไม่ทักทาย,นกขยายวอนทูลพระภูบาล
แม้นไม่เลี้ยงถึงจะล้างให้วางวาย,แต่พอคลอดน้องชายน่าสงสาร,จึงค่อยฆ่าโฉมฉายให้วายปราณ,ขอประทานโทษน้องขุนทองไว้
พระทรงนิ่งอิงเขนยไม่เอ่ยถ้อย,ขุนทองน้อยทูลพลางทางร้องไห้,เอาเศียรซบจบบาทจะขาดใจ,สุดอาลัยแล้วถวายบังคมลา
บินมาถึงหน้าปรางค์นางมณี,ลงจับที่เพลาอรุณพ่อคุณจ๋า,ว่าทรงฤทธิ์ติดจะกริ้วเต็มประดา,ลูกวอนว่าก็ไม่หยุดเห็นสุดคิด
พระโฉมยงนั้นทรงบรรทมนิ่ง,เห็นอยู่จริงลูกรักให้หนักจิต,หม่อมพ่อลองไปรอขอชีวิต,เห็นทรงฤทธิ์จะโปรดซึ่งโทษทัณฑ์
อรุณฟังนกขุนทองสนองสาร,พ่อดูการเห็นยังกริ้วอยู่กวดขัน,ตามกุศลผลกรรมทำมานั้น,ช่วยแก้กั้นกว่าจะสิ้นกำลังไป
อัญชุลีพี่นางแล้วย่างย่อง,ชวนขุนทองร่วมจิตพิสมัย,มาถึงปรางค์เชษฐาประหม่าใจ,ตรงเข้าไปห้องทองทั้งสองรา
ครั้นถึงอาสน์อภิวาทถวายหัตถ์,พงศ์กระษัตริย์เห็นน้องรักกับปักษา,พระตรัสถามความโมโหด้วยโกรธา,เขาเข่นฆ่าแล้วหรือหนาอีกาลี
อรุณกราบสารภาพด้วยผิดพลั้ง,ฉันให้ยั้งไว้พระโรงอันเรืองศรี,ด้วยคิดเห็นครหาเป็นราคี,เพราะเทวีทรงครรภ์กุมารา
เป็นน้ำเนื้อเชื้อวงศ์ของทรงฤทธิ์,ไม่มีผิดกุมารังพลอยสังขาร์,ราษฎรก็จะค่อนจำนรรจา,ว่าเข่นฆ่าโอรสอยู่ในครรภ์
กับข้อหนึ่งเทวีไม่มีญาติ,พอพลั้งพลาดชีวาก็อาสัญ,ไม่มีใครขอร้องช่วยป้องกัน,นินทาฉันก็มีกับพี่นาง
ด้วยโกรธขึ้งหึงกันจึ่งเกิดเข็ญ,ใครจะเห็นในจิตว่าคิดหมาง,ทั้งตัวน้องร่วมท้องกับพี่นาง,ไม่แคล้วทางครหาทั้งธานี
จะว่าน้องแถลงแกล้งขอโทษ,แม้นมิโปรดเข่นฆ่านางโฉมศรี,มันจะว่าฉันมาขอพอเป็นที,คงกระนี้แน่นักประจักษ์ใจ
จงเมตตาทารกโอรสน้อย,ได้ติดต้อยตามเชื้อเป็นเนื้อไข,แม้นมิจำทำอีกไม่อายใจ,ประหารให้มอดม้วยลงด้วยกัน
