w1,w2,w3,w4
พรหมทัตฟังอรรถโอรสราช,พระหวั่นหวาดวาบจิตคิดกังขา,แล้วคลี่สารอ่านแจ้งในกิจจา,พระตรึกตราพลางตรัสกับโอรส
จริงดังคำเขาว่าทำเสน่ห์แท้,ก็เห็นแน่จะชังนางเหมือนอย่างว่า,เจ้าเป็นน้องร่วมท้องทั้งสองรา,พระผ่านฟ้าเธอจะหมางระคางแคลง
เจ้าจะไปพ่อนี้ให้ระแวงผิด,ครั้นว่าคิดลึกนักจะมักแหนง,กำลังวุ่นถ้าหุนระแวงแคลง,จะเกิดแหนงหน่ายรักกันหนักไป
อรุณฟังบังคมพระบิตุเรศ,ซึ่งโปรดเกศตรัสความตามวิสัย,แต่ลูกนี้จิตนึกคิดตรึกไป,ถ้าเหมือนในสารศรีของพี่ยา
ถูกเสน่ห์เล่ห์ลมให้หลงรัก,จะเสียศักดิ์เสื่อมเดชพระเชษฐา,ไปเห็นแน่จะได้แก้พระจักรา,ให้มนตราคลายองค์พระทรงฤทธิ์
ทั้งพี่นางอยู่ระหว่างในเวรโทษ,แม้นทราบโสตเที่ยงแท้แน่ว่าผิด,ทูลให้ล้างเสียให้ตายวายชีวิต,จะปกปิดคลุมงำไว้ทำไม
พรหมทัตฟังอรรถพระโอรส,เห็นหมดจดสมความตามปรึกษา,คิดชอบชั้นเชิงดีอันปรีชา,ตามปัญญาดวงจิตจงคิดความ
ครั้นรุ่งแสงแจ้งจบพิภพพื้น,พระพลิกฟื้นปรีดิ์เปรมเกษมสันต์,ชำระองค์สรงสนานสำราญครัน,กระแจะจันทน์รื่นรสสุคนธา
สองพระองค์ทรงสอนอวยพรสวัสดิ์,จงกำจัดโพยภัยในวิถี,พระรับพรอภิวันท์อัญชลี,แล้วจรลีอุ้มสาลิกามา
เหาะทะยานผ่านรีบดั้นกลีบเมฆ,ดูวิเวกมาในห้องพระเวหา,ลอยละลิ่วปลิวไปในเมฆา,พระพายพาพัดส่งให้ตรงไป
รอนรอนอ่อนแสงนรังสี,มาถึงที่ยักษาอยู่อาศัย,พระเหาะตรงลงริมคงคาลัย,พระหน่อไทร้องเรียกอสุรี
สุรเสียงก้องกังวานสะท้านลั่น,สี่กุมภัณฑ์อยู่ไหมในสระศรี,ฝ่ายว่าสี่อสุราในวารี,เสียงใครนี่เรียกเราในสาคร
สี่กุมภัณฑ์หันคว้าตะบองเพชร,ต่างระเห็จผุดขึ้นดูอยู่สลอน,เห็นพระอนุชาสถาพร,สโมสรยินดีทั้งสี่คน
ขึ้นบนฝั่งนั่งใกล้ปราศรัยถาม,พ่อโฉมงามมาไยในไพรสณฑ์,ทูลกระหม่อมจอมภพจบสากล,เสด็จด้นแดนใดจึงไม่มา
อันนามเมืองของพระองค์ผู้ทรงยศ,ชื่อปราการบรรพตไม่มีสอง,บัดนี้ข่าวว่าท้าวไม่ปรองดอง,ใช้ขุนทองนั้นให้ถือหนังสือมา
เป็นความลับคับขันกระชั้นชิด,เราตั้งจิตจะไปเฝ้าพระเชษฐา,รำลึกถึงสี่นายเราหมายมา,หวังจะชวนอสุราไปด้วยกัน
ทั้งสี่มารทูลตอบว่าขอบจิต,ข้าก็คิดมุ่งหมายจะผายผัน,มานึกน้อยใจตัวเหมือนชั่วครัน,พระทรงธรรม์กลับมาก็ช้านาน
ไม่รู้เลยจริงจริงเป็นความสัตย์,ด้วยสงัดอยู่ในกระแสสาร,จะไปเฝ้าเจ้าฟ้าเมืองปราการ,แล้วขุนมารเก็บของในคงคา
เที่ยวเลือกหักฝักบัวเท่ากงเกวียน,กระจับสดเท่าเศียรมหิงสา,ทั้งสี่ตนเก็บคนละแบกมา,อรุณพาชวนเหาะขึ้นเมฆี
หมายปราการบรรพตกำหนดเนตร,ข้ามประเทศป่าไม้คิรีศรี,อสุราอรุณสกุณี,จรลีลอยฟ้ามาไรไร
ครั้นอัสดงลงลับพระเวหน,นภาดลมัวหมองไม่ผ่องใส,ลมก็พัดริ้วริ้วตามทิวไม้,ก็แกว่งไกวกระโชกลั่นอยู่ครั่นครื้น
วิเวกแว่วแจ้วเสียงชะนีน้อย,โหยละห้อยร่ายไม้ไห้สะอื้น,เสือคะนองมองเนื้อขยับยืน,นภาพื้นสว่างแสงพระจันทร
อรุณน้อยลอยแลดูเดือนหงาย,ดารารายรอบแขแลสลอน,ดูวาวแววสีสว่างกลางดงดอน,จับสิงขรแสงขาวดูวาววง
จะใกล้รุ่งฟุ้งกลิ่นบุปผาเผย,หอมระเหยอบไปในไพรระหง,กระเหว่าร้องก้องเสียงในพุ่มพง,ทั้งไก่ดงขันดังก้องกังวาน
สาลิกาลาพ่อเจ้าเข้าวังหลวง,ทุกกระทรวงเสนามาไสว,แลเห็นสี่กุมภัณฑ์หวั่นฤทัย,แต่อุ่นใจด้วยพระอนุชา
พร้อมตำแหน่งเสนาพฤฒามาตย์,เดียรดาษดุษฎีพระโฉมฉาย,อสุรากับอรุณก็น้อมกาย,ต่างถวายอภิวันท์เป็นหลั่นมา
ราพณ์รายต่างถวายกระจับสด,ทั้งฝักสัตบงกชอันเฉิดฉัน,พระเบือนพักตร์ปราศรัยสี่กุมภัณฑ์,เราจากกันจะประมาณก็นานมา
อันเวียงไชยไกลกันถึงกลางเถื่อน,มาเยี่ยมเยือนขอบใจแลัวยักษา,ทั้งสี่นายยังสบายในกายา,หรือโรคาแผ้วพานประการใด
อสุรินทร์ยินดีแล้วก้มกราบ,ศิโรราบกราบทูลสนองไข,ในแดนดงพงพีไม่มีภัย,สำราญใจอยู่ในที่นทีธาร
พระตรัสตอบขอบใจในขุนยักษ์,แล้วผันพักตร์สั่งเหล่านางสาวสรรค์,ให้แต่งเครื่องพร้อมเพรียงเลี้ยงกุมภัณฑ์,แล้วทรงธรรม์ชวนเชิญพระอนุชา
เข้าสู่วังพรั่งพร้อมสนมนาฏ,ขึ้นปราสาทนางอำพันด้วยหรรษา,นางโฉมยงเห็นองค์อรุณมา,ตกประหม่าแข็งขึงตะลึงไป
ด้วยตัวร้ายหมายว่าอรุณรู้,จะจับกุมท่านครูเป็นไฉน,ซังตายทักถามว่ามาเมื่อไร,พระหน่อไทอภิวันท์จำนรรจา
น้องนึกถึงซึ่งองค์พระพี่เจ้า,จึ่งมาเฝ้าทรงเดชพระเชษฐา,พระโคบุตรชื่นชมภิรมยา,เข้าแนบองค์อนุชาแล้วเล่าความ
นางมณีพี่ถนอมให้เป็นใหญ่,ไม่รู้ไว้ตัวเลยทำหยาบหยาม,วันหนึ่งพี่มาหาพะงางาม,มาติดตามหวงหึงให้อึงอาย
จนพี่ว่าแล้วยังไม่ฟังห้าม,จะขืนตามเข้าไปตีนางโฉมฉาย,แล้วว่าพี่นี้ดูใช่ผู้ชาย,มางมงายลุ่มหลงงวยงงไป
ถูกเสน่ห์เล่ห์ลมลำเลิกแซ่,ครั้นสอบซักจะเอาแน่ก็ไม่ได้,มิทำบ้างก็จะตั้งแต่กวนใจ,พี่จับได้ไม้เรียวรี่ไล่ตีรัน
เขาโกรธามิได้มาให้เห็นพักตร์,พระน้องรักเจ้าไม่รู้จะโศกศัลย์,ด้วยขอบเขตกรุงไกรอยู่ไกลกัน,จึงไม่ทันจะไปทูลพระบิดา
น้องจะลาไปหาพระพี่นาง,จะระคางเคืองเข็ญเป็นไฉน,ทูลพลางทางลุกขึ้นคลาไคล,เสด็จไปปรางค์ทองของพี่ยา
ตรงขึ้นอัฒจันทร์สุวรรณมาศ,กำนัลนาฏแวดล้อมอยู่พร้อมหน้า,นางโฉมยงทรงเห็นอนุชา,ก็โศกากอดน้องประคองกาย
สะอึกสะอื้นฝืนคิดถึงความหลัง,ให้แค้นคั่งข้อนทรวงนางโฉมฉาย,พระชลนัยน์ไหลหลั่งลงพรั่งพราย,บรรยายเล่าความกับอนุชา
พี่รอใจไว้ท่าพระน้องแก้ว,เป็นบุญแล้วที่เจ้ารีบมาเห็นหน้า,พี่ต้องโพยโบยรันเช่นริ้วปลา,ทั้งกายาย่อยยับระยำไป
อันความเจ็บนั้นก็เบาบรรเทาหาย,แต่ความอายปิ้มว่าเลือดตาไหล,เรื่องสาราที่ให้สาลิกาไป,พี่จนใจเหมือนอย่างกระจกเงา
นางอำพันนั้นใช้อีทาสา,รีบไปหาหมอเณรเป็นเถรเฒ่า,ทำพระองค์หลงรักจนมัวเมา,จะให้เจ้าไปจับอ้ายคนดี
นางมณีฟังน้องสนองสาร,พี่แจ้งการมั่นคงไม่สงสัย,มันแต่งของส่งกันทุกวันไป,จะต้องให้คนดูรู้สำคัญ
แล้วนางสั่งคนสนิทชิดใช้สอย,ลอบไปคอยดูคนกระเดียดขัน,ถ้าจับได้เราจะให้รางวัลครัน,นางกำนัลชื่นชมบังคมลา
ถึงเฉลียงเมียงชม้อยคอยชะแง้,สองตาแลคอยข้างนางทาสา,จะกล่าวฝ่ายนางอำพันกัลยา,พระอนุชาลาลุกไปจากปรางค์
ด้วยตัวนั้นเหมือนวัวสันหลังขาด,ให้ขยาดกลัวกานึกอางขนาง,พยักเรียกสาวใช้ร่วมใจนาง,เข้าในปรางค์บอกความตามกิจจา
วันนี้น้องฝ่ายขวาเจ้ามาเฝ้า,พระผ่านเกล้าเธอยังรักอยู่หนักหนา,ไปบอกเถรทำให้ต้องพระน้องยา,ไปพูดจากันเถิดเจ้าเล่าให้ฟัง
จนขนเม่นเน้นหนังเข้าดังนับ,เลือดซิบซับก็ไม่ว่าอุตส่าห์สอย,จนปีกแปล้แลเปิดดูเลิศลอย,นุ่งหิ่งห้อยห่มต่วนสีนวลเพลาะ
ยุรยาตรนาดกรดูอ้อนแอ้น,ส่ายซัดแขนกระเดียดขันขยันเหมาะ,นางกำนัลแลพบประสบเคราะห์,วิ่งหัวเราะมาทูลนางแจ่มจันทร์
บัดนี้อีสาวใช้มันไปวัด,มันเดินดัดจริตกระเดียดขัน,เจ้าอรุณทรงพระสรวลชวนกำนัล,อภิวันท์พี่นางจากปรางค์ทอง
แลเห็นกายฝ่ายนางสาวใช้ชี้,อีห่มสีนวลนั้นถือขันของ,เจ้าอรุณจำได้ดังใจปอง,ตรงไปท้องพระโรงเรียกขุนมารมา
เดินพลางทางเล่าเนื้อความลับ,ช่วยกันจับคนกระทำพระเชษฐา,ท่านจงแปลงเป็นแมงวัน[๑]ให้เร็วรา,สะกดตามอีทาสาคนนั้นไป
ฟังมันพูดกิตติศัพท์กับเถรเฒ่า,อันตัวเราจะไปก็ไม่ได้,พนาสูรฟังสารสำราญใจ,ฤทธิไกรกลับแปลงเป็นแมงวัน
บินวู่จู่ไปจับที่ปลายผม,อีทาสาเดินงมกระเดียดขัน,เจ้าอรุณโฉมงามสามกุมภัณฑ์,ก็พากันตามแลไปแต่ไกล
นางทาสีถึงกุฎีบันไดเถร,พอจวนเพลลงนั่งพับเพียบไหว้,เถรพยักทักถามเนื้อความไป,วันนี้ไซร้ห่มสีนวลมากวนกัน
ตัวรูปนี้เหมือนมดอดน้ำอ้อย,ต่อดึกหน่อยนอนเพ้อละเมอฝัน,แต่นอนตรึกเพลงยาวมาเก้าวัน,ยังไม่ทันจะจบเล่าพอเจ้ามา
นางสาวใช้ทำงอนอ่อนชม้าย,แก่จะตายแล้วไม่หย่อนยังข้อนว่า,ไม่คิดถึงอนิจจังสังขารา,ยังจะว่าเรื่องราวเพลงยาวเพราะ
เถรกระอำตอบว่าสีกาแม่,ถึงตัวแก่ใจยังกำลังเหมาะ,นึกนึกว่าจะสึกออกซัดเพลาะ,กลัวจะเดาะตามติดเสียอีกนาง
นางสาวใช้ยิ้มละไมอยู่ในหน้า,เถรชราเอาใจมิให้หมาง,พี่เมตตาว่าหยอกเล่นดอกนาง,นี่ขัดขวางอยู่ในวังหรืออย่างไร
นางทาสีอัญชลีแล้วเล่าเรื่อง,แม่ขวัญเมืองให้มาแจ้งแถลงไข,พระอนุชามาเฝ้าองค์ท้าวไท,พระทรงศักดิ์รักใคร่ยังไม่คลาย
เขาร่วมห้องน้องพี่เป็นที่รัก,จะทูลองค์ทรงศักดิ์ให้เสื่อมหาย,จงโปรดด้วยช่วยเพิ่มเติมน้องชาย,พอให้คลายเบาใจพระทัยนาง
เถรหัวเราะว่าออเจ้าเท่านั้นหรือ,มิได้ครือเคืองข้องทำหมองหมาง,เวลาค่ำจึ่งจะทำไม่อำพราง,จะให้ล้างเสียให้ได้เป็นไรมี
ตัวเจ้ากับกัลยาเป็นผาสุก,นายสนุกบ่าวคะนองทั้งสองศรี,ให้เถรแก่แดดิ้นอยู่กุฎี,อเวจีไม่ต้องผลักเพราะรักกัน
แมงวันยักษ์ฟังประจักษ์ก็แจ้งเรื่อง,ให้แค้นเคืองเฉียวฉุนคิดหุนหัน,ปากกระเดาะเหาะโลดกระโดดพลัน,เรียกกุมภัณฑ์พ่ออรุณจงหนุนมา
ฤทธิแรงแปลงรูปเป็นยักษ์ร้าย,ข้างมือซ้ายจับจิกอีทาสา,ขวากระหวัดรัดเถรด้วยฤทธา,อสุราอรุณหนุนถึงพลัน
เสียงสนั่นครั่นครื้นพื้นฤทธิ์ยักษ์,กุฎีหักโครมครืนเถรยืนหัน,เสียงอ่างโอ่งโฉ่งฉ่างโผงผางลั่น,เถรขยันภาวนามหามนต์
เป็นนาคินทร์ปลิ้นปลูดกระลูดเลื้อย,ดูยาวเฟื้อยขู่ฟ้อดังเสียงฝน,สองตาแดงดังแสงพระสุริยน,กายพิกลโตดำเท่าลำตาล
เถรก็หายกลายรูปเป็นหนูหริ่ง,กระโดดวิ่งเข้าโพรงไม้ในพฤกษา,ครุฑก็หายกลายเห็นเป็นวิฬาร์,เข้าไล่คว้าจับหนูอยู่ในโพรง
ขบขยาบ[๒]จับพลาดฟาดสะบัด,ตาเถรพลัดไปเป็นลิงวิ่งโขยง,แหกตาหลอกกลอกคางทำหางโก่ง,แล่นโขย่งโลดกายขึ้นปลายยาง
ยักษ์เป็นงูเลื้อยไล่ตลอดยอด,กระหวัดกอดลิงคะมำลงต้ำผาง,เสียงศอกอุบทุบอึกร้องโอยคราง,ลิงก็หายกลายร่างเป็นเถรชรา
ยักษ์กระหวัดรัดแขนเป็นครุฑอัด,เอาเชือกรัดโยงติดกับทาสา,แต่หัวผีที่กุฎีดาษดา,กับตำราคุณไสยน้ำมันพราย
อรุณน้อยสั่งให้ร้อยเอาหัวผี,ผูกคอเถรกับทาสีมาถวาย,ทั้งตำราผ้าห่อผูกคอตะพาย,ให้นำไปขุดรูปปั้นที่ฝังมา
เถรกระอำเดินตามนางทาสี,สาวใช้แบกคัมภีร์เดินไปหน้า,เอาเชือกผูกคอล่ามตามกันมา,จนถึงหน้าพระโรงรัตน์ชัชวาล
พวกข้าเฝ้าเหล่าเสนามาพร้อมพรั่ง,บ้างก็ชังบ้างก็คิดจิตสงสาร,องค์อรุณอสุราพญามาร,ข้าราชการแวดล้อมอยู่พร้อมมูล
ปางพระองค์ทรงโลกเฉลิมภพ,ขจรจบปัถพินบดินทร์สูร,สถิตเหนือแท่นสุวรรณอันจำรูญ,ก็ไพบูลย์ด้วยสุรางค์นางเรียงราย
เสด็จทรงสรงสนานสำราญจิต,ทรงภูษิตเครื่องต้นวิมลฉาย,ร่มแสงสุริยาเวลาบ่าย,พระผันผายเสด็จยังพระโรงทอง
ประโคมวังดังวิเวกปี่ไฉน,กำนัลในเชิญเครื่องเนื่องสนอง,พระประทับยับยั้งบัลลังก์ทอง,ดูทำนองผุดผาดสะอาดงาม
อสุราอรุณเข้าเคียงอาสน์,อภิวาทจอมภพเคารพสาม,พร้อมด้วยหมู่เสนาพฤฒาพราหมณ์,สง่างามหมอบเรียงเคียงกันไป
เจ้าอรุณทูลเหตุพระเชษฐา,เถรชราทำเสน่ห์น้องจับได้,พามาเฝ้าพระองค์ผู้ทรงชัย,ทั้งขุดได้รูปปั้นสำคัญมา
ทั้งรูปรอยเถรถือมาตามหลัง,ดูรุงรังพันพัวล้วนหัวผี,พระเห็นเถรกับทาสนางเทวี,ไม่สมประดีอ้นอั้นตันพระทัย
พระตรัสถามตำแหน่งด้วยแคลงจิต,มึงคบคิดกันทำจริงหรือไฉน,เถรชราฟังถามให้คร้ามใจ,ก็ทูลไปทุกสิ่งตามจริงมา
ขอพระองค์ทรงยศทศทิศ,ข้าทำผิดโทษควรถึงซึ่งสังขาร์,ด้วยโฉมยงองค์อำพันกัลยา,ใช้ทาสานารีคนนี้ไป
ว่าพระองค์รักนางฝ่ายข้างขวา,ไปบนข้าทำพระองค์ให้หลงใหล,ด้วยอยากได้ลาภพาลสันดานใจ,มิโปรดไว้ชีวาฆ่าก็ตาย
