w1,w2,w3,w4
สมสนิทพิศวาสนางสวรรค์,เกษมสันต์สบเชิงละเลิงหลง,แบ่งกำลังตั้งครรภ์ให้โฉมยง,แล้วเอื้อนโองการตรัสกับกัลยา
ประโลมลูบจูบสั่งสายสวาท,จะนิราศแรมมิตรพิสมัย,ด้วยร้างรักหักจิตไปจำไกล,คืนเวไชยันต์ถาวรเหมือนก่อนมา
เลี้ยวพระเมรุเผ่นเยี่ยมอุดรทวีป[๗],ดังประทีปส่องทั่วทุกทิศา,สาวสวรรค์สร้อยเศร้าเปล่าอุรา,พระสุริยาเลี้ยวเหลี่ยมพระเมรุธร
ฝ่ายพระสุริยงผู้ทรงรถ,เที่ยวเลี้ยวรถส่องสัตว์จำรัสไข,ส่องตรีภพจบทวีปแล้วรีบไป,สว่างในภพโลกชมพูพลัน
ระลึกถึงโฉมงามทรามสวาท,ออกจากราชรถไชยลงไพรสัณฑ์,ถนอมแนบแอบนางไม่ห่างกัน,เกษมสันต์พิศวาสไม่คลาดคลาย
แต่เช้ามาสายัณห์แล้วคืนกลับ,กำหนดนับเจ็ดวันเหมือนมั่นหมาย,ยุพาพินสิ้นกรรมประจำกาย,จะคลอดสายสุดที่รักโอรสนาง
พอรุ่งแสงสุริยาพระอาทิตย์,มานั่งชิดโลมน้องอย่าหมองหมาง,สงสารนวลป่วนปั่นพระครรภ์คราง,นาภีนางเพียงจะพังประทังทน
บรรดาเทพธิดาลงมาพร้อม,เข้าแวดล้อมอรไทในไพรสณฑ์,บ้างนวดครรภ์ผันแปรให้นิรมล,พระสุริยนเคียงน้องประคององค์
ถึงยามปลอดนางคลอดโอรสราช,เสียงพิณพาทย์ก้องฟ้าป่าระหง,เป็นชายเหมือนพระอาทิตย์ไม่ผิดทรง,สำอางองค์นวลละอองดังทองทา
สาวสวรรค์รับขวัญโอรสรัก,พิศพักตร์ลูกน้อยละห้อยหา,นางกางกรช้อนอุ้มกุมารา,เจ้าเกิดมามิได้อยู่ด้วยแม่แล้ว
ไม่เห็นใครที่จะให้นมเสวย,เจ้าแม่เอ๋ยสุดอาลัยนะลูกแก้ว,เจ้าอยู่เถิดมารดาจะลาแล้ว,กอดลูกแก้วโศกาด้วยอาลัย
แล้วก้มกราบสุริยันรำพันสั่ง,พระระวังลูกยาในป่าใหญ่,พอสิ้นสั่งสุดสวาทก็ขาดใจ,กลับคืนไปสู่สวรรค์ชั้นวิมาน
แล้วผันแปรแลไปเห็นไกรสร,แม่ลูกอ่อนสถิตอยู่ในคูหา,พระอุ้มโอรสราชแล้วยาตรา,ถึงพญาสิงหราชประภาษพลัน
ว่าดูราราชสีห์อันมีศักดิ์,โอรสรักเราเกิดในไพรสัณฑ์,กำพร้าแม่แต่คลอดออกจากครรภ์,จะให้ท่านเลี้ยงไว้ดังใจจง
ราชสีห์ปรีดิ์เปรมเกษมสันต์,บังคมคัลพระอาทิตย์อิศยม,ไว้ธุระสิงหราอย่าปรารมภ์,จะส่งนมเลี้ยงดูให้อยู่เย็น
แม้นโตใหญ่ได้พึ่งซึ่งพระเดช,ช่วยปกเกศราชสีห์ไม่มีเข็ญ,อันลูกข้าทารกแม้นอยู่เย็น,จะได้เป็นข้าไทเหมือนใจปอง
พระสุริยงทรงฟังไกรสรสัตว์,โสมนัสยินดีไม่มีสอง,ส่งลูกให้สิงหราน้ำตานอง,อวยพรสองราชสีห์อย่ามีภัย
พระกอดจูบลูกยาน้ำตาหยด,อุ้มโอรสเศร้าสร้อยละห้อยไห้,พระสงสารราชบุตรสุดอาลัย,แล้วลาไกรสรไปเวไชยันต์
ราชสีห์มีจิตพิศวาส,ด้วยองค์ราชโอรสพระสุริย์ฉัน,รักเสมอลูกยาไม่อาธรรม์,เกษมสันต์อยู่ในถ้ำอันอำไพ
กุมาราชันษาได้สิบทัศ,งามจำรัสเหมือนองค์พระสุริย์ใส,กำลังเจ็ดช้างสารอันชาญชัย,เพราะว่าได้กินนมนางสิงหรา
จะกล่าวถึงพระอาทิตย์บิตุเรศ,พูนเทวษคิดถึงโอรสา,เสด็จจากรถไชยแล้วไคลคลา,ถึงคูหาถ้ำแก้วอันแพรวพราย
เห็นโอรสลดองค์ลงโอบอุ้ม,ประจงจุมพิตพักตร์พระโฉมฉาย,พระโลมลูบรับขวัญบรรยาย,โอ้พ่อสายสุดที่รักของบิดร
พ่อมิได้อยู่เลี้ยงไว้เคียงพักตร์,เอาลูกรักฝากไว้กับไกรสร,ชนนีนางฟ้าสถาวร,นั้นม้วยมรณ์แต่เจ้าคลอดออกจากครรภ์
ศิโรราบกราบบาทบิตุเรศ,ชลเนตรพรั่งพรายทั้งซ้ายขวา,พระสุริยันกันแสงด้วยลูกยา,ทั้งสามสัตว์สิงหราก็โศกี
ชื่อโคบุตรสุริยาวราฤทธิ์,จงประสิทธิ์แก่กุมารชาญสนาม,ทั้งตรีโลกโลกาสง่างาม,เจริญความเกียรติยศปรากฏครัน
พระอาทิตย์นิรมิตเครื่องประดับ,ให้เสร็จสรรพล้วนเทพรังสรรค์,เป็นเครื่องทิพศาสตราสารพัน,ให้ป้องกันอยู่ในกายกุมารา
รณรงค์คงทนด้วยกายสิทธิ์,พระอาทิตย์จึ่งสั่งโอรสา,อันเครื่องทรงที่ในองค์พระลูกยา,ล้วนเทพศาสตราอันเกรียงไกร
จะรบราญรณรงค์เข้ายงยุทธ์,ไม่พักหาอาวุธอย่าสงสัย,เครื่องประดับรับรบอรินทร์ภัย,เหาะเหินได้รุ่งเรืองด้วยเครื่องทรง
จงคิดอ่านไปผ่านพิภพโลก,มาวิโยคอยู่ไยในไพรระหง,สิงหราชชาติเชื้อเขาชาวดง,เจ้าเป็นพงศ์จักรพรรดิสวัสดี
แม้นเคืองเข็ญจงคิดถึงบิตุเรศ,ถ้าแจ้งเหตุจะมาช่วยอย่าโศกศัลย์,พระกอดจูบลูกยาเฝ้าจาบัลย์,พระรำพันร่ำไรแล้วให้พร
พ่อจะลาแก้วตาไปส่องโลก,อย่าแสนโศกจงสุขสโมสร,ครั้นเสร็จสั่งสิงหราสถาวร,พระทินกรเหาะไปเวไชยันต์
สิงหราว่ากล่าวเล้าโลมปลอบ,ตามระบอบโศกเศร้าบรรเทาหาย,พระโคบุตรสุดจิตคิดเสียดาย,ค่อยน้อมกายเกศก้มประนมกร
ลูกขอลาชนนีอย่ามีเหตุ,เที่ยวประเวศตามคำพระร่ำสอน,ว่าคู่สร้างนางอยู่ในสาคร,พเนจรไปในป่าพนาวัน
แม้นบุญช่วยได้สมอารมณ์คิด,ให้ต้องจิตดังคำพระสุริย์ฉัน,กุศลส่งคงพบประสบกัน,ครองเขตขัณฑ์ได้คู่อยู่สำราญ
ถึงลูกไปใช่จะลืมพระคุณแม่,ถ้าเว้นแต่ชีวังสิ้นสังขาร,แม้นบุญส่งคงสบายไม่วายปราณ,จะเวียนมามัสการพระมารดา
ราชสีห์สุดที่จะทานทัด,กลัวจะขัดเคืองลูกเสน่หา,จึงอวยพรสั่งสอนกุมารา,แล้วให้ยาล้ำเลิศประเสริฐครัน
ถ้าเคี้ยวพ่นคนตายแล้วคลายรอด,ไม่ม้วยมอดมรณาชีวาสัญ,พระรับยาอาลัยใจผูกพัน,กันแสงศัลย์กราบบาทสิงหรา
โอ้แม่เจ้าคราวนี้จะนานแล้ว,จงอยู่ครองห้องแก้วถ้ำคูหา,ไม่ปลดปลงลูกคงจะกลับมา,แล้วอำลาราชสีห์ผู้พี่ชาย
ตั้งอารมณ์ข่มใจอาลัยรัก,ค่อยหาญหักอาดูรให้สูญหาย,เสด็จจากห้องแก้วอันแพรวพราย,พระทัยหายกลับมาโศกาลัย
เป็นหลายครั้งตั้งร่ำรำพันรัก,แล้วหวนหักเสน่หาน้ำตาไหล,พระชุบเช็ดชลนาด้วยอาลัย,แล้วหักใจจำทิศพระบิดา
เหาะละลิ่วปลิวคว้างมากลางเมฆ,ลอยวิเวกมาในห้องพระเวหา,พระลอยลมแลชมอรัญวา,ประมาณมาหลายคืนชื่นอารมณ์
